172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.164,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.165,172.20.2.228
2832,268,1188,148,331,1594,959,1425,1181,21926,2559,15600,1568,800,1068,1950,1568,1480,737,2571,1176,0,0,2038,1616,14650,4819,1092,192
548,850,148,1068,1867,1290,639,1594,1622,10907,1707,14835,820,0,1399,331,1622,1656,1068,3280,993,0,148,1883,1083,18440,1457,546,0
1229,1216,1918,519,1324,1181,3474,1394,924,18574,1365,14645,1727,331,1474,891,278,1081,1474,4692,1355,0,74,4300,822,20370,1807,1064,192
1138,444,2942,1548,924,1005,120,1317,1005,24191,2976,13885,1231,1760,0,1692,1460,1559,331,1335,1932,0,74,2338,1083,17188,2277,1389,0
148,736,1586,1045,1667,775,856,2184,1255,41017,1034,10265,644,619,1143,1399,906,2610,737,3257,953,0,74,2958,411,20145,0,2201,0
2308,857,1005,884,849,1336,101963,970,782,12777,1068,12360,969,1419,406,891,169,1402,737,2306,737,0,74,134431,822,15400,3382,398,0
222,1142,1661,1301,1291,999,628,1291,1142,13364,2081,17305,942,958,662,1615,1162,1402,406,2711,1805,0,148,2207,1158,19010,0,398,0
3364,674,782,553,552,1519,564,1168,1399,22452,406,13305,523,469,1068,1297,2226,1405,1068,3887,770,0,0,2236,336,11405,5329,796,192
474,849,1142,850,1143,405,959,1657,1742,37493,1707,12550,120,2322,812,969,906,2707,331,4603,1378,0,74,2105,747,18620,1434,1621,0
1155,1216,0,857,1925,895,639,2455,925,79726,2303,16545,1420,1841,737,1921,2613,4149,1143,6467,1392,0,74,2303,1158,17495,1807,3552,192
1928,1587,1622,1622,1142,1216,1216,1507,1742,33376,2645,11225,895,2238,406,1513,744,1309,331,3434,495,0,74,2186,1083,24140,4002,1490,0
222,1216,1587,1594,1643,1992,1068,2034,924,84806,3978,15205,524,1238,1474,3539,1323,2865,1805,9901,1736,0,148,2098,411,19195,0,4039,0
2379,857,1336,1696,1241,1216,451,2120,1336,43807,3051,10270,1716,958,662,1183,575,1445,662,5509,950,0,74,3403,747,22060,3535,1846,0
222,999,924,1470,1324,1868,1925,1700,529,33920,1233,17362,980,1230,7292,966,1291,2055,993,3839,1464,0,148,2627,411,14640,0,1935,0
2925,782,1005,1621,1993,2073,564,721,1925,70499,1216,15775,1687,1443,1068,1297,1406,3704,737,6277,1503,0,0,3325,411,21300,4848,3237,192
548,924,3112,639,2457,736,1290,1624,1068,65926,2487,15215,94675,1963,406,1183,1814,3792,1399,8804,1061,0,148,60461,1083,18004,1434,3499,0
2935,674,932,1472,1718,1519,639,1657,1255,61661,1897,17685,1232,2034,737,2249,1000,4749,1143,6874,1061,0,0,2458,1083,17115,4667,3293,192
548,1181,810,736,1130,959,1216,1702,1622,55385,2314,11790,1762,2506,737,787,1172,2332,737,7705,1047,0,74,2140,747,18265,1434,2360,0
629,810,775,519,1827,775,1330,2502,593,73626,3040,16160,860,1650,737,1590,1516,2675,406,9798,2476,0,148,2176,747,17680,0,3767,192
548,850,885,1142,837,1005,662,1676,1742,53720,3051,11590,1642,1328,737,1161,1476,2363,1068,6393,953,0,74,2144,0,18260,769,2244,0
222,2663,593,1301,1986,519,811,1116,518,54518,2303,14080,860,1309,1068,1182,1075,1700,1068,6055,1431,0,148,4977,1494,15990,0,2318,0
2747,1005,1080,1290,1647,268,120,1052,1742,47376,2743,11410,1044,1140,406,1616,798,2003,662,4855,1025,0,74,3177,672,16160,5210,2094,0
474,1586,1661,564,1953,924,1290,1507,405,63116,564,13880,2361,1140,1474,406,1000,4305,737,5744,713,0,74,2172,747,18460,1434,3086,0
2693,526,1188,1365,1938,1263,1301,1494,406,98274,2006,17300,1345,1168,1143,2478,1244,3868,1068,11541,1238,0,0,2088,747,15975,4301,3752,192
674,74,736,519,650,405,553,1948,930,79066,2645,14835,1203,2175,1068,1410,2402,4095,737,7925,1467,0,74,1770,1083,10655,2203,3131,0
629,1181,519,1594,1897,1301,1918,2757,2324,91230,4309,16925,859,1863,1474,2393,2153,3646,1068,11444,1094,0,148,2740,1083,24335,0,4326,192
2444,1622,1216,1142,2626,1291,674,3976,1336,66244,2582,15595,1306,2194,1068,2149,1737,2718,1143,10020,1155,0,74,4423,1158,20503,3420,3054,0
222,1181,1181,1519,2046,1330,1399,1691,518,84853,6021,8370,860,1197,331,2573,1477,2948,0,11835,891,0,148,2359,747,21290,0,4475,0
2908,1080,1742,553,1168,810,857,2194,930,53943,3051,15585,1716,2184,1143,2160,1075,2363,812,7051,1762,0,74,3551,411,18640,5115,2022,0
548,593,1661,1876,1656,1462,1580,2860,1710,72180,5080,17087,905,1899,7086,2137,1129,2723,0,7291,1987,0,74,2553,1158,20910,1508,3001,0
2690,1336,857,628,763,1188,1707,2268,1045,131047,2818,14460,485,975,737,2251,2483,5184,1068,8986,1477,0,0,2811,1494,16725,4042,5026,192
726,811,4362,639,1941,1696,1034,1759,812,82876,2412,10455,867,1872,662,1286,1483,4629,331,7088,1633,0,0,1759,411,22138,2277,4196,0
2051,857,932,1054,1913,1395,1333,2413,2099,55909,3373,17214,1157,1911,6392,2680,1964,2892,737,7747,953,0,148,2250,672,21865,2420,3010,192
590,1622,479,662,886,1696,479,1150,960,61547,3307,16155,268,1709,331,2250,2036,4396,1805,4884,953,0,74,1685,411,16340,814,3145,0
629,850,1256,1143,918,1256,1106,1704,518,55102,4739,9890,860,523,1068,1731,1244,2053,737,7408,622,0,148,1982,672,15780,0,2582,192
1222,885,812,405,2090,1005,662,2075,674,45895,2976,10450,1156,1021,737,1900,744,2404,812,5760,1284,0,74,4614,0,18097,2444,2258,0
548,849,405,970,1312,1181,1217,1360,1255,55108,2634,15215,524,2266,0,1526,1812,2793,1474,8305,1392,0,74,2507,1158,13875,1434,2582,0
2286,268,1044,1621,1231,1005,526,2743,857,106930,3681,15780,558,1612,331,2599,2483,3075,1474,11949,1936,0,74,2994,822,12355,4079,4960,0
990,849,628,1119,1129,849,553,1778,3409,73375,2337,13125,1539,1474,662,1183,1368,2445,1143,6378,1097,0,0,5036,1083,17695,2277,2416,0
2122,1925,1376,102747,1488,857,970,1258,1216,101047,2081,13495,74,1143,737,2580,2283,1693,737,6684,1097,0,148,133435,747,16340,2840,2424,192
664,931,1215,1018,723,1093,1728,2569,1655,78194,571,15129,456,972,6481,1297,1145,3667,1068,10806,2697,0,74,2094,822,13875,917,4402,0
629,1068,1256,857,526,233,850,1225,885,86531,1290,13125,934,2067,662,331,1492,6360,812,6830,1028,0,148,1996,1158,13880,0,4982,192
1454,628,1143,1953,724,885,1336,1901,857,95496,1908,13890,895,2163,0,1744,1159,4540,1143,10375,1169,0,74,1992,1494,16540,2724,4709,0
548,970,1068,1188,2895,593,331,2789,1548,86555,4309,12165,113,2744,737,2220,1010,3973,662,11349,1623,0,74,2362,411,15770,1508,4072,0
2695,959,120,554,1549,554,932,2352,1263,100658,4576,15200,895,2701,662,2544,2374,4489,1143,15060,1575,0,148,2793,0,15020,4412,4914,0
400,1301,1621,1180,2305,1255,1142,2475,849,98133,4824,11025,644,1973,1068,2621,2090,3905,1143,11626,1925,0,0,2627,411,20335,1434,4840,0
1861,1621,564,885,1819,857,1376,2649,930,106710,3756,16165,1157,1788,1068,2291,2263,3407,1399,11802,2178,0,74,2765,1083,16355,2597,5446,192
590,857,1365,593,1854,553,628,1931,444,114044,4418,9695,1539,682,0,2442,1591,3712,1068,10934,2378,0,74,1678,822,13700,917,4238,0
2122,812,1996,1742,650,932,970,1331,553,133867,3371,6655,410,1266,406,1439,1048,2909,331,7892,1205,0,148,2204,411,15585,2441,3255,192
1412,331,3743,905,2383,760,568,3078,956,106725,2217,16156,1015,1354,5662,1668,2101,4168,662,7229,1846,0,74,2059,822,13042,2650,5061,0
955,564,3413,895,1162,1707,850,2274,480,104564,2303,13690,785,1504,662,1438,1647,5493,1068,11682,1094,0,74,2497,672,15153,1508,4825,192
822,553,662,811,1893,885,406,1664,1263,100391,4320,14455,484,2277,812,2291,1413,5097,1474,11179,1202,0,148,1950,1083,13495,1807,4705,0
674,639,1142,2038,2376,444,886,1691,74,81653,1897,12175,860,2252,1068,1006,1568,3715,1068,11554,986,0,0,2366,1083,14450,1881,3706,0
1619,1365,1045,810,1561,1080,451,1702,599,66495,3768,12007,558,1801,406,2395,1630,2643,737,9394,1061,0,74,2680,734,13495,2412,3054,0
326,895,1365,1587,1535,1586,884,1800,187,75319,3094,14260,1278,1891,1068,3124,2258,2477,331,7942,2056,0,0,2320,747,14640,637,3683,0
1809,737,1376,674,2455,1188,639,2374,1216,133292,3756,12355,934,922,812,2215,1989,3516,406,12107,2414,0,148,2356,411,14260,2317,4993,192
948,886,628,1093,1044,1427,1633,1241,1713,93443,3907,15585,792,1528,6416,2306,1781,4029,1068,11962,1593,0,74,2292,1158,12930,2203,5370,0
1155,1399,1587,1594,1494,970,113,2801,1291,141692,4234,14265,934,728,1068,3129,2004,4348,662,12203,1027,0,74,2190,1158,17490,1807,5054,192
2653,628,7016,1128,1855,1092,1351,2814,1040,114758,4677,13781,1642,631,6711,2523,1698,4419,737,13896,1421,0,74,2140,747,22234,3743,5077,0
748,1707,1143,526,1655,1255,1474,2023,1782,79888,103325,13690,1607,1663,1068,1297,1575,5623,2512,8374,655,0,74,133436,747,22060,1807,3901,0
1570,553,857,1291,506,1622,120,1458,1853,54999,2746,14455,1380,1847,737,1564,507,3504,2374,7039,1028,0,74,2525,1083,14455,2198,2508,0
990,2029,1290,1255,1134,924,480,1847,1851,66065,7612,14635,1391,1672,1068,2393,1319,3052,6219,9866,1500,0,0,2701,411,15975,2277,2980,0
2132,959,564,1291,3390,1080,564,2115,1339,107722,7189,14493,485,3489,1068,3184,1968,4086,2332,15274,871,0,148,3033,1083,14825,2309,5090,192
1328,2274,959,518,2737,811,1621,2384,1590,85772,2981,16350,456,2180,1068,2150,2553,4112,3342,13825,1735,0,74,1826,747,17105,2351,4924,0
2651,984,639,599,1601,932,970,2958,1625,83510,5298,13505,1568,926,1068,1734,1476,2700,3342,10592,1497,0,74,2324,1158,14840,4272,4016,192
622,737,479,405,1679,959,991,3938,1271,140979,7097,13500,1426,1663,737,3987,1994,3745,6335,12715,2447,0,74,1865,747,12175,1434,6182,0
1271,970,1068,1470,3008,1508,1451,3077,1160,120772,6324,17533,860,315,7691,2804,1513,4220,4706,11924,1235,0,74,2423,747,17490,1885,4789,192
696,1034,3794,649,1648,761,1264,2577,1303,113845,4176,15157,484,1514,6832,1842,2059,5189,3603,10238,1405,0,148,1950,672,17072,1434,5941,0
558,1376,1142,1707,1971,1587,1802,2631,1557,78597,3437,12550,449,1362,331,966,669,5848,4059,5445,1666,0,0,2218,747,18815,843,3670,0
1486,1290,1045,1791,1790,1618,1789,2938,1708,69606,7389,20483,1305,2469,4983,2164,1650,3794,4572,9073,2162,0,74,2867,747,20720,2346,3215,0
1180,2588,1290,850,1203,1255,1290,1766,1492,66317,3756,12360,1391,1879,406,2468,1981,2718,2130,7635,1061,0,74,2394,747,17495,2351,2832,0
2964,1936,970,1547,1837,857,970,2441,2578,86598,10386,14265,821,1946,737,4218,1413,2805,10731,11476,1716,0,74,3192,1158,16350,4486,3776,192
3562,922,628,593,1592,1217,1365,1814,1518,77678,5740,13110,531,3165,1068,1731,1802,3029,4231,13608,1188,0,74,1865,0,11025,6309,3378,0
2767,997,639,1080,3355,1188,1376,1922,1556,85240,7376,11995,934,2277,993,1960,1665,2657,6553,10103,704,0,74,2705,1494,14450,4346,4155,192
622,1283,960,480,1985,1290,885,3524,2433,135389,11877,15035,1231,1411,737,3271,1500,3519,7110,17231,2722,0,148,1939,2241,16355,1434,6533,0
997,1707,662,1594,993,1587,519,3622,1731,172136,6993,14075,1391,737,737,2837,2094,5405,3062,14963,1818,0,74,2384,1083,19775,711,7249,192
1560,1696,3920,1696,1243,810,1319,2190,1865,167318,6774,14070,895,1024,331,3782,1560,6716,3942,11223,1995,0,74,2338,747,21263,2597,6623,0
948,1983,6913,1512,1629,444,1062,2639,2313,119353,6388,11795,569,3352,406,1616,1705,8145,6734,11271,2062,0,0,2627,1158,21648,2203,6610,0
2535,1310,639,1336,3137,1336,451,2272,3353,127461,5380,13120,969,2738,737,1962,2972,6331,4500,16302,1385,0,74,3068,672,15020,4285,6347,192
622,1623,959,737,1946,480,959,3013,1258,79512,6324,13310,1203,1749,737,1730,1244,3997,5013,9863,1277,0,74,2499,747,16925,1434,3706,0
2848,1734,1045,1411,103663,2204,1376,3227,1914,108103,5898,12729,485,2070,812,2927,2124,3680,3622,14996,1460,0,74,136670,1083,20347,4338,4868,192
696,406,553,1330,1438,2027,959,1294,1184,110207,7613,10840,941,2243,406,2159,2499,3933,2663,15046,2014,0,148,1939,672,16564,1434,5090,0
1187,464,1256,268,1736,857,775,2969,1628,114851,8273,13702,1270,2322,737,3586,2361,3173,3916,12675,1490,0,74,2384,747,14075,917,4989,192
148,2047,1474,187,2659,331,736,4064,2683,217989,10850,11795,970,988,0,3290,2847,4424,9551,20494,1673,0,74,1682,1158,16350,0,8790,0
990,1967,4088,1174,2489,1018,1469,3217,2596,79791,9685,13746,860,800,7328,3214,1715,2421,9623,10870,1733,0,74,1946,336,21719,2277,4012,0
2209,1034,3427,906,2992,982,2046,5359,2359,233750,7630,14981,1305,2358,6322,2687,1724,8750,5270,20428,3062,0,0,2684,0,17073,4245,9875,0
696,1632,1034,924,1621,959,884,3455,1895,105621,4087,14460,1391,1515,331,1194,1483,4220,3916,8473,1666,0,74,2503,1158,18635,1434,4850,0
2725,1905,970,906,1202,2245,1316,2941,3385,78792,7455,14244,485,1519,5531,2060,838,3716,6804,9527,871,0,74,3044,672,16345,3902,4176,192
622,554,1290,1661,2415,1034,222,2613,1924,138758,4690,13880,531,3178,1143,2319,2944,6994,2679,16155,1162,0,148,1974,822,16345,1434,7143,0
2532,331,1376,2073,1859,1376,970,2604,888,98604,6007,12935,2092,3160,1143,3713,1010,4386,2376,17055,756,0,74,2846,1083,19975,3181,5312,192
222,2240,1216,518,3164,1217,885,3257,1446,117484,11418,15580,679,2985,1068,3953,1591,4072,7879,16820,1880,0,148,2098,0,16535,0,5867,0
1471,1033,737,1005,1826,1474,775,4104,1148,116526,5837,12555,449,1490,737,1960,1920,2567,5610,11899,2764,0,0,2345,1158,16155,2277,4680,192
2012,1310,1594,999,1641,1181,1325,4221,1739,154851,7418,14070,820,1309,331,2913,1515,3329,5990,13974,2017,0,0,2148,672,17870,4318,5524,0
474,1376,4581,575,1826,686,1138,3887,3117,121615,11575,11848,1316,1348,5540,3992,1151,4203,8765,12786,2001,0,0,2281,0,18219,1434,5146,0
2848,222,2853,674,3076,564,1483,3883,1346,143134,3313,13120,1305,1345,1474,2483,2729,4447,3323,12511,1890,0,74,3146,747,14969,4219,5763,192
622,929,4070,1143,1839,102033,1621,3045,1895,152339,7094,15600,456,1884,737,2158,1704,6806,5317,10962,2357,0,148,133799,1494,16407,1434,5014,0
2419,1390,4850,843,1507,1057,578,2835,3926,72039,4357,13072,821,1557,4945,1412,1038,1531,5644,8489,1680,0,74,2698,1083,15700,3160,3462,192
222,1494,884,924,2337,810,884,1794,1852,108590,9472,10622,941,2093,406,2456,2171,7014,10142,16669,1493,0,148,1978,747,14260,0,6233,0
1261,1985,1587,930,1638,1143,925,3048,1845,110684,9561,13522,1009,2041,1474,3446,2063,4353,7123,14962,1947,0,74,2338,1494,19770,917,5492,192
674,2519,406,1661,2871,74,554,2304,2265,78206,9422,10460,1642,1136,406,2357,1244,3006,7838,12015,1385,0,0,1756,672,18830,1807,3674,0
548,1045,1474,1336,2856,451,662,3127,2438,128534,10852,9505,524,3023,406,3062,1830,4194,9350,17989,2082,0,0,1992,411,14635,1434,6339,0
2360,1210,1188,444,2713,924,1263,4051,2855,158633,12047,12940,633,2759,406,3889,2882,4982,8497,16516,1044,0,74,2804,1569,18625,4050,7088,0
622,1561,959,1717,4426,881,1264,5304,2469,162872,11658,17616,1727,1328,8408,2815,1584,4610,13642,18155,2581,0,148,2475,1494,17310,1434,7183,0
2764,1365,3613,331,2429,187,1461,4205,3550,154515,12136,10845,74,1989,737,1655,1201,6109,15254,16000,3026,0,74,3209,1158,13214,3230,6332,192
222,1429,959,1093,1191,1829,2292,3335,104073,98977,7175,16670,120,1890,5333,2062,1596,3015,5329,10692,2410,0,148,1900,747,14250,0,4643,0
2335,1033,6427,1005,1723,970,970,3999,3213,160178,7500,15405,410,1933,662,2522,3319,7226,8664,14144,2256,0,74,2585,1083,16144,2938,7369,192
748,730,885,1018,3722,1275,1585,2783,4763,131868,15033,19931,1426,3107,6392,4099,1922,4790,12108,15992,1896,0,74,4381,411,17685,1807,6275,0
881,1896,1068,599,1678,1262,924,3919,2455,125375,9821,11415,860,2765,737,2291,1890,5570,8387,15343,1486,0,0,2419,1083,15561,1434,6556,192
1190,1810,662,1255,2033,811,812,3065,1528,130402,8699,11230,1231,1827,331,3494,1345,5397,7170,18058,1676,0,0,1647,1494,13885,2650,6478,0
864,2964,1548,554,4088,674,74,4501,2720,87366,14522,13125,1271,1403,1068,2297,1758,2239,17492,15486,2462,0,148,2288,1158,16165,1881,4886,0
1896,1716,895,1925,2255,999,1033,3742,2288,123578,8656,10080,222,1857,0,2292,1554,2540,6955,11547,1929,0,74,3026,747,15010,3041,5576,0
222,1301,3831,331,2695,1080,1504,4201,1592,166400,7883,12740,792,928,406,2216,3093,5867,9880,17246,2951,0,148,2362,747,16129,0,6419,0
3102,480,1707,2006,2457,1316,2835,4053,2543,177679,7434,21775,187,1926,10594,2393,2881,5543,8032,15000,2125,0,74,2811,1158,17106,3477,6745,192
622,1346,6614,687,3314,1575,1299,4279,5683,160581,8800,16671,120,1427,5429,3892,2754,5663,9378,18949,2646,0,74,2013,1158,18954,1434,7013,0
1271,1783,713,1667,2832,0,1045,4814,6475,125876,14089,15400,934,2560,1143,2722,1890,7625,19074,13288,2223,0,0,2602,747,13500,1881,6635,192
2412,888,103009,924,1183,924,1622,3439,2848,122455,8378,13695,895,2843,519,3516,1805,4501,7727,13899,1493,0,74,136190,1083,16160,4742,6121,0
674,1260,1142,1336,3621,526,1181,3588,3143,128589,13022,13115,860,2711,737,3491,2389,2805,10999,17938,2040,0,74,2038,411,15590,1807,5696,0
2964,1853,857,1093,2086,1943,872,3352,3867,117751,12008,16128,1642,894,7764,2642,1686,3302,15665,15540,2224,0,74,2416,747,14840,4563,4836,0
3362,1864,148,1143,3074,1080,1168,4215,2761,114905,14619,15020,905,1643,1474,3220,1988,3637,14239,14337,1860,0,148,2401,822,13880,4505,5264,0
2335,979,850,1068,2827,849,1845,3272,2919,105658,11934,12170,1380,1494,406,3669,1864,3704,12628,14209,1383,0,74,2906,747,15405,2864,4734,192
148,970,3194,737,2391,1411,1845,4093,2984,175321,12787,13870,1203,1262,406,3344,2278,5383,14341,17582,2456,0,74,2101,0,15130,0,6270,0
3586,1466,4664,937,2395,933,1967,5628,3630,125066,10072,17541,410,2342,10878,2897,2088,6236,14836,12739,2525,0,148,2878,336,16237,5181,6514,192
474,1435,2865,924,2679,885,959,3196,4572,182653,8620,11600,1351,1628,406,2839,1560,6758,10902,17298,2403,0,0,2179,747,17995,1460,8033,0
1155,2021,518,1580,2720,327,1602,3658,4908,112986,9685,16260,449,2879,5646,2140,1701,3977,13970,13790,2098,0,148,2486,1158,14635,1807,5223,192
842,2288,451,1661,3323,1217,1291,3309,3415,96122,12611,14265,558,2042,737,3392,1408,4252,15678,11307,1749,0,0,2144,1158,18435,2219,4699,0
864,2121,3486,1336,2225,674,1474,2459,1718,100192,8838,13120,860,1815,1068,2280,1559,4574,9075,14585,1357,0,148,2214,672,14974,1881,5063,0
2727,2189,850,1474,3911,849,526,4290,2914,100239,12553,12925,2273,2905,1068,2774,1319,3454,15487,15942,1303,0,74,5034,411,16916,3403,4807,0
148,2968,1216,1068,2692,1411,662,3735,2757,136923,12091,7800,604,1156,662,3894,1837,2562,10652,16162,3091,0,74,2288,822,17295,0,5270,0
2589,1843,1181,500,3362,1131,2085,5022,2758,128656,14103,18267,1419,2506,1143,4307,2091,5133,15327,17738,2499,0,148,2980,1494,15215,3086,6318,192
548,1142,599,1255,2225,1547,2564,4825,2264,120373,13049,15410,679,1438,737,3677,1613,3412,13408,14326,2648,0,74,2133,1419,18625,1508,5649,0
2606,1023,3353,1174,2096,651,1751,4012,5407,124961,14081,16297,1157,1482,7916,4829,2059,3424,19416,15197,2747,0,74,2426,747,16079,4120,5752,192
1222,2678,3385,187,2795,1548,850,3791,7128,137154,12901,15025,867,1875,737,3323,1620,4754,19696,14370,1623,0,0,2296,1158,19564,2499,5502,0
1081,2426,736,1174,2934,658,1967,3975,3364,93636,12526,13224,1494,926,6629,2316,838,2405,16308,14892,2425,0,74,2045,672,15410,1881,4264,192
1022,2063,1400,924,2720,1217,850,4555,3355,143392,14737,12740,113,3081,406,2305,1474,6250,17440,15097,1378,0,74,2409,747,15179,2203,6638,0
148,1982,479,1068,4280,930,993,4502,3507,124619,14511,10650,940,2050,0,2598,1100,4481,15138,16119,2610,0,74,2510,411,15590,0,5653,0
3105,1687,850,1411,3563,1330,1233,2847,2237,114009,9468,12550,1681,3198,1068,2333,2241,4288,10665,12725,1565,0,148,3283,747,17120,5152,5944,192
148,907,3398,1237,3659,1212,103601,4830,4166,147096,16608,16273,1015,1853,5795,3794,2729,4091,20067,17978,2058,0,74,137149,1083,19194,0,6633,0
2609,1419,1255,1005,1319,1181,1216,2575,2731,79069,7197,8565,523,1359,406,1500,908,2936,8922,10475,1274,0,148,2458,1083,12735,3917,3510,192
474,1135,599,849,2986,885,1032,3014,1952,120175,12565,12930,456,1897,1143,3666,1647,3286,12983,13007,1457,0,0,1876,747,11975,1508,5658,0
1081,1206,849,674,2197,1474,1518,3380,2843,90131,9082,20165,74,2482,1474,2137,1629,3386,11057,13037,1433,0,74,1777,1494,14440,1807,3723,192
2683,1491,451,1992,2669,924,808,3379,2960,120215,14463,8750,1494,1544,812,3683,1636,4993,19486,13802,1519,0,0,2102,672,16360,4516,5488,0
748,2345,1142,843,4155,327,1351,4773,4517,126243,14798,15781,559,2354,5401,3335,1463,4116,14826,16002,2019,0,74,2415,1158,16915,1811,4474,0
2693,3207,1113,518,3446,187,1142,4148,4454,109019,13363,11030,449,2106,1068,1976,1575,2383,18252,14258,1722,0,74,2483,411,16345,4298,4523,0
148,2168,1291,500,2200,1212,1230,5362,3537,197034,16342,13073,1426,1858,331,2929,1634,6546,15900,16119,2800,0,74,2482,747,13315,0,7168,0
2238,1515,4303,406,3167,1462,1643,4460,4877,134328,18229,17901,934,2436,5106,3205,1546,5486,22733,15689,2600,0,148,2564,978,14423,2309,6407,192
