172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228,172.20.2.173
1656,951,1862,2277,4398,1021,2651,3311,1486,8835,3849,6974,1337,2721,0,2430,2591,3413,4305,5867,2461,148,1665,1150,7786,474,0,35292
2946,2063,2657,760,4156,1862,1670,1807,4770,6961,5529,7305,1107,1330,1140,4830,1865,3228,9086,4870,2418,74,1834,1340,8699,1116,0,26006
4165,2224,1330,954,4410,187,1630,2216,4042,6742,4401,5756,1601,1330,1900,2628,2525,2062,6106,3085,2388,74,1898,1340,7861,1928,407,35778
2029,2065,2090,831,2242,1478,2087,2874,4788,7748,3715,8300,2257,0,1900,3044,1675,3201,4207,4546,1574,74,2236,3445,11657,600,0,35498
3094,1772,1594,342,3438,1520,1334,3099,4621,7166,5474,10067,74,2397,2090,2660,2245,6173,8563,2725,2822,74,1700,575,6633,1651,407,23774
148,2263,1672,3491,3330,74,1214,1511,4325,4481,6824,8447,1534,1488,760,3187,1900,2230,7270,2570,3411,74,2014,2890,8117,0,0,8860
3352,1214,2161,2432,3935,764,2730,3423,3672,2997,7474,6974,1414,2372,2090,3947,1330,1776,9570,2636,2497,0,1439,1340,9516,1706,407,8784
1582,510,1672,1327,2893,831,907,1921,4805,4654,6430,5976,1717,2480,760,5052,2435,1230,6166,4171,732,74,1739,575,4838,400,0,17708
2798,1881,1781,2882,4560,1862,1638,2344,3554,5550,6169,6979,1107,961,1330,2617,1330,1653,5721,3129,2388,74,1890,2105,8337,1000,0,8827
1582,1828,5163,1330,4146,1591,1288,2521,3981,2838,2964,7305,1527,2983,2090,2615,1712,1821,7330,3042,2062,74,1552,1150,7456,474,0,8744
1955,1725,570,1404,4289,1478,2161,2436,9309,4236,4814,7791,917,2989,760,1900,2090,1663,14668,1987,2306,74,2010,1915,6819,600,0,8931
2834,4005,1330,2812,3251,1517,1478,2677,3193,8170,8134,8233,836,2470,1140,2819,1859,3378,9535,4425,2632,74,2000,2490,9767,1538,407,35933
222,2160,4391,1021,9436,1330,1330,4410,5183,6098,10189,6798,1534,2660,1520,5052,724,2850,13120,3148,2689,148,1827,2105,8758,0,0,24907
5322,1919,261,1102,7695,2854,1879,2342,5523,3427,9884,6413,1989,760,2470,3350,1140,3328,11850,1207,4396,0,1859,765,9270,2219,407,11792
1582,2471,1672,1591,4395,834,1404,3413,6342,3368,7715,6894,3639,1900,1140,2815,760,3506,14241,3054,2515,74,1439,765,8277,474,0,12000
2990,1963,2731,912,6207,2242,2057,1840,2137,4453,7754,8924,1488,2216,1900,3005,1673,1471,9918,4217,2574,0,1968,765,6974,1116,407,8788
1656,2118,912,1517,6643,1401,2491,4333,4119,6140,10294,10183,2102,1457,2660,9133,3574,2333,12477,4693,4124,74,1665,1915,8378,400,0,26384
2029,1298,6646,760,6748,1102,3310,3833,8107,6771,10065,8458,1298,3708,1140,5696,2626,4207,12821,2831,3042,148,1788,2680,9855,600,0,17704
3821,1258,2238,2632,3250,2550,4266,4010,5069,5528,6203,8650,1026,2407,5881,4292,1676,1339,5670,4312,3031,74,1432,1915,8699,2167,0,17688
148,1468,1900,1404,9152,718,2775,5381,11382,9568,10173,6392,1682,318,0,7099,1451,3197,23738,7908,5675,148,2130,1915,8709,0,0,43597
3391,3256,1330,3002,6829,2847,908,4341,11133,6176,9561,5159,3706,1330,1330,3735,2068,2991,15714,4404,1790,74,2000,0,12152,1812,407,35458
148,3594,2284,2161,4804,2660,74,2266,7078,4734,9578,8262,194,2090,1330,2435,1485,2165,18571,3446,3066,74,1947,765,8107,0,0,17732
5618,1720,1591,2432,5985,764,2094,5002,4247,3217,7200,6167,3519,1637,570,4335,1330,2670,9851,2538,1736,74,1887,1915,9937,2883,407,11792
1582,1968,912,1591,4281,834,1731,3986,4277,6690,7161,6312,769,2207,1330,3765,1876,4096,12378,646,2495,74,1439,1340,6232,474,0,23982
2990,2357,1591,2432,4518,2812,724,2955,4891,2525,7301,9237,1873,1900,1900,2815,2435,2224,9252,2367,1492,74,1922,2105,7892,1000,0,8909
1582,2739,1482,2847,7333,1781,908,3482,4964,8510,8139,6824,952,1657,1140,5052,3195,1225,10412,6212,1736,74,1591,1340,9842,400,0,17636
1955,1870,2921,0,5642,3002,1409,3696,3183,9746,6930,4688,1678,2560,1140,5233,419,2064,10282,5115,1790,148,1640,1530,9896,600,0,35310
5389,1825,2090,1524,3845,1517,1936,5210,7243,5180,7580,7866,1026,1921,918,4720,2247,2000,14671,3595,2628,74,1404,2105,8849,2641,407,17633
148,2591,6974,2179,5767,1183,3323,5969,14224,7829,8923,5621,1492,1651,4176,4482,2849,2343,20367,4533,3405,148,2010,575,10662,0,0,25857
3455,4158,0,342,8796,187,1288,3156,13009,7010,11004,7636,836,2470,0,3734,2814,2631,24184,5700,4612,74,2222,1340,5751,1738,407,35486
148,2472,4237,1021,8771,2164,2734,3576,5866,8344,144835,7375,2109,1900,570,9148,3385,3906,19797,4601,3798,74,104009,765,11451,0,0,36726
5373,3016,1591,912,9551,1524,1334,4653,5457,7964,14101,9591,649,3040,2660,5250,690,7091,16822,4008,3310,0,1661,1150,8624,2883,407,23964
1656,2781,342,1658,8581,2164,3160,7289,7531,6952,16198,9953,1911,2470,1900,7297,1330,2230,21625,3967,4627,74,1746,1340,9591,400,0,8921
2033,3668,261,134437,9698,2432,1749,6290,6895,4166,16103,6536,148,1612,1330,7499,1485,1990,20251,4888,3345,74,104813,1725,8953,600,0,17583
2052,4458,2242,1971,10187,1401,5405,8106,6433,8802,14463,7636,1717,1845,1330,7369,2593,3575,20375,5327,4786,74,1806,1340,11502,600,0,26405
2029,1594,5378,1524,7526,1672,3015,4546,10808,7200,10681,8676,5121,2217,4960,6013,3385,3606,21640,6539,3859,148,3449,1915,9552,716,0,26498
3669,2664,4752,1797,8440,2098,2906,3842,9015,6378,11460,7844,1678,760,4902,5254,1313,3396,18592,4931,2536,74,1647,2316,9812,2399,407,26957
222,2568,1520,2090,9538,908,3190,5457,12292,6967,12939,8373,2183,1330,2660,3575,914,3492,19210,5829,4089,148,2095,1894,11882,0,0,17716
5649,3891,2734,1478,9236,947,838,7000,11232,8929,13188,6087,1604,2017,2090,4490,1675,6198,23676,2413,3526,0,2109,1340,9260,2602,407,35831
1508,2401,1672,187,10982,1594,2684,4757,8030,3424,17855,7791,342,760,1330,6925,1105,2231,24825,2757,2848,0,1901,2105,5715,400,0,8795
4502,2758,1021,2242,7962,1334,1609,6239,7283,6347,14553,9526,836,2424,1900,5397,3215,3319,18812,5076,3608,74,1894,2490,8849,2113,407,17561
1582,1395,4471,1021,8527,261,3789,6314,5603,3516,12332,6413,1488,1140,1330,5250,2055,2607,20238,2797,3759,74,1957,575,7576,474,0,8790
2029,2811,1591,2636,141307,2825,4544,6761,8104,3903,14453,6771,1721,1649,3468,5174,1676,1984,15784,3533,4236,148,103862,575,9847,600,0,17613
2425,3067,2242,831,6642,2161,3938,5501,9511,4491,9348,7380,723,0,2660,4110,2245,3560,16306,3460,2852,74,1506,1340,8774,916,0,8806
4817,2849,4436,194,8898,1482,5437,5002,10709,5180,15891,4693,2867,1658,570,6704,1308,2075,23134,4228,2265,148,1496,1915,8685,2760,0,17617
1582,5395,2432,1591,8578,1784,1731,5910,12936,11322,14489,7972,917,1900,1140,5064,1955,5316,22201,4539,3661,74,1707,1915,8549,400,0,47651
4715,2476,5614,2432,11708,2432,2037,5687,8808,17427,16052,5906,1601,1902,2090,11104,2932,10806,26852,7045,4286,148,1792,1150,11078,2138,407,90410
2425,2496,1482,1591,6783,1401,2792,5243,7552,12327,11670,9035,1298,3616,1330,10476,2367,3301,16307,11119,2580,74,1580,1150,7892,916,0,52756
5296,2876,5631,3192,11349,2284,2531,5361,7428,13339,14120,5133,1026,1406,760,7868,2188,3376,18543,6498,3289,148,1513,765,10810,2357,407,35219
2351,2916,1102,2903,10107,4303,3827,5022,9179,11510,13537,8727,2063,3683,4011,11539,2780,3486,21744,7298,4556,74,3110,1530,9671,1022,0,44147
148,3302,1021,1672,10235,1672,3087,5006,7892,4962,17121,5821,2296,1900,570,8972,1675,1404,26016,4435,4564,148,1873,0,6979,0,0,25793
1139,3295,5284,1591,13162,2921,2905,7550,8960,12856,19009,8859,1488,1835,2470,8594,2575,5614,24228,8654,4848,74,1767,2105,10813,632,0,62067
4305,3123,5100,2064,10588,2077,4763,5487,6461,9113,17950,8472,2176,1330,6556,8772,3389,4308,18773,7006,3343,74,1841,765,10257,2167,407,49862
2902,1066,3861,1401,4656,1591,2629,4373,6006,13985,7784,9927,2447,3348,2660,4680,3731,7307,10389,3975,4646,74,1940,1915,10414,1264,0,47812
2509,2283,1591,891,7321,2067,4141,6148,10888,9323,13568,8973,836,1917,5264,6727,2435,3405,19356,3915,4406,148,1672,1915,9811,1390,407,29478
1656,2415,1591,342,9577,1862,3157,135266,11677,12465,12914,8037,2867,1729,2660,6722,3125,4231,21539,8229,3852,148,103360,575,8352,400,0,43982
1323,3353,1102,2190,8608,4069,1874,5240,8862,7431,11877,7720,2063,1646,4954,7107,1675,2131,20731,5596,3533,74,1654,575,8303,597,407,26384
1881,6162,1591,2094,13827,1482,2242,9804,7572,8502,19198,6568,762,2960,760,9689,690,2299,19558,5610,3473,74,2753,765,4277,600,0,26499
917,4958,3810,4311,12782,2552,2784,7768,6856,15653,17946,10150,723,1900,1900,8822,3236,5364,18265,9050,5406,74,1541,2680,11596,400,0,78914
1881,3987,2847,2854,8713,1672,2687,4071,8257,13105,9709,5761,1337,308,6344,7444,3158,5392,18718,7323,4715,74,1764,1915,9591,600,0,72361
4305,1037,4701,2164,9415,2847,2960,6304,7683,14182,16192,6718,1414,1975,1900,8582,1653,5781,20040,6948,5608,0,1654,1530,9949,2051,407,54188
1955,1622,1520,2090,7977,570,4115,6681,9086,9535,16718,8197,2257,2147,1330,8212,2780,6704,20305,1858,3247,0,1764,2105,8528,600,0,32767
4239,2897,5462,2060,9869,3051,4364,4703,13531,8563,11367,10252,74,3126,12021,8041,4883,2573,20853,8166,4293,74,1735,2105,8555,1980,407,43939
1065,3819,912,947,7182,2351,2317,5503,11348,11296,10329,6457,2257,2865,760,4482,4029,4515,23580,6601,5426,74,2275,765,9265,400,0,50424
3151,3489,2351,955,13759,2633,4011,7272,12323,16931,17080,8508,2366,1522,4590,11184,1601,2387,24047,5470,3819,74,1195,1340,5570,1577,407,38513
1088,3581,912,2862,7987,2551,2865,5711,8938,17718,11429,6981,2447,955,5224,8913,3123,4367,18510,9473,3172,74,2127,575,9852,516,0,71973
2583,3712,2921,1482,9633,2242,3180,5308,7444,16082,11645,6969,2366,2346,760,7669,3589,6545,18923,8845,3262,148,1781,765,10033,1454,407,67397
2499,2318,2242,2744,9574,3122,3903,5243,8186,13154,17494,8170,2063,3253,5331,10260,1811,4517,23106,10292,2691,74,1922,1915,9958,916,0,53422
1881,2315,3798,2432,11436,2432,2857,6379,10250,17771,13285,7455,1337,2351,0,11382,4804,5060,26766,11399,5584,74,1679,1340,9425,600,0,77853
1582,4589,5730,2551,9554,2552,2913,5572,13137,15524,14969,8872,1488,2598,4863,6154,1073,5664,23525,6069,4300,74,1689,1915,11310,474,0,41730
1881,4757,2660,2094,9776,1288,3201,6306,9533,15393,17330,6162,956,2995,570,8943,2365,5718,27470,7080,5080,0,1919,1340,8549,600,0,73155
4239,4075,2087,3886,11822,1926,4708,7424,11891,13813,20178,7765,1224,1330,5977,5622,345,2434,17441,3699,4091,74,1273,0,6819,1928,0,33743
1881,2650,5651,1916,8581,1299,4702,7445,9035,16538,16541,7793,3061,2049,0,2121,1462,3862,2268,2511,488,0,614,575,1880,600,0,41684
2425,2584,1862,3504,7908,2552,4579,6264,13161,9581,16873,11416,2257,3303,5721,9479,2589,2571,27323,7962,6469,74,2007,1340,11507,874,0,35356
2073,3953,5863,2070,13024,1494,4279,4993,6720,17131,16893,7994,2102,2980,4825,11265,2537,2651,19210,11020,4835,74,1633,3255,8810,600,407,69792
2374,5407,1482,1591,10299,3681,2122,6183,13303,16378,15510,4538,2257,2410,570,9527,2739,2825,28733,9601,4068,74,1848,1340,10589,800,0,62153
1955,3325,1591,2242,11023,1672,2949,7265,6397,11645,16754,8233,2102,1477,2470,8035,4027,4197,22271,8592,2766,74,1679,2490,10108,716,0,44106
1582,4941,5130,3516,14952,2970,3284,8582,9976,18588,20189,10192,2063,1181,7636,12271,3310,9314,27611,9005,5044,148,1700,1150,11326,474,0,103443
1955,3174,1401,1489,15861,1304,6710,10947,145113,20807,24595,9125,1527,2223,5511,13248,3833,6479,31453,13391,5923,74,103318,1915,7892,600,0,115272
1656,3817,9621,661,12706,2554,5703,6303,13864,13025,19794,9667,2828,2220,4521,9715,3842,5824,28574,9559,4327,74,1763,575,11406,400,0,61615
2724,3872,1330,764,8980,2048,3109,5329,12894,15156,16508,7390,1146,1383,1330,11005,2949,6775,25181,7308,4886,74,1884,3255,11289,1000,0,50392
2575,4336,3480,1404,12582,2660,4853,7237,11192,12056,20059,9847,1989,3367,2660,13127,4076,2576,26694,9037,4571,74,1569,1150,11200,1377,407,52151
1162,5103,4251,2483,15200,960,4007,8244,13038,21140,22032,7582,3780,2091,4646,11573,4589,6123,31790,13073,5397,0,2025,1915,11715,632,0,97667
2509,2552,5028,2094,10642,1821,2368,4617,9367,18986,14440,8000,63172,3044,3215,9155,3086,6755,19547,9482,5677,148,95711,2105,10586,1306,407,80690
1017,3943,570,2087,15793,1900,2865,9388,12769,26390,22712,8854,1414,4805,2660,13923,2982,8898,32456,17023,6664,74,1785,1340,10103,400,0,120670
2826,3738,1594,908,12829,1140,4898,6039,7840,13594,16123,8704,959,2627,0,9357,4027,5325,22624,8244,4592,74,1661,1150,10729,1619,407,52966
1014,3769,3327,2657,12864,2470,2201,8807,12536,16307,22134,7571,839,2026,1330,14207,3316,8358,36683,9371,5756,74,1626,3255,9387,400,0,94707
4701,4190,8368,3201,12507,1155,5096,7296,13674,15329,20436,6221,1721,1523,9014,10259,2556,6687,28529,8213,5319,74,1926,1340,12194,2286,407,64820
2499,5003,3803,2087,13337,2734,2415,6647,13850,18575,19073,7571,2712,3793,1140,10421,1433,6957,28035,10887,6382,74,2042,2680,12789,800,0,76420
5003,3623,2161,2048,11948,1672,4497,5862,11053,17582,16393,7390,2871,1559,1710,11179,2517,4361,24442,11327,5002,74,1961,2680,10775,2409,407,80023
2126,135113,2242,2155,10830,1816,6267,8159,10554,18555,20137,12088,1562,1976,10032,11415,2483,5926,23628,11442,4979,148,103168,1340,8523,790,0,68965
4744,4141,2161,1672,12308,2242,1639,7086,12759,23043,17182,8709,2871,3195,570,12296,2863,9676,29479,10828,5378,74,2088,1915,10700,2254,407,96807
1656,3958,3572,1412,10313,652,2936,6329,12961,22686,13939,8690,1562,3945,6340,6526,2584,6529,21112,13771,4947,148,1774,1915,7380,400,0,105921
1881,6609,6124,912,16929,3002,2738,7492,10439,24391,22716,6829,1721,2548,1900,12707,3092,7204,31630,12925,3745,74,2226,1915,10705,600,0,116327
1774,5734,136073,3518,16849,1806,6841,9701,13573,18184,25996,8465,1488,1721,4920,14473,4937,8208,36053,11611,6242,148,104494,0,11033,474,0,96848
2950,2493,2921,1482,11610,912,4411,7136,11449,10931,18887,8922,762,2153,1900,8978,1259,4077,25344,10129,4775,0,1612,2105,9361,1116,0,53026
148,3092,1862,1954,10087,2211,3158,4892,9490,13727,13095,9340,2828,3063,5129,12068,1605,5069,19360,9276,3832,148,1421,1340,7209,0,0,79643
940,2487,6067,2312,11524,1873,3627,7759,14141,16107,14777,11217,2867,1725,6707,10090,3351,8777,29576,9292,5146,0,3414,1915,11156,400,0,64623
3106,4264,2094,1214,11748,2277,3405,5582,12705,19349,16482,8293,913,2745,1710,12153,3198,6617,30760,11262,6708,0,1643,765,9436,1535,407,76968
2429,2756,1974,2094,8965,1900,3995,5216,8127,21320,12854,6423,74,2727,1140,9713,3625,6571,19565,10650,2405,74,1951,1915,7887,874,0,85685
4316,3803,2284,1298,16367,1912,2695,6793,10097,22343,20122,8280,2109,3216,5415,11708,3731,3870,29609,13465,7200,74,1731,1915,9451,1854,407,88843
1656,3702,1478,2277,10350,1974,2467,7520,10204,20579,15178,8559,1414,3709,1710,12337,2309,5614,23093,11699,4258,148,1704,1915,9330,400,0,106560
4456,4786,1327,2242,13222,912,4025,7414,8347,28732,20104,7561,2296,2294,1330,11515,5678,9812,26635,12779,5841,74,2197,1725,11592,1903,407,121161
1955,4009,5454,5491,13053,2184,6176,5707,10422,23064,19821,12212,2902,3197,12040,13011,4004,10086,24441,12911,7252,148,3234,1150,11212,674,0,129271
1014,3968,3919,2242,9914,2242,2969,5860,14820,22524,13891,9521,2486,2792,1900,9171,5125,6163,26200,11996,4551,74,2102,2105,9827,516,0,100190
1848,3470,3855,3332,12563,1805,6556,9972,12701,15561,19873,14615,3403,2493,13183,10432,3536,5591,27196,9387,5093,0,1721,1915,13923,400,407,67480
917,4648,9081,1688,13437,1884,3408,8067,12285,20023,18281,7670,952,3219,4815,12687,3128,10213,29299,10879,5209,148,1993,575,11410,400,0,96106
4106,2480,954,1974,11412,947,3262,5305,10622,26827,16608,8222,148,4050,768,11383,4837,10165,29539,12505,5510,0,1569,1725,7295,2199,407,106474
2029,3175,2122,951,9709,1974,2187,4586,5667,26551,13656,9335,1414,3584,1330,13375,4558,6475,19008,15312,4789,148,1877,575,8223,600,0,114321
4709,4091,2664,3230,14646,760,3271,5688,9894,25125,18433,6183,3449,1617,570,11953,3542,5810,18969,13275,5196,74,1389,0,13291,2286,407,105452
2029,6379,1858,3432,17446,3697,2980,8309,11171,28645,20855,7866,1298,2890,8578,13380,2984,7085,29677,16962,4973,148,1630,575,11758,600,0,123683
5222,2554,2087,2432,12683,1672,3497,7654,11754,20779,18413,7085,1721,1637,1900,10706,3590,7007,27835,12599,3986,74,2419,1915,8117,2441,407,109966
148,4829,6702,2911,11839,2941,5927,8353,12667,22889,13506,10476,1947,2934,10367,10804,4005,8657,24004,14810,6209,148,1732,1530,12212,0,0,130529
917,2497,9285,1102,10092,3002,4163,7071,12575,19578,15315,9221,2867,3880,1330,9704,4573,8790,23710,8871,4394,0,1908,1725,13559,400,0,78330
1582,3316,5447,2950,8246,3920,4043,5103,15530,21989,15526,9488,1682,3285,5865,6339,2877,10265,26628,9143,5060,74,1996,1915,11585,400,0,91231
2351,4696,2921,3437,16731,1876,2552,9732,19706,21263,24716,10163,1527,3065,5315,13409,2713,7446,44949,13207,7374,74,1951,1340,8997,800,0,82927
4509,3839,1524,1858,13399,1330,133955,7013,10972,18521,18475,8298,2109,4416,570,12308,3404,6401,29357,11336,6478,74,103357,1915,8709,2367,407,87685
2029,4436,3304,1330,12866,1710,3521,9114,9508,24159,20701,8533,2564,1733,1330,14979,2845,8193,27912,17940,4317,148,1489,3255,11287,600,0,133311
4963,3876,4352,734,15538,2291,5862,8271,11672,19623,23909,9189,959,3116,5494,13900,4004,7318,32946,11231,6912,74,1770,575,8410,2180,407,89034
148,4621,9578,2087,14068,2161,2968,7698,15370,26643,20001,8042,3667,3087,1330,14530,5509,11288,32167,15220,6547,148,1817,1150,12781,0,0,146165
3597,4435,1517,2063,11971,732,5303,5549,10380,29077,17556,8495,2486,3104,5711,11384,3745,8982,25178,12586,5304,74,2158,1340,8453,1977,407,127833
148,2088,5395,3315,14035,1412,4229,6662,15253,21794,21051,8055,222,1078,4517,11760,3438,8551,27860,13023,7165,74,3456,1340,11306,0,0,119175
2724,4654,5048,3411,11709,3038,7244,10153,16447,19218,17538,12049,187,3105,11970,10224,2212,6683,31889,8156,6164,0,1566,2105,9815,1000,0,57734
1508,3495,2432,1781,13314,1401,2153,8018,15652,26297,17003,7297,2257,4126,760,12328,5062,7060,27576,13395,5882,0,1421,1150,11415,400,0,103219
2029,3274,6858,2405,15467,1872,2787,4833,10799,19124,15386,9797,2292,2075,5110,9340,4205,5198,21392,14609,5463,74,2014,2680,10992,716,0,79580
4379,4621,1714,1404,15173,1900,2284,7488,14452,17081,26566,5901,769,3838,1330,14522,3208,4328,38505,11416,5173,74,1735,1530,7706,1967,407,69838
2103,1816,2312,2660,17216,2277,3980,6732,9781,27699,21316,7307,987,3445,3480,14548,4674,7518,29582,17944,4513,148,1905,1340,8262,600,0,132889
3449,4048,5097,1478,13525,2660,4586,7525,12331,20596,19862,8784,2109,959,2090,12647,3021,7315,31569,12914,6199,74,1735,1915,13627,1580,407,114678
74,1769,1668,3446,14262,2376,4941,8555,10479,40454,20613,10922,1372,4803,11627,12671,3992,14658,26459,14010,7749,74,1739,1340,8598,0,0,202259
3891,3838,4425,3002,12453,1672,4873,7174,12385,28891,21165,8970,1721,1944,1330,11001,5026,11411,30646,14510,5444,74,2010,2680,10980,2177,407,149577
1512,4078,13179,2569,17484,3742,4612,8972,11772,26449,20141,11772,222,3181,10599,12675,4421,11892,29283,11786,5785,0,2113,765,12748,474,0,102922
1955,4271,1021,3031,9358,2061,3762,8734,18756,25553,16048,7693,2867,4323,5176,11202,5193,10522,34300,13578,5005,74,1566,1340,8052,600,0,127004
1904,4916,6535,831,18100,1401,3072,7994,11180,26909,24509,6979,917,2997,1330,15478,4194,5864,31355,14427,6877,0,1619,1915,10673,600,0,100051
2029,2897,1594,1524,13572,1619,1301,6843,12410,24179,17543,9516,2677,1921,1900,11352,2829,6952,28726,15349,5456,148,1940,1530,7897,600,0,96441
5255,4224,4384,2822,19099,134373,6185,8183,9837,29070,24309,7920,2299,2265,5870,15449,2842,6087,32864,18230,5458,74,103954,1340,13288,2451,407,121875
74,4463,1552,0,17505,1404,2170,8894,13368,30597,21656,10809,2179,2153,1520,17168,4992,9488,32900,18458,7889,74,1746,1340,9446,0,0,183105
3632,3172,6072,4006,16233,1548,5393,8737,11711,28095,23632,9780,2874,1194,8392,13557,4333,12192,32318,16854,8020,74,1855,2105,10534,1780,407,155562
1508,4856,8436,1591,10874,1781,2049,6710,12092,26316,16240,5906,797,2653,1330,9904,4467,11709,26291,9929,4997,74,2000,1150,12031,400,0,116805
5299,3533,2847,3002,16793,3002,3874,6850,13310,27000,23154,8784,381,4268,1900,12322,4886,8851,29334,17061,4990,74,1862,1915,9917,2609,407,111915
1508,3461,4906,261,14387,2351,4371,9343,10147,25677,21469,7871,2327,2924,2090,15627,3782,7913,32132,14239,6718,74,1894,2680,8502,400,0,103253
2029,4006,2921,3762,22534,1478,3653,10748,17562,29926,24887,5138,3632,1352,0,11582,3764,6983,41997,14609,5171,74,1298,1150,8533,716,0,109324
2499,3150,13338,2331,13285,3807,3310,7235,9716,25621,18024,8792,1298,4213,5150,15978,5872,8479,27342,18169,6383,74,1619,1340,14753,800,0,129959
1955,4406,644,764,14354,2048,2618,6974,14081,32378,18957,6392,762,3738,1140,11383,5038,7590,30662,11771,5061,74,1746,1915,7300,600,0,121025
3783,3521,764,1784,18264,3424,3978,7330,9680,26648,22915,6207,1534,647,1330,13598,3426,6368,29320,13374,5358,74,2003,1340,9692,2199,407,123475
