172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228,172.20.2.173
20,4,11,11,11,13,12,11,5,46,8,57,15,11,3,7,8,19,10,20,18,1,16,7,82,17,2,31
2,13,14,10,14,9,11,12,7,49,15,93,13,8,14,20,9,13,10,26,14,0,16,4,91,0,0,21
5,5,13,6,4,7,15,9,11,31,17,57,16,13,7,5,5,11,8,23,5,0,19,4,83,4,0,14
4,8,17,15,9,7,7,10,6,19,10,79,2,14,10,6,9,9,10,16,9,1,19,7,73,2,0,7
12,17,9,3,15,11,16,22,8,42,4,66,16,9,10,8,7,9,3,21,14,1,21,0,93,10,0,7
18,18,3,2,17,5,9,11,10,32,13,63,13,7,7,7,18,11,4,14,5,2,20,10,73,16,2,29
16,9,6,5,8,10,8,12,26,31,14,50,7,11,8,8,0,11,10,14,5,1,38,3,67,12,0,14
17,9,23,7,7,7,2,11,21,19,4,63,8,3,7,11,9,8,14,21,14,1,20,11,69,20,2,7
8,12,11,10,11,12,12,6,9,40,19,90,4,13,10,6,16,27,16,8,14,1,24,10,65,6,0,20
14,6,6,7,12,122,128,18,19,24,24,62,8,5,6,13,16,14,24,20,9,0,199,3,57,15,2,14
2,11,17,9,6,9,10,16,18,18,21,76,7,11,10,12,7,5,15,15,14,1,21,10,91,0,0,7
29,14,10,9,17,11,11,18,16,12,20,62,16,3,4,18,0,12,19,11,15,0,21,8,94,32,0,7
7,7,12,13,18,7,16,19,9,48,19,66,8,15,0,6,14,19,19,32,16,2,18,6,74,5,0,29
15,14,15,4,16,12,10,14,26,36,26,69,8,7,6,15,10,14,39,26,17,1,20,7,82,11,0,22
17,14,7,6,18,2,10,10,23,33,26,54,10,7,10,7,10,12,25,13,14,1,20,7,75,17,2,29
9,13,11,6,14,9,12,18,27,42,22,78,14,0,10,16,9,18,13,24,9,1,25,18,110,6,0,28
15,12,9,4,13,8,8,19,23,36,27,96,1,13,11,14,12,28,29,15,17,1,19,3,63,14,2,20
2,10,11,20,12,1,7,9,26,21,35,79,9,8,4,10,10,12,28,14,21,1,22,15,77,0,0,7
15,7,13,15,15,5,12,20,22,16,38,66,8,13,11,14,7,6,35,10,17,0,16,7,90,14,2,7
6,4,11,8,9,6,7,12,24,24,33,57,10,14,4,13,13,7,25,19,6,1,19,3,46,4,0,14
13,12,11,17,12,12,11,12,20,29,30,66,8,6,7,7,7,9,24,17,14,1,22,11,80,10,0,7
6,12,26,7,12,10,8,16,19,15,18,69,9,16,11,7,9,10,27,13,13,1,17,6,70,5,0,7
8,12,3,8,18,9,13,17,45,24,25,74,7,16,4,10,11,9,49,11,15,1,23,10,64,6,0,7
14,24,7,17,12,9,9,17,20,42,43,77,6,13,6,8,10,19,37,20,16,1,22,13,92,12,2,31
3,10,23,7,28,7,8,27,28,32,49,65,9,14,8,13,4,16,54,18,18,2,20,11,82,0,0,21
22,12,3,8,28,16,11,12,33,23,48,60,11,4,13,4,6,17,46,7,26,0,20,4,88,20,2,10
6,14,11,10,14,5,8,19,31,21,40,65,20,10,6,8,4,18,46,12,17,1,16,4,79,5,0,10
14,11,16,7,20,14,13,13,14,23,39,85,9,12,10,9,9,8,42,23,16,0,22,4,66,11,2,7
7,9,7,9,22,9,12,23,25,32,45,96,12,8,14,24,19,13,50,26,26,1,18,10,79,4,0,21
9,9,29,4,23,8,20,25,42,28,48,80,8,16,6,13,14,19,53,16,20,2,20,14,93,6,0,15
13,9,13,14,11,15,19,21,24,30,31,82,7,13,31,9,9,4,23,24,19,1,16,10,82,19,0,15
2,11,10,8,30,5,16,31,54,52,51,61,11,2,0,17,8,18,89,35,38,2,24,10,82,0,0,36
14,17,7,18,24,16,6,27,53,38,51,49,21,7,7,6,11,17,54,24,13,1,22,0,115,16,2,28
2,22,13,13,14,14,1,15,37,26,46,79,2,11,7,6,8,12,63,19,19,1,21,4,77,0,0,14
26,11,10,15,19,5,12,26,26,22,37,58,19,9,3,16,7,10,33,14,12,1,21,10,94,26,2,10
6,11,7,10,17,5,10,23,22,33,36,60,5,12,7,13,10,17,45,4,18,1,16,7,59,5,0,20
14,13,10,15,18,17,6,18,25,14,37,87,11,10,10,8,13,12,39,13,10,1,22,11,74,10,0,8
6,16,10,16,22,11,7,22,29,43,42,64,6,9,6,13,13,7,43,26,12,1,17,7,93,4,0,15
8,12,17,0,17,18,10,23,19,50,33,44,10,14,6,14,3,12,41,29,13,2,18,8,95,6,0,29
25,12,11,9,14,9,12,31,36,27,38,75,7,11,5,18,12,11,58,16,17,1,15,11,84,24,2,14
2,17,36,11,19,8,18,38,68,36,49,53,10,9,22,10,11,13,70,21,24,2,23,3,100,0,0,21
16,26,0,4,24,2,8,22,63,37,56,72,6,13,0,6,15,15,82,31,30,1,25,7,54,15,2,28
2,12,25,7,28,12,15,23,32,48,186,70,12,10,3,21,18,21,68,22,25,1,113,4,108,0,0,31
23,18,10,7,24,9,8,29,30,39,67,91,4,17,14,14,4,33,58,22,21,0,19,6,81,26,2,20
7,17,4,11,26,12,18,38,41,36,79,93,12,13,10,18,7,12,79,22,32,1,19,7,91,4,0,8
9,17,3,138,28,15,12,39,38,22,78,61,2,5,7,19,8,11,72,19,24,1,124,9,85,6,0,14
9,26,14,12,28,9,28,45,35,48,71,72,10,11,7,15,14,16,80,30,32,1,20,7,108,6,0,21
9,11,28,9,27,11,18,29,53,37,51,81,26,12,26,18,18,20,83,32,26,2,34,10,90,7,0,22
18,17,25,9,29,12,17,25,45,29,58,74,10,4,26,14,7,15,68,23,19,1,19,12,93,21,2,22
3,17,8,11,32,6,18,33,60,38,65,79,13,7,14,12,5,15,77,23,26,2,23,10,113,0,0,14
26,21,15,9,30,6,6,40,54,48,67,57,9,12,11,10,9,27,82,14,25,0,24,7,88,24,2,31
5,16,11,2,32,9,12,25,45,20,86,74,4,4,7,16,6,12,95,16,20,0,21,11,55,4,0,7
16,12,7,14,20,8,10,37,43,34,73,90,6,13,10,8,17,18,72,20,24,1,21,13,84,17,2,14
6,8,25,7,27,3,23,32,30,20,60,60,9,6,7,14,11,14,76,16,26,1,23,3,71,5,0,7
9,17,10,15,147,17,26,42,43,20,65,64,11,9,18,10,9,11,60,20,28,2,111,3,93,6,0,14
11,15,14,6,22,13,20,30,44,24,46,70,5,0,14,8,12,19,67,19,20,1,17,7,83,9,0,7
20,18,24,2,24,10,32,32,52,27,72,44,16,9,3,15,7,8,87,19,18,2,15,10,81,22,0,14
6,27,15,10,26,10,10,34,59,65,68,75,7,10,6,13,7,28,86,24,26,1,19,10,80,4,0,40
21,15,31,15,33,15,13,32,44,87,80,56,10,7,11,21,16,50,94,36,32,2,19,6,105,18,2,75
11,12,10,10,16,9,17,34,39,61,58,85,8,20,7,28,13,19,61,49,20,1,18,6,74,9,0,42
26,16,30,19,30,13,15,32,39,64,71,50,7,8,4,21,12,15,65,33,23,2,17,4,102,22,2,28
10,17,8,16,28,22,22,30,48,58,68,83,12,21,21,23,15,20,75,37,32,1,32,8,92,11,0,36
2,20,7,11,31,11,15,34,42,25,78,55,14,10,3,20,9,8,105,25,33,2,20,0,66,0,0,21
9,21,29,10,37,17,18,43,40,62,88,84,9,10,13,18,10,28,91,43,34,1,20,11,102,6,0,52
18,19,29,11,26,13,26,29,36,45,85,80,13,7,34,19,18,20,76,29,24,1,21,4,97,19,2,42
14,6,22,9,19,10,15,26,30,69,40,94,15,19,14,11,20,33,44,22,30,1,21,10,98,13,0,41
10,13,10,6,27,13,20,33,57,41,67,85,6,11,28,15,13,18,73,22,29,2,18,10,94,10,2,24
7,15,10,4,32,12,19,141,55,59,61,76,16,10,14,15,17,20,86,38,26,2,112,3,80,4,0,35
9,20,8,8,22,23,11,33,42,36,53,72,12,9,26,17,9,12,76,31,25,1,19,3,78,6,2,21
7,33,10,12,40,10,14,53,42,43,92,62,5,13,4,17,4,13,73,27,25,1,26,4,40,6,0,21
6,30,21,19,34,15,16,44,33,75,85,95,5,10,10,19,14,27,71,46,36,1,18,14,110,4,0,63
7,20,16,16,27,11,16,27,39,60,51,54,8,2,29,12,17,26,71,36,32,1,18,10,91,6,0,59
18,8,25,12,24,16,19,35,41,67,76,64,8,11,10,18,9,28,74,36,38,0,19,8,94,18,2,45
8,11,8,11,27,3,24,35,51,46,80,78,14,12,7,16,15,31,81,11,23,0,18,11,81,6,0,27
18,15,28,11,26,16,16,30,65,44,55,97,1,18,63,22,22,15,73,37,29,1,20,11,81,16,2,35
8,23,7,6,22,14,13,34,55,62,51,62,14,12,4,10,18,20,86,33,35,1,25,4,88,4,0,43
17,20,14,6,36,16,22,42,62,81,79,80,14,9,24,25,9,13,86,27,26,1,15,7,53,13,2,31
8,21,7,15,23,15,15,31,47,97,57,67,15,6,27,23,17,21,66,44,24,1,23,3,93,5,0,59
11,18,17,10,22,14,18,34,39,74,56,66,14,13,4,20,16,31,77,45,24,2,20,4,94,12,2,55
12,14,14,15,24,18,19,33,45,61,87,77,12,14,28,20,10,22,77,48,22,1,22,10,93,9,0,44
7,15,18,15,34,15,18,36,50,89,64,71,8,14,0,26,26,26,109,56,39,1,18,7,89,6,0,64
6,24,31,13,27,15,17,31,62,76,72,83,9,15,26,12,6,26,89,30,29,1,20,10,106,5,0,36
7,25,14,12,26,8,15,40,47,70,80,58,7,16,3,20,13,28,106,36,38,0,20,7,80,6,0,59
18,25,12,20,33,11,22,47,61,71,96,73,7,7,27,16,2,10,69,21,27,1,15,0,64,17,0,28
7,13,29,10,27,8,26,41,48,76,79,73,18,9,0,5,8,16,6,10,4,0,6,3,18,6,0,35
11,15,12,19,23,15,25,35,65,47,82,108,14,18,30,19,14,11,104,40,42,1,22,7,108,9,0,29
8,22,31,12,33,10,24,33,36,76,81,75,12,16,25,22,14,16,66,53,34,1,18,17,83,6,2,56
10,28,10,10,29,21,13,40,63,77,76,42,14,11,3,16,15,17,110,49,30,1,21,7,100,8,0,50
8,20,10,14,32,11,18,41,33,60,79,77,12,9,13,15,18,20,85,39,21,1,18,13,95,7,0,35
6,26,28,15,43,13,19,45,56,89,100,95,12,7,35,27,18,46,102,46,38,2,19,6,107,5,0,86
8,20,9,9,40,9,34,57,188,112,111,86,9,12,29,22,21,34,122,65,44,1,107,10,74,6,0,92
7,20,52,3,37,15,29,40,66,66,95,91,16,12,23,24,17,28,110,49,31,1,21,3,107,4,0,53
12,24,7,5,29,12,18,35,63,77,74,70,8,8,7,24,16,32,98,32,35,1,19,17,106,10,0,41
10,23,14,8,34,14,24,42,56,59,95,93,11,19,14,28,22,15,112,46,33,1,19,6,106,12,2,42
9,31,21,12,38,5,22,47,64,98,102,71,22,12,24,20,17,32,120,60,41,0,21,10,110,6,0,78
10,17,23,11,30,10,13,31,44,100,74,76,78,17,17,21,17,34,74,49,37,2,105,11,99,10,2,66
7,21,3,12,40,10,17,56,64,125,103,84,8,24,14,29,17,45,119,79,47,1,19,7,95,4,0,101
13,23,9,6,31,6,24,34,43,70,80,82,6,15,0,22,18,26,85,42,31,1,19,6,102,13,2,42
7,20,17,15,35,13,13,49,59,97,99,71,5,12,7,27,18,38,133,43,43,1,18,17,88,4,0,77
21,25,45,17,33,7,20,42,70,79,99,58,11,9,46,20,14,32,116,43,39,1,21,7,114,20,2,55
12,26,22,12,34,15,14,42,63,89,86,71,16,21,6,24,8,33,97,51,44,1,23,14,120,8,0,65
24,18,13,12,30,11,26,38,58,86,80,70,17,10,9,25,14,22,95,54,34,1,22,14,101,21,2,68
10,142,14,11,25,11,30,45,54,90,94,114,10,11,52,26,10,30,94,54,36,2,111,7,81,8,0,56
21,21,13,11,35,14,10,42,63,114,84,82,17,15,3,27,16,44,107,57,38,1,23,10,100,19,2,81
7,24,21,8,29,5,17,42,55,109,63,81,10,22,30,14,14,34,77,63,36,2,20,10,70,4,0,89
7,34,34,7,40,18,17,46,56,121,110,64,11,14,10,26,17,37,109,68,30,1,23,10,101,6,0,95
7,30,142,18,45,11,30,53,70,83,122,79,9,7,26,25,27,40,133,53,44,2,120,0,104,5,0,80
15,16,17,10,35,7,22,40,62,56,88,85,5,12,10,20,7,23,100,47,34,0,17,11,88,11,0,43
2,19,12,10,23,9,13,33,46,75,64,88,16,17,23,26,9,29,68,47,27,2,17,7,69,0,0,64
6,16,33,9,39,12,20,47,66,71,75,106,16,10,35,26,18,43,104,44,36,0,33,10,104,4,0,55
16,26,12,7,33,13,20,33,62,94,79,78,6,12,9,30,14,32,112,59,45,0,20,4,89,13,2,65
11,18,11,12,22,10,19,30,44,110,65,60,1,17,6,24,20,32,68,56,20,1,20,10,74,9,0,71
16,19,13,7,40,10,15,44,50,110,93,77,12,15,28,24,17,23,108,68,48,1,21,10,89,17,2,72
7,22,9,13,25,11,15,42,50,113,74,80,8,21,9,31,13,31,85,53,31,2,18,10,89,4,0,87
17,24,8,14,30,7,24,44,47,136,95,71,14,13,7,23,23,49,96,63,42,1,25,9,109,17,2,101
8,24,29,25,32,13,34,36,54,113,92,114,17,14,62,31,22,52,95,57,47,2,32,6,105,7,0,111
7,21,20,14,26,14,17,40,70,108,62,90,15,16,10,21,24,31,101,58,33,1,23,11,93,5,0,83
8,21,23,17,29,11,28,56,64,75,95,137,19,14,65,24,19,31,110,43,36,0,20,10,130,4,2,56
6,24,49,10,39,12,19,46,60,97,84,72,6,19,25,26,17,48,108,52,38,2,21,3,107,4,0,82
14,17,6,11,28,6,19,35,50,134,79,78,2,20,4,26,23,47,106,62,38,0,19,9,69,20,2,87
9,16,13,7,26,11,13,30,30,126,64,89,8,20,7,33,25,34,69,71,35,2,19,3,77,6,0,92
21,24,15,17,34,4,19,35,53,122,90,57,19,10,3,29,16,31,70,60,36,1,17,0,126,20,2,85
9,33,11,18,42,20,17,52,51,137,93,73,8,13,45,26,17,37,107,80,38,2,17,3,110,6,0,102
24,16,12,15,34,11,22,43,61,112,87,66,11,9,10,19,16,35,112,60,31,1,28,10,77,23,2,89
2,25,36,15,29,17,28,44,60,109,64,98,12,17,54,23,22,45,89,71,44,2,19,8,114,0,0,107
6,16,46,8,30,18,24,40,59,91,75,86,16,18,7,27,21,39,89,37,31,0,21,9,127,4,0,65
6,17,30,12,25,18,22,33,76,108,71,89,11,20,31,13,16,45,109,47,35,1,23,10,109,4,0,76
10,26,17,18,39,12,15,58,92,92,117,96,9,17,27,23,15,37,153,65,52,1,20,7,85,8,0,68
17,24,9,11,35,7,134,42,54,83,87,78,12,21,3,24,15,33,108,58,44,1,111,10,82,21,2,71
9,22,18,7,28,9,21,52,48,120,97,81,14,10,7,38,16,43,109,82,32,2,15,17,105,6,0,111
21,23,23,4,39,12,30,48,62,98,113,86,6,17,28,29,14,37,126,58,48,1,21,3,79,19,2,74
2,28,51,12,31,13,18,47,74,133,98,76,21,14,7,32,26,58,113,74,47,2,19,6,120,0,0,122
20,23,9,12,29,6,26,36,54,139,86,80,15,18,30,26,17,46,90,58,37,1,25,7,80,17,2,104
2,14,29,18,38,9,23,42,77,107,95,76,3,8,23,28,19,39,107,64,48,1,35,7,106,0,0,97
12,24,27,18,32,18,35,58,77,93,81,113,2,18,62,23,12,32,114,37,45,0,17,11,92,10,0,49
5,22,15,11,34,9,12,47,76,119,81,69,14,21,4,31,24,35,105,67,42,0,17,6,108,4,0,83
9,16,37,9,39,12,15,33,54,100,78,92,13,12,27,22,23,30,83,69,38,1,22,14,103,7,0,67
19,25,10,8,41,10,15,45,71,89,125,56,5,18,7,22,14,21,145,60,38,1,20,8,73,18,2,58
10,12,14,14,45,13,20,44,50,146,103,69,7,20,19,29,26,40,108,83,36,2,20,7,79,6,0,112
16,20,28,9,35,14,27,44,62,107,99,83,12,6,11,29,13,34,109,62,43,1,20,10,129,14,2,96
1,12,10,17,32,14,27,50,52,197,101,103,9,23,61,26,23,70,95,67,54,1,19,7,82,0,0,173
21,23,24,18,32,11,26,41,65,136,100,84,11,11,7,24,24,54,120,68,40,1,23,14,104,18,2,122
5,25,68,13,39,17,16,47,56,131,98,111,3,18,51,33,24,60,108,58,42,0,23,4,119,5,0,86
8,26,7,13,23,13,20,51,86,124,77,73,16,22,27,25,25,48,129,63,39,1,17,7,76,6,0,104
7,25,34,6,46,9,18,48,57,134,114,66,7,18,7,27,23,30,116,73,48,0,18,10,101,6,0,80
9,18,9,9,36,11,9,40,63,125,82,90,15,12,10,26,16,36,102,73,38,2,21,8,74,6,0,79
24,22,23,15,48,133,31,52,52,140,122,74,13,14,27,30,16,32,121,90,42,1,119,7,126,22,2,103
1,23,10,0,42,8,14,55,65,159,103,103,12,12,8,43,24,51,128,87,56,1,19,7,89,0,0,150
18,20,33,20,39,9,30,51,63,128,108,92,16,7,42,27,20,59,123,71,56,1,21,11,99,15,2,129
5,24,46,10,31,11,13,39,58,119,79,56,6,16,7,25,20,50,97,50,37,1,22,6,114,4,0,96
22,22,16,18,38,18,23,41,69,121,103,83,4,21,10,24,23,45,116,78,37,1,21,10,94,24,2,90
5,18,27,3,32,14,21,56,51,121,102,75,14,17,11,31,21,40,121,65,49,1,21,14,80,4,0,84
9,21,17,22,55,9,22,61,87,142,116,48,20,9,0,20,17,36,151,72,41,1,14,6,81,7,0,88
12,19,69,13,31,21,15,47,52,123,88,83,8,20,24,33,32,42,98,86,47,1,18,7,138,8,0,105
8,23,4,5,40,12,16,45,68,149,90,61,5,22,6,26,24,33,113,56,36,1,19,10,69,6,0,101
18,22,5,10,47,19,24,44,54,130,112,59,9,4,7,27,19,33,114,61,39,1,23,7,91,20,2,99
1,19,30,9,39,10,20,51,57,111,100,63,7,5,31,35,18,37,113,64,40,1,19,3,87,0,0,102
27,21,27,14,32,23,32,51,61,148,88,105,8,24,56,25,25,47,110,66,39,2,19,10,117,26,2,111
7,21,2,10,31,6,13,45,61,167,92,56,9,14,14,28,22,63,107,62,34,1,23,10,63,4,0,132
16,23,36,10,38,20,16,45,57,113,90,105,8,15,27,30,20,35,106,55,40,1,21,11,108,21,2,76
6,19,7,6,30,3,17,47,60,148,86,97,5,28,14,39,20,54,116,85,39,0,22,6,57,5,0,124
9,22,3,15,28,16,25,44,69,121,98,100,13,18,44,37,17,36,121,73,37,1,13,10,62,7,0,97
12,21,35,11,32,7,15,48,62,148,94,101,6,19,30,33,27,62,114,67,53,1,19,13,87,8,0,105
2,29,15,9,25,12,18,32,48,102,79,100,2,17,17,24,24,28,94,65,30,1,19,14,83,0,0,74
23,22,10,3,38,10,24,52,51,149,107,75,9,12,8,32,23,35,106,84,40,1,24,11,69,27,2,113
2,24,8,8,44,9,23,58,77,137,247,72,12,13,8,39,23,43,145,73,43,1,108,14,112,0,0,119
17,11,49,19,41,22,35,53,68,132,104,126,5,19,57,28,30,52,121,84,55,2,20,14,121,18,2,145
6,22,37,14,26,17,16,51,76,165,86,70,14,14,55,26,21,61,102,56,40,0,24,7,102,4,0,124
18,22,15,16,30,6,13,38,46,210,58,90,18,20,26,31,24,56,65,83,37,1,21,6,100,21,2,151
12,22,29,10,35,6,12,53,51,169,87,87,6,18,11,40,27,48,98,103,55,0,20,10,97,11,0,144
8,22,8,8,40,5,19,53,59,144,119,65,10,21,4,39,21,42,132,80,52,1,13,0,65,6,0,112
7,16,11,7,46,6,24,53,66,127,101,104,9,11,56,30,13,34,108,77,42,1,20,14,59,4,0,94
1,22,24,9,36,12,15,43,44,180,73,59,11,14,7,35,27,53,101,82,50,1,18,11,102,0,0,142
23,23,11,0,32,5,11,41,55,132,77,69,9,14,10,27,21,47,105,71,44,2,25,8,60,26,2,112
6,18,13,8,26,13,29,37,37,149,92,91,28,21,25,37,18,51,102,79,46,1,31,7,93,5,0,123
19,15,27,14,43,13,33,61,82,154,116,88,8,17,35,23,23,61,139,77,46,1,24,10,101,18,2,133
11,17,26,19,22,5,26,36,69,120,74,66,3,9,23,16,21,44,83,55,26,0,18,10,88,8,0,91
7,22,41,17,35,17,26,44,55,150,86,73,10,14,29,34,22,50,87,82,36,0,27,7,125,6,0,105
9,30,4,15,30,12,15,46,78,181,80,63,11,24,8,26,23,57,126,77,48,1,16,11,101,8,2,125
2,20,14,120,37,14,17,41,44,183,84,79,8,25,31,28,24,63,89,84,44,1,111,0,89,0,0,133
15,24,12,8,33,2,10,46,52,213,104,71,10,20,0,40,29,55,101,115,51,2,18,10,71,16,2,165
7,24,37,10,38,17,18,42,58,168,98,85,1,23,31,34,25,56,100,100,43,1,20,4,95,6,0,134
14,21,33,18,51,3,15,54,63,209,98,65,11,29,7,29,20,79,111,92,49,2,34,8,118,15,2,159
9,22,6,15,43,12,22,49,62,201,90,78,11,18,17,31,20,46,96,89,45,1,20,11,98,6,0,145
15,22,46,12,44,13,32,54,54,199,113,88,22,23,24,43,25,70,103,113,46,0,25,14,140,16,2,180
13,30,42,12,38,14,27,58,96,223,99,89,6,20,55,34,30,71,147,88,50,0,17,0,97,11,0,156
23,25,17,7,33,20,18,51,80,183,87,89,18,20,38,27,24,69,121,72,38,0,23,6,101,23,0,140
9,23,14,17,41,14,23,44,54,185,118,91,11,29,31,37,22,53,109,90,49,2,11,7,106,5,0,129
8,26,20,18,37,5,14,50,49,158,112,59,7,21,11,37,18,45,117,92,57,1,24,4,89,6,0,125
13,20,32,11,42,9,16,43,62,215,88,63,4,21,0,43,31,59,111,116,37,2,17,3,115,16,2,179
8,29,32,20,40,6,17,60,87,173,102,78,10,11,33,31,25,55,113,83,42,1,25,7,95,6,0,141
15,23,7,8,161,9,24,45,56,189,128,82,15,16,8,40,32,54,140,103,54,2,110,4,83,19,2,168
14,25,25,14,51,12,32,60,69,188,131,88,6,15,54,37,19,58,128,102,50,0,21,6,112,11,0,157
9,7,28,15,44,22,22,55,64,194,100,103,15,25,59,29,22,77,97,76,48,0,27,4,93,11,2,145
10,20,34,12,40,10,9,157,68,171,77,94,10,20,7,31,34,73,104,86,47,1,108,14,105,8,0,146
2,24,30,12,32,12,18,40,64,157,94,72,11,21,6,39,22,49,108,87,39,1,21,3,103,0,0,128
7,19,24,12,33,2,13,33,52,180,85,71,3,22,6,25,32,69,116,79,35,2,10,10,80,5,0,146
11,25,24,17,37,10,16,51,48,163,98,65,11,16,32,28,19,49,97,80,40,1,20,7,102,9,0,116
17,18,30,8,43,13,20,42,72,143,107,72,11,20,10,36,17,38,129,81,41,2,17,0,94,16,2,98
12,26,3,14,32,13,26,50,57,113,86,93,6,15,36,29,17,27,112,65,45,1,23,11,87,10,0,74
17,30,11,8,43,12,18,46,54,237,92,42,4,8,0,45,32,62,102,128,46,0,23,6,70,20,2,206
6,17,24,6,32,11,21,40,40,182,66,70,10,15,3,42,25,71,81,92,39,1,21,7,84,4,0,176
9,16,9,8,42,30,26,47,64,270,92,68,18,31,28,24,29,95,102,89,52,0,34,4,110,11,2,192
6,24,66,20,47,14,17,51,62,227,106,89,18,32,32,40,34,64,106,132,50,1,25,14,127,4,0,175
18,25,5,15,45,14,17,54,84,240,85,66,14,30,0,36,24,73,120,111,39,1,22,10,91,18,2,174
7,14,41,10,40,9,21,63,65,210,115,89,2,21,31,34,22,51,139,105,49,2,14,4,79,5,0,152
10,18,31,12,35,8,22,41,58,178,76,106,7,26,33,34,34,65,91,93,45,1,14,11,106,7,0,143
6,23,29,9,44,17,27,51,70,204,117,87,7,18,21,39,31,66,130,114,56,1,13,3,98,4,0,189
16,17,28,10,33,13,9,47,53,157,87,46,10,13,6,24,19,51,90,87,35,2,20,11,113,12,0,149
15,22,20,15,43,14,20,51,48,190,103,86,10,23,13,36,24,73,107,63,40,1,22,14,99,14,2,149
10,19,23,10,41,13,31,51,48,198,106,93,9,23,28,29,22,53,101,73,40,1,24,14,95,9,0,112
10,21,12,12,41,12,24,55,67,194,109,84,11,26,25,36,24,65,118,92,45,0,25,4,70,11,2,139
9,25,28,16,45,14,23,53,195,176,107,99,24,15,42,47,30,61,117,97,54,1,119,4,115,6,0,140
20,16,5,14,42,11,20,49,75,186,90,100,14,29,8,35,26,47,115,90,46,1,24,8,87,20,2,120
7,26,32,2,39,11,15,42,62,222,95,74,17,22,7,44,30,63,107,124,52,2,21,11,107,5,0,186
9,22,27,16,36,6,20,49,69,185,109,105,7,19,52,35,36,56,126,108,56,1,18,8,104,6,0,139
7,35,28,13,27,3,20,51,71,245,86,93,7,17,26,44,43,82,116,110,48,2,17,6,102,4,0,226
9,17,28,19,25,9,16,49,52,151,83,95,12,17,11,33,24,76,91,73,51,1,17,11,103,6,0,138
5,25,10,8,38,6,19,49,49,236,103,85,10,23,28,35,28,75,104,102,49,1,11,4,84,5,0,202
12,27,23,12,40,15,27,51,67,172,106,75,14,15,31,38,22,62,129,89,49,1,18,17,110,10,0,151
13,25,12,8,43,5,23,50,59,190,100,70,12,21,14,31,26,59,117,87,39,1,19,6,94,12,2,128
11,20,20,15,33,10,23,55,69,194,102,70,14,34,11,36,28,60,113,102,55,1,23,4,103,8,0,143
16,16,29,12,45,13,30,48,64,204,99,87,12,22,26,48,26,55,117,100,56,0,27,10,100,14,2,150
7,22,34,20,36,19,25,48,55,137,88,90,10,17,25,29,20,46,107,85,50,2,25,3,124,5,0,113
21,34,26,12,33,7,15,48,70,174,72,80,8,16,21,35,32,66,118,93,56,1,22,0,98,20,2,162
6,22,39,15,46,10,17,62,45,279,109,101,3,28,26,50,46,82,104,139,58,1,16,10,99,4,0,239
14,30,13,8,38,12,22,49,58,167,107,63,11,14,25,40,18,53,116,92,36,1,13,7,102,11,0,152
5,18,23,11,46,7,28,55,58,176,116,92,12,22,48,35,28,55,105,90,51,1,17,6,96,5,0,137
