,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
22,87.0,60.0,59.0,262.0,61.0,104.0,195.0,114.0,59.0,782.0,883.0,50.0,184.0,355.0,143.0,107.0,118.0,68.0,0,
23,87.0,63.0,59.0,225.0,122.0,94.0,179.0,117.0,45.0,846.0,827.0,51.0,233.0,299.0,125.0,112.0,107.0,73.0,0,
24,84.0,48.0,42.0,218.0,156.0,197.0,200.0,118.0,49.0,693.0,854.0,43.0,180.0,305.0,147.0,106.0,124.0,72.0,0,
25,81.0,63.0,69.0,231.0,137.0,88.0,149.0,122.0,67.0,971.0,750.0,46.0,215.0,299.0,121.0,110.0,116.0,90.0,0,
26,70.0,74.0,87.0,232.0,133.0,117.0,181.0,125.0,54.0,901.0,760.0,51.0,217.0,298.0,120.0,109.0,117.0,72.0,0,
27,84.0,55.0,64.0,242.0,137.0,127.0,174.0,122.0,66.0,980.0,793.0,64.0,233.0,292.0,129.0,104.0,111.0,76.0,0,
28,77.0,70.0,50.0,262.0,117.0,99.0,226.0,136.0,47.0,880.0,953.0,54.0,230.0,360.0,137.0,108.0,133.0,76.0,0,
29,79.0,65.0,70.0,259.0,154.0,142.0,234.0,138.0,62.0,1006.0,899.0,46.0,223.0,308.0,127.0,122.0,141.0,81.0,0,
30,56.0,65.0,76.0,251.0,136.0,100.0,178.0,127.0,57.0,1095.0,909.0,57.0,260.0,358.0,148.0,104.0,133.0,77.0,0,
31,88.0,59.0,79.0,261.0,123.0,156.0,207.0,158.0,51.0,1065.0,943.0,50.0,250.0,336.0,133.0,124.0,125.0,56.0,0,
32,79.0,52.0,76.0,280.0,115.0,141.0,197.0,150.0,59.0,1194.0,958.0,50.0,280.0,371.0,156.0,126.0,136.0,76.0,0,
33,68.0,55.0,82.0,288.0,65.0,131.0,193.0,118.0,45.0,1054.0,995.0,71.0,281.0,356.0,152.0,118.0,126.0,58.0,0,
34,77.0,67.0,73.0,276.0,166.0,103.0,196.0,161.0,46.0,1176.0,870.0,54.0,248.0,338.0,134.0,134.0,113.0,67.0,0,
35,86.0,57.0,81.0,262.0,132.0,83.0,189.0,126.0,44.0,1130.0,929.0,49.0,266.0,460.0,135.0,147.0,130.0,70.0,0,
36,67.0,69.0,85.0,300.0,194.0,149.0,186.0,157.0,57.0,1437.0,847.0,49.0,294.0,325.0,138.0,139.0,152.0,65.0,0,
37,69.0,51.0,65.0,287.0,160.0,88.0,183.0,161.0,32.0,1310.0,864.0,42.0,273.0,351.0,141.0,108.0,141.0,75.0,0,
38,75.0,64.0,82.0,264.0,109.0,85.0,200.0,175.0,32.0,1403.0,796.0,43.0,293.0,305.0,133.0,118.0,123.0,72.0,0,
39,84.0,89.0,72.0,305.0,158.0,184.0,214.0,204.0,58.0,1659.0,942.0,51.0,360.0,347.0,172.0,143.0,139.0,77.0,0,
40,84.0,76.0,77.0,287.0,138.0,115.0,217.0,181.0,66.0,1528.0,922.0,48.0,329.0,383.0,150.0,137.0,130.0,65.0,0,
41,67.0,74.0,88.0,393.0,161.0,133.0,202.0,199.0,51.0,1573.0,969.0,57.0,337.0,376.0,150.0,144.0,134.0,69.0,0,
42,83.0,63.0,81.0,274.0,100.0,98.0,193.0,151.0,54.0,1414.0,863.0,45.0,318.0,343.0,152.0,138.0,118.0,71.0,0,
43,61.0,63.0,86.0,305.0,120.0,153.0,200.0,228.0,45.0,1881.0,900.0,75.0,389.0,334.0,167.0,136.0,135.0,68.0,0,
44,62.0,81.0,91.0,295.0,121.0,139.0,173.0,198.0,50.0,1565.0,872.0,57.0,323.0,330.0,158.0,138.0,131.0,84.0,0,
45,81.0,79.0,94.0,298.0,167.0,134.0,173.0,194.0,52.0,1619.0,940.0,48.0,379.0,373.0,164.0,171.0,158.0,66.0,0,
46,94.0,64.0,103.0,301.0,134.0,111.0,193.0,223.0,53.0,1757.0,884.0,33.0,335.0,363.0,144.0,146.0,141.0,83.0,0,
47,85.0,85.0,98.0,323.0,115.0,163.0,203.0,186.0,64.0,1732.0,888.0,56.0,373.0,348.0,155.0,156.0,166.0,84.0,0,
48,82.0,67.0,87.0,314.0,142.0,102.0,189.0,203.0,42.0,1650.0,990.0,48.0,337.0,392.0,168.0,147.0,155.0,76.0,0,
49,68.0,80.0,101.0,314.0,171.0,102.0,204.0,218.0,51.0,2046.0,836.0,49.0,434.0,340.0,150.0,175.0,158.0,71.0,0,
50,74.0,72.0,85.0,295.0,134.0,130.0,196.0,229.0,54.0,1760.0,959.0,50.0,366.0,370.0,157.0,149.0,145.0,92.0,0,
51,83.0,73.0,89.0,315.0,125.0,127.0,187.0,176.0,39.0,1669.0,892.0,47.0,341.0,353.0,156.0,151.0,152.0,55.0,0,
52,83.0,89.0,105.0,321.0,192.0,150.0,262.0,202.0,62.0,1814.0,1025.0,46.0,399.0,377.0,177.0,159.0,149.0,87.0,0,
53,77.0,70.0,87.0,325.0,222.0,133.0,173.0,230.0,70.0,2142.0,915.0,45.0,404.0,386.0,169.0,158.0,149.0,74.0,0,
54,89.0,81.0,90.0,309.0,140.0,149.0,204.0,208.0,44.0,1924.0,874.0,60.0,399.0,359.0,183.0,153.0,155.0,77.0,0,
55,71.0,81.0,105.0,321.0,116.0,141.0,191.0,209.0,46.0,1779.0,1008.0,52.0,367.0,386.0,153.0,153.0,148.0,84.0,0,
56,79.0,65.0,99.0,332.0,215.0,170.0,179.0,212.0,65.0,2020.0,854.0,43.0,395.0,360.0,171.0,169.0,151.0,84.0,0,
57,79.0,95.0,114.0,323.0,148.0,121.0,198.0,218.0,56.0,1805.0,931.0,58.0,365.0,380.0,149.0,130.0,150.0,84.0,0,
58,82.0,68.0,93.0,320.0,146.0,141.0,223.0,245.0,70.0,1898.0,1077.0,48.0,404.0,399.0,164.0,164.0,151.0,72.0,0,
59,90.0,81.0,108.0,340.0,188.0,147.0,229.0,197.0,55.0,1781.0,1069.0,44.0,386.0,394.0,133.0,164.0,147.0,81.0,0,
60,95.0,75.0,86.0,314.0,148.0,157.0,196.0,184.0,57.0,1503.0,1066.0,44.0,335.0,403.0,172.0,150.0,141.0,77.0,0,
61,83.0,70.0,83.0,314.0,129.0,118.0,227.0,201.0,53.0,1646.0,975.0,49.0,365.0,459.0,173.0,170.0,150.0,78.0,0,
62,77.0,66.0,85.0,294.0,171.0,167.0,198.0,214.0,62.0,1842.0,869.0,47.0,369.0,367.0,161.0,147.0,149.0,72.0,0,
63,97.0,94.0,106.0,312.0,121.0,144.0,205.0,199.0,62.0,1687.0,984.0,49.0,412.0,404.0,154.0,164.0,157.0,64.0,0,
64,86.0,78.0,101.0,341.0,210.0,89.0,257.0,254.0,64.0,1896.0,1022.0,62.0,396.0,393.0,166.0,163.0,171.0,90.0,0,
65,81.0,73.0,106.0,344.0,119.0,130.0,204.0,194.0,47.0,1875.0,954.0,57.0,394.0,436.0,157.0,140.0,149.0,73.0,0,
66,80.0,82.0,83.0,309.0,203.0,132.0,207.0,179.0,41.0,1754.0,947.0,46.0,338.0,377.0,164.0,141.0,146.0,64.0,0,
67,61.0,70.0,98.0,401.0,167.0,161.0,180.0,181.0,45.0,1679.0,959.0,68.0,375.0,345.0,152.0,164.0,159.0,69.0,0,
68,72.0,85.0,114.0,336.0,79.0,147.0,208.0,219.0,68.0,1837.0,931.0,53.0,354.0,363.0,163.0,144.0,150.0,72.0,0,
69,80.0,71.0,95.0,357.0,179.0,175.0,240.0,191.0,66.0,1869.0,1022.0,35.0,389.0,390.0,163.0,156.0,151.0,72.0,0,
70,77.0,90.0,97.0,357.0,125.0,134.0,240.0,224.0,41.0,1836.0,1107.0,42.0,393.0,435.0,159.0,162.0,154.0,79.0,0,
71,79.0,78.0,97.0,329.0,111.0,148.0,227.0,185.0,60.0,1826.0,1051.0,68.0,387.0,411.0,165.0,158.0,146.0,88.0,0,
72,100.0,82.0,104.0,333.0,121.0,182.0,229.0,224.0,51.0,1786.0,1113.0,51.0,356.0,433.0,192.0,153.0,155.0,55.0,0,
73,82.0,73.0,113.0,397.0,222.0,197.0,246.0,230.0,53.0,2135.0,1191.0,58.0,432.0,455.0,201.0,167.0,178.0,92.0,0,
74,76.0,85.0,78.0,364.0,134.0,138.0,237.0,205.0,46.0,1769.0,1176.0,55.0,399.0,458.0,204.0,167.0,162.0,68.0,0,
75,88.0,71.0,119.0,377.0,196.0,126.0,273.0,245.0,41.0,2033.0,1262.0,60.0,409.0,471.0,192.0,166.0,162.0,101.0,0,
76,88.0,89.0,92.0,330.0,140.0,118.0,207.0,178.0,33.0,1732.0,1008.0,50.0,387.0,400.0,182.0,146.0,148.0,81.0,0,
77,92.0,77.0,100.0,348.0,150.0,164.0,208.0,209.0,55.0,1952.0,1068.0,44.0,387.0,430.0,179.0,162.0,149.0,80.0,0,
78,83.0,81.0,82.0,366.0,170.0,164.0,238.0,209.0,49.0,1952.0,1094.0,57.0,394.0,415.0,174.0,159.0,146.0,89.0,0,
79,97.0,82.0,85.0,356.0,121.0,124.0,238.0,177.0,54.0,1758.0,1174.0,58.0,386.0,466.0,209.0,158.0,166.0,66.0,0,
80,78.0,72.0,105.0,338.0,121.0,161.0,260.0,211.0,49.0,2001.0,1050.0,58.0,387.0,391.0,167.0,169.0,154.0,76.0,0,
81,58.0,88.0,105.0,336.0,169.0,127.0,217.0,189.0,41.0,1812.0,1121.0,50.0,396.0,402.0,169.0,171.0,150.0,83.0,0,
82,80.0,60.0,97.0,342.0,157.0,161.0,239.0,220.0,56.0,1893.0,1043.0,49.0,392.0,404.0,172.0,164.0,158.0,83.0,0,
83,73.0,67.0,94.0,330.0,180.0,121.0,239.0,209.0,48.0,1661.0,1082.0,54.0,373.0,402.0,160.0,165.0,163.0,73.0,0,
84,88.0,80.0,74.0,331.0,108.0,122.0,229.0,187.0,58.0,1573.0,1103.0,38.0,357.0,422.0,165.0,155.0,159.0,72.0,0,
85,86.0,83.0,104.0,352.0,234.0,156.0,247.0,221.0,51.0,1856.0,1190.0,38.0,400.0,442.0,187.0,147.0,176.0,90.0,0,
86,76.0,92.0,88.0,328.0,204.0,155.0,217.0,239.0,51.0,2016.0,912.0,50.0,400.0,362.0,164.0,179.0,151.0,63.0,0,
87,96.0,65.0,99.0,361.0,173.0,138.0,239.0,194.0,65.0,1729.0,1138.0,40.0,381.0,362.0,183.0,158.0,159.0,95.0,0,
88,73.0,92.0,106.0,356.0,153.0,137.0,258.0,233.0,55.0,2120.0,1184.0,40.0,417.0,405.0,173.0,182.0,151.0,87.0,0,
89,93.0,77.0,105.0,315.0,153.0,109.0,195.0,220.0,49.0,1858.0,1012.0,58.0,375.0,404.0,173.0,159.0,150.0,73.0,0,
90,76.0,96.0,117.0,352.0,208.0,180.0,241.0,223.0,47.0,1898.0,1168.0,50.0,416.0,427.0,178.0,149.0,178.0,86.0,0,
91,53.0,94.0,109.0,334.0,225.0,129.0,174.0,215.0,49.0,1939.0,984.0,64.0,402.0,402.0,165.0,166.0,166.0,82.0,0,
92,83.0,83.0,101.0,352.0,171.0,181.0,284.0,231.0,45.0,2065.0,1139.0,52.0,420.0,439.0,185.0,172.0,171.0,67.0,0,
93,82.0,73.0,94.0,345.0,148.0,139.0,219.0,203.0,56.0,1966.0,1030.0,40.0,431.0,391.0,182.0,169.0,157.0,94.0,0,
94,80.0,86.0,106.0,310.0,175.0,88.0,220.0,211.0,56.0,1805.0,1099.0,42.0,374.0,438.0,148.0,164.0,167.0,50.0,0,
95,75.0,83.0,104.0,335.0,217.0,203.0,243.0,220.0,36.0,1866.0,1090.0,57.0,403.0,413.0,160.0,165.0,158.0,69.0,0,
96,69.0,74.0,81.0,328.0,124.0,61.0,206.0,182.0,43.0,1691.0,1011.0,66.0,353.0,392.0,173.0,124.0,140.0,70.0,0,
97,83.0,58.0,105.0,322.0,145.0,165.0,242.0,218.0,61.0,1835.0,1052.0,35.0,385.0,381.0,147.0,155.0,135.0,86.0,0,
98,59.0,76.0,96.0,334.0,143.0,119.0,187.0,193.0,53.0,1740.0,939.0,47.0,368.0,389.0,157.0,157.0,132.0,88.0,0,
99,85.0,60.0,110.0,322.0,163.0,129.0,227.0,225.0,45.0,1864.0,935.0,44.0,370.0,354.0,155.0,146.0,148.0,56.0,0,
100,71.0,80.0,90.0,321.0,159.0,125.0,220.0,184.0,39.0,1856.0,990.0,42.0,394.0,386.0,171.0,160.0,127.0,94.0,0,
101,78.0,66.0,96.0,342.0,209.0,127.0,200.0,217.0,52.0,1785.0,1042.0,47.0,383.0,405.0,155.0,161.0,138.0,74.0,0,
102,74.0,78.0,98.0,331.0,131.0,173.0,197.0,184.0,60.0,2002.0,985.0,55.0,433.0,401.0,175.0,161.0,138.0,71.0,0,
103,92.0,76.0,87.0,333.0,153.0,131.0,214.0,239.0,60.0,1706.0,1040.0,37.0,357.0,410.0,165.0,128.0,150.0,76.0,0,
104,69.0,64.0,108.0,322.0,132.0,119.0,241.0,196.0,47.0,1816.0,1025.0,54.0,422.0,370.0,172.0,163.0,163.0,83.0,0,
105,77.0,64.0,82.0,312.0,162.0,132.0,228.0,187.0,44.0,1565.0,1085.0,52.0,349.0,412.0,184.0,139.0,159.0,94.0,0,
106,86.0,62.0,112.0,337.0,70.0,126.0,206.0,195.0,53.0,2030.0,867.0,60.0,412.0,382.0,182.0,152.0,151.0,66.0,0,
107,75.0,77.0,110.0,310.0,214.0,138.0,191.0,194.0,66.0,1859.0,901.0,54.0,382.0,353.0,166.0,148.0,139.0,69.0,0,
108,85.0,64.0,117.0,313.0,116.0,138.0,175.0,232.0,51.0,1833.0,865.0,57.0,361.0,361.0,159.0,156.0,136.0,70.0,0,
109,82.0,77.0,116.0,342.0,142.0,102.0,220.0,209.0,67.0,2051.0,912.0,57.0,394.0,401.0,156.0,169.0,148.0,85.0,0,
110,74.0,89.0,113.0,354.0,120.0,131.0,232.0,227.0,42.0,1983.0,1013.0,57.0,378.0,420.0,162.0,168.0,142.0,83.0,0,
111,88.0,69.0,102.0,342.0,93.0,116.0,217.0,204.0,51.0,2060.0,1062.0,44.0,423.0,400.0,191.0,164.0,146.0,65.0,0,
112,75.0,94.0,86.0,358.0,93.0,150.0,255.0,203.0,61.0,1862.0,1121.0,65.0,387.0,442.0,171.0,177.0,168.0,65.0,0,
113,91.0,66.0,97.0,331.0,118.0,174.0,198.0,215.0,50.0,1938.0,925.0,46.0,397.0,370.0,156.0,156.0,169.0,68.0,0,
114,96.0,82.0,88.0,279.0,150.0,124.0,224.0,167.0,51.0,1511.0,892.0,46.0,322.0,354.0,147.0,129.0,122.0,67.0,0,
115,70.0,82.0,88.0,350.0,163.0,171.0,237.0,236.0,50.0,1975.0,1076.0,55.0,405.0,399.0,148.0,156.0,166.0,73.0,0,
116,86.0,78.0,91.0,307.0,147.0,135.0,203.0,184.0,59.0,1680.0,886.0,55.0,342.0,371.0,164.0,135.0,132.0,74.0,0,
117,92.0,79.0,89.0,325.0,228.0,133.0,231.0,201.0,62.0,1692.0,1060.0,56.0,368.0,371.0,157.0,160.0,142.0,93.0,0,
118,83.0,82.0,89.0,342.0,119.0,105.0,224.0,218.0,67.0,1946.0,1027.0,50.0,403.0,416.0,183.0,153.0,152.0,72.0,0,
119,78.0,70.0,92.0,309.0,147.0,105.0,221.0,208.0,70.0,1741.0,1046.0,50.0,395.0,388.0,156.0,145.0,149.0,71.0,0,
120,77.0,94.0,102.0,331.0,126.0,111.0,226.0,216.0,50.0,1888.0,994.0,61.0,413.0,384.0,160.0,173.0,157.0,59.0,0,
121,86.0,81.0,104.0,358.0,203.0,189.0,223.0,216.0,39.0,2098.0,1120.0,62.0,405.0,422.0,160.0,167.0,163.0,98.0,0,
122,75.0,88.0,86.0,329.0,179.0,104.0,202.0,169.0,39.0,1828.0,954.0,58.0,389.0,404.0,174.0,175.0,154.0,68.0,0,
123,71.0,76.0,87.0,353.0,148.0,180.0,259.0,203.0,38.0,1602.0,954.0,56.0,352.0,449.0,179.0,145.0,168.0,70.0,0,
124,81.0,77.0,107.0,353.0,105.0,122.0,179.0,194.0,33.0,1901.0,958.0,74.0,402.0,380.0,163.0,167.0,148.0,81.0,0,
125,70.0,71.0,100.0,314.0,138.0,183.0,179.0,207.0,64.0,1770.0,949.0,51.0,364.0,388.0,167.0,159.0,148.0,56.0,0,
126,79.0,90.0,100.0,308.0,174.0,123.0,198.0,211.0,52.0,1927.0,910.0,52.0,380.0,356.0,159.0,157.0,159.0,88.0,0,
127,80.0,77.0,94.0,320.0,156.0,93.0,226.0,162.0,35.0,1742.0,1015.0,56.0,391.0,389.0,161.0,153.0,154.0,83.0,0,
128,68.0,86.0,101.0,319.0,236.0,201.0,205.0,231.0,36.0,1935.0,982.0,36.0,393.0,386.0,143.0,153.0,162.0,61.0,0,
129,87.0,77.0,101.0,313.0,137.0,201.0,206.0,191.0,49.0,1790.0,943.0,36.0,382.0,371.0,157.0,146.0,147.0,71.0,0,
130,75.0,66.0,90.0,328.0,247.0,142.0,220.0,229.0,59.0,1864.0,1025.0,52.0,372.0,369.0,170.0,159.0,149.0,84.0,0,
131,86.0,68.0,102.0,343.0,152.0,160.0,198.0,188.0,36.0,2028.0,929.0,62.0,444.0,380.0,186.0,183.0,162.0,77.0,0,
132,86.0,71.0,96.0,335.0,129.0,138.0,226.0,208.0,48.0,1808.0,1082.0,53.0,377.0,377.0,152.0,142.0,153.0,85.0,0,
133,91.0,82.0,98.0,322.0,146.0,156.0,249.0,190.0,48.0,1810.0,1091.0,67.0,361.0,411.0,157.0,160.0,160.0,85.0,0,
134,78.0,73.0,93.0,314.0,191.0,115.0,202.0,204.0,50.0,1963.0,1012.0,44.0,419.0,381.0,161.0,174.0,155.0,94.0,0,
135,68.0,73.0,88.0,302.0,157.0,126.0,203.0,203.0,58.0,1735.0,979.0,72.0,343.0,375.0,156.0,141.0,143.0,87.0,0,
136,84.0,78.0,87.0,316.0,139.0,125.0,227.0,178.0,50.0,1925.0,1054.0,49.0,404.0,408.0,164.0,166.0,152.0,66.0,0,
137,97.0,87.0,109.0,320.0,159.0,132.0,214.0,239.0,59.0,1865.0,992.0,47.0,387.0,386.0,176.0,159.0,158.0,79.0,0,
138,66.0,82.0,95.0,308.0,182.0,52.0,212.0,204.0,39.0,1869.0,937.0,58.0,394.0,366.0,157.0,159.0,148.0,65.0,0,
139,63.0,79.0,92.0,335.0,145.0,132.0,201.0,220.0,61.0,1854.0,993.0,48.0,376.0,390.0,151.0,153.0,133.0,72.0,0,
140,102.0,60.0,107.0,318.0,163.0,132.0,195.0,210.0,60.0,1881.0,867.0,54.0,398.0,356.0,140.0,147.0,140.0,77.0,0,
141,90.0,99.0,99.0,309.0,151.0,62.0,199.0,212.0,60.0,1834.0,945.0,41.0,402.0,371.0,176.0,153.0,138.0,70.0,0,
142,86.0,81.0,102.0,305.0,235.0,194.0,241.0,218.0,52.0,1818.0,943.0,41.0,346.0,458.0,170.0,143.0,151.0,80.0,0,
143,93.0,96.0,106.0,337.0,108.0,123.0,228.0,194.0,44.0,1803.0,1114.0,53.0,400.0,435.0,166.0,155.0,154.0,67.0,0,
144,74.0,76.0,110.0,319.0,210.0,114.0,208.0,253.0,36.0,2018.0,974.0,64.0,413.0,384.0,163.0,161.0,156.0,87.0,0,
145,77.0,94.0,91.0,358.0,75.0,175.0,224.0,176.0,32.0,1752.0,1100.0,47.0,389.0,452.0,175.0,161.0,164.0,73.0,0,
146,83.0,88.0,93.0,280.0,171.0,124.0,164.0,176.0,32.0,1821.0,858.0,43.0,370.0,358.0,160.0,128.0,126.0,55.0,0,
147,56.0,82.0,106.0,336.0,172.0,162.0,230.0,215.0,44.0,1979.0,962.0,57.0,417.0,374.0,159.0,160.0,169.0,99.0,0,
148,90.0,97.0,93.0,327.0,156.0,122.0,201.0,193.0,61.0,1857.0,1037.0,44.0,425.0,425.0,159.0,180.0,176.0,51.0,0,
149,80.0,78.0,98.0,362.0,226.0,200.0,264.0,250.0,51.0,2159.0,1187.0,47.0,415.0,422.0,197.0,171.0,169.0,101.0,0,
150,88.0,82.0,91.0,338.0,96.0,101.0,200.0,150.0,40.0,1697.0,1059.0,45.0,384.0,419.0,179.0,148.0,141.0,90.0,0,
151,74.0,66.0,87.0,338.0,96.0,169.0,232.0,150.0,58.0,1891.0,1051.0,67.0,357.0,401.0,179.0,137.0,146.0,72.0,0,
152,96.0,82.0,88.0,333.0,164.0,137.0,213.0,188.0,47.0,1865.0,1142.0,52.0,423.0,440.0,172.0,174.0,162.0,90.0,0,
153,76.0,71.0,94.0,324.0,146.0,167.0,223.0,197.0,50.0,1731.0,1036.0,80.0,372.0,410.0,179.0,150.0,146.0,70.0,0,
154,89.0,81.0,101.0,344.0,154.0,165.0,223.0,210.0,44.0,1915.0,1115.0,35.0,419.0,426.0,175.0,189.0,163.0,68.0,0,
155,87.0,75.0,93.0,323.0,180.0,114.0,195.0,222.0,67.0,1763.0,1052.0,65.0,357.0,420.0,175.0,170.0,147.0,93.0,0,
156,84.0,70.0,89.0,292.0,142.0,105.0,200.0,210.0,56.0,1708.0,894.0,56.0,358.0,338.0,145.0,146.0,142.0,50.0,0,
157,63.0,70.0,84.0,321.0,151.0,105.0,238.0,222.0,59.0,1797.0,1075.0,62.0,362.0,405.0,163.0,174.0,167.0,63.0,0,
158,68.0,69.0,87.0,329.0,144.0,84.0,195.0,196.0,41.0,1831.0,992.0,57.0,373.0,391.0,153.0,169.0,160.0,81.0,0,
159,61.0,87.0,103.0,299.0,178.0,91.0,206.0,191.0,46.0,1692.0,961.0,48.0,361.0,356.0,152.0,143.0,138.0,69.0,0,
160,84.0,77.0,88.0,355.0,140.0,138.0,211.0,226.0,65.0,1867.0,1008.0,51.0,378.0,405.0,165.0,157.0,141.0,90.0,0,
161,75.0,66.0,96.0,315.0,180.0,144.0,227.0,207.0,45.0,1864.0,965.0,36.0,393.0,368.0,158.0,158.0,123.0,98.0,0,
162,82.0,73.0,99.0,277.0,158.0,152.0,208.0,201.0,62.0,1873.0,897.0,42.0,363.0,339.0,171.0,171.0,142.0,98.0,0,
163,98.0,61.0,86.0,351.0,194.0,160.0,199.0,189.0,57.0,1705.0,1063.0,66.0,382.0,423.0,178.0,170.0,151.0,92.0,0,
164,96.0,58.0,104.0,325.0,204.0,140.0,212.0,195.0,53.0,1664.0,1082.0,47.0,345.0,414.0,172.0,157.0,151.0,74.0,0,
165,83.0,65.0,99.0,331.0,172.0,173.0,227.0,208.0,43.0,1754.0,1019.0,38.0,373.0,366.0,157.0,147.0,163.0,75.0,0,
166,92.0,85.0,124.0,344.0,117.0,119.0,170.0,217.0,52.0,1969.0,970.0,51.0,419.0,393.0,166.0,148.0,153.0,67.0,0,
167,73.0,87.0,106.0,329.0,193.0,161.0,232.0,193.0,65.0,1895.0,974.0,68.0,414.0,393.0,170.0,161.0,148.0,74.0,0,
168,83.0,55.0,114.0,325.0,205.0,178.0,229.0,209.0,43.0,1833.0,1091.0,56.0,376.0,381.0,168.0,161.0,145.0,93.0,0,
169,70.0,88.0,81.0,328.0,172.0,138.0,229.0,159.0,72.0,1824.0,1062.0,55.0,399.0,394.0,173.0,173.0,160.0,97.0,0,
170,93.0,96.0,93.0,343.0,177.0,161.0,196.0,159.0,51.0,1892.0,1050.0,55.0,381.0,419.0,175.0,163.0,146.0,81.0,0,
171,95.0,93.0,102.0,349.0,162.0,138.0,238.0,203.0,51.0,1926.0,1082.0,62.0,397.0,423.0,189.0,164.0,154.0,72.0,0,
172,74.0,95.0,113.0,315.0,134.0,132.0,228.0,225.0,62.0,1813.0,950.0,44.0,373.0,384.0,155.0,152.0,138.0,94.0,0,
173,104.0,77.0,113.0,324.0,110.0,154.0,231.0,191.0,54.0,1896.0,1059.0,52.0,389.0,437.0,155.0,152.0,155.0,69.0,0,
174,87.0,77.0,88.0,312.0,204.0,171.0,233.0,196.0,53.0,1809.0,956.0,40.0,384.0,390.0,155.0,162.0,161.0,92.0,0,
