172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.168,172.20.2.169,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228
797,479,2113,233,1622,1291,1742,1991,1255,737,850,14075,1306,1143,1068,406,406,1068,737,1068,1493,0,0,0,2451,1158,21865,1947,0
696,1594,1290,1696,639,593,924,1290,1336,1548,1667,12360,785,406,331,0,737,812,1068,406,1068,0,74,74,2588,747,17870,1434,0
748,1291,782,1045,1365,599,857,639,849,662,1661,10650,895,812,406,406,812,737,737,406,1143,0,0,74,2987,747,16540,1808,0
2308,1044,1661,959,970,849,74,1771,1411,1411,1337,12730,1345,737,0,331,1068,662,1143,1474,1399,0,0,148,3039,0,17495,3880,0
755,103084,1188,113,1290,1188,2472,775,812,1073,1216,12745,679,406,1068,1068,1068,1068,331,737,0,0,74,74,136134,747,16575,843,192
2382,1330,113,810,782,886,1290,209,1805,1005,120,13700,1270,331,1143,406,662,662,737,1068,1568,0,0,148,1957,1494,13695,3202,0
881,1411,1034,737,925,1805,1474,1076,1474,998,1696,9700,1278,737,737,737,1068,0,662,331,123,0,74,74,1576,747,21485,1434,192
2044,999,1587,932,74,599,849,526,593,599,1587,10080,746,737,812,406,1068,0,1068,0,662,0,0,74,2377,822,13310,4005,0
955,1594,1696,1696,1181,1993,405,553,1742,1255,885,14640,980,1143,406,1068,737,0,331,1805,1474,0,74,74,2440,747,21670,1434,192
945,737,1226,564,1365,930,1301,1179,593,1067,1255,12555,1306,662,0,0,1068,1399,737,1068,756,0,0,0,2906,1083,15975,1947,0
1096,924,628,1365,970,593,553,959,268,737,1605,14450,1346,1474,812,331,737,1474,737,1068,448,0,0,148,3141,747,13120,2203,0
555,810,857,1376,884,1336,970,970,1255,1329,102663,12740,1351,737,406,737,1143,812,737,662,951,0,74,74,134904,411,15975,0,192
2424,1255,1217,479,639,518,959,479,406,930,480,12165,934,662,737,812,1068,662,812,1143,406,0,0,148,2246,411,12550,3086,0
955,1336,811,519,811,1263,1376,1255,1622,998,451,10640,1209,406,406,331,737,1143,737,1068,1068,0,74,74,2715,0,16535,1508,192
2241,1330,2113,1068,1742,1474,1474,615,811,1005,518,16550,94023,1474,737,1068,737,1474,1474,406,756,0,0,74,63420,1494,18620,4264,0
1029,1080,479,811,1143,924,1622,405,1667,1329,268,14070,896,812,737,406,1143,1068,1474,842,406,0,74,148,2140,672,15970,1434,192
600,886,1707,857,885,810,1399,970,593,1336,518,12365,1089,331,737,1474,331,737,331,662,662,0,0,0,2458,1083,15780,1807,0
1022,526,884,1365,895,1330,959,1128,1080,14571,885,12170,935,1068,1399,1068,812,1556,0,331,845,0,373,74,2623,672,16165,2203,0
345,74,970,233,947,1005,970,1383,518,37116,2856,12165,1642,1328,737,1285,1237,1918,662,4277,1359,0,1744,74,2906,336,12935,140,0
2308,925,1067,222,1301,593,959,1412,1336,22137,810,12165,449,552,737,635,981,1432,737,2579,845,0,870,148,2394,411,13495,2938,0
555,479,1188,1181,871,1336,1045,1330,850,11986,857,11800,1380,737,737,737,406,589,737,2951,968,0,546,74,2793,1083,14830,0,192
2686,924,405,1291,564,1142,1365,148,1068,11685,405,11435,1316,800,406,2034,617,512,737,1279,1143,0,546,74,2634,1494,14840,4745,0
1145,1411,885,1143,886,895,970,575,737,22010,2201,13680,74,1825,331,1690,906,844,662,1633,1068,0,472,148,1548,0,13680,1656,192
2663,924,1181,1376,981,737,331,1310,518,24193,849,13723,866,875,737,635,1312,1324,812,2422,831,0,472,74,2081,1158,14835,4486,0
1355,857,1216,480,662,444,1399,1680,930,30178,3011,13685,1568,1068,331,1284,1697,1662,662,2571,1192,0,1425,74,1770,0,15595,2277,192
674,479,1376,1301,1534,148,1594,1876,518,20316,1256,11980,1090,737,812,662,1312,1154,0,3308,1307,0,953,0,2571,747,16350,1807,0
1022,1143,1034,1696,1301,518,959,1128,599,37974,554,11975,1196,812,1474,635,885,1336,1805,2613,901,0,916,148,2697,411,16735,2229,0
345,930,12470,233,1278,1742,970,1789,849,25778,113,9315,1642,617,406,1068,6649,7591,0,5046,934,0,1726,74,3100,411,17353,140,0
2086,775,1217,553,1707,593,959,553,268,23417,405,13695,860,1474,1474,966,575,748,406,1308,1068,0,620,74,2588,1158,11030,3144,0
1219,2073,932,775,553,782,1376,775,662,11594,2680,8375,894,0,737,953,831,844,0,1337,737,0,870,148,2680,747,14450,1582,192
2244,924,850,1143,1508,1879,1290,1312,406,21758,480,10455,531,1088,1068,1372,981,696,0,4578,439,0,842,74,1548,336,17295,4437,0
1545,1080,1291,628,1462,662,812,1137,1188,61427,2274,11785,1345,1415,406,1285,1075,3520,1474,6948,1061,0,3170,148,1657,336,15595,2351,192
2209,1661,444,451,662,885,331,1554,2711,33624,2930,13135,867,1569,2211,1109,1075,2103,876,5244,1859,0,2364,0,5041,411,14640,4338,0
1064,1263,1696,553,1499,850,1217,1116,1742,53020,1823,14085,1270,1419,1068,1514,1650,1948,331,6312,603,0,2370,74,2320,1830,18065,2351,192
555,331,1376,2390,1597,1411,1045,1884,592,64652,3051,9885,1156,1439,406,1513,1389,2235,993,9333,544,0,2694,74,5496,336,15421,0,0
1264,1330,1365,1696,1804,924,959,1360,1263,81942,2635,8745,1271,1088,331,2995,1145,2809,0,7672,874,0,2836,74,2394,822,18065,2650,0
900,960,782,6938,1278,6797,6457,6865,6345,54786,7597,17552,1642,2472,35364,1703,1075,2891,331,5679,1025,0,2790,148,5157,0,16958,260,192
2392,924,811,662,1045,593,1696,1888,850,45494,2892,14075,980,322,1143,1616,1589,2224,662,2924,1892,0,2299,74,2592,1158,16920,4153,0
1545,674,811,406,1130,1188,1376,2149,1216,62745,3011,8560,969,997,0,778,814,1985,1068,6030,1431,0,1712,148,2225,747,16730,2351,192
2341,518,9099,775,2061,737,812,1225,444,21012,2080,12175,531,1072,737,1360,909,1008,662,9042,1762,0,1266,0,1968,1158,14830,4153,0
1471,674,960,1365,812,593,1216,2036,1005,47782,3086,13680,746,1017,1474,1513,2076,2775,406,3951,1690,0,2419,148,2214,0,16920,2425,192
945,405,970,639,2000,1216,1143,1498,1661,23383,850,12170,1762,1431,737,966,500,770,662,4293,1270,0,1018,0,5041,672,17152,1947,0
664,1188,959,1365,1324,1255,884,1372,1411,32939,2303,13495,860,1348,662,777,1312,952,812,5620,1690,0,1342,74,2316,411,15780,843,0
296,1291,1045,1301,2385,1742,1045,1545,405,34467,1788,16730,820,997,1143,1569,1704,2201,1474,6327,1061,0,2518,148,3026,747,19200,0,0
1444,519,1217,959,1323,518,628,1422,857,63081,1696,12935,860,1612,737,560,739,1898,737,6957,514,0,1476,74,4825,1158,13924,2095,0
1103,777,526,737,506,1005,970,1946,3118,64035,3989,12165,1305,1695,1068,778,1140,2060,5578,6374,1061,0,2378,148,2754,411,14835,1457,192
2044,593,405,1237,7016,1349,1299,1734,1546,67215,2027,17594,569,2084,5368,1297,1606,3605,5789,9477,1889,0,3447,74,1957,1158,12925,4079,0
1355,1411,479,885,2096,1263,638,1747,331,54616,3704,12175,1157,1089,406,1935,1075,3026,4099,4447,1328,0,2211,148,1914,1083,16925,2207,192
2086,2452,2711,233,2637,1068,102909,2821,1879,75748,6952,13505,194,2300,1143,3010,746,3061,7271,10455,1755,0,3411,0,137045,1083,15137,3976,0
881,1657,222,1696,649,1181,811,2205,782,39884,3999,10085,485,1002,1143,319,2049,1333,2246,4680,216,0,1272,0,2066,1083,15775,792,192
819,1217,1045,895,2454,1005,782,1627,1107,56952,4707,15585,1090,1762,406,2471,1075,2387,3385,8704,1798,0,2360,74,3026,336,15210,1574,0
148,1734,959,1365,2037,849,6949,2680,1780,66325,5980,15965,3718,2258,1143,2060,1075,2341,9243,7214,1516,0,2730,74,4751,336,20723,0,0
696,885,1263,1376,2453,930,1202,2172,1063,50533,6963,15025,747,1134,1474,1833,2035,1416,7515,7774,910,0,2665,148,2451,1158,14830,1434,0
2360,1661,1142,981,1871,1871,1652,3566,2324,82977,6535,14510,1203,1734,4964,1758,647,2230,7210,9300,2139,0,3605,74,2031,1083,18445,4272,0
1471,599,1263,331,1243,1188,1181,1176,2035,61006,2349,14658,1008,1068,1001,966,1952,1361,2814,5438,1356,0,1892,148,2042,1494,14450,2429,192
2276,944,444,282,1074,1349,1350,1685,1289,50807,4163,11695,1762,1068,4615,1109,570,1240,2590,5498,1450,0,2450,0,2042,1494,12370,4330,0
881,1005,1622,959,737,1068,405,1874,781,29526,3294,14455,1270,1376,662,1904,2689,8595,1983,5024,1870,0,2244,0,2140,1158,20692,769,192
622,811,233,895,737,810,1263,1845,1032,40275,3893,12930,1762,1863,737,1616,1078,2486,3386,5358,547,0,2201,74,2726,747,16740,1434,0
1528,454,1365,959,2170,1255,628,1529,1369,44479,3694,14835,523,1679,1474,1920,744,1394,3921,6121,1061,0,1888,74,2503,1158,11975,2494,0
893,1206,1045,1301,2538,674,970,2040,1249,55616,6009,11600,895,1954,0,2392,1339,869,6106,6991,1906,0,2582,148,2832,747,16160,1574,0
2128,1674,1473,222,1322,1255,1142,1925,301,21996,3764,13880,1158,997,1068,954,1237,1028,3070,4569,1136,0,1092,74,1872,411,13315,3902,0
1355,1143,1005,526,2196,268,1392,3496,2622,74401,9648,15600,1157,1422,812,2306,1873,2507,8725,10308,1983,0,3757,148,2458,1494,13885,2252,192
2099,998,8954,1068,1884,1217,1803,1786,2082,22770,4733,13880,268,1640,662,1286,1145,1639,10861,4600,1746,0,1018,74,1992,747,21063,4198,0
1207,2010,1291,1068,1778,970,593,2539,5241,104106,7888,16350,934,1734,1068,2062,2105,2216,9747,10989,1932,0,3789,0,1696,747,18630,2203,192
1905,1862,1181,808,3531,944,1609,2436,7519,63631,7800,16020,604,1354,11093,2442,1215,2138,8875,8906,1594,0,2601,74,2229,1158,17295,3046,0
555,996,3440,1696,1615,775,480,1963,1370,65908,4885,12930,598,625,1068,725,2051,4359,5733,7133,1500,0,4121,74,2327,747,17463,0,192
696,1974,639,1301,1945,479,1594,2197,2208,70542,5660,15215,604,2033,0,1442,744,2591,7225,9862,1608,0,2466,148,3019,1158,15395,1508,0
748,997,222,1365,1222,518,1696,2266,1788,44280,7045,11030,860,1360,1143,1835,1319,1648,5149,9405,655,0,2730,74,2549,747,16160,1807,0
1335,1237,857,970,1870,3454,1181,3009,1358,93354,8992,15785,411,2054,1399,2687,2610,2178,5488,10874,1828,0,4044,148,5189,1083,18285,2491,0
2434,1206,1217,0,2938,74,1249,3388,2489,60643,7909,13880,942,800,1474,2167,446,1575,10080,8870,2607,0,2304,74,2038,747,15020,4153,0
807,1336,526,1717,2195,401,3168,2699,2203,69527,4971,19196,598,1328,10829,1439,1704,2205,6827,8343,1916,0,3667,0,2310,1053,15395,843,192
1750,1180,850,1181,2142,1548,1945,2614,1877,81763,7956,11605,1090,1329,0,2165,507,3624,8142,7822,1772,0,3760,148,2190,1158,21100,2375,0
481,1908,3050,1696,103152,885,480,2782,3854,42559,6628,9510,523,1837,331,547,1384,1574,10153,6834,1094,0,1180,0,134195,822,13691,0,192
1093,1597,3573,1707,1834,775,451,2840,2677,20670,5395,11795,268,903,331,879,1713,1362,9042,6211,763,0,1192,148,2952,1158,18247,2141,0
1918,1402,959,1290,1980,628,959,2726,2568,75498,10333,14070,449,2370,0,2570,991,4049,8411,10599,1608,0,3592,74,2538,411,13495,3552,0
1222,2499,970,1376,3461,639,970,2697,1680,54118,10739,14655,821,1888,1218,1834,2053,1442,12188,9486,946,0,1962,148,2843,1830,16730,2576,0
1973,582,1142,960,1507,884,1291,2022,2143,23599,6648,15215,1231,1390,737,3186,1316,1175,7589,3504,1690,0,1018,74,1981,1083,16545,4208,0
955,1208,526,1142,1734,451,1613,4472,103063,52545,7828,14652,896,1743,331,1907,1612,1921,10598,7810,2392,0,2369,74,133657,822,12930,843,192
1792,1255,1217,406,1495,1217,1756,2589,2284,53424,7684,9320,1015,1936,331,1758,1223,1471,9208,8507,1093,0,2170,74,2253,747,15970,2742,0
481,268,885,1791,1545,1949,1804,2128,1766,61515,8042,12921,187,737,6087,1095,1625,2392,10674,6422,963,0,2017,0,2186,411,13300,0,192
2234,1634,925,1545,799,2756,1559,2516,4491,63057,11105,17546,940,1354,14812,1514,1812,2968,9332,7293,1720,0,2652,148,2758,672,15590,4287,0
955,2223,3850,553,2194,479,811,3430,4687,42783,10640,12550,1009,960,737,1935,1535,2565,16272,4657,1366,0,2126,74,2538,747,16691,1508,192
1535,1947,1301,639,2354,895,970,3106,1430,35900,9168,13495,559,1962,1143,2850,1386,1898,11105,6339,946,0,1651,74,3291,411,16725,2868,0
622,1888,1696,222,1838,884,628,1867,2427,48949,8465,12925,867,1942,1474,1502,1406,2084,7158,6488,1500,0,2068,148,2009,336,17680,1434,0
881,1895,1263,857,2396,970,1587,2941,1770,65874,10958,16540,449,2388,0,2788,1729,2548,10787,10030,1385,0,2832,74,2702,747,17105,792,192
1518,2481,886,1181,2512,811,885,3349,1680,44645,11692,11040,1278,1962,662,2531,1075,1062,13583,7482,946,0,2258,74,1537,1494,18825,2375,0
955,2009,811,737,4199,451,1619,4591,2547,84118,12064,12555,1270,1060,1143,1976,1874,2423,13917,12007,2078,0,4534,74,2595,1158,18065,1434,192
2389,187,564,1256,2122,775,2632,5191,3670,174141,12941,13125,1426,728,1143,2923,1274,2400,16784,9992,2836,0,2564,74,136888,747,15595,4042,0
955,1835,479,797,2723,1497,1486,4200,4200,52717,11608,13251,187,737,5132,1427,462,1937,18932,7576,2108,0,2031,74,2316,0,14060,1434,192
1380,1184,6891,1470,2067,1463,1803,3255,3798,73694,8543,16520,679,1021,6002,1427,1314,3402,11822,9507,1781,0,2877,74,3492,1158,20984,2802,0
3456,1136,959,222,1189,1621,1290,2679,3268,43489,5698,13690,449,1698,662,1056,575,2863,9527,3149,1500,0,2584,74,2446,747,14445,6206,0
819,1439,1707,970,2078,1045,1376,3190,1011,23129,9218,11605,1158,903,812,1938,1167,1838,10338,4180,763,0,1018,74,3009,1083,19585,886,0
1560,1306,811,811,3604,811,1547,2158,1797,43730,9609,13310,336,1197,1068,2160,1481,2115,10453,8095,1702,0,2036,148,1371,672,14255,2272,0
807,2978,857,662,3249,1005,695,3296,2338,43994,13606,11415,485,1004,737,1821,1078,1774,17242,9568,1824,0,1962,0,2169,1158,12735,1434,192
2676,1882,444,1068,1910,811,775,2380,2248,34562,7405,15595,679,690,1068,2163,654,1946,10216,6858,1772,0,1712,74,1883,1083,12165,4819,0
955,1943,1622,222,3136,1410,602,3161,4322,54483,14604,15785,598,2412,0,2152,2143,1465,19455,9334,1601,0,2184,74,2432,1158,16535,1434,192
2873,1225,850,1376,2119,775,1550,2889,3734,63616,8639,15600,1276,1088,331,1908,868,2190,13773,9156,1418,0,2207,74,2610,1494,14455,5056,0
622,950,1365,1128,2248,1092,2534,3548,3493,60745,12129,13736,523,1143,5757,2334,1546,1331,19802,9149,1414,0,1670,74,2418,1158,13875,1460,0
548,2485,4370,639,1804,639,564,2697,5764,49037,9427,13680,895,1474,1217,1845,1070,1661,15188,5826,1752,0,1138,74,3224,0,15032,769,192
1792,2018,886,884,1230,628,1216,3423,1500,46167,8088,12935,1494,1278,1068,650,1481,4495,13337,7768,1608,0,2382,148,1974,1158,17120,2465,0
807,933,1336,737,2626,451,1661,3272,2664,64862,9945,11415,1568,1351,1143,1273,669,3128,11982,7603,1791,0,3276,0,2356,1083,17120,1434,192
3105,1458,959,857,3449,187,986,4521,2154,65783,15418,12365,1426,2115,406,2774,2387,2163,14992,12362,1695,0,2684,74,2401,1083,15595,5282,0
1145,2286,518,1216,2142,1925,924,1233,2192,33075,6002,9515,598,1088,331,2272,1331,1241,5840,5536,726,0,1416,74,2151,1158,18625,1508,192
2486,2250,960,1045,3654,444,1391,3781,3662,99021,14447,11225,604,2144,737,2930,1747,1621,16914,17695,1666,0,4248,74,2645,1083,14065,4893,0
1029,1596,924,1865,2866,1423,2268,3798,3157,54669,9992,15722,1270,1850,4970,1833,1075,1935,10932,8580,1182,0,2508,74,2503,1830,23000,1434,192
893,1135,1411,970,2563,1181,2100,3829,5382,96077,14149,15970,604,2250,1143,3315,2291,3549,16470,10827,1858,0,5006,74,3446,747,15015,909,0
222,1845,3669,1696,3732,959,1652,3775,3186,92255,11215,10655,1158,1033,662,2605,2404,2463,13826,12541,2354,0,3030,148,1667,1158,22689,0,0
807,949,1594,902,1431,2124,1895,3348,3309,113777,10862,19370,524,812,10402,2942,1532,3539,12179,9857,2204,0,3579,0,2815,1158,15205,1434,192
2402,2335,3550,1100,2284,1018,900,3358,3116,76335,12177,12756,867,1707,4970,1934,1553,5002,14905,11144,756,0,3946,148,1822,336,17615,4916,0
881,1272,970,102194,2395,451,519,4048,2383,75984,10785,16360,1195,2616,1474,1835,1244,4317,10065,9182,1385,0,3871,0,134041,1494,15405,1434,192
2989,2258,960,1255,3432,1330,444,4105,2907,56384,16046,14265,268,1519,406,2809,1906,1648,20276,10691,2380,0,2286,74,2218,1158,15580,5227,0
703,2112,925,1336,2575,1291,1318,2836,3100,66013,11921,12990,1270,2017,1474,2050,1244,1887,13507,10643,1971,0,2684,148,2521,747,17685,0,192
948,1736,930,925,2577,1587,1466,3540,2412,57306,11655,13305,940,2338,737,2711,1244,1735,15994,12187,1844,0,3202,74,3139,336,17685,2203,0
1760,2067,3972,1291,3257,959,1412,3181,4624,74482,10388,10645,1271,1562,662,3119,1636,2246,14453,11812,1873,0,3757,148,2531,411,17510,2169,0
787,499,1519,1470,2310,846,1737,4743,4580,94610,14921,14542,1979,1868,5300,3561,2051,3250,14792,11546,1892,0,3655,74,2702,747,20540,1722,0
2750,2297,5928,1290,2422,628,885,5167,5327,94031,15554,10845,895,1088,737,1973,2160,3771,16751,12629,1745,0,4694,74,1667,1083,21410,4877,0
881,2179,932,1594,1849,1594,1181,2963,3754,97733,9387,13690,1157,1201,662,2568,1053,3210,12124,8701,1950,0,3668,0,2483,747,21485,1434,192
2644,1515,1034,1717,1648,1349,1476,2760,2622,53340,8289,14360,604,1620,6209,2068,1075,2866,9103,6813,966,0,2837,0,2094,0,15585,4745,0
1219,2227,850,674,1847,1925,1682,3920,6209,50680,12452,12360,598,2624,737,1199,1867,2854,23228,12046,2387,0,3431,148,2345,822,17675,1582,192
2073,1535,810,849,2020,1181,958,3077,3010,55833,10943,12745,604,1894,0,1468,1409,1445,11769,7674,1169,0,1962,74,2525,1083,17485,3008,0
703,1709,1255,1385,1973,764,1249,3190,3666,64694,9655,12848,1606,962,5882,2277,1578,2217,13521,11136,2302,0,3424,148,2207,336,16170,0,192
548,2373,1742,775,3670,1181,1108,4482,3576,97285,15377,14645,1015,1615,662,2908,1944,3935,15781,14056,1359,0,4701,74,2991,1008,16540,1434,0
1264,1078,405,960,3492,1034,1804,3550,3607,70779,11315,15395,1196,1805,812,1501,2429,2657,17835,9603,2027,0,2711,148,1780,411,13505,2724,0
597,1465,3668,1139,1990,1102,1047,3167,2483,86492,8530,12742,672,984,5678,2570,1061,3077,8842,12061,1326,0,3670,0,2917,0,18569,1574,0
2834,1648,480,1311,2285,1349,1784,4428,5980,59629,9664,17202,1203,1780,6638,1210,2213,2722,19796,7141,2924,0,2807,0,1759,1008,18255,4893,0
1103,1895,2558,857,4198,1262,951,3722,5404,84876,10142,13690,1270,627,662,2304,2175,3211,16497,11237,1660,0,3183,148,2885,672,18178,1438,192
2118,2633,5634,1661,2611,405,1512,4666,4658,84314,11731,13880,1762,1319,331,2236,1622,3730,20018,13729,1961,0,3471,74,2031,747,22637,2967,0
703,1466,1106,1174,3064,1092,1354,4953,5609,48320,17969,15206,859,1059,6060,2254,831,3324,24503,9211,2240,0,2995,148,2521,672,17680,0,192
945,2046,1411,944,2568,1057,1779,3799,4002,51656,12392,16289,1351,1872,7882,1847,1812,3068,15597,7258,1604,0,2599,74,2571,336,18825,1947,0
2782,3716,1330,1216,2857,885,810,4371,3596,94317,15464,11600,1606,1657,737,4157,2075,1716,16168,13134,2190,0,4331,148,2309,822,19210,4372,0
716,1752,52287,1587,3549,564,1152,3854,3862,97180,12081,14460,1156,1502,406,2789,2220,3369,14995,12179,1390,0,3818,0,4041,1494,15215,1881,0
2370,2075,52548,553,3060,1290,1613,6033,4647,72166,14758,16350,1083,1059,1399,2050,1700,3647,24536,11384,1945,0,3468,0,136644,747,17831,4668,0
629,1427,3473,120,4491,1188,1240,4313,3820,48922,15601,17690,410,2184,1474,2152,2646,2798,22227,8819,1451,0,2159,74,2056,1494,17662,0,192
2792,1321,1005,980,2195,1093,3606,2814,3647,98565,12556,18206,1762,1994,4687,3964,2333,3708,18098,12632,2560,0,4469,74,4575,1083,16760,5141,0
703,1479,187,2242,2092,1320,974,3753,4310,101686,11703,14161,1009,1859,5594,2986,1780,2840,14125,12551,2279,0,5468,148,2567,747,16920,0,192
2633,1831,4370,1255,1463,925,1706,3229,3092,155018,7977,11980,1090,1556,0,3361,1821,5643,13155,14356,2295,0,5885,74,2906,1083,15302,5179,0
4614,2584,1255,885,2837,810,1096,4158,4499,71898,14958,16540,859,2132,406,2812,1575,4836,23126,11791,2109,0,3950,148,2542,747,17110,7300,192
945,2637,674,688,2318,982,1925,4710,4400,101017,15200,17303,1015,2365,5160,3740,1782,3827,18207,12840,1854,0,4937,74,3139,747,14640,1924,0
800,2528,1068,1291,3557,1696,405,3193,4029,96020,15239,9885,1196,805,1068,2381,2150,3345,21131,13381,2095,0,3350,0,1597,411,18255,2207,0
822,1640,886,1876,2206,1914,1778,5712,2793,87450,13720,15334,672,2555,6036,2708,1315,4555,15471,12564,2204,0,4900,74,2299,672,16345,1807,0
2012,1151,1068,74,2975,480,2356,107021,3518,96234,15331,12175,725,1051,812,2597,1819,2887,15395,14340,1965,0,4849,0,136423,1083,16345,3514,0
703,1671,5225,782,4185,1262,1429,4272,3064,147258,15393,15205,95388,1967,1549,2826,2657,4840,14731,18346,1782,0,6200,148,61441,411,19129,0,192
2044,1145,1005,980,1489,2086,2475,3386,2995,114227,10862,18934,969,1419,6467,2277,2040,4162,12188,15664,2620,0,5339,74,2151,672,14260,4198,0
1029,2349,3076,674,1941,885,734,3212,3328,111949,11420,10835,1129,666,1068,2534,816,3571,12587,12753,2127,0,4384,148,2602,411,16147,1508,192
1938,3117,268,1425,2164,1794,2329,3844,4514,91191,10192,14751,1044,1024,6248,2062,841,3624,13156,9010,1693,0,4693,74,2712,1083,17490,4124,0
948,2947,518,1216,3834,885,1547,4659,5003,85891,16200,16350,785,2620,1474,3533,2035,5966,22339,11125,1889,0,4360,74,2274,747,14830,2203,0
1019,1062,526,775,2912,1376,2289,3338,3742,82142,10571,15970,1231,1226,662,3014,1575,4457,19839,10047,2374,0,3677,74,2497,747,17495,1947,0
1928,1824,1143,1365,2600,1696,406,4187,3495,108089,14010,14894,1008,3421,0,2825,2365,4213,17062,17369,3274,0,5076,0,1717,747,16165,2938,0
703,1530,1068,1026,3478,1470,900,4063,4556,111278,15009,16217,531,2848,6612,2189,1582,3504,16067,20271,2168,0,5609,148,2278,822,18055,0,192
2476,2930,268,1217,2745,1142,1651,5729,2815,76210,13662,18445,1044,1557,2211,3970,1981,3567,20451,12386,2807,0,4390,74,2179,1083,16540,4420,0
1355,1721,4774,1336,2324,526,1504,4718,3754,103897,16479,15025,980,2590,1068,3008,2478,2438,20236,12171,2312,0,4748,74,2687,1083,18706,2277,192
2389,2516,4043,1018,4894,982,1750,5976,7177,120217,24784,14579,1305,1134,5458,3996,1319,3995,30860,14983,3082,0,5078,148,2786,1083,16348,4384,0
1397,737,849,1791,2152,1017,1662,5112,3339,109566,9358,14982,905,1175,4311,2061,1298,4745,14189,14223,2737,0,5056,74,2588,1158,17300,2351,192
748,1422,2434,1256,3527,1587,2161,4718,4106,96016,18846,17310,559,2073,1143,3385,1817,4772,26264,15871,2145,0,5417,74,2895,1494,17639,1807,0
590,103608,4405,1534,3998,1497,1846,4713,4810,149886,14977,19354,822,2279,9036,3484,2171,3927,19312,17721,2109,0,5174,0,135958,1158,18440,843,0
826,2449,1879,1470,1888,1177,1837,4316,5446,52202,14451,14985,935,1482,4276,3594,1737,2614,21701,9402,1195,0,2608,74,2423,672,16350,140,192
2382,1874,1547,1142,2934,811,1763,4200,3791,104874,10717,9310,746,1310,0,2536,1082,3918,12125,14212,1803,0,5329,74,1763,0,21095,4594,0
1471,2036,1661,1188,3130,1188,661,4176,3165,87846,10878,14070,1055,2036,1068,2282,1544,3422,12442,11842,2219,0,4229,74,2465,672,18250,2355,192
2392,3374,1080,849,3208,518,1868,4840,4270,94515,21069,13315,969,1585,1474,3537,1519,2281,25327,14319,2699,0,4340,74,2451,1083,17110,4050,0
1281,1879,4893,1911,3783,1167,1605,6046,4927,150107,13736,18869,569,1881,6642,2378,3652,6377,18449,17749,2585,0,6052,74,2715,747,21029,2203,192
1093,2903,4447,1425,3771,726,1440,4163,4345,112983,114034,15747,969,1845,6148,2063,873,4117,15909,12529,2276,0,5076,148,137715,1083,18351,1947,0
1854,996,1255,1216,2889,884,1127,5896,2742,133766,16092,14460,860,2312,0,3228,2211,6623,24331,15936,3556,0,7512,0,2200,1830,15210,3160,0
