172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.168,172.20.2.169,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228
17,10,8,8,12,7,17,13,9,48,14,74,11,2,11,14,15,18,6,18,19,0,31,1,20,11,89,20,0
14,8,8,4,10,12,15,19,12,45,14,45,10,9,0,6,8,15,10,26,15,0,42,2,21,7,88,9,2
15,6,29,8,20,7,8,9,5,31,6,64,6,10,7,12,9,8,6,25,18,0,15,0,14,11,82,20,0
14,8,10,14,8,7,12,17,11,51,17,72,7,8,14,13,15,20,4,26,18,0,31,2,22,0,89,9,2
8,4,11,8,15,12,11,14,17,35,9,58,18,13,10,9,5,8,6,20,14,0,15,0,32,6,90,9,0
7,10,10,14,13,13,6,11,15,35,9,65,9,11,9,6,13,10,8,28,21,0,21,1,26,4,89,5,0
4,15,12,14,22,18,15,21,4,49,4,88,8,9,11,11,15,20,14,27,9,0,21,2,22,7,94,0,0
8,6,12,10,13,6,7,4,9,53,17,68,9,13,7,7,9,17,7,38,10,0,42,1,35,11,77,11,0
9,8,6,7,5,11,11,17,28,64,12,61,13,16,10,6,10,16,24,29,16,0,42,2,22,4,81,4,2
15,7,4,12,24,13,14,12,16,62,14,93,7,18,27,12,16,30,19,24,18,0,48,1,17,11,68,18,0
11,17,5,9,19,17,8,20,6,39,24,64,11,9,4,14,11,25,11,17,13,0,39,2,17,10,81,8,2
14,21,19,4,14,10,133,22,16,71,28,71,2,14,11,18,8,25,28,37,21,0,53,0,112,10,84,18,0
6,14,3,17,5,12,8,19,9,32,22,53,5,7,11,2,22,19,9,13,4,0,27,0,20,10,83,4,2
8,12,8,10,22,11,8,13,12,58,14,78,12,18,4,21,11,24,15,36,20,0,37,1,22,3,84,6,0
2,16,10,14,20,9,26,16,17,62,22,84,33,18,11,17,13,26,35,40,22,0,43,1,36,3,109,0,0
8,9,13,15,22,10,13,16,9,46,28,79,7,10,14,15,20,12,26,31,12,0,35,2,19,11,78,4,0
19,17,11,10,17,19,18,25,20,72,22,74,12,16,23,14,6,20,25,38,28,0,58,1,18,10,97,19,0
14,7,13,3,12,12,12,10,19,47,8,77,10,10,9,9,18,15,15,22,14,0,42,2,18,14,76,9,2
17,5,5,4,10,13,15,13,14,45,18,61,18,10,20,9,5,12,12,20,13,0,35,0,15,14,72,21,0
6,11,43,13,9,10,4,20,9,51,18,76,13,12,6,9,12,24,9,6,18,0,20,0,21,11,86,4,2
7,8,4,10,7,8,13,16,11,51,21,68,18,17,7,14,11,22,9,19,7,0,27,1,21,7,88,4,0
13,4,10,10,20,13,7,12,15,47,14,74,6,18,14,17,8,14,15,29,13,0,28,1,27,11,67,11,0
9,9,12,14,24,8,11,16,13,57,23,61,9,14,0,20,8,10,22,34,22,0,35,2,21,7,85,6,0
14,0,11,3,13,13,12,15,4,30,19,70,11,9,10,8,12,10,17,22,14,0,14,1,32,7,75,17,0
11,7,10,6,20,4,15,25,23,73,31,77,11,16,8,18,19,19,30,41,24,0,49,2,19,15,78,8,2
18,10,36,10,18,12,18,15,19,29,24,73,4,13,6,11,11,14,27,21,18,0,14,1,20,7,111,17,0
9,19,13,10,15,9,7,17,41,81,20,86,10,16,10,17,20,23,35,50,22,0,72,0,16,7,98,8,2
19,14,12,10,22,9,17,18,35,58,38,85,7,12,35,13,11,18,32,32,17,0,45,1,17,11,91,15,0
3,10,23,17,14,8,5,14,15,70,27,68,7,4,10,6,20,38,19,23,18,0,47,1,22,7,92,0,2
9,18,8,14,17,5,13,17,23,53,29,70,7,21,3,14,10,27,25,42,23,0,46,2,22,11,84,4,0
8,9,3,14,14,6,17,19,19,67,29,62,9,12,11,15,12,15,15,30,9,0,29,1,23,7,85,6,0
14,14,9,11,17,31,16,23,16,76,33,87,4,17,13,22,22,18,22,43,22,0,63,2,30,10,92,11,0
16,9,14,0,19,1,15,25,21,59,35,73,10,5,14,18,4,14,30,39,26,0,40,1,16,7,75,21,0
6,14,6,17,20,4,27,18,24,65,23,101,7,12,46,12,17,21,24,32,22,0,49,0,18,10,81,4,2
13,12,9,12,20,15,21,19,21,67,35,58,12,11,0,18,6,27,31,31,18,0,57,2,17,11,111,12,0
2,18,20,17,132,9,5,16,34,33,21,50,6,17,3,4,13,13,36,23,14,0,28,0,115,8,72,0,2
12,14,28,18,15,8,5,23,28,28,27,62,4,6,3,7,16,12,33,24,11,0,14,2,21,11,96,8,0
12,10,10,13,17,7,10,19,19,73,36,70,5,13,0,24,10,37,33,34,22,0,53,1,28,8,75,16,0
13,18,11,15,23,8,11,22,18,48,46,77,8,14,12,15,16,17,35,37,14,0,35,2,18,17,88,10,0
19,2,11,10,14,9,13,18,22,32,25,80,12,12,7,20,12,12,22,12,18,0,15,1,23,10,87,17,0
8,11,6,11,16,5,17,31,135,47,32,77,9,15,3,16,15,15,38,32,29,0,36,1,105,8,68,4,2
14,13,12,4,13,12,18,18,25,55,31,49,11,16,3,14,11,10,28,36,12,0,36,1,22,7,84,14,0
2,4,9,18,13,20,20,15,21,49,33,68,3,7,29,8,15,22,36,20,11,0,43,0,20,4,70,0,2
21,15,10,17,7,22,13,19,41,59,24,93,10,12,41,13,18,27,31,30,20,0,44,2,20,6,85,17,0
8,19,25,6,12,5,8,27,43,43,35,66,11,8,7,16,15,17,50,23,18,0,30,1,28,7,88,4,2
15,16,14,8,21,10,11,26,21,39,46,75,6,15,11,13,13,18,35,25,14,0,25,1,21,4,80,14,0
7,14,17,3,17,9,7,14,24,49,35,68,9,17,14,12,14,20,20,23,18,0,31,2,24,3,93,4,0
6,12,13,9,22,11,16,23,19,69,46,83,5,18,0,23,17,26,39,49,19,0,43,1,17,7,90,4,2
11,21,9,12,21,8,9,27,18,53,46,58,13,15,6,15,11,11,41,28,14,0,29,1,16,14,99,12,0
7,18,8,7,30,5,17,29,23,86,49,62,13,7,11,15,22,21,37,48,26,0,58,1,21,11,95,4,2
16,3,7,13,17,8,28,30,34,175,52,65,15,6,11,16,12,21,51,35,31,0,49,1,108,11,82,20,0
7,16,5,9,23,15,17,28,41,48,46,70,3,7,28,11,4,20,60,31,25,0,36,1,25,0,74,4,2
15,12,47,16,19,11,19,24,35,63,28,87,8,9,33,11,13,30,42,39,21,0,52,1,22,11,115,12,0
26,10,10,3,12,16,13,22,32,45,20,69,5,14,6,9,6,25,32,21,18,0,31,1,30,7,76,27,0
6,13,18,11,20,12,15,28,12,33,42,61,11,6,8,16,6,18,30,18,11,0,14,1,17,10,103,8,0
11,10,8,8,18,8,12,15,19,48,46,70,3,8,10,18,15,15,31,35,19,0,28,2,17,6,78,11,0
5,24,9,6,29,9,8,24,23,43,52,60,5,7,7,14,11,18,46,34,24,0,28,0,17,11,67,4,2
21,19,5,10,16,8,9,15,18,43,27,78,8,4,10,18,6,19,39,30,22,0,22,1,16,10,68,22,0
7,15,16,3,27,15,7,22,34,53,66,83,7,18,0,17,23,17,64,36,19,0,36,1,24,11,87,4,2
22,11,9,15,10,8,16,19,37,51,29,78,13,9,3,16,12,23,46,42,18,0,44,1,18,14,76,25,0
7,13,14,12,18,11,26,26,36,43,57,81,6,7,23,20,14,15,57,30,16,0,42,1,28,7,66,4,0
7,15,31,8,17,8,8,22,45,33,27,72,9,14,11,18,10,15,53,29,20,0,35,1,19,0,79,4,0
14,16,9,9,11,7,16,28,18,61,41,71,14,9,10,5,15,37,33,18,17,0,31,2,20,11,86,13,0
5,6,14,7,24,5,17,26,28,58,46,60,15,10,11,10,7,28,40,23,23,0,46,0,16,10,90,4,2
25,17,10,9,22,3,10,33,24,66,52,65,15,11,4,22,24,22,43,40,22,0,42,1,23,10,78,27,0
9,17,5,12,20,19,10,8,21,40,27,50,7,9,3,11,13,6,15,27,9,0,22,1,19,11,102,5,2
21,19,10,12,29,5,13,23,30,98,52,59,7,15,7,23,18,18,54,64,25,0,64,1,20,10,77,21,0
8,16,10,19,18,14,23,29,29,66,47,83,10,13,23,15,11,20,39,35,16,0,35,1,26,17,121,4,2
7,11,15,11,15,12,23,26,47,92,35,84,7,19,11,26,23,28,50,47,24,0,65,1,23,7,79,8,0
3,15,26,17,32,10,17,25,26,66,45,56,11,10,6,14,15,21,46,40,25,0,65,2,21,11,119,0,0
5,7,16,11,13,22,20,24,31,82,38,102,6,8,51,24,14,29,38,40,25,0,78,0,16,11,80,4,2
22,19,27,12,20,10,10,25,32,81,46,67,9,15,21,16,15,42,45,38,14,0,54,2,19,3,93,20,0
6,11,11,125,22,5,6,29,24,74,34,83,12,20,14,17,13,33,38,31,21,0,51,0,110,14,81,4,2
23,18,10,13,21,14,6,24,30,64,64,75,4,10,4,14,19,17,64,42,27,0,35,1,19,11,82,26,0
5,19,10,14,18,13,13,19,24,69,48,68,13,17,14,16,13,20,43,36,25,0,42,2,23,7,97,0,2
10,17,10,13,25,16,20,27,25,75,45,74,13,19,7,22,13,16,48,40,22,0,35,1,22,3,83,8,0
11,20,20,13,25,10,15,17,40,78,35,56,13,11,6,22,21,26,41,49,25,0,50,2,28,4,88,11,0
8,4,15,16,20,10,20,37,41,79,53,81,16,15,21,22,16,26,47,42,24,0,64,1,16,7,111,7,0
19,17,37,12,18,3,9,31,41,89,52,57,9,9,7,15,20,34,57,50,24,0,67,1,23,10,121,25,0
6,11,10,17,18,16,16,24,36,83,30,72,11,11,6,22,10,27,45,30,23,0,66,0,15,7,109,4,2
18,15,11,17,14,13,12,22,23,56,33,76,7,15,35,17,11,23,22,26,12,0,38,0,23,0,86,23,0
11,20,13,8,20,19,18,37,49,69,49,73,7,11,4,9,18,22,65,26,27,0,34,2,19,7,88,5,2
13,14,8,9,16,12,10,23,24,57,44,61,7,12,3,10,14,17,42,36,20,0,36,1,21,10,92,18,0
5,16,13,14,15,8,13,22,33,72,44,68,16,6,25,13,16,23,37,43,28,0,43,2,22,3,85,0,2
5,21,18,8,20,12,12,27,31,99,50,73,11,14,6,23,20,33,47,60,25,0,64,1,21,9,91,4,0
15,8,4,6,30,11,13,26,31,50,51,85,12,17,8,12,23,23,55,33,21,0,49,2,20,4,75,11,0
5,14,26,13,18,12,12,24,27,76,41,78,6,8,30,22,11,26,29,42,16,0,60,0,14,0,95,6,0
20,14,5,13,20,13,20,31,52,56,43,91,12,15,32,10,21,19,59,18,33,0,41,0,19,9,96,25,0
9,17,22,9,30,12,10,29,35,70,34,72,13,6,6,18,21,32,57,38,20,0,57,2,21,6,93,4,2
13,23,38,17,21,4,16,28,39,70,52,73,18,11,3,19,16,30,64,49,29,0,59,1,18,7,122,17,0
5,10,11,13,25,11,15,36,43,56,74,80,9,9,26,18,8,25,74,24,28,0,34,2,24,6,93,0,2
9,17,15,10,14,11,15,29,38,56,46,86,14,15,28,14,18,28,48,20,20,0,34,1,19,3,99,8,0
17,24,14,12,24,9,8,31,35,86,56,57,16,11,11,27,21,16,51,49,27,0,63,2,25,8,101,24,0
7,13,7,16,24,7,13,28,31,74,49,77,11,15,0,23,24,28,51,50,21,0,64,0,62,14,84,7,0
19,16,134,6,26,13,17,39,34,72,62,86,10,9,13,16,16,30,73,44,23,0,50,1,77,7,94,20,0
4,11,21,2,29,12,18,31,33,58,69,93,4,16,14,17,22,29,72,31,19,0,31,1,15,14,89,0,2
24,13,11,10,18,11,31,21,41,95,49,100,18,15,23,26,19,31,53,41,27,0,67,1,32,10,92,24,0
5,17,3,19,25,10,11,28,38,102,29,81,11,11,25,21,14,19,53,47,29,0,69,2,21,7,85,0,2
23,16,18,13,9,10,20,20,37,120,26,75,12,14,0,26,19,50,43,54,26,0,108,1,23,7,78,23,0
35,24,13,9,23,8,12,29,43,86,64,87,9,15,4,23,16,39,72,28,27,0,49,2,25,7,86,35,2
8,22,8,8,19,10,21,33,33,105,52,87,11,17,29,31,17,27,56,51,26,0,70,1,22,7,81,9,0
8,20,11,9,26,17,4,26,38,86,61,52,12,5,6,19,22,25,62,45,28,0,64,0,16,4,100,8,0
9,14,8,20,19,17,18,38,26,96,50,78,3,18,24,23,14,36,53,42,32,0,56,1,17,6,96,6,0
19,7,10,1,24,8,23,149,33,100,45,64,7,6,8,20,19,31,56,51,27,0,64,0,110,10,87,16,0
5,17,24,8,29,12,15,23,26,117,51,76,86,17,15,22,28,44,52,77,28,0,100,2,106,4,101,0,2
18,12,11,10,11,20,20,25,28,99,36,100,10,12,32,18,18,29,43,58,26,0,79,1,18,6,75,17,0
9,19,23,8,16,9,8,22,26,89,39,57,12,6,10,20,8,34,41,48,24,0,77,2,25,4,85,4,2
16,24,4,15,18,18,21,29,35,81,32,78,11,8,34,17,9,30,45,37,21,0,62,1,21,10,96,16,0
9,21,6,12,25,9,16,34,36,86,60,86,8,18,14,24,20,39,65,35,27,0,58,1,24,7,82,8,0
9,10,6,12,26,15,23,24,34,79,38,84,14,8,6,18,16,34,57,37,28,0,55,1,17,7,88,9,0
12,12,11,14,24,20,4,29,36,109,43,85,9,23,0,22,22,27,54,62,34,0,70,0,15,7,79,16,0
5,13,10,11,26,15,13,33,39,116,60,86,6,20,29,16,17,33,45,69,26,0,74,2,17,8,95,0,2
21,24,4,12,22,11,18,31,31,89,53,97,11,11,21,26,20,28,66,38,35,0,51,1,20,10,87,20,0
12,14,37,14,19,6,16,30,34,77,66,79,11,20,10,26,21,22,65,44,30,0,73,1,22,10,99,8,2
19,22,22,11,26,10,18,40,60,99,76,73,13,10,30,26,13,28,99,50,39,0,83,2,23,10,86,20,0
12,6,9,18,17,10,18,37,34,110,42,79,10,10,19,17,13,39,47,45,30,0,75,1,24,11,91,9,2
8,12,17,13,29,16,23,32,47,96,70,91,6,18,11,28,18,39,82,36,27,0,68,1,21,14,93,6,0
6,135,14,16,24,15,20,28,43,113,44,105,8,18,31,28,26,37,65,71,31,0,101,0,109,11,107,5,0
5,19,17,16,17,13,18,30,49,48,48,79,10,10,23,16,17,23,68,39,19,0,36,1,19,6,93,2,2
21,17,15,11,25,8,18,29,28,106,40,45,4,8,0,20,12,37,45,53,24,0,70,1,16,0,117,21,0
13,16,17,12,20,12,7,27,26,89,41,74,12,17,10,18,14,28,42,44,30,0,57,1,20,6,96,9,2
16,18,12,9,26,6,21,33,43,90,72,70,10,11,14,23,16,22,76,51,33,0,65,1,19,10,90,20,0
10,18,29,20,32,12,17,32,40,122,59,96,7,16,33,19,29,54,54,55,40,0,108,1,24,7,111,8,2
10,26,28,15,25,8,16,28,38,89,162,83,10,15,26,17,8,39,56,48,30,0,78,2,113,10,97,9,0
14,10,13,12,24,9,13,38,36,144,68,85,9,16,0,19,21,49,76,46,38,0,91,0,22,14,76,16,0
3,15,8,15,29,8,16,22,33,119,50,73,15,17,14,28,15,42,53,62,24,0,83,1,16,6,80,0,0
16,22,10,11,31,18,17,28,33,110,52,83,14,23,22,17,21,24,50,57,29,0,73,1,15,8,103,17,0
11,20,13,16,27,16,18,31,45,83,56,63,8,13,7,23,9,27,65,51,31,0,63,1,17,7,114,8,2
17,14,18,8,21,5,9,40,33,117,57,83,10,12,11,28,22,34,57,65,33,0,89,1,20,10,80,18,0
11,14,55,14,12,8,11,20,30,116,51,69,15,15,8,21,20,49,49,44,27,0,72,1,21,11,117,8,2
16,11,8,12,25,11,20,35,45,106,57,74,17,9,11,18,24,39,63,66,36,0,99,2,21,5,106,18,0
4,17,24,19,28,11,21,41,43,131,71,113,18,17,30,27,16,47,73,73,42,0,112,0,27,20,109,4,0
4,11,15,8,31,17,18,26,34,126,35,70,9,23,14,22,12,46,41,49,23,0,97,1,20,3,110,2,2
14,12,30,16,20,18,11,34,49,81,63,84,4,15,28,21,17,34,71,50,36,0,59,0,21,10,102,20,0
13,15,10,8,21,12,13,32,44,130,52,57,16,14,10,21,25,40,49,65,24,0,92,1,16,4,110,9,2
16,10,11,13,31,12,23,28,24,102,42,109,5,18,30,28,23,32,42,56,29,0,66,1,19,10,95,17,0
11,16,29,5,24,8,15,29,50,106,59,62,10,10,8,19,24,28,74,55,32,0,77,1,16,4,106,8,2
20,14,38,6,27,8,19,31,30,135,59,96,9,20,7,30,24,51,62,61,34,0,106,2,20,14,109,21,0
5,14,13,11,16,15,21,32,24,138,34,96,11,18,25,30,20,27,49,64,29,0,91,0,23,10,85,2,2
3,17,4,13,23,16,15,26,16,118,48,78,13,18,7,20,22,40,33,43,26,0,73,2,22,14,83,2,0
8,8,4,7,20,5,13,33,22,142,43,81,11,23,24,25,20,45,33,72,29,0,106,0,20,7,51,6,0
11,9,10,11,26,4,20,28,25,133,46,74,7,18,0,18,23,48,48,62,33,0,101,1,18,7,76,10,0
19,16,13,9,17,11,14,36,47,134,62,77,5,26,6,26,22,31,73,71,43,0,99,1,17,7,93,19,0
11,16,43,15,34,12,19,44,42,181,69,87,5,26,29,31,18,48,81,97,41,0,136,1,24,10,96,8,2
17,15,21,10,31,15,132,26,35,122,61,82,16,19,14,22,22,41,62,62,24,0,83,2,107,8,113,17,0
29,17,16,18,27,9,11,30,35,109,54,81,10,18,7,22,20,30,62,39,25,0,55,1,22,14,88,30,2
12,17,4,6,44,12,18,38,49,134,59,84,13,18,11,25,18,37,67,73,32,0,100,1,32,10,98,13,0
9,27,26,7,29,13,19,35,33,143,66,102,16,17,23,32,25,42,62,79,32,0,113,0,25,14,114,8,0
11,23,20,13,34,7,13,27,30,136,42,72,15,13,3,21,19,55,56,51,37,0,103,0,19,14,96,8,2
19,10,12,11,27,19,13,27,22,201,54,101,13,28,31,28,24,59,47,99,35,0,156,1,21,13,90,18,0
11,7,4,12,26,11,19,28,34,113,48,90,5,18,24,36,13,30,51,70,39,0,101,1,20,14,70,8,2
16,12,36,15,29,14,21,32,49,169,62,78,3,16,23,35,24,54,74,85,39,0,132,2,22,0,106,18,0
2,13,25,17,28,12,16,30,26,134,59,98,11,17,32,19,24,49,61,48,31,0,89,1,32,11,107,0,2
15,17,13,15,24,12,4,32,52,139,33,86,16,19,10,29,28,45,58,67,29,0,109,2,22,14,107,15,0
5,22,11,6,31,2,11,30,28,120,47,73,18,12,0,23,19,31,44,67,34,0,86,0,22,11,121,4,2
14,18,10,9,27,9,14,32,33,98,69,67,10,18,4,24,15,32,54,52,19,0,67,0,19,13,102,13,0
8,15,7,14,24,15,20,33,35,133,54,88,2,26,32,28,20,42,54,63,36,0,100,2,17,4,88,5,0
13,13,4,11,24,12,16,31,25,173,47,96,14,19,11,38,29,46,42,85,36,0,144,1,16,11,81,11,0
21,16,26,11,25,6,23,45,33,113,72,92,10,12,35,27,21,35,64,69,45,0,94,2,18,4,107,17,0
3,27,7,8,25,13,11,25,44,118,46,76,14,15,10,23,12,42,66,56,30,0,97,1,22,4,88,0,2
14,16,20,7,29,16,23,41,39,140,66,131,9,22,55,32,22,61,61,69,48,0,122,2,21,15,91,15,0
5,14,10,6,34,11,19,31,37,146,61,85,15,25,10,29,19,45,63,69,33,0,108,0,24,8,94,5,2
21,9,61,6,30,27,22,30,41,126,51,95,25,20,29,31,25,48,57,77,26,0,94,0,45,8,151,22,0
7,28,6,15,24,9,7,28,61,86,42,62,14,11,13,21,16,24,71,45,28,0,59,1,22,10,115,4,0
15,17,15,10,24,5,8,31,25,97,31,62,15,16,14,21,16,27,33,57,21,0,73,1,15,6,92,14,0
15,22,9,17,23,18,6,30,20,133,53,74,6,19,6,32,18,37,36,69,26,0,99,2,17,11,101,15,0
7,14,10,14,29,2,16,24,29,110,59,59,14,10,0,27,15,39,46,69,28,0,104,1,22,4,95,4,2
13,9,16,12,143,5,14,29,33,114,63,81,7,15,28,26,16,45,47,41,23,0,90,2,117,10,77,11,0
6,18,17,11,31,12,19,40,40,129,61,92,8,14,34,26,16,48,79,64,38,0,106,1,22,14,93,4,2
22,16,15,11,24,16,11,30,38,134,51,72,6,11,7,22,17,55,53,53,24,0,107,0,20,14,96,26,0
9,30,29,14,29,13,39,38,54,133,64,103,9,20,50,24,19,45,81,57,33,0,81,1,34,8,117,4,2
11,21,26,7,22,9,11,29,38,187,53,80,15,25,6,34,20,63,74,95,37,0,136,0,24,10,72,10,0
8,19,17,16,23,11,5,34,31,178,35,78,13,15,8,34,20,44,46,90,40,0,135,2,19,11,96,4,0
7,19,6,13,32,18,23,31,23,126,67,88,16,13,22,23,20,45,54,63,32,0,82,1,17,7,113,8,0
12,23,11,13,35,4,18,44,39,95,93,79,10,21,10,14,18,30,87,51,36,0,64,2,17,3,89,13,0
6,10,2,21,22,7,23,43,29,129,63,62,15,15,4,21,19,34,49,62,38,0,89,1,20,3,98,4,2
21,23,10,8,35,18,25,39,36,142,74,61,6,6,10,30,16,32,76,76,29,0,133,1,18,6,90,24,0
7,15,47,17,25,10,29,47,62,87,74,94,7,12,32,18,19,35,110,58,46,0,73,1,25,6,98,4,2
20,18,24,9,31,9,24,43,49,135,44,114,8,25,30,25,30,48,62,70,29,0,104,0,22,10,102,24,0
8,22,31,21,25,10,23,36,33,144,58,129,8,29,51,24,20,67,57,63,38,0,116,1,26,13,106,4,0
7,21,8,13,33,2,16,42,47,144,48,80,0,23,6,38,24,39,71,77,34,0,108,1,17,9,92,4,2
3,20,13,9,25,5,5,29,37,126,68,58,6,25,14,29,18,30,62,70,25,0,98,2,18,0,74,0,0
4,22,7,21,26,6,3,34,31,107,77,89,8,18,6,19,27,36,60,63,30,0,75,1,19,11,68,2,2
