172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.168,172.20.2.169,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228
3308,2161,2164,718,1141,831,1552,718,1520,1482,834,6713,1601,1140,1330,1520,1900,1140,1520,2090,760,0,0,148,1802,765,6568,2202,0
1848,2242,1330,947,1404,2284,2471,2161,2734,1665,764,5896,1248,760,760,570,1330,2090,1330,1900,1900,0,74,74,2060,0,9591,400,407
4338,2351,3801,1900,3002,2660,2660,425,1404,1672,831,9195,61759,2660,1330,1900,1330,2660,2660,760,779,0,0,74,95240,2680,10724,2167,0
1848,1862,718,1404,2090,1591,2808,644,2812,2235,342,7560,1604,1520,1330,760,2090,1900,2660,1900,760,0,74,148,1770,1150,8854,400,407
1807,1594,2471,1524,1478,1288,2470,1711,1021,2242,757,6348,1682,1140,1330,3230,570,1330,570,1140,1140,0,0,0,1940,1915,9110,600,0
2425,954,1362,2312,1521,2351,1552,1470,1862,2522,1552,6824,2482,1900,2470,1900,1520,3446,0,570,1574,0,11718,74,2105,1150,8523,800,0
288,74,1711,381,3417,1672,1711,1737,831,7348,2406,7225,2137,2217,1330,3376,2244,4107,1140,4173,1818,0,29715,74,2018,575,7240,197,0
3160,1707,1214,222,2281,1021,1552,1660,2242,5595,1362,5976,762,1456,1330,1132,1865,3320,1330,3149,1783,0,17557,148,1876,765,7887,2086,0
340,718,1524,2087,2467,2242,1901,1752,1517,3835,1524,5911,1562,1330,1330,1900,760,1090,1330,2500,1765,0,8789,74,2053,2490,9040,0,407
4893,1591,1214,2432,951,1974,2312,148,1974,3454,831,7026,3061,899,760,3032,1125,898,1330,1480,2090,0,8802,74,1735,2105,7566,2538,0
2070,2432,1478,2090,1594,1334,1517,570,1330,4080,1272,6814,74,2982,570,4138,1675,2560,1140,3910,2144,0,17491,148,1411,0,7520,516,407
4560,1591,2087,2471,1140,1900,764,1755,831,3950,1401,7685,1919,1820,1900,1730,2367,2748,1520,4734,1213,0,17621,74,1563,2105,7742,2515,0
2617,1524,2238,834,1140,757,2470,1974,1482,6037,1990,6558,2179,1900,570,3947,3763,2741,1140,2640,2314,0,25893,74,1400,575,9301,800,407
1881,644,1711,2281,3723,148,2854,3015,831,3840,2277,6643,1872,1330,1520,1140,2451,2478,0,2559,2334,0,16969,0,1905,1340,9516,600,0
2451,2090,1742,2882,2281,831,1552,1526,1672,5780,982,7706,2102,1520,2660,1130,915,1549,2470,3854,1574,0,33350,148,1911,765,8453,800,0
288,1482,15128,381,3227,3002,1711,2553,1401,8528,187,5164,2063,877,760,1900,8356,8262,0,2873,1628,0,19316,74,2212,765,10234,197,0
3292,1327,1404,792,3041,1021,1552,792,342,3364,644,7535,1527,2660,2660,1702,1104,1414,760,1670,1900,0,20463,74,2070,2105,6568,1938,0
2070,3002,1714,1327,792,1334,2471,1327,1140,3212,1990,4357,1372,0,1330,2807,1485,1464,0,1996,1330,0,8799,148,2014,1915,8479,516,407
4511,1591,1517,2090,3769,3304,2122,2008,760,5463,834,5826,959,1646,1900,2462,1865,1231,0,3707,814,0,17572,74,1178,575,9586,2170,0
2765,1862,2238,908,3765,1140,1520,968,2094,13731,1231,6232,2179,1509,760,3946,2019,5653,2660,5589,2062,0,50241,148,1548,575,8603,916,407
4338,2921,757,764,1214,1672,757,2165,4705,11462,2481,8070,1534,2051,3230,2989,1675,2308,1540,4950,2217,0,26401,0,2906,765,8223,2209,0
2691,2284,2882,792,3762,1517,2164,1254,3002,11149,467,7907,2176,2223,1900,3748,3829,3205,570,5227,1058,0,43315,74,1876,3255,10002,916,0
148,570,2471,4197,4902,2432,1901,1685,831,12579,2789,5495,1873,1969,760,3749,2553,3382,1710,8041,1245,0,53300,74,3594,575,8566,0,407
2798,2351,2312,2882,2816,1591,1552,1450,2284,13019,2833,5575,2292,1652,0,4905,2019,3732,0,8259,1492,0,70698,74,1950,765,9896,1116,0
748,1668,1334,7131,3227,6522,6237,6069,5673,16220,9569,8819,2828,3443,43549,3600,2020,5509,570,4227,1818,0,39752,148,3477,765,9417,197,407
4301,1591,1404,1327,1901,1021,2882,2227,1517,9402,2483,7791,1721,318,2090,3946,2781,4099,1140,3403,3093,0,37861,74,1813,2105,9335,2244,0
2765,1102,1404,760,3079,2094,2471,3209,2048,9537,2414,4763,1562,1647,0,2431,2140,2512,1900,5488,2578,0,53158,148,1855,1340,9260,916,407
4153,831,8893,1327,4677,1330,1520,1618,757,6176,963,6723,959,1836,1330,3568,1717,2070,1140,8379,3148,0,16083,0,1376,2105,8717,2341,0
2765,1102,1668,2312,1520,1021,2048,2950,1672,10668,2750,7520,1224,1398,2660,3750,2779,4421,760,5521,3148,0,38339,148,1844,0,9335,916,407
2021,644,1711,1141,4557,2048,2090,2434,2921,6191,1517,6162,3022,2291,1900,1703,916,1413,1140,4361,2353,0,17761,0,3287,1150,9496,871,0
991,1900,1552,2312,3347,2161,792,1578,2432,7258,1301,6788,1527,1963,1710,2417,2435,1749,1520,5140,3718,0,26431,74,2140,765,9441,516,0
296,2432,1901,2281,5166,3002,2471,3365,644,9493,506,9260,1298,2379,2090,3377,2779,4345,2660,5655,1574,0,26499,148,2092,1340,9922,0,0
2243,947,2164,1552,3347,831,982,330,1524,11848,2882,7129,1527,2419,1330,1313,1602,2947,1330,7765,1554,0,52310,74,3293,2105,8121,1296,0
1945,1102,954,1330,1936,1672,1711,2573,6191,12111,1779,6488,2137,2976,1900,2420,2522,3398,5686,5351,2632,0,53035,148,2014,765,8528,400,407
4153,1021,644,2486,8795,2369,2442,2110,2779,14490,2607,9903,956,3273,5262,2273,2951,6530,7668,4240,2841,0,56703,74,1513,2105,7225,1970,0
2547,2749,718,1478,4784,3044,1088,3596,803,8173,4287,6829,1989,1636,760,3959,2036,4625,2468,3217,2009,0,47762,148,1481,1915,8634,800,407
4050,3567,3444,381,5242,1900,136220,3588,2578,15453,6316,7460,194,2540,2090,5994,1416,5164,6750,8176,3310,0,63119,0,103848,1915,8861,2012,0
1058,2424,222,2882,2245,2087,1404,3295,1242,7229,3661,5580,839,1163,2090,1675,4110,4426,2304,2304,488,0,32785,0,1696,1915,8774,400,407
1796,2164,1141,1521,6569,1672,1334,1845,1922,11536,3009,8187,1872,3971,760,7260,2712,4302,3225,7220,3392,0,44205,74,2138,575,8854,597,0
148,2976,1552,2312,4669,1401,6598,2201,2936,11610,3742,8849,6470,3122,2090,5795,2363,5327,11209,8821,3255,0,52911,74,3367,575,11580,0,0
1730,1478,2284,2471,6464,1482,2205,2368,2076,8851,5756,8272,1340,1837,2660,5425,3695,2061,6141,5605,1798,0,43350,148,1785,2105,8298,400,0
4420,2921,1974,2107,5407,3314,3247,4033,3485,14098,4508,7869,2109,2977,4283,5245,1051,4065,6243,7725,4453,0,70565,74,1587,1915,10258,2212,0
2769,912,2284,570,3266,2094,2087,1580,3465,8465,1269,8241,1601,1900,1718,1715,3351,2537,3993,4831,2388,0,53210,148,1672,2680,8042,916,407
4330,577,757,772,3001,2366,2561,2614,2396,8694,3184,6552,3022,1900,4041,3012,1606,2766,2853,4325,2034,0,42637,0,1450,2680,7540,2276,0
1035,1672,12020,2122,3005,1900,644,3473,1236,10219,3749,8047,2176,2207,1140,3005,2245,5428,2056,1077,3148,0,23774,0,1770,2105,9115,400,407
1656,1404,381,1521,1330,1288,2284,3348,1726,11516,4287,7230,3022,3041,1330,3947,2019,4305,2000,3443,1058,0,32789,74,1986,1340,9376,400,0
2642,510,1552,1552,4855,2161,982,1651,2332,9253,2289,7791,836,3292,2660,5213,1446,2447,3614,5979,2062,0,35226,74,2246,2105,7044,1380,0
1870,2391,1901,2281,5538,1102,1711,2298,2253,11700,4680,6387,1488,3222,0,6362,1450,2330,5129,6902,3636,0,43973,148,2018,1340,8929,597,0
4050,0,1974,222,3347,2161,1994,2238,523,5459,3277,7375,2105,1648,1900,2807,2245,1794,3498,4035,2314,0,17639,74,3032,1340,7934,1980,0
2592,1330,1482,954,6764,342,2431,3888,4740,14151,5332,8127,1989,2800,1520,7939,4156,3307,7384,8834,3617,0,61038,148,1792,2870,8197,800,407
4346,1591,10690,1900,4301,2164,3151,2510,3134,5824,5007,7711,342,2303,1140,3376,2053,3223,9930,3832,3155,0,17710,74,1696,1340,11759,1951,0
2395,3046,2238,1900,5324,1524,1021,2884,9309,15391,3367,9110,1601,2978,1900,6523,3711,4554,9567,9964,3364,0,89100,0,1439,1340,10328,800,407
3268,2248,2087,1725,6755,1719,3177,3261,9738,11849,8219,9057,917,2207,10350,3745,2020,3292,8791,7326,2522,0,54473,74,1676,2105,9586,1683,0
340,1420,4279,2882,3947,1327,834,2181,3031,14449,5278,7124,1026,613,1900,2435,3730,8862,4404,4061,2883,0,54936,74,1883,1340,9683,0,407
1804,2986,1141,2281,5611,718,2284,2370,3906,11955,5841,7385,917,4523,570,3931,1792,5664,6121,8999,3690,0,56131,148,2131,2105,8849,400,0
1955,1647,222,2312,4824,831,2882,2981,3265,12753,4920,6462,1527,2038,2090,5424,2211,2650,3993,6181,1302,0,35294,74,1911,1340,8929,600,0
2713,2178,1524,1711,5503,5892,2847,3576,2540,16143,5776,9190,765,3050,2470,8030,4071,3800,5412,9704,3364,0,77982,148,3093,1915,9661,1113,0
4227,1660,2351,0,5766,74,2326,4288,4401,11035,6792,7711,1724,899,2660,6698,689,2393,8072,8897,4089,0,50976,74,1361,1340,7861,2360,0
1035,2242,954,3285,6085,586,8674,2867,3921,12496,4166,10714,1026,2217,9060,3562,3124,4428,5518,6448,3433,0,58564,0,1718,1947,8518,400,407
2671,1971,1517,2087,4913,2734,3460,3519,3481,14643,7057,6167,1872,1942,0,6006,1739,5727,6987,6475,2876,0,68717,148,1598,2105,11727,1454,0
266,2857,3855,2882,136017,1478,834,2526,7020,6742,3277,5244,836,3782,570,2047,2400,2349,10235,5034,2123,0,35363,0,104026,1530,7642,0,407
2437,2233,5140,3041,5423,1327,764,3784,4827,5710,5335,6679,342,973,570,2605,3040,2854,7512,4277,1553,0,15988,148,2064,2105,10189,797,0
3700,1420,1552,2122,5572,982,1552,2782,2992,16302,7147,7375,762,2256,0,8429,1793,7830,8598,6795,3329,0,62278,74,2242,1530,7856,1770,0
2798,3919,1711,2471,8558,1141,1711,3286,3051,10132,8820,8132,1414,2545,2280,5423,2935,2964,9866,8305,1980,0,44005,148,1881,3255,9260,1000,0
4282,329,1974,1668,3599,1362,2238,3565,4533,5720,5710,8453,2063,2218,1330,7078,2244,2180,5491,2844,3148,0,17714,74,1872,1915,9190,1899,0
1183,1847,954,1974,5246,764,2948,5052,133723,9596,6265,8045,1604,2606,570,5613,3470,2619,8972,6385,4616,0,43530,74,103169,1530,7124,400,407
2890,2161,2164,760,4716,2164,3076,2901,4833,10800,6167,5169,1682,2810,570,5234,2020,1611,6376,7319,1507,0,44212,74,1883,1340,8854,1644,0
266,342,1478,3397,4858,3395,4212,2689,4046,9517,6434,7206,261,1330,5563,4115,2796,4553,8278,4320,1553,0,52490,0,1742,765,7370,0,407
4583,2395,1707,3051,2509,6201,2416,3060,9309,12396,7899,9894,1492,2938,11818,3737,3366,5049,8172,6158,3127,0,52633,148,1944,1150,8929,1938,0
1848,2784,4334,792,3335,718,1404,4897,9413,9043,6570,6974,1791,1447,1330,5622,2818,3920,12971,5762,2604,0,35846,74,2242,1340,9381,400,407
3016,3164,2281,1141,6370,1521,1711,4045,3359,7502,9770,7856,913,2621,2090,5052,2435,3404,8637,4544,1980,0,29686,74,2181,765,8443,1387,0
1656,2552,2882,222,4168,1362,982,1914,4989,10868,6875,7225,1534,3104,2660,5535,3281,4428,5318,4830,2876,0,38415,148,1861,575,9847,400,0
1058,2114,2284,1524,6374,1711,2847,3391,3170,13513,8678,8673,762,3134,0,8933,3128,4633,9684,9636,2794,0,52893,74,1814,1340,9511,400,407
2523,3684,1594,2087,6319,1404,1478,5075,3639,10628,8964,6172,2299,2621,1140,5424,2020,2587,11326,5737,1980,0,35276,74,1315,2680,10408,1370,0
1774,3608,1404,1330,9879,764,2813,4769,3765,16206,9469,6573,2176,1214,2090,6709,4036,3613,10032,11014,3720,0,70464,74,1940,2105,10108,400,407
4264,261,951,2277,6988,1327,4846,5177,6181,145501,10977,6793,2447,1079,2090,6908,2892,4304,13605,7133,4635,0,61280,74,103544,2105,8603,2167,0
1774,2498,718,1536,6948,2514,2864,5420,7987,9064,9460,7374,261,1330,5400,4676,690,3543,14968,6413,3551,0,44687,74,2020,0,7776,400,407
2950,1907,8716,2867,5805,1909,3519,3825,7081,13251,5514,9212,1107,1638,6507,5368,2438,6154,10307,7788,3038,0,61644,74,2308,2105,12146,1232,0
6428,1532,1552,222,2040,2692,2122,3434,6383,9106,3954,7305,762,2514,1140,3005,1103,5709,7927,3867,2876,0,36022,74,2298,1340,8037,3234,0
960,2159,3041,1711,5405,1901,2471,4508,1831,6838,8166,6498,2105,971,1520,5622,1105,3311,7620,3974,1546,0,17629,74,1899,1915,10814,745,0
2494,2509,1404,1404,5644,1404,2048,2225,3237,9930,8771,7380,575,1407,1900,5994,2780,2647,8545,7917,2759,0,35215,148,1297,1150,8293,1338,0
1626,3790,1524,1140,8979,1524,1274,4351,4218,8515,10601,6317,839,1208,1330,6529,2021,3918,13129,6820,3670,0,35155,0,1651,2105,7044,400,407
5041,3237,757,1900,5509,1404,1254,2325,3626,7950,4690,8303,1107,1376,1900,5991,1105,3460,9480,6159,3442,0,26415,74,1439,1915,7225,2454,0
1774,2329,2808,222,9506,2379,1103,3648,5588,10267,13137,8784,1026,3320,0,7097,4265,2969,16871,7275,2794,0,44087,74,1999,2105,9180,400,407
5204,2252,1517,2471,4494,1327,2778,3000,7449,10198,5669,8202,2067,1645,570,6331,2210,4061,10949,9309,2546,0,53579,74,1796,2680,8047,2725,0
1682,1988,2312,2942,7055,1869,5510,4320,6571,7785,11671,8590,836,1330,4328,6386,2591,3222,14343,5520,2224,0,53190,74,2196,1340,6969,400,0
1109,2444,5718,1141,4312,1141,1025,3429,10074,6465,4490,7626,1488,2660,2090,5995,1869,2594,14740,6017,3120,0,42660,74,1994,0,8336,400,0
2687,2863,1594,1362,3720,982,2808,5149,2794,14069,8658,7566,2680,1679,1900,2245,3470,8186,8767,3172,2550,0,35830,148,1519,2105,9120,1570,0
1626,957,2242,1330,6745,764,2921,3962,4827,11249,8707,6317,2754,1690,2090,4481,1260,6870,10077,4805,3554,0,53586,0,1616,1915,9526,400,407
5430,3464,1552,1524,8371,261,1616,5491,3879,14531,10649,6798,2447,1675,760,10013,4455,4559,11546,8713,2983,0,52864,74,1957,1915,8197,2957,0
1922,2761,757,2048,4901,3424,1591,1310,3581,8571,6242,5355,1026,1653,570,4665,2400,984,4196,4945,1249,0,26465,74,1707,2105,10835,516,407
5041,3112,1668,1901,12555,757,2194,3195,5699,19316,9865,6242,917,2432,1330,10223,3280,3655,14068,13015,3432,0,79191,74,1905,1915,8112,2338,0
1848,2559,1591,3467,5993,2440,4291,4730,4789,12773,8935,8881,1601,2293,4373,5422,2021,3544,10549,7029,2231,0,44048,74,2133,3255,12800,400,407
1057,1709,2432,1711,5250,2087,4543,3958,9110,17781,7385,8960,917,3375,2090,10103,4209,5511,13897,11525,3492,0,79199,74,2336,1340,8368,745,0
222,2735,5073,2882,10899,1552,2805,4204,4587,13950,9549,6017,2105,2567,1140,5247,2629,4231,12867,7968,3569,0,79431,148,1593,2105,12524,0,0
1626,1928,2854,2118,4673,3820,3871,3728,7067,17380,7065,10768,952,1520,9993,9132,3245,5600,9528,8761,3863,0,96116,0,1779,2105,8443,400,407
5138,3240,4859,2244,6723,1796,1801,3839,6399,17400,8707,7074,1534,2703,4159,5634,2741,8950,12710,7654,1722,0,61732,148,1537,575,9753,2180,0
1700,1554,1711,132680,6375,764,947,4602,3890,16895,6662,8789,1986,3623,2660,7098,2367,7070,9422,6273,3038,0,62357,0,103408,2680,8634,400,407
5375,3602,1668,2161,7727,2351,669,4795,5044,12881,13697,7866,342,1724,760,7818,3503,3677,16519,9146,4007,0,44075,74,1700,2105,8694,2841,0
488,2950,1707,2242,7093,2238,2317,2852,4621,13754,9166,7166,2176,3098,2660,6900,3047,3496,11458,7120,3798,0,52763,148,2003,1340,10152,0,407
2351,2794,1482,2277,9137,2847,3486,4139,3878,13949,9241,7781,2067,3930,1330,8736,2366,3471,11776,7969,3306,0,44038,74,2177,575,8779,800,0
2465,3312,3671,2238,8390,1552,3092,2394,6899,14818,6865,5901,2292,1786,1140,8041,3850,5281,11174,9527,3588,0,60989,148,2235,765,9321,1464,0
1796,623,2664,2859,7301,1531,4290,6109,8119,15989,10902,8573,2944,2799,3948,8053,2951,5129,13581,9088,3479,0,79906,74,1740,1340,11742,713,0
4951,2923,7205,2048,6922,222,1478,5091,8207,17823,10315,5986,1488,1653,1330,6736,3660,6614,16932,9866,3056,0,78903,74,1780,1915,12824,2676,0
1700,2430,1714,2928,5008,2854,2847,3742,7373,16143,5220,7530,1989,1901,1140,7482,1796,5500,12464,6943,3501,0,82949,0,1595,1340,11476,400,407
4819,2478,1742,3321,5592,2366,2124,4371,3809,9762,6561,8119,917,2786,6709,5805,2018,4292,6251,4691,1743,0,45477,0,1911,0,9105,2570,0
2070,3056,2277,1102,7491,3424,3036,5989,10463,14844,10648,7711,1026,1975,760,4292,4040,4832,17130,4670,4120,0,41405,148,1753,1340,9255,516,407
3156,2224,1288,1401,5497,2087,1676,3786,4721,11345,8369,6498,917,2096,570,5768,2588,2980,10735,7914,3120,0,44108,74,1972,1915,9873,1925,0
488,2485,2161,2634,7414,1299,2486,4149,7269,13673,8308,7235,2751,960,4808,5033,2933,4059,9213,8447,4368,0,52864,148,1837,575,9045,0,407
1508,3416,3002,1327,7466,2087,2042,3946,5897,19280,9533,7822,1682,3201,1140,10220,3639,6514,14149,12495,3588,0,78832,74,2103,1725,9697,400,0
2946,1283,644,908,9332,1742,2692,4023,5925,9560,9761,9030,2102,3230,1520,4866,4279,4686,14766,6685,3100,0,61294,148,1558,765,7866,1116,0
1574,2482,4676,2295,5602,1913,2181,3928,4436,15778,7988,8326,1150,1457,5891,6754,2002,5386,7399,9279,2231,0,72478,0,1546,0,10074,597,0
4967,3245,834,2556,6749,2363,3435,5006,11804,11970,8371,9737,2109,2712,6120,3199,3920,4433,14471,3271,4953,0,50513,0,1537,1725,10183,2760,0
1926,2614,4074,1524,9180,2094,1671,4884,6995,13628,6667,7636,2176,1076,1140,7998,4558,5643,14555,8675,2984,0,71199,148,2071,1150,9924,400,407
3115,3850,6921,2921,7725,644,2569,4519,7643,15440,10793,7711,3022,1965,570,6196,2971,6103,16070,9542,4083,0,72096,74,1587,1340,13018,1970,0
488,2046,1897,2256,9148,1871,3453,6027,8256,12444,15832,8561,1411,1648,5168,7284,1484,4811,20381,4239,4174,0,39951,148,2077,1150,9953,0,407
2095,2808,2432,2719,5227,2719,3573,5564,7350,11639,9824,9085,2257,2735,5364,6537,3350,6080,12730,5076,2984,0,41592,74,1831,575,10514,797,0
4520,3788,2351,2048,8188,1478,1288,4954,6866,17401,11412,5981,2751,1802,2090,10256,3865,2608,14115,10504,3735,0,78475,148,2013,1530,10775,2634,0
1881,2283,1847,2847,8909,951,2039,4165,6142,14771,9464,8127,1873,2555,0,8948,5088,5492,13012,10443,2775,0,79785,0,53741,2680,8965,716,0
4668,3581,136410,792,9167,2122,2834,7646,6325,13975,12533,9110,1915,1647,2470,6903,2971,5968,19777,8724,3282,0,60405,74,52668,1340,10021,2296,0
414,1975,4261,194,8976,2094,3063,4896,6118,10979,13912,9857,649,3551,2660,7098,4075,5353,18631,7046,2529,0,38239,74,1464,2680,9517,0,407
5289,2098,1672,1990,6966,1987,6272,3593,7771,19967,10879,10572,3022,2431,4398,8799,4173,6298,13267,8706,4014,0,81094,74,3117,1915,9612,2644,0
488,2594,261,3363,7853,1724,1841,5757,8651,22055,5032,8646,1791,1977,4678,8545,2519,3164,12934,9890,4355,0,84833,148,1862,1340,8967,0,407
5327,2531,2962,2161,4165,1707,3421,3138,7632,25456,4272,7972,1872,2230,0,7505,4258,11370,10569,11117,3716,0,131563,74,2166,1340,8176,2485,0
7714,4687,2161,1478,8227,1288,1805,4289,7917,17076,13538,9185,1411,3318,760,8239,3642,8005,17984,5719,3832,0,58406,148,2098,1340,9110,3985,407
1998,3692,1102,1532,7257,1720,3704,5698,6033,21100,10515,9203,1682,3064,5581,11039,3054,4751,15542,10808,3665,0,83219,74,2177,1340,8629,871,0
2207,3477,1974,1478,10444,2882,644,4177,7556,17654,12086,5495,2102,705,1140,8192,4038,4233,16197,9384,4061,0,79502,0,1301,765,10589,800,0
2029,2533,1520,3622,7070,2860,3447,5824,5296,19850,10429,8450,575,3920,5305,8338,3210,7387,13770,8758,4653,0,67816,74,1644,1150,10178,600,0
3588,1214,1900,74,9380,1404,4579,138966,5814,18871,9471,6723,1096,965,1520,8948,3485,6038,14647,10526,3848,0,78814,0,103296,1915,9180,1938,0
488,2749,4420,1334,10983,2094,2491,3390,4078,24662,9788,7931,61811,2742,2850,10701,5799,9028,13359,17122,3773,0,122588,148,95801,765,10754,0,407
4346,1907,1672,1991,6535,3696,4330,4147,4926,20821,6956,10642,1562,2217,6164,7297,3314,4893,11884,12152,3852,0,98104,74,1633,1150,7967,1896,0
1922,3089,4209,1102,6735,1478,1135,4406,5205,16949,7291,6082,1911,1077,1900,7664,1409,6545,11718,10163,3562,0,95740,148,2158,765,8905,400,407
4198,4124,342,2860,6006,3239,3650,4613,6880,15681,6180,8309,1752,1385,6577,6500,2294,6305,13715,7475,3038,0,75279,74,1972,1915,10178,1864,0
2277,3284,831,2048,9069,1478,2654,5309,6809,19237,12026,9110,1337,3184,2660,8429,3695,8137,19136,7781,3770,0,71095,74,1978,1340,8704,800,0
2095,1580,954,2087,7313,2471,4808,3644,7501,17101,8860,8960,2257,1405,1140,6005,2934,7047,15209,7443,4368,0,68109,74,1637,1340,9371,871,0
3012,2760,2090,2312,9365,3452,760,4745,7094,22560,8322,8975,1725,4743,0,9329,4796,5236,13957,12627,5065,0,88132,0,1188,1340,8378,1854,0
488,2275,1900,2109,11011,2675,3016,5172,7634,24119,11858,9129,959,3509,5608,8881,3052,6569,12525,14518,3852,0,89626,148,1612,1530,9992,0,407
4568,4147,342,2164,9003,1974,3076,4948,5660,17829,11895,10258,1752,1975,3990,8800,3709,5877,16722,7438,5174,0,61412,74,1735,1915,9185,2328,0
2617,2130,6791,2242,7279,954,2581,4696,6367,17100,13212,8378,1721,4354,1900,10085,3782,4473,16807,9281,4406,0,87500,74,2021,1915,10588,800,407
4606,4216,3920,1984,10670,1719,3067,7192,12344,19074,15892,7833,2137,1838,5697,12677,2329,5504,26167,12490,5772,0,103536,148,2159,1915,9231,2167,0
2617,671,1401,3358,7110,1679,3798,6350,6575,21908,8096,8364,1531,1699,3711,5783,3057,7894,10856,8652,4312,0,91634,74,2070,2105,9697,916,407
1955,1556,2965,2277,11172,2847,3999,5179,8422,21077,14833,9601,913,2978,2090,11172,3331,8257,20055,7025,3777,0,80801,74,2018,2680,9832,600,0
