,Reconstruction_error,True_class
199,-89.82468872070312,0
200,-62.57950973510742,0
201,-61.03772964477539,0
202,-8.799002838134765,0
203,-60.61787643432617,0
204,-38.27445335388184,0
205,93.56867828369141,0
206,-52.4197265625,0
207,-43.553758239746095,0
208,-63.85814666748047,0
209,-33.28952598571777,0
210,39.209978866577146,0
211,-61.81227798461914,0
212,-9.636158990859986,0
213,15.957393264770507,0
214,4.063227748870849,0
215,-30.39934539794922,0
216,-34.84402656555176,0
217,-21.37234992980957,0
218,-26.98769302368164,1
219,-40.60693206787109,1
220,14.852582359313965,1
221,2.0682881355285643,1
222,-63.566271209716795,0
223,-41.99410629272461,0
224,-44.89303321838379,0
225,-30.997538375854493,0
226,17.072279357910155,0
227,16.608399200439454,0
228,38.489080619812015,0
229,-38.67546615600586,0
230,-39.15029067993164,0
231,4.400475311279297,0
232,2.5327094078063963,0
233,-64.6695457458496,0
234,-24.270050621032716,0
235,-71.76511993408204,0
236,-64.49109497070313,0
237,-61.243639373779295,0
238,-65.27434387207032,0
239,23.42836990356445,0
240,-42.011098861694336,0
241,-36.993269729614255,0
242,-67.48344039916992,0
243,19.14348945617676,0
244,-33.76345558166504,0
245,-59.53901748657226,0
246,-42.9138240814209,0
247,-18.269960403442383,0
248,-0.6416793823242187,1
249,85.79989128112793,1
250,-42.604574584960936,1
251,-74.8613784790039,1
252,-44.64908409118652,0
253,1.753542423248291,0
254,-71.96985931396485,0
255,47.117871856689455,0
256,-54.66606063842774,0
257,-33.73974418640137,0
258,18.943224906921387,0
259,-43.682928466796874,0
260,67.9676284790039,0
261,-58.15553741455078,0
262,-37.68105621337891,0
263,-61.83444671630859,0
264,-6.253348731994629,0
265,-75.62146377563477,0
266,-79.32710113525391,0
267,-86.00391998291016,0
268,-76.90201416015626,0
269,-65.82544326782227,0
270,-60.16051330566406,0
271,-87.1875244140625,0
272,-82.70427856445312,0
273,-30.185768127441406,0
274,-58.493927001953125,1
275,-73.6171661376953,1
276,-60.98845596313477,1
277,-10.080517768859863,1
278,-6.618429565429688,0
279,-58.57117233276367,0
280,40.958737182617185,0
281,-71.7566650390625,0
282,-68.3138038635254,0
283,-76.5479736328125,0
284,-11.024264526367187,0
285,-75.68961334228516,0
286,17.20789737701416,0
287,25.148461532592773,0
288,-90.19760284423828,0
289,-37.237708282470706,0
290,47.169926452636716,0
291,-53.34859008789063,0
292,-48.67273941040039,0
293,-77.32737579345704,0
294,-67.45389328002929,0
295,-42.768029022216794,0
296,-58.54625396728515,0
297,-64.81990966796874,0
298,-78.59386444091797,0
299,-50.45033187866211,0
300,-52.72454833984375,0
301,-37.410278701782225,1
302,-4.99121789932251,1
303,-19.334567832946778,1
304,-81.9294532775879,1
305,-76.20701065063477,0
306,-64.58620147705078,0
307,-10.695087051391601,0
308,39.34691543579102,0
309,-59.23798522949219,0
310,-47.61389923095703,0
311,9.277870178222656,0
312,-63.794132232666016,0
313,-59.972494506835936,0
314,18.298913192749023,0
315,-40.57863311767578,0
316,-12.351795196533203,0
317,-8.291685700416565,0
318,-28.235198783874512,0
319,-62.47545318603515,0
320,-9.941924285888671,0
321,-8.688663482666016,0
322,22.79454650878906,0
323,-70.58165588378907,0
324,-66.85458602905274,0
325,-33.70582504272461,0
326,-53.560211181640625,0
327,-37.3114631652832,1
328,-35.27898902893067,1
329,-49.204603576660155,1
330,-56.660009765625,1
331,-70.03311157226562,0
332,32.600037002563475,0
333,-91.00172576904296,0
334,-67.52011489868164,0
335,-72.12404251098633,0
336,69.20986213684083,0
337,-63.500851440429685,0
338,16.171566772460938,0
339,-56.70070953369141,0
340,79.64041442871094,0
341,-55.71914367675781,0
342,28.748539924621582,0
343,-58.16838760375977,0
344,-64.01502990722656,0
345,-87.16744995117188,0
346,-48.44613418579102,0
347,-71.50935668945313,0
348,33.20121536254883,0
349,-26.535507583618163,0
350,-51.10453796386719,0
351,-52.80421829223633,0
352,-39.35740356445312,0
353,-14.376531982421875,0
354,-49.20222091674805,0
355,-45.307125091552734,0
356,-72.44117889404296,1
357,-59.10713653564453,1
358,-71.73710174560547,1
359,-50.73645248413086,1
360,-59.2259017944336,0
361,-25.88157081604004,0
362,13.56006965637207,0
363,-43.10722961425781,0
364,-60.309321594238284,0
365,45.35721645355225,0
366,29.735329627990723,0
367,-48.978153991699216,0
368,48.707173919677736,0
369,-91.74403533935546,0
370,-69.879541015625,0
371,-84.77118072509765,0
372,-42.42653961181641,0
373,-83.81419982910157,0
374,-61.61189498901367,0
375,-57.27476425170899,0
376,3.006323051452637,0
377,12.640837574005127,0
378,-35.19987182617187,0
379,-63.70708541870117,0
380,-17.50339012145996,0
381,-53.912374877929686,0
382,-31.7587947845459,0
383,-21.190310859680174,1
384,42.39186668395996,1
385,31.576655197143555,1
386,18.978891372680664,1
387,-71.7505096435547,0
388,-24.874299621582033,0
389,-20.768932342529297,0
390,-75.56896667480468,0
391,-87.99349212646484,0
392,-15.138753414154053,0
393,-20.14056053161621,0
394,-77.28958740234376,0
395,9.616557693481445,0
396,-65.62311935424805,0
397,-61.94814910888672,0
398,-5.175152587890625,0
399,-61.63204574584961,0
400,-64.60728378295899,0
401,-82.70525970458985,0
402,-61.33725433349609,0
403,3.433788299560547,0
404,-77.24684295654296,0
405,54.33181381225586,0
406,-73.73198165893555,0
407,-69.77850341796875,0
408,-51.404337310791014,0
409,13.72486457824707,0
410,-41.990648651123045,0
411,27.751811599731447,1
412,5.641636443138123,1
413,-21.51328048706055,1
414,14.96031665802002,1
415,-57.08108901977539,0
416,-4.168106460571289,0
417,-74.44784393310547,0
418,-32.63626403808594,0
419,-69.55011825561523,0
420,102.81504135131836,0
421,84.5500503540039,0
422,-69.30160903930664,0
423,-65.35421218872071,0
424,-49.230648040771484,0
425,-61.56138305664062,0
426,79.73347759246826,0
427,-61.066584777832034,0
428,-3.4189334869384767,0
429,-75.1358154296875,0
430,-46.110165405273435,0
431,-45.1399284362793,0
432,-62.76514205932617,0
433,-72.20792999267579,0
434,-32.12925281524658,0
435,20.3268985748291,0
436,-43.724639129638675,0
437,-34.8453727722168,0
438,-56.68350372314453,0
439,-18.503076171875,0
440,-43.987450408935544,1
441,-74.30968933105468,1
442,-3.475767707824707,1
443,-78.02323913574219,1
444,-35.16848526000977,0
445,-60.09454498291016,0
446,50.225165939331056,0
447,66.77909851074219,0
448,16.306416320800782,0
449,65.72366638183594,0
450,-1.5924847602844239,0
451,-59.88959884643555,0
452,6.994618606567383,0
453,-64.92264022827149,0
454,8.756588363647461,0
455,-51.4507438659668,0
456,-46.477105712890626,0
457,-41.21708602905274,0
458,82.39409790039062,0
459,-24.530377197265626,0
460,132.71771392822265,0
461,2.535391426086426,0
462,1.5553243637084961,0
463,9.102054023742676,0
464,-21.982881355285645,0
465,-41.83515090942383,0
466,-15.977183723449707,0
467,-77.00542907714843,0
468,-60.63822631835937,1
469,-28.15345458984375,1
470,-78.7962890625,1
471,-6.302310943603516,1
472,-26.14172782897949,0
473,6.001440954208374,0
474,11.480315780639648,0
475,53.81289138793945,0
476,-72.89529190063476,0
477,25.545257759094238,0
478,12.690451622009277,0
479,0.15486249923706055,0
480,-47.801806640625,0
481,17.547227478027345,0
482,42.514224243164065,0
483,-72.58081588745117,0
484,-69.09349670410157,0
485,19.139253616333008,0
486,-45.1178035736084,0
487,67.08149032592773,0
488,-3.8386844635009765,0
489,-57.55542907714844,0
490,55.11426696777344,0
491,59.54483413696289,0
492,-2.6370969295501707,0
493,83.03237915039062,0
494,-3.9066308975219726,0
495,-16.542560482025145,0
496,-61.63478469848633,0
497,-18.69594554901123,1
498,-5.678874397277832,1
499,644.6038375854492,1
500,265.1106647491455,1
501,157.31795349121094,0
502,-7.847847557067871,0
503,-6.597623729705811,0
504,-37.50688934326172,0
505,-26.163802719116212,0
506,-52.08682022094727,0
507,6.280062294006347,0
508,-24.718595504760742,0
509,-59.43781356811523,0
510,-45.289126586914065,0
511,-13.746797943115235,0
512,88.11205215454102,0
513,-10.511394500732422,0
514,18.585782623291017,0
515,80.9025779724121,0
516,-76.47537841796876,0
517,-43.938525390625,0
518,-21.214440155029298,0
519,-58.449309539794925,0
520,-1.9014947891235352,0
521,-62.09005966186523,0
522,35.81316623687744,0
523,-36.590741348266604,0
524,-17.547401905059814,0
525,-46.771959686279295,0
526,-20.452970695495605,1
527,90.40200729370117,1
528,-62.460986328125,1
529,-56.395556640625,0
530,-22.091203880310058,0
531,0.5358317375183106,0
532,8.065539360046387,0
533,-21.669990158081056,0
534,26.70752086639404,0
535,-40.053084182739255,0
536,-44.922828674316406,0
537,-51.311518859863284,0
538,-44.62938537597656,0
539,57.41102294921875,0
540,33.005728530883786,0
541,-7.424899291992188,0
542,6.253701686859131,0
543,120.27098236083984,0
544,-63.320002746582034,0
545,-9.644920921325683,0
546,-77.06437683105469,0
547,-21.89415283203125,0
548,-14.187234687805176,0
549,20.642718505859374,0
550,-31.154636764526366,0
551,8.86040096282959,0
552,-71.80980072021484,0
553,-14.097424125671386,1
554,1463.1437377929688,1
555,175.32234573364258,1
556,-13.680583572387695,0
557,69.94550323486328,0
558,-72.95567016601562,0
559,-2.98766770362854,0
560,-10.141081237792969,0
561,16.572265148162842,0
562,-61.20462265014648,0
563,-26.296385192871092,0
564,-55.02191734313965,0
565,-62.35690612792969,0
566,-66.40523223876953,0
567,28.76611967086792,0
568,13.442830657958984,0
569,106.74226303100586,0
570,-64.55645294189453,0
571,-15.57288932800293,0
572,-50.668467330932614,0
573,-65.87566604614258,0
574,-56.46090850830078,0
575,-36.62966537475586,0
576,-67.38739700317383,0
577,-39.709712219238284,0
578,-65.21207733154297,1
579,-59.71940574645996,1
580,55.39147262573242,1
581,-58.11415252685547,1
582,-61.7682746887207,0
583,-20.50757713317871,0
584,10.93759799003601,0
585,4.094692182540894,0
586,142.243265914917,0
587,-8.625389862060548,0
588,-39.48301048278809,0
589,-45.212442779541014,0
590,41.90562438964844,0
591,119.60696563720703,0
592,-64.0354850769043,0
593,-37.4244873046875,0
594,-3.0633575439453127,0
595,-52.80383071899414,0
596,45.577315998077395,0
597,51.528250503540036,0
598,7.484859657287598,0
599,-44.15077133178711,0
600,-46.644864845275876,0
601,-28.040081596374513,0
602,3.4122814178466796,0
603,-79.68034286499024,0
604,-83.49188537597657,0
605,-65.28925094604492,0
606,0.8265232086181641,1
607,7.33760633468628,1
608,317.2235675811768,1
609,299.5214584350586,1
610,-15.205044317245484,0
611,88.42382507324218,0
612,65.76049423217773,0
613,91.90192489624023,0
614,94.68973579406739,0
615,9.582700157165528,0
616,-79.7699363708496,0
617,61.35284271240234,0
618,33.12095489501953,0
619,130.85579566955568,0
620,10.416010665893555,0
621,-27.991624641418458,0
622,-48.6415771484375,0
623,-25.836989212036134,0
624,-68.14325256347657,0
625,91.88427963256837,0
626,-12.342803192138671,0
627,97.37552909851074,0
628,7.783718109130859,0
629,49.08227348327637,0
630,1.858233642578125,0
631,22.54056396484375,0
632,3.555886077880859,0
633,17.254408645629884,0
634,-20.1369987487793,0
635,80.95110244750977,1
636,46.95891647338867,1
637,91.52765293121338,1
638,93.4361587524414,1
639,74.0613296508789,0
640,-16.61028308868408,0
641,124.16493072509766,0
642,173.2351619720459,0
643,52.99046020507812,0
644,135.26637954711913,0
645,137.17069664001465,0
646,41.884949111938475,0
647,15.159197235107422,0
648,223.90247955322266,0
649,13.484144926071167,0
650,115.50753402709961,0
651,10.63696746826172,0
652,119.11732635498046,0
653,85.89463386535644,0
654,167.89623565673827,0
655,141.6727210998535,0
656,44.07310247421265,0
657,64.79390525817871,0
658,3.7058173179626466,0
659,133.8810562133789,0
660,39.506151700019835,0
661,51.31933364868164,0
662,85.71796646118165,0
663,43.072533416748044,0
664,71.23968276977538,0
665,44.84530334472656,1
666,109.2531524658203,1
667,62.279450225830075,1
668,42.63345146179199,1
669,12.750458240509033,0
670,172.13451690673827,0
671,23.514742183685303,0
672,67.47643280029297,0
673,0.08909215927124023,0
674,95.79831619262696,0
675,142.0957763671875,0
676,-22.416094970703124,0
677,-37.27166519165039,0
678,-30.325867652893066,0
679,-34.201741218566895,0
680,133.6498229980469,0
681,63.46233215332031,0
682,-29.338994407653807,0
683,-26.984931182861327,0
684,-44.160946655273435,0
685,-12.908078384399413,0
686,-52.787167358398435,0
687,-30.72946310043335,0
688,-38.425920486450195,0
689,-7.188417434692383,0
690,-36.87810134887695,0
691,-46.28278007507324,0
692,-37.85925731658936,1
693,-28.882278060913087,1
694,-39.431101608276364,1
695,31.378905868530275,0
696,-31.056992721557616,0
697,-16.51511993408203,0
698,20.02855815887451,0
699,-37.51765518188476,0
700,82.01891479492187,0
701,155.34528656005858,0
702,110.39740753173828,0
703,-38.033949279785155,0
704,-27.310076904296874,0
705,-10.362202072143555,0
706,-24.714402389526366,0
707,-24.307008361816408,0
708,-52.85965080261231,0
709,76.38463897705078,0
710,-14.143416213989259,0
711,-54.41522216796875,0
712,4.522897148132325,0
713,-40.44352493286133,0
714,-55.07242050170898,0
715,-60.05205459594727,0
716,-42.029052734375,0
717,-38.854033660888675,0
718,-57.36510829925537,0
719,-13.213966178894044,0
720,-34.67752733230591,0
721,-32.458588218688966,0
722,-51.53377685546875,1
723,-32.095052528381345,1
724,-32.9965705871582,1
725,70.16825485229492,0
726,45.85569877624512,0
727,89.62190551757813,0
728,-33.82927322387695,0
729,84.69984283447266,0
730,-52.122517108917236,0
731,-39.33103199005127,0
732,-28.95343589782715,0
733,-64.98910751342774,0
734,32.57483749389648,0
735,19.7823486328125,0
736,-44.83840789794922,0
737,-40.876923370361325,0
738,-26.438603019714357,0
739,30.90754928588867,0
740,-71.57067985534668,0
741,-32.577583408355714,0
742,-58.64924354553223,0
743,-56.03452644348145,0
744,-63.06424331665039,0
745,-22.121852016448976,0
746,-39.130908203125,0
747,27.384900665283205,0
748,2.7588953018188476,1
749,-11.43642349243164,1
750,0.1382883071899414,1
751,-11.922200012207032,1
752,146.94392929077148,0
753,-57.388675689697266,0
754,37.32057914733887,0
755,-45.047577667236325,0
756,-64.05464401245118,0
757,-65.29817619323731,0
758,51.913761138916016,0
759,7.072041320800781,0
760,-62.40941390991211,0
761,-76.37271499633789,0
762,-66.71465225219727,0
763,24.786091613769532,0
764,-45.22144470214844,0
765,-66.09785766601563,0
766,-72.39114685058594,0
767,-64.01434097290038,0
768,-15.071957015991211,0
769,21.353912353515625,0
770,-71.38217468261719,0
771,-31.184253692626953,0
772,-44.98175582885742,0
773,-84.04058990478515,0
774,-25.074210739135744,0
775,-55.1482536315918,1
776,-30.04623680114746,1
777,-18.732960891723632,1
778,550.0406558990478,1
779,-68.31486587524414,0
780,-56.627132415771484,0
781,-65.21938247680664,0
782,-55.81631164550781,0
783,-37.86500778198242,0
784,-37.03833351135254,0
785,-15.172048258781434,0
786,70.36744232177735,0
787,7.533521270751953,0
788,15.775905227661132,0
789,-41.0853816986084,0
790,-66.00704345703124,0
791,-9.645578002929687,0
792,-57.0775863647461,0
793,-4.117681884765625,0
794,-59.10928115844727,0
795,-74.02032928466797,0
796,-55.56289291381836,0
797,-81.70014038085938,0
798,-64.39197845458985,0
799,-85.98780212402343,0
800,-47.0273796081543,0
801,-54.75348739624023,0
802,-88.75237426757812,0
803,-89.47049407958984,0
804,-86.9712532043457,0
805,-37.85543937683106,1
806,-16.993667602539062,1
807,-50.33654098510742,1
808,21.338166999816895,0
809,-81.11252899169922,0
810,-30.405004501342773,0
811,-54.7621955871582,0
812,-21.97019519805908,0
813,48.14748210906983,0
814,29.497640228271486,0
815,2.4657007217407227,0
816,57.110052299499515,0
817,-59.884213256835935,0
818,-48.43848571777344,0
819,1.5720291137695312,0
820,-46.507690048217775,0
821,-76.07015228271484,0
822,-86.06725158691407,0
823,31.905189514160156,0
824,-92.38013916015625,0
825,-79.7286361694336,0
826,-63.18306427001953,0
827,-53.78561706542969,0
828,-95.7211700439453,0
829,-77.07012329101562,0
830,-78.48509979248047,0
831,-84.05482025146485,0
832,-5.796700382232666,1
833,-18.942279243469237,1
834,-48.79155654907227,1
835,-52.35535736083985,1
836,-77.43686370849609,0
837,-43.210960388183594,0
838,-62.6078239440918,0
839,-62.93274765014648,0
840,-52.82426986694336,0
841,-77.58340606689453,0
842,-45.0670654296875,0
843,1.2017333984375,0
844,-80.64959106445312,0
845,-65.5241600036621,0
846,37.204903030395506,0
847,-70.51499786376954,0
848,-87.18443450927734,0
849,-24.265968322753906,0
850,-66.96742095947266,0
851,-16.68838882446289,0
852,-82.54575653076172,0
853,-84.58589935302734,0
854,24.869180297851564,0
855,-47.81867904663086,0
856,-67.07363891601562,0
857,-68.87145690917968,0
858,-51.648189544677734,0
859,-64.97321319580078,0
860,-62.29968948364258,0
861,20.790011978149415,0
862,32.80588912963867,1
863,-61.85887985229492,1
864,59.051622009277345,1
865,-64.94112014770508,0
866,-19.44102611541748,0
867,21.03681297302246,0
868,-77.70181121826172,0
869,-22.628529739379882,0
870,-68.04844512939454,0
871,-82.46023559570312,0
872,-12.997955513000488,0
873,-38.45312767028808,0
874,26.05779151916504,0
875,-60.04822998046875,0
876,-27.695953369140625,0
877,-60.29615478515625,0
878,-71.50068588256836,0
879,-33.34251823425293,0
880,-11.470818138122558,0
881,-55.92905502319336,0
882,-62.068833923339845,0
883,-70.36173019409179,0
884,-53.377375793457034,0
885,-72.16220092773438,0
886,-82.28409271240234,0
887,-80.02852935791016,0
888,-73.74417572021484,0
889,-65.17575149536133,0
890,-13.468240737915039,0
891,-79.23835601806641,0
892,-19.223028564453124,1
893,-58.00715637207031,1
894,107.3768180847168,1
895,-49.30443496704102,1
896,-85.73771209716797,0
897,-3.3001211166381834,0
898,-65.45686111450195,0
899,20.354769897460937,0
900,-7.19949779510498,0
901,-65.62153015136718,0
902,-55.1020866394043,0
903,-52.29563980102539,0
904,-17.551676940917968,0
905,-48.33830795288086,0
906,-67.84601211547852,0
907,-28.563151550292968,0
908,-34.64383125305176,0
909,-44.96122741699219,0
910,-72.03348083496094,0
911,-52.57466201782226,0
912,-3.774696159362793,0
913,-75.09393920898438,0
914,-47.435709381103514,0
915,-33.175133895874026,0
916,-48.641194915771486,0
917,-81.57089462280274,0
918,-74.59825057983399,0
919,-60.57218856811524,1
920,162.58050384521485,1
921,-40.1772216796875,1
922,5.946043395996094,1
923,-75.8896728515625,0
924,-38.15239295959473,0
925,-70.85603103637695,0
926,-52.22498245239258,0
927,31.088801193237305,0
928,-10.73103370666504,0
929,-47.30581436157227,0
930,-3.4852483749389647,0
931,-45.141607666015624,0
932,16.1439510345459,0
933,-53.90576248168945,0
934,-53.82908477783203,0
935,-60.01483993530273,0
936,-73.02135009765625,0
937,-43.727745056152344,0
938,-85.54171447753906,0
939,-60.68773880004883,0
940,-77.90212707519531,0
941,-78.54122924804688,0
942,-75.36483612060547,0
943,-8.191622352600097,0
944,-76.32439422607422,0
945,93.92911300659179,0
946,30.30709037780762,0
947,8.859907913208009,1
948,-50.98947296142578,1
949,-45.8856918334961,1
950,-77.83231658935547,0
951,-75.70897369384765,0
952,-55.99567642211914,0
953,-25.516686058044435,0
954,-84.52133636474609,0
955,-31.00227508544922,0
956,23.469984817504884,0
957,-44.257955169677736,0
958,-27.54650459289551,0
959,-53.42412109375,0
960,-87.01696472167968,0
961,-89.32942962646484,0
962,45.17226085662842,0
963,-69.71001510620117,0
964,-30.259378051757814,0
965,-27.846151924133302,0
966,-16.16336269378662,0
967,-70.99064407348632,0
968,-59.42652587890625,0
969,-50.41869049072265,0
970,-52.68988265991211,0
971,-3.2902751922607423,0
972,-70.47531585693359,0
973,56.96423759460449,0
974,-20.67870330810547,0
975,-55.17242965698242,0
976,5.3219911575317385,1
977,-3.6804582595825197,1
978,-54.62169723510742,1
979,-77.41429290771484,0
980,-77.82946166992187,0
981,-82.32552642822266,0
982,92.51470718383788,0
983,-84.81744232177735,0
984,-88.31088104248047,0
985,-78.06151275634765,0
986,-79.24584197998047,0
987,-74.72747039794922,0
988,-42.103965759277344,0
989,-85.26226501464843,0
990,-78.07076416015624,0
991,-17.517330932617188,0
992,-72.80539245605469,0
993,-71.0156623840332,0
994,-77.96750335693359,0
995,-75.33826904296875,0
996,-45.56486701965332,0
997,-11.759685897827149,0
998,-67.0764045715332,0
999,-78.96276245117187,0
1000,28.582816314697265,0
1001,11.695083236694336,0
1002,98.69934844970703,1
1003,-37.071459197998045,1
1004,9.931953048706054,1
1005,-41.96775321960449,1
1006,-76.64414825439454,0
1007,-45.45313720703125,0
1008,-75.9995330810547,0
1009,-50.92568359375,0
1010,-49.35794296264648,0
1011,-68.72871246337891,0
1012,-74.08538970947265,0
1013,-69.7093376159668,0
1014,-76.06893310546874,0
1015,-79.08301849365235,0
1016,-47.48620071411133,0
1017,-87.86502075195312,0
1018,-7.576458358764649,0
1019,-4.239330291748047,0
1020,-36.96177635192871,0
1021,-25.642358779907227,0
1022,-67.75552749633789,0
1023,-22.834029388427734,0
1024,9.615647125244141,0
1025,-20.156697845458986,0
1026,-51.90603942871094,0
1027,-73.15681915283203,0
1028,-75.81307983398438,1
1029,68.66501102447509,1
1030,-75.30021667480469,1
1031,25.42570381164551,1
1032,-21.19093551635742,0
1033,-85.06364440917969,0
1034,-62.559756469726565,0
1035,-70.40002670288087,0
1036,-19.279442596435548,0
1037,-4.19964485168457,0
1038,-22.64240617752075,0
1039,-80.52970733642579,0
1040,-81.05799102783203,0
1041,-62.97687606811523,0
1042,-46.9961441040039,0
1043,-32.07659549713135,0
1044,-40.439771270751955,0
1045,7.917724323272705,0
1046,-78.4962646484375,0
1047,-66.77289123535157,0
1048,-78.72950134277343,0
1049,-83.98585815429688,0
1050,-72.3910400390625,0
1051,-70.43946533203125,0
1052,-62.51854629516602,0
1053,-76.62508697509766,0
1054,-79.41845397949218,0
1055,12.715332794189454,0
1056,-65.28350219726562,0
1057,-40.21192474365235,0
1058,-91.40987854003906,1
1059,-59.73702774047852,1
1060,-35.65058708190918,1
1061,-67.12822265625,1
1062,-60.42814407348633,0
1063,-100.42159729003906,0
1064,-0.7370843887329102,0
1065,-54.601783752441406,0
1066,-57.24309463500977,0
1067,28.236534881591798,0
1068,-59.06911849975586,0
1069,-81.23867645263672,0
1070,173.69577827453614,0
1071,-71.18105621337891,0
1072,-69.52962951660156,0
1073,-36.51250686645508,0
1074,18.642290115356445,0
1075,-75.45631942749023,0
1076,-16.485224723815918,0
1077,-75.76820678710938,0
1078,-80.15891723632812,0
1079,-17.472528839111327,0
1080,-40.110616302490236,0
1081,-20.76267776489258,0
1082,-64.87374343872071,0
1083,-34.59459819793701,0
1084,-73.95635986328125,0
1085,32.192719268798825,0
1086,-58.97065811157226,1
1087,-2.193528175354004,1
1088,36.42462997436523,1
