,Unnamed: 0,Reconstruction_error,True_class,pred_label,new_pred_label
123,123,75.34056091308594,0,0,0
124,124,20.685527038574214,0,0,0
125,125,76.3629264831543,0,0,0
126,126,32.95488872528076,0,0,0
127,127,38.628903579711924,0,0,0
128,128,76.42757911682129,1,0,0
129,129,360.7058822631836,1,1,0
130,130,381.51114501953117,1,1,0
131,131,100.3526596069336,0,0,0
132,132,36.18078727722168,0,0,0
133,133,51.98893356323242,0,0,0
134,134,64.48686599731445,0,0,0
135,135,59.09336700439453,0,0,0
136,136,31.41310691833496,0,0,0
137,137,14.965861320495605,0,0,0
138,138,25.56998062133789,0,0,0
139,139,32.316450881958005,0,0,0
140,140,8.444046211242675,0,0,0
141,141,26.157185554504395,0,0,0
142,142,21.787811279296875,0,0,0
143,143,22.900592422485357,0,0,0
144,144,106.93734436035156,0,0,0
145,145,13.361497497558592,0,0,0
146,146,26.53552074432373,0,0,0
147,147,36.521498107910155,0,0,0
148,148,27.356989479064946,0,0,0
149,149,13.125273847579956,0,0,0
150,150,11.035847473144534,0,0,0
151,151,13.868905735015867,0,0,0
152,152,31.668372344970702,0,0,0
153,153,23.828109550476075,0,0,0
154,154,40.90593872070313,0,0,0
155,155,150.75632953643802,0,1,0
156,156,267.0100538253784,1,1,0
157,157,1182.6055603027346,1,1,0
158,158,1017.7163879394533,1,1,0
159,159,928.2935363769533,1,1,0
160,160,214.39200134277343,0,1,0
161,161,317.30050354003913,0,1,0
162,162,273.12134704589846,0,1,0
163,163,386.9897735595703,0,1,0
164,164,104.73129730224608,0,0,0
165,165,39.98631639480591,0,0,0
166,166,100.92495193481446,0,0,0
167,167,47.499187278747556,0,0,0
168,168,19.590019989013676,0,0,0
169,169,10.778582000732422,0,0,0
170,170,17.613744688034057,0,0,0
171,171,14.899514961242676,0,0,0
172,172,8.187025183439255,0,0,0
173,173,1493.7009643554688,0,1,1
174,174,53.25602035522461,0,0,0
175,175,17.20690002441406,0,0,0
176,176,44.86173243522644,0,0,0
177,177,8.756964445114138,0,0,0
178,178,37.302276039123534,0,0,0
179,179,29.60389515161514,0,0,0
180,180,179.71019287109374,0,1,0
181,181,183.83437871932983,0,1,0
182,182,49.28457641601562,1,0,0
183,183,386.50849533081055,1,1,0
184,184,479.38251953125,1,1,0
185,185,363.2262321472168,1,1,0
186,186,300.6146514892578,0,1,0
187,187,504.7510192871094,0,1,0
188,188,188.86628265380855,0,1,0
189,189,30.955396461486817,0,0,0
190,190,44.218612098693846,0,0,0
191,191,57.885544204711906,0,0,0
192,192,59.831749534606935,0,0,0
193,193,18.80414447784424,0,0,0
194,194,15.082194900512695,0,0,0
195,195,17.301059341430665,0,0,0
196,196,22.393795871734614,0,0,0
197,197,11.473346400260926,0,0,0
198,198,78.87352828979492,0,0,0
199,199,45.85206279754639,0,0,0
200,200,37.56377048492432,0,0,0
201,201,24.290677452087397,0,0,0
202,202,13.658401775360108,0,0,0
203,203,45.98672866821289,0,0,0
204,204,3.1705912113189703,0,0,0
205,205,98.87065277099607,0,0,0
206,206,22.50102405548096,0,0,0
207,207,44.77218055725098,0,0,0
208,208,124.45923118591308,0,1,0
209,209,48.87873516082764,1,0,0
210,210,280.86063232421867,1,1,0
211,211,447.67711029052737,1,1,0
212,212,404.3746643066406,0,1,0
213,213,342.58578186035163,0,1,0
214,214,295.6910095214844,0,1,0
215,215,226.70123596191402,0,1,0
216,216,146.34686126708985,0,1,0
217,217,115.84259948730468,0,1,0
218,218,65.48639221191407,0,0,0
219,219,6.695582056045533,0,0,0
220,220,33.74652519226074,0,0,0
221,221,24.897221088409424,0,0,0
222,222,3.7402028024196623,0,0,0
223,223,32.19482822418213,0,0,0
224,224,9.00467981696129,0,0,0
225,225,32.55891978740692,0,0,0
226,226,28.23868560791016,0,0,0
227,227,8.846524429321287,0,0,0
228,228,18.355410099029537,0,0,0
229,229,12.50383085012436,0,0,0
230,230,31.871381092071534,0,0,0
231,231,23.646080017089844,0,0,0
232,232,39.208105659484865,0,0,0
233,233,23.836119055747986,0,0,0
234,234,21.544079113006593,0,0,0
235,235,15.823782992362974,0,0,0
236,236,44.42427377700805,0,0,0
237,237,66.00515909194947,1,0,0
238,238,260.2360046386719,1,1,0
239,239,210.10313110351564,1,1,0
240,240,260.2960757255554,1,1,0
241,241,20.487587928771973,0,0,0
242,242,36.9008602142334,0,0,0
243,243,20.43797442913056,0,0,0
244,244,59.41988143920897,0,0,0
245,245,55.98519744873047,0,0,0
246,246,49.134396171569826,0,0,0
247,247,39.87898225784302,0,0,0
248,248,15.809584617614744,0,0,0
249,249,37.30723533630371,0,0,0
250,250,30.569902682304377,0,0,0
251,251,49.77578830718994,0,0,0
252,252,4.745635533332825,0,0,0
253,253,79.48900299072265,0,0,0
254,254,9.723889112472532,0,0,0
255,255,19.901065731048586,0,0,0
256,256,29.434009265899657,0,0,0
257,257,31.626510882377623,0,0,0
258,258,36.13993558883667,0,0,0
259,259,10.850029706954956,0,0,0
260,260,58.13707122802735,0,0,0
261,261,21.55620417594909,0,0,0
262,262,18.04458147585392,0,0,0
263,263,27.859880495071412,0,0,0
264,264,19.245406460762023,1,0,0
265,265,37.96552772521973,1,0,0
266,266,44.868132781982425,1,0,0
267,267,16.660834503173827,0,0,0
268,268,2.4726578533649444,0,0,0
269,269,7.279827964305878,0,0,0
270,270,26.05802081823349,0,0,0
271,271,39.75024251937866,0,0,0
272,272,17.614170622825622,0,0,0
273,273,74.28413314819336,0,0,0
274,274,32.152355194091804,0,0,0
275,275,19.870774936676025,0,0,0
276,276,31.79940433502197,0,0,0
277,277,30.17361392974853,0,0,0
278,278,27.57856407165527,0,0,0
279,279,18.168061304092408,0,0,0
280,280,31.403425025939946,0,0,0
281,281,8.94083671271801,0,0,0
282,282,32.216006469726565,0,0,0
283,283,38.73057956695557,0,0,0
284,284,35.13372371196747,0,0,0
285,285,8.814744091033935,0,0,0
286,286,5.756323462724684,0,0,0
287,287,18.953045129776,0,0,0
288,288,18.08875440359116,0,0,0
289,289,34.44658041000366,0,0,0
290,290,56.52151212692261,1,0,0
291,291,20.31642436981201,1,0,0
292,292,180.0497356414795,1,1,1
293,293,40.840680313110354,1,0,0
294,294,58.784914779663076,0,0,0
295,295,44.331496810913094,0,0,0
296,296,51.29721291065216,0,0,0
297,297,46.87334289550781,0,0,0
298,298,57.62553176879883,0,0,0
299,299,18.03891539573669,0,0,0
300,300,18.3879825592041,0,0,0
301,301,29.571963691711424,0,0,0
302,302,50.61074409484864,0,0,0
303,303,63.02266311645508,0,0,0
304,304,26.23113307952881,0,0,0
305,305,46.61316955089569,0,0,0
306,306,14.697796416282651,0,0,0
307,307,38.08222541809082,0,0,0
308,308,6.689650130271912,0,0,0
309,309,22.826365232467648,0,0,0
310,310,44.85889558792114,0,0,0
311,311,11.474017238616947,0,0,0
312,312,17.36370530128479,0,0,0
313,313,26.779217338562013,0,0,0
314,314,49.05758476257324,0,0,0
315,315,52.06628456115722,0,0,0
316,316,107.18013916015623,1,0,0
317,317,165.29350509643555,1,1,0
318,318,352.8039840698242,1,1,0
319,319,472.94819793701174,1,1,0
320,320,326.286319732666,0,1,0
321,321,120.01955871582031,0,1,0
322,322,125.72172698974607,0,1,0
323,323,129.5810775756836,0,1,0
324,324,118.09358062744141,0,1,0
325,325,24.618261528015136,0,0,0
326,326,57.75169486999512,0,0,0
327,327,30.49923095703125,0,0,0
328,328,29.58165454864502,0,0,0
329,329,31.50582656860352,0,0,0
330,330,25.61770553588867,0,0,0
331,331,7.808263599872589,0,0,0
332,332,8.253700637817383,0,0,0
333,333,15.066210693120954,0,0,0
334,334,100.9881050109863,0,0,0
335,335,35.83423089981079,0,0,0
336,336,28.85627293586731,0,0,0
337,337,9.308910369873047,0,0,0
338,338,44.262902212142954,0,0,0
339,339,23.34786037802696,0,0,0
340,340,9.09571152329445,0,0,0
341,341,25.886799299716948,0,0,0
342,342,18.426613306999208,0,0,0
343,343,14.318393868207929,0,0,0
344,344,18.22144216299057,1,0,0
345,345,36.42471055984497,1,0,0
346,346,19.428305149078373,1,0,0
347,347,24.399958419799805,0,0,0
348,348,31.83435626029968,0,0,0
349,349,67.76994018554687,0,0,0
350,350,21.75179514884949,0,0,0
351,351,83.23867912292481,0,0,0
352,352,16.666243934631346,0,0,0
353,353,57.555910873413076,0,0,0
354,354,43.418708848953244,0,0,0
355,355,73.10167617797852,0,0,0
356,356,44.396240377426146,0,0,0
357,357,37.92491340637207,0,0,0
358,358,68.58788414001465,0,0,0
359,359,78.00245056152343,0,0,0
360,360,66.47576665878296,0,0,0
361,361,33.00742416381836,0,0,0
362,362,71.47015075683593,0,0,0
363,363,11.701208567619323,0,0,0
364,364,11.276142630726099,0,0,0
365,365,48.929889750480655,0,0,0
366,366,23.78970561027527,0,0,0
367,367,20.938029766082767,0,0,0
368,368,17.597556591033932,0,0,0
369,369,18.705921772122387,0,0,0
370,370,44.64535784721375,0,0,0
371,371,24.24964570999145,0,0,0
372,372,102.90044784545898,1,0,0
373,373,128.49563446044922,1,1,0
374,374,111.02072887420654,1,1,0
375,375,16.100332069396973,0,0,0
376,376,69.40618209838867,0,0,0
377,377,36.36762447357178,0,0,0
378,378,58.096870803833006,0,0,0
379,379,80.35709533691406,0,0,0
380,380,34.97372322082519,0,0,0
381,381,17.46895227432251,0,0,0
382,382,19.804770612716673,0,0,0
383,383,30.397939825057982,0,0,0
384,384,18.421166467666627,0,0,0
385,385,20.164291191101075,0,0,0
386,386,22.04334664344788,0,0,0
387,387,32.2341166973114,0,0,0
388,388,6.782119956612588,0,0,0
389,389,16.96848669052124,0,0,0
390,390,21.27091178894043,0,0,0
391,391,17.02678279876709,0,0,0
392,392,52.629718017578135,0,0,0
393,393,20.141365003585815,0,0,0
394,394,41.63893585205078,0,0,0
395,395,8.032300972938538,0,0,0
396,396,5.636139231920242,0,0,0
397,397,10.623977255821227,0,0,0
398,398,19.121569061279292,0,0,0
399,399,77.26274337768555,0,0,0
400,400,74.36960220336914,1,0,0
401,401,63.913589286804196,1,0,0
402,402,70.18462982177735,1,0,0
403,403,9.902111911773682,0,0,0
404,404,12.06387357711792,0,0,0
405,405,13.554085063934329,0,0,0
406,406,52.95293712615967,0,0,0
407,407,36.90762710571289,0,0,0
408,408,8.692587304115296,0,0,0
409,409,48.375779151916504,0,0,0
410,410,38.11010317802429,0,0,0
411,411,26.08691673278809,0,0,0
412,412,21.765759086608888,0,0,0
413,413,29.85153160095215,0,0,0
414,414,17.791159629821774,0,0,0
415,415,33.95082054138184,0,0,0
416,416,38.92839813232422,0,0,0
417,417,40.789158248901366,0,0,0
418,418,13.968286895751953,0,0,0
419,419,18.943869209289552,0,0,0
420,420,47.07086181640625,0,0,0
421,421,12.900103187561035,0,0,0
422,422,60.390982818603526,0,0,0
423,423,21.428920364379888,0,0,0
424,424,73.19368896484373,0,0,0
425,425,14.408542251586914,0,0,0
426,426,21.116161489486693,0,0,0
427,427,179.00251731872558,1,1,0
428,428,341.33117828369143,1,1,0
429,429,200.6117597579956,1,1,0
430,430,152.1114532470703,0,1,0
431,431,15.732018375396725,0,0,0
432,432,51.5501262664795,0,0,0
433,433,121.59143524169922,0,1,1
434,434,10.528676748275755,0,0,0
435,435,25.366341209411626,0,0,0
436,436,79.02626876831054,0,0,0
437,437,18.48598957061768,0,0,0
438,438,90.63524627685548,0,0,0
439,439,10.68713207244873,0,0,0
440,440,23.920832061767573,0,0,0
441,441,16.75429277420044,0,0,0
442,442,90.298486328125,0,0,0
443,443,57.446269035339355,0,0,0
444,444,54.57379150390625,0,0,0
445,445,12.629092407226562,0,0,0
446,446,52.31829071044922,0,0,0
447,447,36.05343017578125,0,0,0
448,448,20.58441467285156,0,0,0
449,449,67.64569778442383,0,0,0
450,450,27.51442694664001,0,0,0
451,451,103.65457725524902,0,0,0
452,452,271.01943359375,0,1,0
453,453,451.14963684082034,1,1,0
454,454,746.3428131103516,1,1,0
455,455,1075.1458251953125,1,1,0
456,456,981.5575897216797,0,1,0
457,457,550.5483032226563,0,1,0
458,458,1170.196240234375,0,1,0
459,459,1495.6041015625,0,1,0
460,460,1214.3750366210938,0,1,0
461,461,1377.5712646484376,0,1,0
462,462,901.8538330078123,0,1,0
463,463,1409.110498046875,0,1,0
464,464,1393.641357421875,0,1,0
465,465,1060.0638916015623,0,1,0
466,466,834.836279296875,0,1,0
467,467,1139.2403442382813,0,1,0
468,468,1267.2108642578125,0,1,0
469,469,981.7648803710938,0,1,0
470,470,1240.1111083984374,0,1,0
471,471,832.53427734375,0,1,0
472,472,1364.2980224609375,0,1,0
473,473,1200.7803833007813,0,1,0
474,474,1266.301025390625,0,1,0
475,475,1602.199267578125,0,1,0
476,476,1320.2795166015626,0,1,0
477,477,888.0262939453125,0,1,0
478,478,1280.7081298828125,0,1,0
479,479,1500.31240234375,1,1,0
480,480,1016.865234375,1,1,0
481,481,486.8245910644531,1,1,0
482,482,185.898080444336,1,1,0
483,483,203.38568115234372,0,1,0
484,484,436.1244323730469,0,1,0
485,485,1528.6400146484375,0,1,0
486,486,1081.1730712890626,0,1,0
487,487,1768.5580810546876,0,1,0
488,488,1373.3211181640625,0,1,0
489,489,1452.3538330078125,0,1,0
490,490,1178.5665283203125,0,1,0
491,491,1314.143896484375,0,1,0
492,492,1178.1437255859375,0,1,0
493,493,1096.7190795898437,0,1,0
494,494,1155.0972045898438,0,1,0
495,495,1594.33623046875,0,1,0
496,496,1534.402001953125,0,1,0
497,497,1133.6914184570312,0,1,0
498,498,1423.3818359375,0,1,0
499,499,1276.1594604492188,0,1,0
500,500,1851.3129150390625,0,1,0
501,501,1439.2093505859375,0,1,0
502,502,1035.6123779296877,0,1,0
503,503,1141.5935546875,0,1,0
504,504,1576.8226318359375,0,1,0
505,505,1563.959716796875,0,1,0
506,506,1356.7387451171876,0,1,0
507,507,658.9835968017577,1,1,0
508,508,1113.862530517578,1,1,0
509,509,1864.05849609375,1,1,0
510,510,1943.014392089844,1,1,0
511,511,1549.1425659179688,0,1,0
512,512,760.6305358886717,0,1,0
513,513,882.1404296875,0,1,0
514,514,621.703076171875,0,1,0
515,515,476.26260986328117,0,1,0
516,516,331.5309753417969,0,1,0
517,517,602.7904235839844,0,1,0
518,518,514.4957580566406,0,1,0
519,519,473.8748901367188,0,1,0
520,520,498.1629150390625,0,1,0
521,521,665.3302124023437,0,1,0
522,522,1036.70595703125,0,1,0
523,523,627.9292846679688,0,1,0
524,524,766.4237060546875,0,1,0
525,525,769.5368041992188,0,1,0
526,526,561.8903503417969,0,1,0
527,527,559.2763977050781,0,1,0
528,528,324.44119873046867,0,1,0
529,529,742.8200073242188,0,1,0
530,530,435.9342590332032,0,1,0
531,531,1107.2164184570313,0,1,0
532,532,1111.296142578125,0,1,0
533,533,452.3325332641601,1,1,0
534,534,525.8104064941406,1,1,0
535,535,1187.3702209472656,1,1,0
536,536,626.7734191894531,0,1,0
537,537,786.2382019042967,0,1,0
538,538,615.9415283203125,0,1,0
539,539,559.2313339233399,0,1,0
540,540,222.73775634765624,0,1,0
541,541,96.07615294456484,0,0,0
542,542,13.497725582122802,0,0,0
543,543,49.236487579345706,0,0,0
544,544,38.84939613342285,0,0,0
545,545,12.317596983909604,0,0,0
546,546,10.518870878219603,0,0,0
547,547,12.802461123466491,0,0,0
548,548,13.634317779541016,0,0,0
549,549,11.189782905578614,0,0,0
550,550,38.49750061035157,0,0,0
551,551,19.51374626159668,0,0,0
552,552,54.39600944519043,0,0,0
553,553,32.85054531097412,0,0,0
554,554,13.16608567237854,0,0,0
555,555,31.24883337020874,0,0,0
556,556,21.740459394454952,0,0,0
557,557,61.67706298828125,0,0,0
558,558,27.90952911376953,0,0,0
559,559,24.855771207809447,0,0,0
560,560,22.66366238594055,0,0,0
561,561,75.31542587280273,0,0,0
562,562,49.51378479003906,1,0,0
563,563,154.34066619873047,1,1,1
564,564,43.23500652313233,1,0,0
565,565,49.59996585845947,0,0,0
566,566,23.5684009552002,0,0,0
567,567,17.175639724731447,0,0,0
568,568,100.72481460571291,0,0,0
569,569,19.634053230285645,0,0,0
570,570,34.91128997802734,0,0,0
571,571,33.62699394226074,0,0,0
572,572,17.832735443115233,0,0,0
573,573,29.19967746734619,0,0,0
574,574,19.827126693725585,0,0,0
575,575,16.245179057121273,0,0,0
576,576,10.430684113502503,0,0,0
577,577,11.742101097106936,0,0,0
578,578,35.81648731231689,0,0,0
579,579,28.491712951660155,0,0,0
580,580,32.98421421051025,0,0,0
581,581,37.39521479606629,0,0,0
582,582,28.995835876464845,0,0,0
583,583,26.419301128387453,0,0,0
584,584,24.61127421855927,0,0,0
585,585,22.50462837219239,0,0,0
586,586,20.7485098361969,0,0,0
587,587,33.06372785568237,0,0,0
588,588,23.62366428375244,1,0,0
589,589,66.45504646301269,1,0,0
590,590,146.9011558532715,1,1,0
591,591,160.46312713623047,1,1,0
592,592,69.2013729095459,0,0,0
593,593,329.367431640625,0,1,0
594,594,17.126939219236373,0,0,0
595,595,44.543276405334474,0,0,0
596,596,71.22993698120119,0,0,0
597,597,52.96660590171814,0,0,0
598,598,16.043400144577028,0,0,0
599,599,21.025543290376664,0,0,0
600,600,60.670577239990244,0,0,0
601,601,17.018578624725347,0,0,0
602,602,29.430987548828124,0,0,0
603,603,21.23665827512741,0,0,0
604,604,9.260258519649506,0,0,0
605,605,39.18866624832153,0,0,0
606,606,23.27913236618042,0,0,0
607,607,16.62738676071167,0,0,0
608,608,33.17259979248047,0,0,0
609,609,31.60172233581543,0,0,0
610,610,9.006661380827428,0,0,0
611,611,2.3933312058448792,0,0,0
612,612,8.843864758312701,0,0,0
613,613,39.80828475952149,0,0,0
614,614,21.972666892409325,0,0,0
615,615,49.63145751953125,0,0,0
616,616,59.567197585105895,0,0,0
617,617,77.39810936450958,0,0,0
618,618,122.89154281616213,0,1,0
619,619,399.9424743652344,1,1,0
620,620,407.37467575073237,1,1,0
621,621,452.1047401428223,1,1,0
622,622,28.796244812011718,0,0,0
623,623,105.53323364257812,0,0,0
624,624,157.2717071533203,0,1,0
625,625,70.94885082244873,0,0,0
626,626,145.76750259399415,0,1,0
627,627,37.029563665390015,0,0,0
628,628,32.32909049987793,0,0,0
629,629,33.027334824204445,0,0,0
630,630,24.188120460510248,0,0,0
631,631,42.22623267173767,0,0,0
632,632,29.35492161512375,0,0,0
633,633,19.717559468746185,0,0,0
634,634,17.147977317869664,0,0,0
635,635,24.527648758888244,0,0,0
636,636,25.435824078321453,0,0,0
637,637,10.660910511016846,0,0,0
638,638,7.2691193521022806,0,0,0
639,639,71.93970260620117,0,0,0
640,640,7.190324649214745,0,0,0
641,641,17.72335642874241,0,0,0
642,642,22.697365522384644,0,0,0
643,643,24.124618709087372,0,0,0
644,644,24.53099868297577,0,0,0
645,645,49.166052436828615,1,0,0
646,646,454.5881439208985,1,1,0
647,647,597.2144317626952,1,1,0
648,648,73.2612907409668,1,0,0
649,649,220.4414520263672,0,1,0
650,650,82.3015983581543,0,0,0
651,651,35.153922080993645,0,0,0
652,652,85.36274375915528,0,0,0
653,653,12.042779731750489,0,0,0
654,654,6.8600718498229964,0,0,0
655,655,32.09792671203613,0,0,0
656,656,11.948387813568115,0,0,0
657,657,12.283462190628052,0,0,0
658,658,17.913515472412108,0,0,0
659,659,21.687844848632814,0,0,0
660,660,17.15364799499512,0,0,0
661,661,36.25478038787842,0,0,0
662,662,28.791731071472174,0,0,0
663,663,49.86141080856324,0,0,0
664,664,48.71815376281738,0,0,0
665,665,60.1420352935791,0,0,0
666,666,18.291004180908203,0,0,0
667,667,10.388802528381348,0,0,0
668,668,19.37250452041626,0,0,0
669,669,36.88277606964111,0,0,0
670,670,30.509973812103272,0,0,0
671,671,31.230483055114746,0,0,0
672,672,27.754548740386962,1,0,0
673,673,133.62258605957032,1,1,0
674,674,131.87964477539063,1,1,0
675,675,43.60287170410156,1,0,0
676,676,26.84489870071411,0,0,0
677,677,66.24489212036133,0,0,0
678,678,19.229730987548827,0,0,0
679,679,10.262913036346436,0,0,0
680,680,15.836102867126465,0,0,0
681,681,36.8887939453125,0,0,0
682,682,22.447254180908203,0,0,0
683,683,11.632865762710571,0,0,0
684,684,21.234934997558593,0,0,0
685,685,13.472790050506593,0,0,0
686,686,21.05185661315918,0,0,0
687,687,27.233341217041016,0,0,0
688,688,15.408893489837649,0,0,0
689,689,9.246841716766358,0,0,0
690,690,22.272515869140626,0,0,0
691,691,11.06809368133545,0,0,0
692,692,8.817195129394529,0,0,0
693,693,19.13255157470703,0,0,0
694,694,6.106662178039551,0,0,0
695,695,5.980410480499268,0,0,0
696,696,13.536217975616456,0,0,0
697,697,6.245275592803955,0,0,0
698,698,25.039164733886718,0,0,0
699,699,17.094987869262695,0,0,0
700,700,14.87349910736084,0,0,0
701,701,7.754501056671143,1,0,0
702,702,11.886526489257813,1,0,0
703,703,4.333934783935547,1,0,0
704,704,5.984633684158325,0,0,0
705,705,10.364026927947998,0,0,0
706,706,25.346732902526856,0,0,0
707,707,12.38998861312866,0,0,0
708,708,13.860595512390134,0,0,0
709,709,5.568715524673462,0,0,0
710,710,16.591665720939638,0,0,0
711,711,21.975509071350093,0,0,0
712,712,29.78116455078125,0,0,0
713,713,11.780852699279786,0,0,0
714,714,4.2336667537689205,0,0,0
715,715,23.79796752929688,0,0,0
716,716,7.069560241699219,0,0,0
717,717,28.758563232421874,0,0,0
718,718,13.100408554077148,0,0,0
719,719,81.64557495117188,0,0,0
720,720,11.881157970428465,0,0,0
721,721,21.16729736328125,0,0,0
722,722,12.261216354370115,0,0,0
723,723,34.14975852966309,0,0,0
724,724,29.825481414794922,0,0,0
725,725,35.394391250610354,0,0,0
726,726,11.255745029449463,0,0,0
727,727,25.422463417053226,0,0,0
728,728,28.841313552856445,1,0,0
729,729,13.15673828125,1,0,0
730,730,54.061510467529295,1,0,0
731,731,64.44315795898437,0,0,0
732,732,13.246759414672852,0,0,0
733,733,14.59528465270996,0,0,0
734,734,13.438855266571045,0,0,0
735,735,41.63979015350342,0,0,0
736,736,13.752478790283202,0,0,0
737,737,47.01176223754883,0,0,0
738,738,28.44508152008057,0,0,0
739,739,14.787968635559082,0,0,0
740,740,20.657751274108886,0,0,0
741,741,45.362335968017575,0,0,0
742,742,19.942278385162357,0,0,0
743,743,9.642508554458619,0,0,0
744,744,13.947770500183106,0,0,0
745,745,45.92127380371094,0,0,0
746,746,49.93484954833984,0,0,0
747,747,46.59383583068848,0,0,0
748,748,43.12205467224121,0,0,0
749,749,36.474203872680654,0,0,0
750,750,17.673434448242187,0,0,0
751,751,17.18998866081238,0,0,0
752,752,26.91186332702637,0,0,0
753,753,22.175311279296874,0,0,0
754,754,73.50918998718262,0,0,0
755,755,10.257075381278991,0,0,0
756,756,58.60764579772949,0,0,0
757,757,8.131366741657256,0,0,0
758,758,163.95388793945312,1,1,1
759,759,36.39870910644531,1,0,0
760,760,92.29558868408205,1,0,0
761,761,98.74876496791842,1,0,0
762,762,130.45311584472657,0,1,0
763,763,91.59121704101562,0,0,0
764,764,120.468660736084,0,1,0
765,765,66.7318904876709,0,0,0
766,766,48.083809661865224,0,0,0
767,767,37.379256439208994,0,0,0
768,768,14.901803970336914,0,0,0
769,769,20.88103545308113,0,0,0
770,770,20.474765491485595,0,0,0
771,771,7.054372310638428,0,0,0
