172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.167,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228
18,13,9,4,9,3,13,6,12,39,13,51,10,5,4,10,1,12,6,12,15,6,2,31,0,77,10,0
13,7,12,14,19,5,8,12,5,47,13,64,17,15,4,14,8,9,4,8,7,7,1,24,4,84,9,0
24,6,5,2,11,7,13,17,16,69,15,98,13,12,14,15,9,21,10,18,15,12,1,37,10,78,16,1
11,14,5,13,9,12,2,14,8,22,12,80,15,10,11,11,3,12,7,9,11,4,1,28,11,89,10,0
10,10,7,13,7,14,10,8,5,55,9,66,11,8,14,14,4,10,10,8,7,14,1,30,7,81,7,1
10,13,2,14,12,7,10,7,15,70,6,76,11,11,11,10,14,19,8,16,8,23,1,28,6,88,5,0
3,14,11,19,11,8,7,17,14,104,14,78,4,18,8,11,6,24,6,24,6,25,1,24,8,95,0,1
16,5,6,17,6,18,10,15,13,77,11,60,10,2,3,11,13,18,7,14,5,18,2,28,11,88,8,0
5,8,9,7,18,16,15,10,10,60,11,78,13,6,7,19,13,13,0,19,15,15,1,25,13,103,4,0
20,8,12,7,15,10,14,17,5,83,2,80,10,11,10,12,14,17,15,15,10,22,2,31,11,81,17,0
11,11,29,4,11,13,12,16,17,86,13,63,10,6,3,7,13,16,7,15,6,22,0,36,3,90,10,0
20,5,12,4,8,10,13,14,12,76,14,56,6,3,7,7,9,11,10,19,7,13,2,30,8,71,14,0
10,13,7,10,14,8,8,12,9,74,4,68,8,7,10,14,5,16,4,15,8,17,0,26,4,71,8,0
9,7,17,11,15,11,9,15,10,107,24,77,12,5,38,14,16,16,4,29,3,24,0,35,3,87,6,1
10,12,8,17,14,10,3,12,11,85,11,94,11,8,7,17,12,16,14,16,16,19,1,20,11,98,5,0
8,13,9,13,4,4,7,8,14,61,9,76,8,8,17,8,9,17,7,18,4,15,1,32,7,82,5,1
22,7,6,10,15,26,7,20,12,57,12,81,16,12,10,11,11,14,14,21,10,11,2,41,7,101,12,0
6,4,10,11,9,10,16,10,9,84,9,85,7,0,6,4,10,20,0,19,4,9,1,23,14,47,5,1
18,7,10,11,7,6,8,16,12,68,12,75,10,1,10,8,16,12,9,21,12,16,2,26,11,76,10,0
7,11,6,11,12,7,9,14,8,126,9,77,7,13,13,18,7,19,11,33,14,27,1,26,10,74,5,0
22,6,24,12,15,9,10,16,6,126,15,69,6,15,7,8,14,19,7,29,13,38,2,26,4,84,18,0
9,9,15,11,7,8,16,15,16,109,7,57,12,6,13,11,10,21,8,19,7,28,0,27,8,109,9,0
9,2,5,5,7,8,6,11,8,113,14,60,8,9,6,18,18,16,0,24,13,28,0,31,7,62,6,1
22,12,7,8,7,6,18,13,2,80,9,83,13,11,33,10,16,8,14,20,14,17,1,31,4,62,15,0
15,14,12,9,10,16,7,8,10,99,16,71,12,6,10,18,10,19,4,23,9,21,1,26,3,88,13,1
14,2,14,17,9,5,13,26,5,151,20,63,6,12,7,14,11,11,14,27,9,35,2,26,8,92,7,0
8,5,27,9,14,13,11,11,6,69,6,70,7,12,3,12,6,12,18,28,9,17,1,29,8,82,5,1
20,4,18,6,12,8,6,21,13,161,16,64,5,13,14,11,12,24,8,25,12,43,2,30,6,82,16,0
36,1,98,5,16,7,5,6,12,94,14,62,6,9,7,15,6,12,0,24,10,24,1,146,14,53,24,0
19,9,13,7,20,5,17,20,12,176,4,52,20,12,7,15,8,17,4,29,13,39,0,28,10,94,17,0
6,8,9,5,12,12,9,18,12,142,10,77,16,12,10,13,6,19,4,27,13,25,0,28,8,80,4,0
9,13,3,12,11,5,17,10,4,94,14,58,12,4,10,11,6,19,3,24,2,17,0,29,10,93,7,1
23,16,4,10,12,10,5,17,5,123,8,70,2,11,3,7,19,21,17,22,9,25,2,26,10,78,5,0
9,10,12,9,4,10,7,16,12,81,12,70,5,4,14,14,9,13,0,27,11,20,1,29,15,71,6,1
15,11,10,7,11,9,11,20,16,157,8,73,99,6,47,15,18,15,7,34,10,34,2,97,3,89,11,0
11,8,6,5,17,13,8,10,6,125,8,64,8,15,12,15,7,30,6,21,7,31,1,29,3,79,8,1
16,13,10,10,9,15,11,18,9,141,7,55,10,10,7,14,15,19,23,29,6,32,1,33,3,78,14,0
7,8,13,10,12,100,12,12,19,93,15,54,6,5,4,8,14,9,27,27,10,19,0,143,7,81,4,0
18,9,14,6,20,8,14,29,19,194,26,68,17,5,4,4,16,12,7,24,4,21,0,12,6,69,18,0
13,9,26,13,9,10,11,19,8,146,33,76,15,13,7,12,10,18,29,21,10,27,1,40,14,70,9,1
20,9,10,7,20,9,9,17,13,112,10,86,10,13,11,21,12,15,32,34,7,25,1,30,14,81,14,0
7,4,5,11,13,10,14,23,8,125,13,43,13,8,7,7,9,19,31,19,9,25,0,26,4,78,4,0
23,10,20,11,4,8,7,11,9,98,15,78,22,16,4,7,13,23,19,26,8,20,0,41,7,66,20,0
4,18,5,14,14,8,13,30,13,96,22,71,11,6,37,17,10,17,35,29,7,20,2,28,10,98,0,0
8,18,7,13,10,7,6,16,22,79,11,65,12,6,4,15,12,18,26,21,9,17,1,29,11,92,4,1
10,17,7,13,9,9,6,24,21,129,25,67,16,3,14,7,18,15,25,34,15,34,2,23,11,106,7,0
12,15,15,20,13,9,4,17,9,141,25,69,9,10,11,14,18,22,32,23,10,26,1,27,6,102,9,1
19,9,10,13,11,10,10,28,7,147,110,73,12,8,31,14,13,14,17,21,13,25,1,141,10,91,16,0
7,14,16,11,15,14,2,23,10,131,20,73,5,13,8,10,13,32,33,24,6,30,1,33,3,95,4,0
18,6,34,3,19,9,10,23,12,161,25,64,4,10,6,14,9,26,42,35,12,40,0,30,11,90,16,1
5,12,5,8,8,2,16,25,11,143,14,88,11,10,39,13,17,27,25,22,16,41,1,29,10,75,1,0
19,9,8,12,14,1,12,29,13,152,27,79,8,12,7,18,18,19,35,31,16,38,1,31,14,85,14,1
2,19,11,13,16,5,12,23,9,108,16,75,9,13,6,9,14,17,35,27,17,26,2,26,6,89,0,0
13,11,51,13,20,9,9,18,21,103,19,75,8,16,4,17,15,15,39,26,8,24,1,24,3,115,9,1
19,11,16,11,5,15,14,21,25,67,21,70,12,11,0,13,12,14,44,16,18,14,1,22,4,105,17,0
11,10,5,8,19,14,8,23,20,104,18,57,8,16,6,17,11,11,35,27,15,32,1,28,0,87,5,1
19,15,10,6,18,2,7,29,12,89,27,55,8,6,10,13,6,15,43,28,14,24,0,35,0,83,14,0
3,6,13,8,12,9,19,22,14,82,28,66,8,14,4,11,17,16,50,25,12,27,2,28,3,86,0,0
24,14,13,2,12,12,24,29,5,103,26,71,5,8,32,11,9,17,45,20,13,29,0,45,4,73,18,0
5,12,15,17,17,12,12,29,9,232,25,82,7,14,13,22,17,34,39,47,12,58,2,25,6,89,1,0
13,6,29,5,16,15,12,32,8,120,16,86,4,10,7,16,6,21,37,27,18,24,1,28,6,97,9,1
7,9,4,21,14,0,8,29,13,98,26,63,5,8,4,13,13,17,58,16,17,20,1,21,10,72,7,0
8,14,6,6,14,10,12,19,22,94,19,78,15,5,30,16,6,9,54,20,18,18,1,26,11,82,4,1
22,10,27,17,28,12,13,26,26,154,17,92,13,8,14,10,15,31,31,28,20,35,1,35,11,109,21,0
11,10,8,4,15,14,9,14,21,95,19,67,8,9,7,16,10,15,54,32,9,23,2,35,15,79,4,1
16,11,10,7,13,5,2,32,15,130,37,52,5,10,7,12,7,14,66,25,19,26,0,31,0,62,15,0
2,7,40,0,14,9,7,20,13,106,34,73,8,12,3,12,6,16,62,27,21,27,1,24,7,74,0,0
16,10,7,12,11,9,9,26,14,86,15,80,9,16,10,11,12,16,27,23,16,19,0,36,4,74,11,0
8,16,10,9,11,9,17,19,15,84,21,66,13,6,11,20,6,5,51,21,8,16,1,26,18,90,5,0
11,17,14,10,13,12,19,28,11,194,25,69,7,8,36,14,9,19,54,32,16,41,1,27,8,100,6,1
9,17,6,3,10,12,8,24,7,152,7,77,10,17,7,13,18,29,53,32,8,46,1,23,7,65,8,0
12,4,7,12,9,2,8,25,16,90,21,61,8,9,10,8,12,13,63,19,11,23,2,27,0,63,7,1
21,7,13,17,11,12,12,26,27,203,30,82,6,17,11,16,17,21,70,22,11,25,1,152,11,87,19,0
35,12,24,8,11,3,14,21,15,74,28,66,12,16,11,13,10,13,44,21,12,18,1,27,10,89,23,1
16,12,6,11,26,10,9,36,21,119,36,56,15,10,4,20,8,13,110,36,24,28,0,28,0,84,13,0
9,7,9,3,16,11,3,30,13,113,34,77,14,5,11,15,14,18,85,38,20,34,1,24,10,62,8,0
29,13,9,10,18,4,3,22,12,105,29,69,9,10,7,6,17,15,68,32,18,27,1,31,11,65,17,1
8,17,10,14,15,12,8,27,24,58,45,77,21,11,17,16,13,14,83,14,18,10,1,25,7,109,5,0
11,18,14,2,14,11,4,20,11,26,16,65,8,11,23,11,3,1,52,8,14,1,2,24,11,74,6,1
8,10,5,15,14,17,7,22,11,25,26,92,5,11,38,10,11,7,51,18,8,4,1,33,14,87,7,0
5,13,12,9,13,5,2,22,29,63,21,64,13,8,14,7,5,15,46,21,7,17,2,34,10,87,0,1
17,3,13,6,12,9,4,29,16,90,37,60,12,5,7,8,10,12,86,25,17,20,0,31,10,74,12,0
1,5,12,11,15,7,3,13,13,71,11,95,4,10,24,14,8,13,29,19,14,18,0,27,8,59,0,0
23,9,27,8,13,17,4,12,24,69,16,55,7,1,28,14,13,7,23,14,14,16,2,27,0,99,19,0
6,8,18,6,17,5,3,25,15,63,18,62,7,8,28,3,5,10,44,16,22,14,1,29,4,64,4,0
11,14,11,9,17,8,2,25,23,55,24,49,13,7,4,6,3,14,58,13,8,13,2,33,10,104,6,1
23,15,7,9,25,6,4,31,21,179,38,60,2,11,4,8,12,35,99,34,16,45,1,25,13,74,17,0
11,16,11,12,15,20,1,17,6,83,35,72,7,14,3,20,12,10,52,20,18,20,2,31,6,92,6,1
20,10,16,17,15,1,3,24,14,88,33,72,13,8,10,12,14,15,64,16,9,20,1,30,10,84,17,0
3,11,2,4,19,17,0,16,26,90,32,61,1,12,7,19,7,8,52,26,21,23,0,31,6,71,0,1
25,14,14,10,18,9,4,23,8,83,31,49,7,8,0,5,12,23,82,12,15,24,1,32,10,69,22,0
7,11,9,8,19,9,101,34,30,36,59,59,15,3,33,22,9,5,147,22,13,6,1,144,8,97,4,0
23,9,28,9,16,10,17,28,29,37,33,78,6,11,3,3,9,14,74,21,15,7,2,27,7,79,14,0
5,15,22,14,12,10,11,23,31,84,28,83,6,4,24,17,11,8,86,18,12,18,1,29,6,75,4,0
13,13,11,6,21,11,12,36,23,99,38,56,4,6,14,21,13,6,88,22,15,24,2,29,3,98,8,1
8,9,3,7,25,8,1,33,20,192,38,52,5,4,10,19,12,13,86,43,16,47,1,29,7,59,8,0
4,12,22,7,15,6,13,30,37,114,34,63,4,4,34,12,11,12,75,33,13,34,2,44,6,90,0,1
18,5,10,9,22,11,3,38,18,146,41,61,11,10,3,14,16,33,74,20,8,39,0,30,7,81,11,0
7,15,26,8,19,10,16,28,15,177,38,92,15,20,8,19,19,27,67,34,20,36,0,24,14,100,4,1
21,9,6,4,22,9,10,41,40,111,50,62,1,7,3,18,10,16,139,33,23,23,2,23,10,66,17,0
7,5,9,6,14,10,10,30,18,113,38,70,10,11,36,16,6,20,81,28,9,31,1,26,10,67,4,0
22,11,10,11,17,4,13,36,30,110,31,68,10,13,14,17,17,12,92,23,10,25,2,29,13,88,17,1
6,12,4,11,18,2,4,38,25,87,40,68,6,9,25,11,9,10,101,25,10,25,1,26,11,51,6,0
4,17,5,23,18,13,8,36,24,183,32,85,10,5,36,20,17,20,72,38,15,42,1,42,7,85,0,1
10,11,16,17,20,7,16,39,16,171,41,59,6,17,4,23,7,23,88,34,16,37,1,29,3,87,5,0
8,17,13,6,23,10,7,31,17,95,47,72,13,8,6,11,9,20,102,31,19,26,0,35,3,89,4,1
20,106,10,10,21,9,11,40,28,120,58,88,11,12,40,22,3,29,125,26,24,34,1,150,3,98,16,0
6,10,29,8,10,14,14,21,24,160,35,71,15,14,7,17,11,27,84,32,7,25,1,21,3,107,5,0
20,4,7,8,11,7,9,31,27,115,47,82,12,14,36,15,11,18,104,28,19,37,2,24,10,49,15,0
15,8,6,8,21,12,16,41,30,155,44,80,7,13,8,19,12,19,111,41,21,38,1,29,7,88,12,0
4,13,15,9,19,8,6,24,32,117,31,74,13,14,8,16,14,11,85,33,18,31,2,34,10,85,0,1
19,12,34,3,19,4,8,30,25,178,33,56,6,12,3,21,17,27,79,43,17,54,1,24,3,86,14,0
8,19,13,9,16,9,2,23,19,118,36,55,12,12,0,10,6,25,66,31,21,32,0,32,0,83,6,1
26,19,17,6,28,1,9,43,14,154,45,67,9,17,7,18,11,20,100,39,20,40,1,32,7,93,21,0
7,10,13,10,24,13,14,117,17,156,38,75,15,10,26,12,10,18,83,27,15,37,0,146,14,71,4,1
22,5,22,10,21,9,7,32,16,180,29,59,5,7,7,13,9,32,81,35,14,45,2,23,7,65,16,0
9,5,2,12,18,17,11,29,23,170,29,99,7,14,40,13,16,33,77,39,16,37,1,25,11,80,9,0
13,10,17,12,20,12,18,34,33,119,35,104,5,8,44,20,13,16,89,31,20,27,2,29,11,102,9,0
34,9,9,10,14,15,9,24,21,181,28,77,6,18,3,14,13,22,89,44,19,39,1,33,7,72,24,0
8,12,25,5,22,4,7,28,18,156,38,54,11,6,7,20,13,14,78,35,10,37,1,30,10,91,4,1
9,16,14,6,19,9,16,34,33,137,44,84,12,17,11,15,8,21,121,31,18,31,1,27,0,86,6,0
7,14,8,11,23,5,15,40,29,148,45,72,5,14,0,23,16,12,103,32,15,33,0,29,10,88,4,1
21,15,10,9,18,9,13,29,13,178,35,44,8,15,3,14,4,16,66,33,11,37,1,26,4,66,19,0
13,18,9,5,18,6,17,34,29,222,32,79,14,9,11,20,9,27,77,45,18,57,1,26,3,82,9,1
14,15,28,8,25,16,12,28,104,127,31,92,7,15,37,17,12,15,68,28,19,32,2,142,4,94,10,0
8,13,16,6,19,18,5,29,20,125,32,80,10,6,38,8,12,28,80,28,26,35,1,32,3,90,5,0
15,7,1,8,24,8,5,32,27,105,41,65,13,6,6,13,15,31,110,33,13,38,1,32,11,67,11,1
12,12,15,17,11,4,10,29,22,116,38,86,5,17,11,19,13,17,114,33,15,27,2,30,7,73,7,0
14,5,45,23,27,12,14,33,21,142,31,60,11,9,4,24,13,25,89,36,12,31,0,29,0,126,8,1
10,15,8,13,19,15,17,34,32,193,35,78,12,12,6,20,11,28,67,46,17,47,1,27,14,104,6,0
14,19,16,16,22,9,11,35,24,132,38,91,12,10,10,23,15,24,107,36,24,38,0,31,8,102,10,1
16,9,30,9,12,9,11,36,11,152,41,68,15,5,3,16,12,23,99,31,19,40,2,26,11,77,10,0
15,14,5,6,15,11,14,35,39,132,41,95,14,6,35,21,14,22,116,34,20,34,1,21,10,91,11,0
13,5,30,12,19,13,9,32,20,152,48,82,11,14,30,25,12,20,104,43,11,41,1,27,4,86,11,1
9,12,13,8,14,11,14,38,29,175,36,73,13,13,10,17,4,33,91,36,26,47,1,30,7,107,9,0
10,16,15,16,23,1,14,47,22,210,55,66,13,11,14,19,17,19,126,50,20,55,1,35,13,94,6,1
19,16,14,16,11,7,8,28,18,161,25,76,12,17,0,14,16,20,93,40,16,44,1,24,10,99,10,0
14,19,70,5,14,3,10,40,30,163,25,79,11,12,11,16,13,25,79,36,20,46,0,30,11,119,11,1
16,7,17,10,15,9,5,35,32,246,24,85,9,16,3,18,14,46,74,36,23,61,1,27,8,78,8,0
11,11,9,8,28,11,15,34,15,186,33,74,11,17,7,16,15,23,62,37,24,41,1,27,0,95,8,1
13,12,10,10,21,16,11,29,12,262,39,53,5,13,4,13,9,22,91,57,17,51,1,21,3,82,6,0
14,13,26,10,24,13,14,33,16,242,40,89,5,15,7,17,19,27,92,53,26,61,2,26,11,94,12,0
19,16,3,12,14,8,21,28,19,164,38,82,16,10,36,12,14,28,76,34,12,41,1,32,14,88,17,0
8,19,7,10,15,10,6,28,12,162,37,87,17,7,29,22,16,27,71,45,17,38,2,35,6,73,4,0
15,14,12,13,21,25,18,33,25,215,38,76,11,13,17,17,13,26,84,42,24,44,0,38,7,109,13,1
9,14,47,6,16,9,17,37,22,177,35,71,15,12,11,19,14,23,68,49,16,53,1,31,6,130,5,0
10,8,19,13,29,11,18,32,27,195,46,106,6,14,37,25,24,32,123,49,20,50,1,30,14,92,5,1
14,15,8,14,23,10,11,23,21,142,24,75,9,12,11,13,10,28,62,25,14,35,1,24,14,75,7,0
5,6,28,12,14,15,7,22,33,173,31,53,1,8,3,15,13,25,65,34,14,45,1,23,10,96,3,0
21,16,6,11,27,8,13,48,40,210,42,60,12,14,13,19,17,13,94,40,22,47,1,20,4,110,15,1
10,15,10,10,35,10,14,42,34,240,60,89,13,12,65,15,21,24,137,54,26,59,2,28,6,81,5,0
22,15,15,5,24,9,3,30,27,123,45,56,9,15,4,16,15,27,100,32,15,36,1,37,6,72,14,1
6,13,27,7,28,14,6,50,19,175,58,71,13,17,11,14,16,21,142,47,34,46,1,31,10,94,4,0
13,16,5,6,34,8,14,55,35,264,70,57,12,9,7,24,8,33,163,62,21,69,0,31,8,97,10,1
3,11,9,18,25,9,15,44,28,250,55,84,2,12,26,22,16,22,130,52,25,49,0,25,7,79,1,0
9,13,22,12,16,13,18,35,30,243,33,89,2,15,11,16,22,33,87,53,21,61,1,26,14,93,5,1
12,13,35,12,17,20,9,27,20,130,32,83,14,11,6,18,14,26,100,43,29,39,1,22,10,109,10,0
7,11,15,12,20,9,16,53,24,232,49,82,8,12,38,17,15,37,128,44,20,53,2,22,7,81,4,0
18,12,42,5,17,9,21,40,35,179,39,87,12,11,37,26,11,25,104,39,22,46,1,23,4,111,18,0
10,12,38,4,24,14,9,36,23,177,43,86,11,24,14,14,14,31,102,49,25,54,2,32,14,109,5,0
26,26,8,7,22,13,11,46,38,148,53,79,6,15,10,19,10,17,127,34,19,34,0,36,14,108,21,1
6,14,19,17,22,14,9,43,26,192,52,103,13,9,8,32,12,22,116,56,20,53,0,35,13,113,4,0
8,18,4,3,26,9,14,60,25,233,60,65,83,15,36,23,13,19,124,55,16,60,0,107,4,71,4,1
16,18,57,7,25,12,10,53,38,209,56,83,11,16,10,27,18,36,171,47,27,49,1,32,3,118,13,0
34,21,11,12,27,9,6,52,42,294,49,69,11,3,10,21,18,27,126,71,22,64,2,29,7,99,22,1
22,9,11,12,14,16,5,49,28,194,47,88,9,8,36,23,16,25,114,56,15,56,1,22,7,83,14,0
6,17,37,11,20,9,12,32,18,139,30,85,4,13,3,9,14,35,75,26,18,34,2,15,14,136,4,0
23,14,36,17,25,13,12,42,32,187,44,97,10,18,30,22,12,21,110,47,25,45,1,25,13,102,20,0
9,11,103,98,20,8,20,37,23,217,42,86,6,20,32,20,12,37,94,45,19,53,1,269,10,82,5,0
8,20,12,8,25,16,11,51,25,197,51,62,12,18,10,15,12,14,123,45,23,45,0,37,4,109,5,1
12,11,20,6,24,12,18,37,25,181,65,71,16,4,10,27,16,21,106,47,11,47,0,44,14,108,8,0
11,12,12,6,25,17,20,39,36,179,49,103,8,14,61,22,15,17,137,44,21,46,2,34,3,100,6,1
22,9,8,5,23,12,14,55,41,187,41,73,17,7,4,17,11,19,144,45,27,46,1,31,8,75,20,0
9,20,15,14,16,5,15,39,16,172,43,97,8,16,11,22,14,22,113,45,18,34,2,22,10,75,4,1
22,12,12,19,13,10,13,28,22,179,40,115,15,12,71,22,19,32,75,37,18,37,1,21,0,107,19,0
6,11,22,11,17,7,22,35,28,188,40,78,7,18,10,19,17,30,106,44,20,47,1,22,3,86,4,0
16,14,25,5,22,7,15,25,23,221,48,81,1,19,4,23,14,32,124,52,19,59,0,26,8,76,13,0
4,9,10,14,16,7,13,38,21,189,37,77,10,14,36,20,5,24,62,43,14,45,1,36,6,75,1,0
10,15,12,8,25,4,16,36,26,256,47,53,6,11,11,14,18,27,78,51,17,59,1,37,3,102,6,1
8,13,13,17,25,11,10,56,22,258,45,104,9,19,33,31,14,26,93,62,33,54,1,30,3,83,6,0
8,15,28,16,26,7,22,40,28,250,51,77,15,11,10,26,11,26,125,55,13,57,2,33,11,104,4,1
25,10,25,13,20,6,9,50,16,215,42,93,9,15,39,26,18,29,112,40,25,50,1,26,10,85,19,0
6,22,20,13,12,12,14,40,27,194,45,90,7,9,26,23,20,29,82,51,20,55,1,18,14,125,4,0
20,10,21,4,22,7,12,36,16,281,45,61,7,2,10,21,17,37,78,62,24,86,1,24,8,87,11,0
1,16,57,7,23,11,18,39,20,237,52,98,9,13,64,28,11,37,121,57,25,70,0,25,10,117,0,0
20,6,6,8,28,8,12,36,24,276,39,94,15,15,7,23,14,46,93,41,22,62,1,39,7,87,14,1
9,9,13,7,31,10,17,45,15,182,46,80,6,12,34,16,16,21,102,47,23,42,0,34,3,78,7,0
10,14,10,8,22,8,23,37,32,222,48,65,19,22,4,32,9,23,111,54,10,55,2,33,7,115,4,1
21,17,62,12,21,9,13,41,35,230,56,54,17,4,3,19,11,38,140,56,20,62,1,33,4,137,16,0
8,15,5,9,24,9,16,36,28,214,43,85,19,13,35,23,9,27,81,49,15,53,1,22,11,85,5,1
26,23,7,15,18,15,11,49,16,250,38,88,28,11,39,17,12,21,81,45,24,50,1,34,14,104,22,0
2,20,23,12,22,7,6,45,23,206,57,50,12,12,8,22,13,18,141,38,15,41,1,21,0,96,0,0
17,10,29,14,23,5,15,45,25,223,40,64,12,9,8,23,11,35,119,52,18,60,1,28,0,107,14,0
8,15,40,16,23,7,10,45,23,206,59,100,10,9,38,25,13,20,117,43,19,40,0,30,8,119,6,0
11,17,9,10,22,8,20,34,29,244,48,86,15,14,65,16,17,46,89,43,23,69,1,33,0,95,6,1
20,7,20,10,18,20,13,44,26,220,39,89,4,16,14,24,17,31,110,46,20,52,1,35,10,87,15,0
10,11,6,9,17,8,10,39,32,177,131,79,7,12,29,18,13,16,136,48,23,37,1,150,6,81,6,1
20,18,35,9,21,12,12,43,29,249,35,62,5,10,7,24,18,23,114,62,17,60,2,27,3,104,17,0
3,16,24,6,22,16,4,31,23,220,36,83,13,10,38,22,10,32,91,50,18,51,1,21,3,86,0,1
19,18,9,10,17,8,7,40,31,248,32,61,11,12,36,24,14,35,98,53,20,69,2,22,0,76,12,0
1,12,5,4,23,8,3,35,16,249,47,79,6,8,10,21,22,39,107,54,22,73,0,24,11,47,0,0
23,9,13,12,23,2,22,50,16,308,43,75,1,11,31,23,14,35,98,60,19,66,1,39,4,57,19,0
