172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.170
25,13,8,7,15,8,4,7,9,15,11,97,3,7,14,6,7,7,52,12,12,2,23,7,55,0,22,0
7,4,9,4,8,7,8,19,19,14,20,70,6,8,10,13,11,10,40,4,6,1,22,7,74,1,4,0
16,18,49,18,19,17,6,16,42,14,25,59,10,10,3,10,14,12,81,22,8,2,26,0,127,0,11,0
19,12,13,6,17,17,13,22,14,1,41,66,15,0,10,22,7,4,80,13,15,0,31,7,98,1,11,0
8,8,5,7,11,12,9,15,14,13,16,64,8,0,7,10,7,11,43,13,5,1,36,8,73,0,6,0
14,2,4,15,19,14,7,30,17,16,36,99,7,10,51,21,4,8,74,15,18,0,29,6,93,1,10,0
2,5,7,9,11,9,4,9,22,13,14,68,8,11,11,4,10,4,38,12,8,1,24,10,73,0,0,0
26,22,7,5,10,3,14,15,17,9,27,62,2,14,6,10,3,7,61,9,7,2,30,3,65,0,19,0
7,10,6,10,12,9,10,23,9,13,23,44,9,3,0,2,8,6,53,9,11,1,22,7,82,0,4,0
13,9,12,12,17,7,11,24,21,8,36,85,11,6,11,18,14,4,65,12,12,2,27,7,97,0,10,0
7,6,9,7,19,4,12,9,18,1,24,64,8,10,7,9,6,6,79,12,7,1,27,10,67,1,4,0
10,5,13,4,7,6,34,24,27,5,29,91,16,7,33,6,14,11,72,7,8,0,42,14,76,0,8,0
15,6,13,12,6,14,12,21,24,5,15,80,4,8,7,10,11,11,53,7,14,0,32,4,64,1,10,0
1,10,11,6,17,6,12,18,17,10,18,54,7,0,7,11,7,7,43,5,6,0,27,8,81,0,0,0
22,6,8,12,6,14,12,25,16,6,32,71,9,10,7,11,3,14,66,9,14,2,32,10,89,1,14,0
6,19,14,12,22,13,10,117,18,10,41,81,5,10,4,6,11,14,84,21,12,1,140,10,108,0,4,0
30,14,5,8,13,15,1,13,13,8,31,57,6,6,3,6,0,10,70,8,14,2,27,7,68,0,19,0
6,13,9,11,13,15,11,25,20,16,36,65,20,10,10,7,7,6,60,13,7,1,23,7,101,0,4,0
12,7,9,11,10,3,7,18,14,7,19,62,13,6,10,9,6,14,59,5,8,2,21,4,69,0,10,0
7,6,6,8,14,12,18,28,18,8,32,59,9,0,3,9,4,7,84,18,9,0,30,10,79,1,4,0
2,10,23,6,15,16,13,16,37,8,37,93,8,14,8,12,14,13,77,14,15,1,42,11,84,0,0,0
19,14,17,9,7,3,9,18,20,7,30,63,15,3,4,15,10,4,55,6,9,1,32,11,82,1,11,0
6,10,9,13,18,16,10,26,21,14,39,59,0,7,4,7,4,10,100,11,20,1,25,6,89,0,4,0
27,10,7,13,17,7,12,25,22,5,49,76,13,7,34,16,3,10,120,10,15,2,27,4,68,0,23,0
6,12,10,2,13,13,10,19,23,9,26,62,8,14,0,9,10,7,83,11,15,1,30,4,70,1,5,0
17,14,15,9,27,9,13,30,17,5,44,93,10,13,11,18,4,7,118,21,9,2,27,13,92,0,13,0
20,19,14,8,20,12,12,36,22,8,47,57,5,10,7,7,4,0,115,12,14,1,25,0,92,1,16,0
0,18,9,15,10,7,17,20,28,15,36,68,13,4,17,14,6,3,91,8,8,0,25,10,94,0,0,0
20,8,10,10,6,14,15,19,38,7,37,81,4,3,40,14,14,7,109,5,8,1,36,7,57,1,16,0
5,11,9,11,13,5,11,24,27,13,34,57,2,3,10,11,12,6,98,7,17,0,39,4,87,0,4,0
31,11,27,9,17,13,12,26,21,5,27,73,4,14,3,16,10,7,77,13,4,2,41,7,87,1,24,0
7,17,13,6,16,7,15,26,26,10,43,88,8,14,10,11,10,3,91,16,14,1,26,3,82,0,5,0
24,105,9,5,27,14,13,31,23,9,42,63,9,0,10,16,11,0,97,6,16,2,157,10,108,0,21,0
5,9,7,14,20,5,19,29,14,8,30,68,6,10,3,16,10,7,78,7,17,1,23,4,79,0,4,0
3,11,8,5,18,11,12,21,11,4,29,49,7,7,4,10,4,0,84,15,9,1,27,7,65,0,1,0
3,8,7,11,17,4,21,13,13,14,30,66,12,14,3,12,8,7,61,12,6,1,24,3,97,1,0,0
2,11,32,15,18,22,14,29,35,8,38,86,11,10,37,14,11,3,106,10,12,0,41,8,110,0,0,0
26,13,2,10,13,14,12,20,29,6,28,48,15,10,3,5,4,7,47,9,9,1,33,3,101,1,16,0
6,9,35,10,19,10,8,24,14,11,34,76,11,4,3,12,7,15,76,14,7,1,27,10,100,0,4,0
30,21,9,4,18,6,10,19,41,5,34,69,16,7,10,8,3,10,114,13,10,1,31,14,79,1,24,0
7,10,9,7,9,6,11,26,18,13,54,71,8,7,24,16,14,4,103,11,12,1,29,11,61,0,4,0
37,18,0,8,21,15,12,26,25,12,30,55,7,7,7,10,3,4,82,11,14,1,21,7,97,0,26,0
4,9,7,1,19,12,17,27,17,4,43,55,2,10,11,10,6,3,96,11,15,2,31,11,68,1,0,0
9,13,11,4,20,7,4,40,28,5,59,53,7,11,11,9,7,7,152,10,16,0,28,4,62,0,7,0
26,14,12,6,24,14,16,21,23,4,52,47,9,0,6,13,7,7,142,13,6,1,45,3,79,1,18,0
8,16,15,1,25,12,11,22,21,13,42,88,8,14,14,11,7,14,109,10,13,1,28,6,81,0,6,0
25,25,51,26,24,18,25,41,39,26,133,102,22,11,44,12,14,12,86,16,17,2,208,14,104,1,15,0
8,16,11,9,19,12,13,24,33,7,34,64,7,8,8,12,14,15,103,15,10,1,23,4,80,0,6,0
21,16,38,3,23,14,12,24,38,16,31,76,3,14,24,19,4,9,112,16,9,1,36,10,111,0,13,0
4,19,14,10,21,5,6,23,31,10,42,95,31,13,11,13,7,14,139,13,21,2,43,10,88,1,0,0
11,16,11,12,17,11,4,25,19,8,46,70,13,10,8,7,0,7,111,20,8,1,12,11,72,0,5,0
12,9,7,8,20,3,17,26,19,12,33,69,6,11,7,11,6,10,80,11,12,1,14,7,77,1,8,0
9,16,0,14,21,11,9,29,15,9,38,77,12,6,3,18,10,4,106,12,18,1,18,14,91,0,7,0
28,11,12,5,13,9,12,36,28,1,46,66,13,8,4,17,11,15,144,9,15,1,39,4,59,1,20,0
8,13,7,11,19,9,24,31,28,13,46,86,11,11,32,6,11,14,116,8,12,1,26,14,92,0,6,0
18,13,38,8,24,11,15,17,29,16,37,85,8,11,25,11,8,7,101,13,16,1,33,11,107,1,16,0
2,22,23,25,24,17,17,39,51,51,33,60,22,8,33,9,7,23,79,15,17,1,78,0,77,0,0,8
19,16,6,21,12,7,12,31,32,21,40,88,13,14,14,20,7,15,129,9,16,1,36,11,70,0,17,5
7,14,4,10,13,8,14,28,14,65,42,61,9,5,7,13,12,14,89,22,10,2,39,7,79,0,4,10
7,18,10,23,20,4,19,27,25,46,41,55,7,7,0,16,9,8,86,22,5,0,31,7,114,0,7,10
13,15,6,9,14,7,10,29,18,41,42,75,8,8,7,17,8,12,102,19,13,1,19,7,70,1,9,10
12,14,103,11,23,4,18,21,18,35,33,62,10,7,3,12,1,8,79,18,16,0,141,10,98,0,11,6
20,14,32,8,19,17,10,27,20,55,43,64,8,15,11,14,10,12,130,13,16,1,24,0,90,1,14,12
14,10,20,9,17,12,11,28,31,61,42,70,14,6,7,5,8,14,119,17,17,1,38,10,89,0,15,12
19,10,19,19,14,20,24,27,35,30,36,84,15,8,36,8,11,19,120,14,16,1,26,11,94,1,17,6
7,16,17,95,14,16,8,25,43,35,34,64,6,12,3,8,6,12,113,13,6,2,160,11,96,0,4,5
14,20,26,9,11,10,10,20,30,42,34,63,6,15,11,10,6,14,93,14,16,1,30,7,100,0,9,9
12,21,8,14,16,8,14,26,26,30,54,55,12,10,14,17,7,4,118,12,9,1,35,6,101,0,9,6
8,12,10,12,13,5,8,22,22,21,40,70,8,7,8,15,11,4,87,11,14,0,16,7,77,0,7,6
11,18,12,15,14,14,13,21,13,59,41,52,11,9,7,8,8,9,85,26,10,0,18,3,94,1,8,16
9,16,10,12,20,1,12,34,23,51,41,64,7,8,7,18,4,8,111,18,10,1,19,3,86,0,6,5
24,11,2,12,27,11,12,35,35,80,44,52,6,7,9,17,9,9,132,20,13,1,36,3,81,1,18,22
9,11,34,2,20,10,11,28,17,96,42,80,11,11,51,8,16,18,111,22,16,2,34,4,72,0,6,28
15,11,2,16,12,15,17,27,35,28,34,77,3,17,6,13,8,9,96,14,9,1,25,13,67,0,12,5
15,10,31,20,16,6,8,29,35,47,40,63,12,16,3,14,9,10,106,15,15,2,39,10,76,1,11,6
19,20,6,6,24,10,15,25,31,29,62,100,20,11,30,16,8,7,149,19,21,0,26,14,90,0,17,5
12,10,17,14,20,8,7,20,22,47,37,80,3,8,7,16,15,9,119,19,12,0,40,7,82,1,8,10
7,20,4,1,17,11,1,28,28,75,44,70,87,8,11,21,13,11,107,23,9,0,89,8,80,0,6,16
20,11,9,6,15,8,4,25,17,62,54,69,13,10,11,16,6,11,145,27,20,1,25,7,44,1,14,12
4,21,29,14,14,12,15,45,25,61,46,86,9,15,6,11,12,11,122,24,24,2,34,11,107,0,0,18
16,4,16,8,22,6,15,31,15,37,45,72,14,15,3,8,14,11,99,10,17,1,21,9,82,1,7,5
7,17,34,2,15,7,17,40,40,26,53,61,7,3,30,13,9,9,160,18,24,2,31,7,92,0,4,3
17,13,29,17,24,14,17,44,46,48,58,76,17,3,36,15,12,6,160,13,20,1,29,7,127,0,15,3
10,16,5,3,8,12,14,24,41,28,26,39,8,7,3,12,0,4,118,11,6,0,37,3,60,0,9,3
10,21,9,13,14,14,5,30,25,40,30,80,14,12,14,13,5,12,77,20,19,0,30,0,99,0,7,9
7,17,8,10,19,10,9,33,19,66,55,53,6,8,3,18,4,6,125,22,10,0,19,6,88,1,4,10
4,17,10,8,22,9,8,25,17,37,43,71,13,3,4,12,5,16,89,19,13,2,31,14,106,0,0,8
20,7,17,2,15,12,12,25,20,54,36,44,8,11,0,8,9,6,111,14,14,1,21,3,68,1,13,13
9,13,10,11,23,8,10,27,18,65,38,62,1,14,4,15,7,8,92,21,10,2,31,7,67,0,6,10
21,8,12,11,15,17,12,43,21,35,42,63,10,7,7,12,8,12,123,18,7,1,19,7,84,1,16,5
10,6,28,7,21,10,23,40,37,30,59,73,12,14,0,16,12,10,152,17,18,1,38,6,109,0,8,3
17,13,26,14,14,8,17,32,45,57,37,92,7,15,33,9,14,12,126,14,20,0,32,14,108,0,12,14
5,16,22,7,16,8,22,30,59,27,48,80,16,12,8,19,7,9,179,15,16,0,33,10,82,0,4,6
12,16,8,9,24,6,9,18,23,22,43,70,7,3,11,15,10,7,102,10,9,1,23,3,72,0,7,5
4,12,10,12,35,7,14,31,28,44,48,49,15,1,7,14,11,5,119,17,14,1,38,6,117,1,0,9
8,17,3,5,17,11,12,20,21,54,49,64,10,12,7,17,5,13,108,22,13,2,28,0,70,0,4,11
22,15,13,8,32,5,12,37,33,44,77,53,11,6,3,17,11,2,181,21,20,1,25,6,78,1,17,7
10,10,3,19,21,2,17,36,108,30,51,58,3,14,3,7,7,6,147,18,14,1,152,3,60,0,8,5
26,15,50,8,17,3,12,37,29,51,53,51,0,6,4,19,11,5,150,25,18,1,20,10,96,1,16,8
4,14,13,11,10,19,20,33,35,53,48,85,9,11,14,8,8,14,152,20,20,0,37,14,91,0,4,9
25,15,30,18,21,10,21,34,35,47,47,85,14,15,10,24,5,15,144,22,11,1,32,14,105,0,17,8
1,19,38,18,13,10,111,44,59,47,61,93,16,5,38,16,9,17,196,23,15,0,150,11,114,0,0,6
14,20,26,5,21,4,13,24,34,34,47,63,6,13,14,11,2,14,142,18,20,2,21,7,94,0,9,3
4,15,8,7,17,5,17,31,25,43,51,87,16,12,0,18,8,12,120,23,18,1,27,10,83,1,0,7
12,21,6,15,27,4,9,31,23,46,57,60,11,9,10,16,8,11,175,22,19,1,27,0,71,0,10,9
21,12,12,15,24,10,16,32,27,40,51,63,8,7,10,18,4,7,103,20,10,1,22,7,97,1,16,4
10,14,13,4,23,6,18,43,33,57,64,50,11,11,10,12,8,10,178,19,12,1,27,7,102,0,9,11
23,14,5,13,16,10,7,41,29,66,60,74,6,3,9,23,8,15,189,19,21,1,28,11,66,0,18,15
1,11,16,17,21,6,25,46,31,73,56,85,9,19,38,13,8,15,161,27,16,0,33,4,101,0,0,17
14,20,22,17,18,16,15,33,39,30,50,90,10,12,31,22,14,17,138,22,15,1,29,4,110,0,11,6
16,5,12,8,23,15,23,22,29,24,47,92,9,11,38,15,11,9,130,14,17,1,22,10,90,1,11,4
15,13,39,18,31,4,22,42,50,48,67,65,21,11,40,17,5,8,181,25,19,1,30,3,129,0,11,10
20,19,16,8,23,9,8,39,30,42,60,78,12,14,0,18,8,5,152,22,13,1,21,14,101,1,13,11
10,15,10,16,22,6,11,39,22,55,55,59,5,1,14,17,5,7,135,23,12,1,31,4,78,0,8,11
23,19,12,12,30,14,10,39,26,67,64,93,0,10,7,22,20,17,150,27,23,2,19,4,99,1,15,9
1,16,28,14,29,12,13,56,38,67,79,62,10,6,7,14,16,5,208,23,23,0,37,7,116,0,0,11
21,20,31,16,17,10,19,37,41,40,64,52,13,4,7,6,11,17,176,14,17,1,35,3,105,0,15,7
4,18,33,11,24,10,17,38,58,35,79,79,9,7,36,15,12,18,220,14,18,1,33,3,105,1,0,6
15,8,28,11,22,7,15,31,32,64,42,54,9,9,3,14,9,18,120,15,16,1,25,6,88,0,13,12
9,16,12,5,17,10,14,32,44,26,73,53,12,10,0,16,7,14,186,9,14,1,25,4,71,1,6,3
10,16,10,8,27,16,8,36,30,66,59,84,8,9,35,23,16,10,166,30,15,1,21,11,88,0,10,15
21,9,18,13,18,7,6,40,32,57,62,75,4,8,10,19,7,16,168,23,17,2,28,14,57,1,15,15
0,16,9,12,26,13,16,36,22,54,58,70,7,8,4,10,11,14,134,17,13,0,23,11,103,0,0,11
20,18,13,7,29,15,19,57,41,32,86,75,2,3,32,23,12,14,183,25,23,1,28,7,88,0,13,14
1,15,6,11,28,9,22,38,47,77,77,98,8,15,43,26,14,9,235,23,16,0,35,10,77,0,0,13
14,24,23,8,26,9,21,43,35,65,55,98,6,6,71,16,11,20,182,16,19,1,29,10,97,0,11,14
18,11,0,10,18,3,10,34,47,25,43,83,12,7,8,11,4,9,168,16,19,1,21,17,71,1,13,4
12,15,14,8,32,9,14,39,38,54,65,85,6,11,11,12,8,21,184,30,18,1,24,11,91,0,10,14
20,19,16,9,21,16,11,41,37,49,64,64,10,8,4,13,8,5,150,23,13,2,26,11,114,1,14,10
7,9,6,6,25,13,11,42,53,44,65,79,7,12,35,16,18,10,190,24,20,1,30,8,79,0,6,15
22,22,9,8,23,13,14,44,30,37,68,73,3,8,10,16,11,17,176,21,25,1,23,7,99,1,14,6
1,18,25,12,23,13,18,35,22,63,45,98,8,10,37,18,17,16,145,20,22,0,36,7,93,0,0,17
46,13,9,13,21,13,17,38,36,60,49,60,13,14,4,13,5,8,181,24,15,0,31,7,85,0,38,16
6,22,25,15,21,6,23,41,37,23,71,85,2,7,34,24,7,12,165,18,17,1,31,11,96,0,4,4
16,10,17,15,27,13,16,46,40,161,67,91,13,12,47,12,9,18,170,26,19,1,138,14,102,0,11,15
11,10,6,20,23,4,12,42,36,52,52,80,13,12,3,19,8,13,145,26,16,2,26,3,100,1,4,8
1,19,6,11,27,12,17,44,52,51,75,90,11,14,11,28,8,16,191,24,18,1,26,11,102,0,0,9
26,12,6,8,25,3,16,43,30,22,79,65,12,14,4,18,5,4,184,23,21,2,24,10,59,1,17,5
1,15,24,6,22,10,14,44,39,23,56,85,0,15,39,14,12,9,160,16,16,0,25,8,72,0,0,5
28,16,35,6,28,9,15,40,47,76,62,47,12,4,3,10,12,20,192,22,20,0,29,0,109,0,20,16
7,14,9,18,26,3,13,43,44,90,70,77,13,7,36,14,11,9,176,29,26,1,34,11,91,0,4,15
13,20,24,17,27,5,15,30,38,42,62,90,13,8,29,16,12,18,153,23,23,1,27,10,113,0,11,9
20,15,12,12,27,17,20,47,39,31,59,87,17,12,31,13,8,15,148,16,21,2,23,11,117,1,12,6
10,16,7,8,18,9,10,37,50,23,57,114,9,5,36,14,15,12,161,18,21,1,26,10,75,0,7,3
21,12,32,9,23,13,7,40,32,45,69,63,14,8,11,13,2,5,171,18,18,2,24,14,102,1,13,5
0,25,3,8,33,12,24,48,45,38,83,76,7,11,4,17,19,16,239,16,19,0,28,6,87,0,0,9
26,11,37,16,22,14,16,42,38,34,72,71,7,7,28,22,12,13,209,20,16,1,25,3,123,1,21,6
5,16,13,17,28,13,17,50,38,25,73,72,1,4,35,15,7,7,208,14,23,0,35,4,90,0,4,5
27,15,4,5,33,14,33,59,39,98,70,85,7,9,7,19,13,16,183,37,26,1,40,6,107,0,24,22
8,17,41,8,35,10,25,60,52,32,103,71,15,10,27,15,5,8,295,20,23,2,35,7,93,0,5,3
8,12,7,6,21,20,15,40,63,37,55,65,14,6,23,6,18,10,168,20,21,1,31,4,97,0,6,6
6,23,15,17,24,15,18,32,52,67,57,77,10,3,39,13,11,15,170,20,14,2,22,6,124,1,0,10
3,16,6,5,18,4,9,34,31,30,55,83,14,7,7,12,10,19,148,15,24,1,25,4,54,0,1,6
17,17,9,7,30,16,16,39,31,48,70,57,15,1,4,22,11,17,202,13,16,1,28,7,100,1,10,11
5,18,35,8,29,9,8,33,26,52,68,77,7,11,11,25,10,17,203,21,18,0,31,14,98,0,4,9
26,14,8,11,26,6,19,35,37,21,64,68,10,4,11,19,4,8,174,21,14,0,21,0,81,1,20,5
8,13,6,13,30,9,10,34,39,49,56,79,4,11,4,13,11,15,151,15,19,2,34,10,81,0,4,5
22,14,25,13,34,10,11,53,54,42,87,71,9,1,11,19,8,9,231,27,19,1,32,7,78,0,18,10
4,15,33,10,19,5,14,42,47,23,63,85,12,15,34,12,5,11,210,26,18,2,31,10,98,0,0,5
6,17,23,13,21,5,14,48,46,57,73,71,10,9,26,16,12,11,198,24,18,1,25,8,104,0,5,13
8,20,11,11,35,11,12,52,44,68,81,80,9,10,8,16,8,17,221,27,20,1,23,3,108,1,4,17
5,12,29,5,31,5,16,53,48,55,67,83,5,7,43,16,10,3,220,22,23,1,25,10,104,0,4,12
28,14,12,16,36,12,16,55,40,24,75,67,11,8,41,8,4,8,210,14,18,0,27,0,93,1,22,6
6,16,24,12,27,5,11,122,37,43,72,70,10,9,7,12,9,10,191,24,25,1,148,14,95,0,4,11
20,22,10,2,31,10,9,39,42,50,81,88,16,12,38,17,7,13,176,22,16,1,37,7,93,0,17,10
12,19,12,6,25,20,12,53,48,21,77,85,12,5,10,20,8,5,225,23,24,2,29,13,88,0,6,5
17,14,10,5,36,4,17,49,33,34,84,64,13,12,13,18,8,8,208,20,17,1,26,4,88,0,7,5
9,16,32,12,22,12,14,43,56,29,77,112,11,9,63,16,13,13,220,22,16,1,25,14,96,1,4,5
7,24,7,10,32,0,7,47,57,26,82,86,3,8,8,27,6,10,271,28,29,2,33,11,72,0,6,6
23,19,13,9,40,5,28,73,59,29,96,59,9,10,0,15,11,8,289,21,29,1,38,0,91,1,15,6
9,20,9,11,118,10,21,52,51,94,85,68,4,3,25,18,12,16,229,33,20,1,152,3,93,0,7,21
20,15,32,14,23,7,13,43,40,36,66,73,11,10,38,19,8,6,170,17,17,0,24,6,105,1,17,7
10,21,33,13,30,6,15,39,42,33,51,97,7,8,14,11,10,13,140,20,17,2,26,7,96,0,7,11
14,17,15,5,26,3,15,45,28,52,158,67,10,9,10,15,12,13,206,19,17,1,146,6,90,0,11,11
7,16,15,6,36,13,19,52,46,27,67,76,13,12,13,12,14,8,214,27,14,1,29,10,91,0,4,5
10,12,29,13,28,6,5,34,24,41,58,63,3,7,38,10,12,7,139,19,14,2,26,4,72,0,7,10
13,15,5,10,25,8,13,42,45,26,63,71,16,1,31,20,0,5,181,17,20,1,28,10,87,1,8,6
7,107,35,12,32,27,12,51,42,43,81,79,13,5,10,17,9,9,233,27,30,1,162,14,98,0,6,10
18,18,2,10,24,8,14,44,35,21,74,66,5,11,3,18,11,1,204,24,19,1,31,11,75,1,15,6
13,26,6,15,35,9,21,60,43,79,93,71,7,9,6,19,16,8,283,26,33,1,32,10,97,0,10,19
19,13,52,11,21,8,15,41,41,62,73,90,3,6,65,18,10,13,182,28,18,1,23,7,97,1,15,15
13,15,13,10,21,9,10,47,61,29,60,89,8,7,6,10,12,9,204,27,24,1,28,10,64,0,9,8
18,13,3,13,33,12,23,40,34,50,76,74,16,3,42,11,11,12,203,12,24,2,24,9,99,0,14,12
11,12,12,11,15,19,10,37,25,14,24,59,2,7,6,5,7,4,83,13,25,1,21,6,66,1,9,2
10,16,12,8,21,8,14,23,23,37,42,57,6,10,4,11,4,12,87,12,15,2,37,0,107,0,7,8
9,12,21,13,17,10,13,26,31,12,30,73,8,4,45,2,5,12,105,16,23,0,33,0,86,1,6,3
11,7,11,10,19,12,13,22,23,32,20,82,25,9,7,4,11,16,54,18,21,1,45,10,88,0,8,6
16,29,37,13,30,19,25,35,29,61,47,50,20,8,25,11,7,7,114,14,21,0,88,0,83,1,10,12
11,20,10,7,30,9,14,18,52,40,81,70,9,9,1,22,12,12,214,25,6,1,26,8,74,0,8,10
15,20,12,19,27,8,17,11,39,40,82,71,10,5,13,16,5,6,194,16,9,1,34,17,93,0,9,10
11,23,12,10,31,14,15,7,47,64,91,62,23,8,7,15,6,6,220,24,8,1,27,11,105,0,8,10
9,21,9,5,24,1,12,11,56,38,63,64,15,11,7,10,14,9,200,19,8,2,37,6,64,0,6,5
9,18,4,16,27,12,18,2,38,57,89,91,17,7,11,20,9,21,219,26,7,1,18,11,81,1,6,10
