172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.170
148,1950,810,1216,2107,1661,1656,3168,3016,1216,7679,10845,1196,737,0,725,737,0,10752,2743,1814,74,2631,1569,22625,192,0,0
2676,1612,850,737,1965,810,500,818,1320,1586,3077,18445,222,737,1474,662,737,737,8898,2743,1251,148,1918,747,10450,0,5173,0
881,612,930,405,1004,737,951,2223,2296,1474,5293,13310,644,812,1068,1461,1143,1068,7942,406,972,74,2007,747,14065,192,1434,0
1493,2410,13320,1925,2225,1805,554,1970,7285,1365,10395,11210,969,1068,331,1130,2334,1326,18374,8316,838,148,2055,0,24107,0,2716,0
2377,2451,1336,593,2266,1742,1437,2825,2962,120,11438,12545,1614,0,1068,2518,737,406,15574,2818,1664,0,2719,747,18640,192,3632,0
748,1133,518,674,1405,1255,1039,1751,1665,1290,3703,12170,859,0,737,1068,737,1143,8523,2818,547,74,3089,822,13880,0,1807,0
1861,729,451,2382,3472,1543,933,7921,2542,1707,10553,18776,792,1068,14466,3290,406,812,12727,4493,2050,0,2578,672,17680,192,2420,0
148,1094,736,885,1362,924,451,1052,3164,1290,2673,12935,860,1143,1143,406,1068,406,7637,2743,845,74,2070,1083,13880,0,0,0
2715,2672,737,519,1376,268,1365,1792,3838,970,7999,11785,148,1474,662,1129,331,737,11529,2412,730,148,2482,336,12350,0,4959,0
622,1246,554,1068,1587,925,1202,2916,1597,1291,6571,8370,980,331,0,319,812,662,9657,2412,1281,74,1922,747,15590,0,1434,0
1222,1403,1255,1263,2068,737,1248,3079,3332,850,10068,16160,1044,662,1143,2111,1474,406,13231,2743,1445,148,2207,747,18440,0,2576,0
881,778,930,736,2364,406,1470,1295,2995,120,6849,12175,905,1068,737,1056,662,662,15273,4162,1296,74,2469,1083,12740,192,1460,0
987,905,1330,437,937,725,4014,3705,4132,480,9251,17201,1641,737,5036,725,1474,1143,15286,737,982,0,5058,1494,14500,0,2141,0
1809,1199,1336,1255,793,1411,1324,2459,3597,564,4287,15205,456,812,737,1068,1143,1143,10669,737,1587,0,2800,411,12165,192,2507,0
74,1321,1142,599,2065,593,1370,2082,1973,959,3923,10270,746,0,737,1143,737,737,7822,2006,622,0,2253,822,15400,0,0,0
2641,1264,857,1256,1856,1411,1217,2783,3092,639,8644,13505,895,1068,737,2221,331,1474,13370,2412,1467,148,2761,1083,16920,192,3276,0
548,2833,1474,1216,2871,1330,1005,104552,4784,959,10860,15405,524,1068,406,725,1143,1474,16795,5155,1594,74,133299,1083,20525,0,1434,0
3179,2251,519,850,1863,1547,113,1645,2740,850,8326,10840,559,662,331,725,0,1068,14410,2337,1467,148,2338,747,12925,0,4965,0
548,2146,885,1142,2733,1594,1141,3124,3686,1622,11452,12360,2138,1068,1068,969,737,662,10665,2818,786,74,1957,747,19210,0,1434,0
1148,950,924,1188,1331,331,883,2097,1924,737,6046,11813,1305,662,1068,1056,662,1474,11391,2006,934,148,1724,411,13125,0,2599,0
881,778,599,811,2098,1263,2058,3482,3490,895,10327,11225,980,0,331,1056,406,737,16518,5505,1479,0,2652,1083,15020,192,1434,0
148,1549,3341,599,1765,1661,1477,2071,5293,811,9000,17685,821,1474,812,1387,1568,1484,16667,3108,1719,74,5097,1158,15875,0,0,0
2377,1940,1742,924,1239,268,993,2277,3013,748,7881,11985,1614,331,406,1718,1068,406,10664,2081,1009,74,2846,1158,15612,192,2938,0
548,1593,886,1336,3362,1661,1209,4034,2924,1399,12739,11220,0,737,406,1815,406,1068,19413,4087,2250,74,2020,672,16922,0,1434,0
2879,2047,737,1425,2618,806,1541,3120,4045,564,16481,14352,1305,737,5125,2023,331,1068,23748,4012,1685,148,2299,411,12935,0,5276,0
548,2076,1005,148,1819,1330,1005,2302,4403,885,8603,11785,860,1474,0,1056,1068,737,17336,4087,1925,74,2553,411,13310,192,1508,0
1609,2436,1587,932,3711,886,1539,3757,3924,519,14388,17690,969,1399,1143,2112,406,737,22703,5155,1147,148,2338,1419,17490,0,2910,0
2451,2623,1411,811,2964,1217,1396,4561,3832,812,14329,10830,569,1068,737,970,406,0,23219,4162,1565,74,2190,0,17485,192,4031,0
0,2211,924,1594,3239,737,2041,2580,4241,1508,11292,12923,1305,406,1805,2552,662,331,17939,3756,982,0,2105,1083,17899,0,0,0
2451,1161,1005,1093,1122,1543,1929,2608,6846,782,12385,15420,456,331,6726,1704,1474,737,23941,2006,1071,74,3142,747,10835,192,3395,0
474,2081,924,1080,1661,518,1284,2907,4128,1290,11117,10835,187,331,1068,1375,1312,749,20333,2401,2180,0,4836,411,16540,0,1434,0
3505,1842,2933,924,2152,1336,1318,3063,3341,564,7589,13880,456,1474,331,1793,1068,737,15708,2818,432,148,5168,747,16515,192,5315,0
664,2957,1290,648,2342,800,1699,3230,5090,959,13957,16703,860,1474,1068,1373,1068,331,20347,3149,1500,74,2172,336,15590,0,1508,0
2476,103784,924,519,3613,1411,1330,3687,4628,970,14413,11985,895,0,1068,2026,1143,0,18063,5025,1683,148,137496,1083,20535,0,5070,0
474,2202,737,1474,3667,519,2049,3670,2979,810,9006,12930,644,1068,331,1793,1068,737,15825,3681,2197,74,2059,411,15015,0,1434,0
271,1553,811,526,2513,1143,1470,2856,2153,444,8911,9320,633,737,406,1129,406,0,15862,4493,1170,74,2246,747,12355,0,140,0
481,1204,782,1142,2107,406,2316,1716,2278,1519,7666,12545,1316,1474,331,1387,812,737,12161,2743,734,74,2162,336,18445,192,0,0
148,1654,3730,1580,2342,2474,1871,3665,5345,811,13698,16350,1044,1068,8168,1706,1237,331,20335,2487,1494,0,4945,822,21012,0,0,0
3009,1776,233,999,1547,1411,1318,2237,3806,639,5772,9125,1614,1068,331,650,406,737,10415,2412,953,74,2920,336,19205,192,4694,0
548,1634,5276,1005,2415,998,958,2874,2697,1034,8407,14455,1157,406,331,1386,901,1740,14256,3138,819,74,2214,1083,18910,0,1434,0
3396,3168,970,444,3035,599,1175,3124,5961,564,12599,13130,1642,737,1068,980,331,1068,23039,2818,1141,74,2680,1494,15030,192,5445,0
622,1895,885,723,2633,725,1384,3316,3727,1290,16291,13488,860,737,4214,2873,1474,406,20196,4087,1349,74,2433,1158,11600,0,1434,0
4540,2750,0,812,2797,1548,1256,3126,4830,1256,11104,10460,633,737,737,1300,331,406,15973,4087,1500,74,1809,747,18435,0,7723,0
555,1938,782,74,2735,1217,1798,3437,3743,405,14876,10465,233,1068,1143,1360,662,331,20119,4087,1885,148,2758,1158,12920,192,0,0
871,2805,1142,320,3188,737,652,5328,4967,479,19228,10075,633,1143,1143,1286,737,737,30379,5431,1982,0,2472,411,11785,0,2093,0
3012,2239,1301,543,4256,1411,2001,2917,4097,451,16993,8935,980,0,662,1691,737,737,27670,5762,848,74,4127,336,15020,192,4598,0
748,2315,1746,74,3272,1255,1379,2936,4246,1290,13100,16730,821,1474,1474,2222,737,1474,22073,4012,1457,74,2390,672,15400,0,1807,0
2841,15610,18939,10939,15704,14495,15521,17546,18568,15330,127029,19337,16992,1143,7973,1449,1568,1409,18009,4783,2103,148,142903,1494,19756,192,4372,0
748,2403,1034,1106,2586,1255,1805,3859,5484,628,9512,12165,746,812,799,1387,1474,1549,20805,4493,1572,74,1852,411,15230,0,1807,0
2357,2626,4919,347,3692,1411,1301,2901,6004,1707,11842,14455,268,1474,4458,2356,500,1102,21589,4812,1107,74,3241,1083,21203,0,3875,0
555,2955,1365,1394,2886,518,553,2914,6115,959,14636,18097,3356,1399,1143,1602,737,1474,28501,5762,2230,148,5125,1083,16781,192,0,0
1464,2629,1143,1495,3802,1143,444,3192,4758,850,17233,13320,1306,1068,812,969,0,737,20023,6499,871,74,1005,1158,13683,0,2021,0
1355,2175,782,833,2856,268,1742,3124,3593,1263,11222,13120,643,1143,737,1374,662,1068,15619,4087,1594,74,1192,747,14598,192,2203,0
871,2071,0,1708,2845,1143,1026,3723,2409,886,11892,14650,1231,662,331,2110,1068,406,20474,4162,1899,74,1410,1494,17317,0,1947,0
3147,2093,1301,549,2335,930,1644,4684,4607,120,16618,12545,1391,812,406,2100,1143,1549,29645,5356,2016,74,3502,411,11289,192,4881,0
748,1477,628,1127,3435,1056,3144,4228,3989,1290,15541,16336,1157,1143,6132,955,1143,1474,22548,3756,1742,74,2095,1494,17431,0,1807,0
2219,1549,4816,787,3241,1212,2108,2311,5643,1707,12968,16147,867,1143,4642,2221,906,845,20110,4452,1899,74,3058,1158,20273,192,4031,0
148,15518,14959,16022,15447,14460,14495,17149,20964,34931,23764,11319,16992,812,7940,1056,737,7246,15800,8876,2180,74,11028,0,14613,0,0,677
2261,2761,593,2415,2655,628,1255,3756,6172,14593,16073,16735,1305,1474,1474,2428,737,2037,26332,5356,1676,74,4396,1158,13331,0,4338,874
622,2314,451,1005,2092,895,1411,3403,3473,32896,14451,11600,980,666,737,1851,1312,2145,17098,8540,1054,148,3548,747,15020,0,769,1268
716,2687,959,2398,3680,405,1992,3226,4345,23147,12764,10460,633,922,0,2010,984,1330,17455,8681,540,0,2489,747,21665,0,1889,1092
1429,2899,600,885,2318,737,1061,3617,3643,21825,16084,14260,860,1088,737,3102,906,1736,19849,7573,1791,74,1671,747,13310,192,2300,1092
1187,1945,102914,1181,2945,444,2126,2860,3323,13347,10458,11803,970,922,331,1604,169,1071,14858,5411,1841,0,133283,1083,18625,0,2638,620
2367,1918,4257,811,2580,1696,1279,4132,3437,30957,14004,12160,821,1943,1143,1923,1298,1927,27216,7126,2053,74,1893,0,17071,192,3840,1573
1380,1418,2073,931,3545,1301,2289,4013,5720,40599,16383,13315,1539,662,737,867,976,1750,24276,6175,2224,74,3435,1083,16930,0,2946,1212
2222,1566,3469,2794,2150,2159,2951,3767,5287,14757,12112,15970,1568,1033,8140,1044,1237,2551,25154,6100,2125,74,2150,1158,17799,192,4163,521
622,2630,1742,101936,2107,1707,951,3075,6166,15434,12394,12175,644,1467,331,982,662,1708,22874,5762,965,148,135125,1158,18245,0,792,874
1651,2947,3707,924,2429,959,1100,2425,4031,21999,11590,11980,558,1943,1143,1518,744,2100,17877,5828,1860,74,2415,747,18957,0,2412,1018
1138,3199,812,1411,2627,857,1512,3366,5720,13353,18307,10460,1316,1068,1474,2252,831,665,22902,6256,1035,74,3167,672,19205,0,2277,620
748,2277,1068,1255,2879,519,850,2720,3096,11070,12663,13310,820,737,812,2782,1237,665,16254,4652,1500,0,1301,747,14640,0,1881,620
1281,2576,1217,1547,2315,1474,1397,2619,1932,33855,11620,9885,1196,1466,737,1198,906,1664,16433,8938,1054,0,1488,336,17875,192,2203,1712
822,2067,1005,1256,2770,113,1554,5089,4078,31119,14773,12165,746,812,737,2329,500,1071,21933,5447,1238,74,1647,336,16350,0,1807,546
2754,2117,187,1217,3762,1034,1532,4520,7245,43206,17765,9885,559,737,993,2256,1293,1505,26747,8787,1627,74,4437,336,15400,192,4274,2808
812,1723,4308,289,3724,1177,1597,3821,3394,68754,12787,15192,1203,1143,11537,1198,1955,2646,23944,10186,2070,148,3100,411,13649,0,940,2971
1676,1432,187,1717,1841,1572,2203,3415,6317,15921,10929,14681,222,1805,662,1463,812,1380,20046,4418,1090,74,1928,1419,12730,0,2684,874
1661,1916,4145,2073,2256,639,850,3770,6437,22444,17038,11990,1316,1798,331,1922,1149,2368,21812,5982,1990,148,3541,1083,14334,192,2425,796
2219,3282,662,687,4271,1091,1771,3280,5034,11918,19861,18950,2052,1419,4842,2242,906,996,30018,8325,2230,0,2041,1494,17125,0,4364,546
1355,1941,1805,1411,3703,857,674,2496,4567,23139,12463,15210,307,1088,737,2857,1643,1405,22142,7594,1310,0,3717,747,15580,192,2203,1092
674,3646,451,113,2658,1143,113,3596,6207,42948,15188,13310,94116,1206,1143,2659,1535,1899,23024,8616,972,0,60455,822,15205,0,1807,2045
2409,2166,924,554,2741,810,483,3995,2829,41285,18833,13120,1345,1068,1143,2238,814,1421,28534,10332,2371,74,2084,747,8370,192,3825,1722
296,3620,3562,1474,3216,1301,1891,5794,3646,42275,15029,16439,942,1784,662,2215,1381,1827,24114,9637,3127,148,3093,1158,20258,0,0,1907
2051,945,1661,849,3258,553,2517,3891,3834,15703,15356,13503,1494,1774,331,1045,1474,1636,20141,5431,1983,74,1671,949,15600,192,2169,874
622,2193,4288,289,2381,846,2497,5464,6932,12345,18310,11538,747,331,4853,1910,1145,1253,34100,5680,2922,148,2871,747,17437,0,773,398
1896,1813,4009,1830,3426,1497,2317,5800,8714,24020,19726,14391,1762,331,5324,1999,1406,1028,33486,6628,2620,74,2348,747,24102,0,4124,398
990,2807,480,268,2087,1301,1411,2962,7917,11599,11622,7415,859,1013,331,2234,0,665,24304,4681,965,0,3347,336,11410,0,2300,398
945,2728,886,1330,1955,1473,518,3557,4500,23062,7572,15200,1426,1465,1474,1615,575,1736,14650,6256,2014,0,2422,0,18825,0,1947,1018
881,3227,811,960,3168,1068,885,4736,4645,33099,17219,10080,598,986,331,2328,500,1074,26527,7921,1087,0,1601,672,16725,192,1434,1092
296,2726,1005,850,3092,931,850,3127,3534,20796,12384,13505,1351,331,406,1451,629,1968,17104,7051,1385,148,2697,1494,20160,0,0,1101
2377,1733,1736,148,3177,1216,1324,3161,3993,32609,13775,8365,821,1419,0,1198,981,857,22035,5739,1677,74,1710,336,12930,192,3976,1647
812,2610,1005,1188,3578,849,1113,3549,4342,42392,12886,11810,113,1474,406,1934,901,1134,18429,8653,1532,148,2786,747,12730,0,917,1064
2506,1334,1255,1142,2374,1742,1600,5594,3576,21023,13369,11952,1083,737,737,1604,976,1411,23526,5641,1068,74,1530,747,15975,192,4198,532
948,639,4456,674,3963,999,3062,5583,5526,14715,18694,13880,1271,1474,0,2872,1316,1561,31512,7859,2325,74,3460,672,20612,0,2204,299
1980,2476,4363,1499,1896,881,2145,4563,7630,26596,14384,17451,679,1762,5863,1275,2206,2048,24947,5267,2299,0,2616,1494,20540,0,3899,1716
474,3124,3125,674,2412,811,2435,3983,9750,11838,20078,15215,1681,1403,812,2343,891,1252,39182,5322,1709,0,2966,1083,15521,0,1434,620
1093,2493,812,924,3129,639,1031,2256,3762,11550,13068,13305,679,331,1143,1781,1068,1668,19729,4591,946,74,1911,336,13685,0,1955,546
555,2594,1067,1216,4490,737,1365,3694,5757,22084,16328,9348,1606,351,737,2760,1240,999,23955,5929,1508,74,4663,672,22322,192,0,1018
696,3031,268,519,3504,1181,1363,2736,4340,31567,15126,12160,1015,1465,737,2254,723,1895,21873,8598,1474,148,2359,0,13310,0,792,1500
2525,3293,1330,812,4829,479,1432,5022,4734,31533,26393,10080,1157,662,331,2332,1237,364,36131,10365,2492,74,2076,672,14835,192,4301,1027
948,2308,268,1999,4371,187,1958,4670,106318,20667,17724,11025,336,1474,331,1815,737,747,28404,8350,1980,74,134429,336,11405,0,2203,532
2996,2446,7506,811,2812,268,2174,5479,5476,29334,19043,9705,0,662,406,3281,1529,864,32127,8654,2092,74,1565,1083,18158,192,4293,1252
400,2092,1336,1080,1903,1992,2567,4577,5865,28934,17516,16170,934,1376,1474,1042,906,2351,30093,6499,2387,0,3347,1494,17300,0,1434,1228
2666,1586,4098,1917,3059,1005,2757,4749,5840,27648,17082,16170,1426,1774,1068,2991,669,2406,29501,9007,1611,74,2725,1494,19926,0,4272,1272
74,3252,5605,1911,3184,1093,104140,5735,11652,22413,24511,17672,1681,757,5680,3092,1145,2324,40097,8266,1810,0,134213,1158,21686,0,0,796
1293,3150,3679,519,3038,406,1542,3229,6273,12392,17751,11980,604,1399,1474,1591,408,1817,29665,7079,2299,148,1717,747,17865,0,2343,398
555,3443,849,628,2849,526,1742,3844,5500,22716,17702,16545,1681,1364,0,2329,906,1736,24365,7965,1899,74,2324,1083,15790,192,0,870
1138,3635,599,1587,5833,444,924,4716,5960,22280,20318,11400,1203,1439,1068,3089,906,1814,35220,11494,2000,74,2331,0,13473,0,2351,1194
2493,2143,1255,1548,3409,1005,1776,4003,3980,23077,17299,11980,820,737,1068,2328,500,996,20391,7111,1110,74,1837,747,18440,192,4198,472
990,2782,1336,451,3841,593,2202,5385,6018,32299,22613,9510,1158,1390,1068,1832,906,1259,38589,9262,1797,74,2444,747,19400,0,2300,1500
2557,2801,518,1330,3798,1005,1178,5591,4542,41132,20981,14075,559,331,993,3827,976,1823,37871,9212,2728,74,2235,1158,12545,0,4412,1434
74,1737,1622,1742,3393,725,3163,6201,5998,43738,19016,16168,934,2195,5306,1695,906,2913,33541,10180,2047,0,2913,411,19200,0,0,2822
1338,2773,3783,1830,2669,1801,2101,4303,6543,12036,17707,17107,1015,2362,4903,2887,1650,2324,28041,6720,1873,74,2355,411,20847,0,2676,796
2051,1434,1217,810,3140,1681,3439,3743,4778,12936,16158,17427,934,1561,5212,2781,1237,1146,27358,4964,2007,74,1869,1083,17110,192,2494,472
1419,2897,4982,2048,6002,538,2518,5440,8568,23143,26343,12333,2173,1537,8594,2480,739,1415,36487,9947,2327,74,2521,336,24519,0,2716,1092
2493,3332,1661,811,3511,885,958,4870,6407,22645,21406,14845,1232,1721,0,2328,906,1692,31357,8620,1434,74,1756,1494,19205,192,3780,1166
990,2591,1005,1668,3337,593,1141,4945,3438,30959,17118,11215,524,322,1474,3101,723,1233,26802,7946,1375,74,2740,411,14825,0,2203,1499
2641,3170,1255,1217,4380,1411,1260,4916,4557,43110,21453,17675,0,1068,737,2903,2288,2081,30659,10309,2646,148,1491,411,18810,192,4124,1338
74,3305,3659,1411,4552,1255,1605,8021,7273,41241,26885,11790,1009,662,737,2151,1952,864,42365,9971,3133,0,3301,747,21959,0,0,1138
2315,3504,4659,1661,3502,1005,2495,5002,7713,23799,22358,9885,1351,625,737,1805,1237,2403,34770,8003,2250,74,2838,336,19914,0,3478,1093
555,3073,4402,1174,4489,1093,2347,5246,11392,16149,26006,14973,934,737,5462,2009,1476,2456,46192,6100,2285,74,2959,336,19932,192,0,929
1454,1345,4535,1181,3090,737,1800,4008,6030,36002,15146,10270,940,1506,331,1922,1145,2890,24499,9571,1765,74,2105,672,16760,0,2825,1744
1071,3578,1225,479,2980,1068,1731,4544,10279,11582,25270,10080,1270,1068,0,3089,831,1733,38945,5956,1742,74,2130,411,13500,192,1582,398
990,3601,1005,906,4265,1794,1007,4654,5197,34576,24850,15859,867,1557,6820,3197,1812,1998,33219,14381,1983,74,1848,1158,16730,0,2351,1814
2451,2456,3404,1330,2901,674,708,5630,5526,33145,22937,14270,411,1059,1068,2790,983,2509,33752,8828,1921,148,2320,1494,10800,192,4124,1638
0,2619,930,1263,4042,1330,1838,4674,4852,31574,19272,13315,747,1059,406,1518,1291,1818,26741,9592,1562,0,2148,1158,19580,0,0,1500
2192,2664,1330,762,5401,1618,3440,7718,7558,21398,29063,14185,148,331,5893,2976,1476,1752,37432,11620,2928,74,2235,747,16725,0,3115,1707
74,2765,554,1174,5257,1056,2940,5312,8029,51824,28840,18690,859,1549,7123,4381,1638,1079,48926,9551,2095,0,3100,1083,14635,0,0,1622
1345,3930,3323,931,3673,1196,2557,5527,6312,40035,19234,18541,604,942,11521,2240,1374,3351,37333,8366,2393,74,2355,1083,18352,0,2693,2201
2219,3022,0,1005,2721,331,1112,4959,9348,11233,16643,15795,1270,737,812,1376,406,1146,32942,6646,2063,74,1802,1830,13505,192,3751,472
1148,3064,1411,850,5636,886,1833,5194,6351,32465,20452,16165,604,1390,1143,2682,909,2882,38695,12331,2181,74,2031,1158,17295,0,2576,1564
2380,3304,1661,885,3409,1622,1395,5332,7294,22703,21596,12175,1009,1206,406,1846,906,999,28454,8019,1594,148,2165,1158,21670,192,3825,1092
674,2180,599,695,4558,1462,1542,5782,10285,22084,23341,15005,747,1758,5359,2461,2030,1739,40178,10229,2785,74,2666,822,15020,0,1807,1638
2599,4288,924,811,4516,1336,1791,5812,6121,20769,23829,13875,336,812,1068,2087,1291,2715,36572,8692,2884,74,1911,747,18815,192,3183,953
74,2385,3379,1249,3560,1465,2172,4766,3637,41356,16092,18573,860,1068,5414,2480,2121,2115,27513,10366,2715,0,3227,747,17617,0,0,2105
