172.20.0.0,172.20.1.184,172.20.1.185,172.20.1.186,172.20.1.187,172.20.1.188,172.20.1.190,172.20.1.191,172.20.1.192,172.20.1.193,172.20.1.194,172.20.1.195,172.20.1.196,172.20.1.197,172.20.1.198,172.20.1.199,172.20.1.200,172.20.1.201,172.20.1.210,172.20.1.215,172.20.2.197,172.20.2.198,172.20.2.199,172.20.2.200,172.20.2.201,172.20.2.202,172.20.2.203,172.20.2.204,172.20.2.205,172.20.2.206,172.20.2.207,172.20.2.208,172.20.2.209,172.20.2.210,172.20.2.211,172.20.2.212,172.20.2.213,172.20.2.214,172.20.2.217,172.20.2.218,172.20.2.219,172.20.2.220,172.20.2.226,172.20.1.211,172.20.1.189,172.20.2.228
17,9,12,14,9,6,14,10,16,9,20,20,16,26,37,15,21,22,136,11,7,6,6,10,15,9,8,11,7,8,15,7,32,16,8,1,22,22,39,10,0,35,166,16,11,0
16,9,13,11,7,16,8,9,6,14,14,7,11,45,30,16,18,7,114,12,9,10,7,8,6,13,7,10,13,18,6,4,14,14,8,1,12,29,30,11,0,54,135,13,5,0
10,10,5,18,8,1,15,6,14,3,12,6,1,20,28,17,14,17,115,13,8,4,6,14,6,14,0,12,7,2,14,6,17,12,7,1,16,16,30,7,0,27,127,6,10,2
8,10,7,11,13,12,4,16,13,19,9,13,17,34,13,7,16,13,136,5,6,3,10,7,9,7,6,6,16,23,15,6,15,27,19,1,18,15,31,3,0,27,134,7,7,0
10,11,10,14,14,7,17,18,12,12,16,25,16,19,28,9,19,11,96,2,0,7,0,11,3,14,6,5,5,13,14,7,8,24,11,0,22,14,51,3,0,24,159,8,7,2
10,11,13,12,9,2,14,17,7,16,12,10,13,39,28,24,15,10,137,10,12,7,10,7,20,6,11,17,14,10,11,7,21,9,6,2,15,23,41,7,0,35,148,12,14,0
6,15,14,2,8,12,17,17,9,13,11,22,22,31,41,14,16,21,128,10,18,7,6,7,11,12,11,15,14,17,18,6,10,15,30,1,13,14,40,7,0,33,153,4,10,2
14,20,7,8,13,13,8,5,12,22,12,25,20,42,21,21,14,21,132,14,9,14,8,10,4,16,7,10,9,14,14,10,16,23,10,1,14,26,36,11,0,39,133,17,7,0
17,2,12,7,9,7,17,22,10,7,12,13,26,16,17,16,21,15,155,17,5,14,14,10,8,6,11,12,12,4,14,7,23,18,10,2,11,23,45,7,0,14,112,13,11,2
8,13,12,6,7,5,21,12,13,13,10,20,7,34,26,21,22,25,128,9,11,6,4,3,10,18,16,9,14,8,11,0,22,14,24,1,18,22,29,7,0,35,108,4,5,0
8,12,4,10,11,6,20,15,10,19,17,11,14,51,48,17,22,27,138,10,12,11,14,0,9,7,13,8,11,13,12,6,27,23,18,1,28,38,118,11,0,55,126,6,131,0
5,13,5,12,16,10,12,8,15,13,10,16,10,38,21,16,23,27,141,12,3,7,8,0,12,4,16,11,17,12,13,14,15,18,11,0,18,13,39,11,0,33,140,4,14,0
14,13,18,126,39,11,22,10,1,15,11,12,13,45,19,24,30,22,125,11,4,7,15,5,6,10,21,8,5,15,20,7,13,25,17,2,16,20,132,12,0,35,161,16,13,0
6,10,10,6,7,12,19,12,14,21,25,25,22,43,38,21,23,23,159,8,10,11,4,3,11,2,14,12,19,28,22,7,19,32,41,1,33,22,35,4,0,43,128,4,6,2
13,20,18,7,7,10,4,19,13,9,21,17,20,42,31,21,28,35,131,12,13,18,7,10,12,20,9,16,19,18,21,11,20,37,23,1,15,23,41,6,0,53,107,15,10,0
18,11,8,13,21,9,12,11,130,13,8,18,9,39,32,26,19,7,120,13,5,7,6,11,14,12,15,8,13,15,12,8,18,12,13,2,18,18,120,7,0,42,153,12,9,2
17,13,13,2,1,8,18,16,10,13,11,20,24,43,46,26,18,18,130,13,14,10,11,3,12,14,7,17,9,22,25,7,23,15,16,1,20,23,32,9,0,58,138,18,6,0
8,12,12,10,6,11,6,13,7,13,19,21,8,52,38,20,17,32,123,14,14,7,14,6,16,11,4,15,13,17,18,3,31,27,10,1,21,34,32,0,0,64,131,6,7,0
6,8,14,15,6,11,15,10,10,22,21,13,11,42,30,22,25,28,145,13,11,7,11,6,14,11,16,10,8,10,13,4,28,24,26,1,30,34,34,0,0,43,152,5,11,0
11,15,7,18,6,14,19,19,13,23,5,20,10,67,15,29,13,21,115,9,4,21,14,14,11,14,7,18,15,8,14,7,29,14,22,0,18,24,39,3,0,57,138,11,15,0
14,6,11,33,14,11,21,16,10,23,17,21,26,60,50,33,27,33,125,8,10,22,6,7,12,16,9,24,15,19,23,7,35,15,34,2,23,38,34,6,0,73,169,11,15,2
13,6,16,29,10,2,11,18,6,17,16,23,16,22,48,26,25,29,133,16,9,11,14,12,7,17,10,16,19,20,18,13,22,22,26,1,12,18,38,4,0,47,161,16,15,0
12,17,15,9,8,8,13,12,9,20,16,37,19,63,45,27,25,27,165,11,13,33,8,7,9,12,9,22,11,25,22,4,30,26,28,2,22,33,47,11,0,62,137,8,10,2
17,12,16,2,12,11,13,11,10,12,16,13,8,84,15,24,17,23,155,18,13,7,6,6,16,13,10,21,24,19,17,14,34,12,17,1,14,33,39,3,0,60,156,17,9,0
10,6,10,2,7,6,16,132,13,17,19,12,8,76,40,25,21,24,142,5,14,14,14,4,19,20,10,26,7,16,16,7,35,19,18,2,27,32,119,7,0,69,110,6,6,2
6,6,16,4,11,8,14,13,13,11,17,6,18,38,24,23,26,29,131,13,2,7,11,6,13,16,3,13,14,10,15,7,17,22,17,0,30,21,29,7,0,36,152,6,10,0
2,18,11,9,13,10,6,3,12,14,10,11,13,83,19,15,21,35,157,9,11,7,0,10,8,14,14,16,25,16,20,14,32,21,17,0,17,30,29,10,0,57,134,0,16,0
14,15,7,26,11,9,21,11,10,12,15,10,15,94,36,33,23,18,143,20,14,10,9,7,18,16,14,27,20,12,23,3,39,16,7,1,29,41,46,7,0,92,162,11,8,2
17,11,14,18,10,9,12,7,3,20,18,12,17,116,17,20,15,13,116,15,4,7,8,4,11,13,15,19,16,23,24,4,39,14,18,1,13,40,41,4,0,108,136,18,14,0
10,17,9,3,29,10,20,14,11,8,26,19,13,66,18,28,22,26,159,9,11,38,12,9,18,7,14,16,14,19,21,4,29,9,19,2,19,19,35,7,0,61,148,6,10,2
19,13,16,19,10,11,132,17,11,18,13,10,16,105,33,34,27,32,129,11,8,0,11,13,7,14,8,11,22,42,42,8,24,21,18,1,27,21,132,6,0,88,139,22,12,0
10,6,16,9,19,11,14,15,11,8,20,22,20,44,43,27,29,19,164,11,15,6,10,10,14,9,16,20,9,28,22,14,27,24,26,2,21,34,48,4,0,56,115,6,2,2
5,14,10,4,4,5,20,7,11,18,14,17,19,75,37,29,31,26,155,5,10,7,7,14,20,20,8,17,18,23,27,15,34,22,24,0,24,30,43,3,0,68,121,4,17,0
2,8,15,16,3,9,11,15,14,19,5,19,14,64,36,15,17,20,110,9,8,3,6,8,18,11,10,6,11,14,19,10,38,12,11,0,18,40,27,11,0,65,142,0,12,0
15,11,17,8,9,11,16,16,10,18,20,11,15,81,37,22,22,18,146,14,13,3,7,10,17,14,12,22,21,21,24,4,30,19,14,1,28,37,32,10,0,74,162,13,17,0
17,12,13,12,10,12,18,17,5,8,12,9,14,49,39,24,14,19,117,11,11,3,3,7,13,13,14,10,12,16,18,11,32,12,12,1,11,31,41,4,0,49,140,16,5,0
9,6,11,13,10,12,16,12,12,9,14,10,13,87,23,46,27,22,102,17,6,6,3,0,11,4,7,19,23,17,13,6,42,25,27,2,15,35,30,7,0,78,145,6,7,2
13,6,12,10,27,7,13,12,8,18,11,25,7,52,48,22,12,20,100,16,11,7,10,5,14,7,15,26,10,15,20,7,28,11,11,1,16,32,38,6,0,71,140,15,13,0
10,10,22,16,7,12,7,9,12,17,9,24,26,66,24,39,19,17,165,1,13,11,6,13,21,11,18,19,21,21,14,7,29,17,15,2,17,24,47,11,0,71,158,6,9,2
16,9,7,6,5,11,13,13,19,23,20,20,16,41,58,147,36,28,147,9,8,15,11,10,16,19,13,17,6,12,17,10,34,16,30,0,23,26,125,7,0,69,150,19,8,0
2,8,10,23,28,15,14,11,20,16,17,16,16,46,60,25,22,23,154,16,11,29,15,10,10,11,15,21,20,29,32,6,27,23,24,1,27,35,29,7,0,90,171,0,12,0
9,10,4,15,9,8,10,10,14,10,17,13,14,47,49,18,17,20,147,2,13,14,3,0,14,6,11,17,10,26,23,11,32,12,26,0,23,30,33,6,0,69,106,8,6,0
18,10,10,9,6,11,17,17,13,11,10,16,21,74,40,37,22,35,117,11,16,7,10,10,13,17,4,20,17,16,28,6,37,14,27,1,32,46,36,3,0,95,129,17,18,0
7,7,13,14,11,4,18,8,11,10,26,17,7,72,71,36,22,37,139,6,16,26,7,7,14,19,9,22,13,18,28,7,42,25,23,2,24,48,46,6,0,94,109,4,4,2
16,9,9,15,17,5,18,15,20,14,17,138,13,67,45,38,26,31,136,11,11,23,10,10,13,13,13,16,12,12,17,7,32,18,18,1,17,39,124,10,0,74,135,18,8,0
5,16,11,13,11,15,10,19,7,11,22,24,25,48,65,22,15,19,156,11,18,3,7,10,16,16,0,13,21,15,19,7,32,23,21,2,19,27,34,14,0,65,158,0,13,2
16,18,17,10,7,13,18,12,17,20,16,8,12,52,74,25,24,25,151,9,16,7,3,10,20,20,12,14,21,22,14,8,37,13,28,1,17,30,41,10,0,78,132,18,10,0
3,9,11,9,22,12,23,15,4,9,147,13,21,70,34,26,25,22,130,12,10,10,3,7,12,14,14,17,20,27,14,10,32,22,8,0,25,28,123,6,0,71,137,0,13,2
11,4,10,15,8,13,9,8,19,19,13,11,12,57,66,23,25,17,132,9,6,9,11,7,6,17,15,15,9,19,23,11,25,24,14,1,25,33,42,4,0,78,123,11,10,0
8,7,9,44,28,12,13,16,9,25,15,26,17,123,69,24,34,29,126,6,13,11,4,8,24,13,15,12,30,36,44,4,49,18,18,1,43,45,31,4,0,142,187,8,12,0
10,18,8,13,7,6,6,11,8,14,12,14,15,47,54,24,10,13,144,9,15,7,7,6,13,9,4,11,16,27,20,14,28,20,8,2,20,20,34,4,0,52,129,4,8,2
15,8,12,11,9,3,7,21,16,12,25,11,29,49,74,31,23,29,151,12,15,6,7,14,17,17,6,19,13,20,29,7,40,19,20,1,32,43,42,3,0,81,160,17,11,0
5,15,15,29,16,6,21,17,12,22,12,18,25,54,51,30,26,14,125,7,14,0,16,6,19,10,10,21,16,14,16,8,39,38,19,2,26,39,32,11,0,70,174,0,12,2
16,15,10,2,7,23,17,17,7,21,21,13,11,62,82,35,23,22,136,2,10,26,7,7,14,9,5,23,20,22,24,8,39,24,16,1,18,42,53,14,0,81,128,19,11,0
9,2,15,5,5,11,13,15,18,15,23,14,15,58,73,24,32,41,127,15,14,7,6,10,19,23,6,10,18,27,25,4,35,38,18,0,27,40,36,0,0,80,127,7,9,2
10,11,13,7,4,10,21,19,3,20,14,11,14,67,40,27,30,30,155,5,12,7,10,4,21,4,18,18,18,27,25,6,39,15,16,1,19,31,34,6,0,69,143,8,2,0
7,12,13,10,21,9,18,10,11,12,10,12,16,87,58,34,27,16,145,6,12,7,10,4,21,10,10,23,20,26,22,8,46,28,16,0,25,38,118,14,0,102,139,6,11,0
7,17,9,8,5,4,8,16,12,22,15,19,14,92,64,38,32,32,153,14,13,15,8,13,22,15,18,19,23,33,19,3,41,28,24,2,30,42,31,0,0,117,152,6,13,0
17,14,9,32,10,13,13,20,13,18,15,21,19,85,63,32,29,39,149,11,11,31,11,6,13,19,14,15,19,21,22,14,48,42,11,1,34,38,39,11,0,112,153,19,11,0
4,9,8,6,36,9,6,11,13,21,15,9,17,76,60,27,21,24,124,7,14,14,14,3,5,6,4,17,15,40,46,4,25,15,17,1,20,31,35,11,0,95,136,0,9,2
12,11,13,11,13,6,26,7,15,19,26,24,148,56,110,30,41,41,147,2,13,11,10,4,16,17,15,22,25,34,36,11,42,43,36,1,34,44,130,14,0,121,111,15,13,0
9,11,15,9,16,13,6,20,14,21,25,52,49,86,194,39,21,17,136,12,16,23,7,11,27,11,10,15,15,24,23,0,52,42,36,0,39,44,126,4,0,99,147,6,5,2
24,13,15,12,130,8,19,14,5,14,19,19,23,85,45,35,34,44,142,9,17,22,7,0,22,14,9,24,20,23,18,7,47,31,28,2,34,50,128,14,0,103,122,25,13,0
9,7,22,6,11,11,12,13,8,19,16,16,19,56,80,29,33,26,107,2,13,7,6,10,14,20,2,14,23,22,23,3,53,24,34,0,24,44,31,0,0,101,123,7,7,0
7,13,21,12,11,8,23,26,13,19,26,15,17,113,71,32,45,45,116,8,6,7,10,4,18,16,14,12,19,24,16,7,57,43,26,2,38,52,28,7,0,114,150,4,10,0
3,12,16,12,27,6,23,18,18,12,26,19,12,111,40,27,23,32,144,17,5,7,8,6,10,23,22,22,23,34,29,3,43,23,20,1,39,45,34,3,0,119,169,2,11,0
9,12,20,21,9,6,20,23,19,20,18,21,19,64,55,46,42,37,157,13,2,36,8,11,22,19,5,13,23,23,24,8,36,31,37,1,32,37,29,4,0,88,142,6,3,2
17,20,9,31,6,10,17,21,16,23,23,13,8,58,46,28,20,30,145,11,6,6,9,7,17,4,11,19,22,27,21,7,29,23,25,1,31,22,36,11,0,70,152,18,8,0
10,10,6,12,23,14,10,22,15,13,23,18,14,66,78,28,23,34,165,15,16,4,16,11,13,15,11,16,16,28,32,14,41,14,28,1,27,40,34,11,0,92,161,6,13,2
28,11,12,28,24,11,11,19,14,22,17,36,27,78,67,36,27,28,153,9,13,23,10,2,20,19,16,20,11,26,24,6,41,41,24,1,32,30,41,4,0,78,140,23,13,0
9,11,10,31,13,11,20,17,10,20,17,28,41,38,76,36,22,20,152,2,14,6,14,5,9,16,8,16,19,25,22,14,44,18,38,0,28,39,32,11,0,77,154,6,12,2
7,12,18,4,13,5,21,26,10,12,17,18,26,52,97,38,46,34,131,14,16,0,14,3,15,20,13,19,15,26,23,7,54,31,26,2,29,49,34,3,0,96,159,7,13,0
6,19,25,5,9,8,21,22,15,24,21,20,21,108,101,37,40,36,144,13,18,26,6,11,28,25,9,21,21,24,22,6,61,30,27,1,47,56,32,6,0,132,171,4,16,0
3,18,8,17,15,7,15,19,7,20,12,12,18,71,67,40,35,46,135,3,4,7,10,8,18,16,10,24,25,24,31,7,41,24,37,1,27,52,31,0,0,90,132,0,15,2
15,12,15,14,16,10,18,18,5,16,25,17,10,98,61,41,37,33,105,10,11,4,8,4,16,25,10,24,21,32,23,4,50,26,16,1,27,53,38,0,0,124,137,15,10,0
10,10,13,10,13,8,16,12,15,30,25,20,21,70,105,41,44,35,135,7,19,15,20,13,18,19,10,21,25,29,29,6,47,29,29,1,36,45,34,10,0,146,143,6,8,2
22,10,11,2,14,11,19,18,13,23,15,21,22,90,69,46,47,43,119,12,8,10,3,4,22,16,15,19,13,31,32,10,41,31,37,1,37,40,43,11,0,109,125,23,10,0
9,8,10,45,24,10,12,23,15,27,24,19,26,115,68,29,39,35,186,8,22,47,14,8,18,12,11,29,25,49,47,7,46,32,23,0,32,46,33,8,0,117,180,7,15,2
8,16,10,6,6,13,11,15,19,16,22,34,31,128,66,32,24,16,130,9,10,3,10,7,18,26,6,21,23,30,38,3,57,32,21,1,33,59,36,8,0,137,167,4,13,0
5,4,17,6,11,13,13,9,12,22,16,22,27,67,65,20,33,15,136,6,9,7,8,7,15,12,11,23,15,26,23,14,38,19,29,1,37,40,30,10,0,96,131,4,8,0
3,13,14,8,10,8,24,14,13,22,16,24,16,63,71,40,41,38,133,10,20,23,4,7,19,29,11,23,19,30,31,7,41,41,35,1,38,42,32,3,0,110,113,2,6,0
16,18,17,15,17,4,13,23,15,17,26,21,22,80,71,39,40,28,144,15,20,7,8,2,14,14,18,19,19,25,27,7,54,23,34,1,40,48,33,11,0,99,197,15,16,0
10,20,13,10,9,6,9,20,7,19,21,13,17,104,61,31,36,32,139,10,15,10,0,13,19,19,9,14,24,30,38,11,47,34,20,1,32,44,34,10,0,124,137,6,1,2
19,14,13,8,12,9,18,11,3,20,25,17,14,112,77,41,36,33,134,5,13,14,10,10,26,18,8,22,26,39,35,7,50,13,26,1,31,46,33,13,0,140,141,20,9,0
10,11,7,6,13,7,20,16,4,23,23,16,24,75,72,44,41,35,103,13,12,4,3,7,18,15,10,27,24,14,17,7,41,26,26,1,38,47,38,3,0,103,110,7,13,2
19,14,133,23,20,10,17,22,18,25,18,12,22,83,79,45,37,40,136,10,6,7,9,12,9,18,10,29,27,44,31,14,33,28,26,1,26,38,130,7,0,110,151,20,10,0
6,13,10,29,44,15,18,10,8,23,18,20,24,65,126,34,37,29,137,8,14,14,5,13,13,14,14,27,22,36,31,7,46,25,37,1,40,50,30,3,0,123,173,5,9,0
2,8,16,11,28,13,18,18,11,21,16,20,28,73,88,29,27,28,177,9,22,21,10,4,20,14,7,31,20,38,33,6,47,30,28,1,33,49,27,6,0,115,157,0,16,0
6,11,17,5,10,12,6,12,20,15,23,39,36,102,61,38,27,12,146,4,16,21,3,14,14,19,16,26,22,18,17,6,45,32,28,2,27,56,31,7,0,107,126,4,11,0
9,10,18,9,13,13,19,19,4,19,23,23,23,101,109,41,30,33,139,7,22,6,10,11,23,18,16,24,24,30,36,7,58,30,30,1,35,54,32,4,0,140,160,6,9,2
17,18,17,15,10,4,16,30,11,40,37,27,13,120,110,53,38,47,137,8,15,28,10,4,18,17,13,33,24,38,36,4,63,37,40,2,46,74,51,10,0,163,136,20,8,0
11,9,19,22,13,4,20,23,4,29,25,21,9,66,128,46,36,44,119,5,11,8,6,12,14,27,16,23,22,32,22,7,72,38,39,0,36,71,35,3,0,150,131,8,7,2
16,12,16,13,35,13,22,9,12,17,16,29,15,83,80,36,47,42,147,15,6,8,13,17,21,22,14,20,28,26,31,4,52,33,34,0,31,55,47,6,0,136,183,15,13,0
8,16,11,33,12,15,22,21,15,23,26,10,15,90,103,48,49,38,150,11,14,24,4,9,10,24,19,31,29,37,41,6,55,29,50,2,47,52,36,3,0,167,136,4,14,2
10,6,17,11,21,8,27,16,19,14,25,23,17,90,71,34,166,35,156,6,20,7,6,9,16,22,13,31,22,39,38,4,48,38,34,1,36,40,118,11,0,128,153,9,10,0
8,7,18,5,17,17,20,14,18,17,16,23,24,65,114,34,29,29,139,9,13,43,0,7,6,19,11,26,23,45,35,8,44,23,29,2,35,47,30,7,0,143,127,5,20,0
9,6,15,53,33,6,16,17,12,23,14,28,31,110,77,43,37,38,165,17,14,11,18,13,17,28,15,30,30,34,37,15,58,37,38,1,39,61,30,14,0,134,185,6,10,2
16,15,12,14,9,13,10,14,9,11,22,40,22,108,88,42,20,16,127,11,10,7,3,7,24,19,11,23,19,41,34,10,64,24,27,2,36,67,38,3,0,153,118,17,5,0
8,9,10,26,6,8,17,19,7,15,14,15,17,74,63,30,28,28,150,10,19,7,7,5,22,18,14,17,29,26,25,4,41,21,26,0,31,48,35,0,0,86,132,6,1,2
17,16,12,13,17,14,22,25,9,20,24,16,20,82,67,39,38,30,123,9,13,11,7,9,18,14,7,18,18,24,26,7,47,23,24,0,40,45,40,10,0,97,167,19,5,0
6,11,12,6,4,15,10,22,8,21,21,28,27,113,83,42,32,37,122,11,13,10,4,8,16,21,15,12,22,31,29,0,64,23,44,0,37,62,38,7,0,145,117,4,2,2
2,12,10,8,16,13,19,25,21,20,23,26,16,71,97,34,49,33,128,12,6,24,14,0,21,15,12,29,25,24,23,0,63,20,46,1,42,57,35,10,0,126,152,0,13,0
14,12,20,28,30,13,15,23,14,19,28,11,20,122,92,52,46,42,123,16,10,6,4,3,18,24,15,24,31,44,49,14,60,26,36,2,48,53,26,14,0,172,191,11,11,0
7,11,15,11,23,9,19,20,13,32,16,28,21,92,86,37,39,36,169,19,23,31,4,10,16,21,9,22,27,27,29,4,58,29,49,1,47,54,27,7,0,132,142,6,13,0
22,13,4,17,9,3,15,16,9,17,19,19,21,77,117,34,26,36,149,11,20,13,11,7,21,17,15,22,18,33,31,0,48,21,34,2,33,49,30,4,0,140,116,19,13,0
7,9,23,31,31,6,25,26,13,31,32,29,27,96,83,37,40,41,170,7,9,36,7,11,16,16,20,23,23,39,26,10,61,39,34,1,56,61,34,4,0,131,183,4,14,2
16,19,22,15,9,9,16,20,9,23,21,39,36,85,101,35,26,22,148,16,15,10,7,6,16,8,13,24,18,45,51,7,43,31,33,0,34,43,35,7,0,129,153,17,15,0
6,16,12,24,6,12,13,10,12,28,20,29,26,77,79,37,47,45,136,11,18,23,3,5,17,17,18,26,24,27,18,4,41,28,38,0,30,48,37,10,0,100,143,4,9,2
