172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.150,172.20.2.151,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.149,172.20.2.152,172.20.2.174
3083,380,1216,1411,1227,970,1322,2162,2011,233,3732,14830,1316,737,1474,737,7441,2030,1690,148,3040,672,13505,192,4524,1474,331,0
2698,1214,2179,849,1690,959,1217,1821,3408,960,4444,11405,894,737,331,1055,6658,2670,1356,74,2133,411,21233,0,4402,0,182,0
2525,2305,222,526,1480,970,451,1772,4056,1587,6549,11410,905,406,1068,1143,7775,2487,864,74,2458,336,10645,192,3041,1218,1068,0
222,988,1301,666,1445,1290,1217,1481,1446,885,2576,13117,969,331,662,662,4869,2818,1176,74,2577,1008,15400,0,0,737,1068,0
2757,1354,1696,1188,1710,639,708,1617,1220,737,105779,15215,1391,1143,406,737,8618,2668,678,74,133882,1083,15595,192,3286,1474,1474,0
296,1825,639,1142,1701,222,1323,2749,3122,28683,9124,13885,969,1429,1449,575,13326,4162,1297,148,1985,1083,14450,0,0,0,3111,1606
2819,1685,1290,1068,1158,526,1738,2083,1913,25480,8475,17110,747,276,2341,1643,8369,5039,1709,0,1802,672,18255,192,4594,737,2067,1272
819,1927,720,737,994,406,1141,1392,3870,23139,8358,11595,1083,1013,2857,169,7894,4654,1523,74,5153,336,16027,0,1574,331,1506,796
2086,2018,103173,638,1649,662,821,1989,2086,22168,5765,14460,336,591,1691,906,10405,6679,1058,0,133992,1494,14445,0,4408,406,1433,944
548,1033,1217,102326,1322,1143,1141,1662,1737,24267,5677,11590,1158,591,966,1312,5169,4702,1359,74,136697,0,17305,0,1434,1143,696,1092
674,2199,4062,187,769,1953,1181,2888,3677,32525,8153,9700,969,737,1604,1150,10660,4191,1074,74,4631,747,20117,0,1807,0,1690,1249
1626,2489,884,599,3239,564,1742,3791,1241,41882,9086,14065,980,1143,1602,1382,11738,6905,1182,148,3107,336,17300,192,2320,1068,2463,1485
148,1753,639,1661,2314,959,2169,2761,4259,20957,6158,15780,894,1068,649,904,10084,5104,1361,74,4709,822,21520,0,0,1474,1711,828
2567,1945,1291,1310,2100,1102,1342,3128,4038,9549,8330,17181,1727,1143,1387,662,13673,4315,1205,74,2888,411,19205,192,3321,6320,2139,794
296,1015,775,1019,1764,1497,842,2795,3306,50725,6714,18338,1716,2221,1360,1815,8290,6331,1169,148,1756,822,18640,0,0,6160,3145,2821
2493,1409,1080,480,3011,639,857,2851,3499,34357,14393,11980,1727,1530,3042,906,15942,6919,1073,74,2426,747,15220,192,4005,737,911,1564
1335,2035,924,932,1781,74,1060,2900,2480,11937,11378,15975,336,993,1717,1246,13616,3658,1225,74,2144,1083,12355,0,2514,737,1325,546
674,1641,451,1954,2539,1217,1227,1588,2637,23062,6279,6480,747,757,879,1036,9429,5528,730,0,2253,1569,18060,0,1807,0,364,1092
2286,1845,3909,1742,1450,737,1323,2312,3230,12123,10827,13505,1494,997,1605,1143,13422,3316,1015,74,2419,1083,19966,0,4298,812,1689,546
748,941,1707,593,1506,1034,625,1973,3287,11604,6977,13505,633,653,2010,1068,9274,2900,1117,74,2648,1083,13115,0,1807,1474,844,546
2500,2386,1290,1080,2220,1301,1186,4072,4281,19184,9793,12935,569,662,1385,1237,16636,5422,1591,74,2881,1083,16155,192,3101,662,588,953
296,1299,1181,1587,2467,1034,1602,3164,2683,21267,11921,14835,1380,331,2616,1054,18513,5667,1621,148,2084,1158,16735,0,0,1068,899,954
2641,1963,1291,148,2927,1376,2137,2879,4666,20812,9974,8950,1391,0,1387,644,17968,4979,907,74,2278,1494,16165,192,3247,406,493,532
622,1784,7026,1474,1284,1440,1323,2865,3437,51699,7786,15835,1305,2058,1847,2128,12503,6647,1497,148,1682,336,24703,0,1435,331,3854,2699
2619,1587,599,1142,2186,970,1062,2566,2154,53794,7546,13885,1196,1780,1690,1172,9653,4960,965,0,2158,1083,17495,192,4108,1474,2946,3001
1293,2344,1217,857,3051,737,1654,4414,4797,54330,15230,17115,747,2176,2963,1306,21645,12375,2574,148,2123,1158,15970,0,2343,812,1702,2508
748,1243,1376,924,1982,480,1814,2238,2910,57728,10444,12540,1083,1821,3323,1883,10494,9122,432,0,2285,0,16735,0,1807,1143,2031,2804
948,990,811,1911,2378,613,1231,3005,2786,43840,8418,19003,1727,1758,2668,1965,8763,7767,1731,74,2920,1008,15220,0,2226,6575,2050,2110
222,1836,970,1661,2789,959,775,3126,3688,41937,7893,14065,633,875,1691,1535,15047,6521,2047,148,2500,336,15965,0,0,812,1433,1499
2219,1744,148,1216,2182,639,960,2881,1675,44404,8475,9895,1316,322,1501,744,10877,6848,1260,74,2694,1158,14265,192,3263,1143,2304,2119
222,1686,444,925,2555,1290,1504,2824,2221,31338,11076,16355,1044,1805,2010,1366,18313,7656,1883,148,1823,1083,18440,0,0,1880,1363,1078
2767,148,3123,980,2566,1177,2254,2268,3070,49880,10812,12451,644,662,1418,408,17352,8117,1486,74,2232,336,16496,192,4301,7223,1596,2080
748,1850,1180,694,1296,760,1488,3366,5084,50248,9076,14415,1305,702,2120,976,15243,6625,1310,74,2172,747,14455,0,1830,5671,3580,2204
2609,1383,6103,480,2170,331,1151,2891,4798,60521,7319,13880,747,1043,954,1575,12928,8090,1529,0,1851,336,17767,192,3906,662,3564,3188
1335,2356,3577,1519,3336,1263,1727,4149,4783,44222,18518,13342,747,1547,2482,1075,21587,9912,2377,0,2197,672,20099,0,2491,1143,1703,1888
822,2074,2464,593,1662,1143,564,1670,2898,33296,9609,12735,411,2223,1501,1406,13636,5225,1169,74,4755,411,12427,0,1807,1068,1284,1638
990,2216,1365,930,3031,850,1622,2819,1840,22272,7515,14265,980,1975,2600,669,12131,10340,540,74,3068,747,18440,0,2351,1143,1871,2184
296,3716,638,1736,4085,959,444,3446,2565,64654,15279,14645,1791,1025,3320,1469,15885,9333,1880,148,2500,1158,20725,0,0,737,2256,2591
1851,528,810,1291,897,639,842,3478,1904,33372,8420,13305,1391,1923,1604,1536,14735,7567,1999,74,2916,336,11795,192,2095,331,1897,2119
222,2877,812,613,4135,835,1921,4566,2598,83544,13811,15925,969,1088,3449,1021,15677,10638,1873,148,2278,1083,19390,0,0,5808,2239,3783
2757,1529,1181,1791,1637,1177,1498,2662,3308,90693,8108,14756,980,1039,2010,1162,11851,8020,824,74,2158,336,15590,192,4198,5163,4458,2440
1106,1136,5927,782,3084,884,2052,3842,4750,69127,14231,12742,969,1291,3040,1887,19753,9117,2147,0,1837,0,20844,0,2402,737,4726,3275
2725,2098,564,811,1980,932,1152,4350,6177,75903,11645,16879,822,1365,1948,1578,19085,9167,2273,0,2225,1158,14640,192,4050,1143,3764,3592
1409,1468,959,268,2100,406,1141,3526,2664,68542,9189,10455,336,2360,2165,1723,11607,11753,943,0,2652,336,14070,0,2495,331,2743,3086
822,1506,1707,593,2440,993,1152,4098,2970,65739,13655,11215,336,1712,2613,1153,12792,9435,1565,148,2250,336,14255,0,1807,406,1731,3202
790,2886,1696,1005,4400,519,1291,3448,4929,76978,16891,10490,1727,2975,3725,838,20911,13913,1709,74,3068,0,18640,0,1881,1143,2593,3572
3562,1991,564,1330,2098,1365,1363,3264,2840,157813,12173,16380,969,1351,2453,1575,15773,10830,1446,148,133849,1494,13690,0,5499,737,3222,2508
1893,1565,479,810,3157,639,1873,4579,4248,116236,16264,15020,1391,1410,2929,2348,17754,12061,2901,74,2870,822,15595,192,2449,1399,3258,4904
1138,1641,812,613,2971,1091,1797,4577,3016,87859,12857,16506,633,1424,2656,1298,18626,8056,2424,74,1756,747,11785,0,2277,7084,3295,4127
2609,1827,4710,906,3135,1177,2504,3990,3817,95413,17083,16886,1054,785,2638,2316,20935,12032,1562,0,2147,1494,19556,192,4124,6183,3841,3514
990,2033,4430,1188,3205,959,1727,4216,5270,113072,13787,14650,94230,2193,1679,1730,22057,9983,2538,0,60797,1494,18983,0,2277,0,5766,4658
2076,2014,970,1386,1804,1681,1454,4598,5766,47890,13110,13243,820,729,1604,1075,22435,8226,1411,148,2225,1083,13690,0,4272,6565,2103,2290
1061,3243,628,1742,4090,812,1727,5074,7636,87339,19709,11975,1203,1745,4201,1416,26565,16167,2465,74,2454,411,18445,0,2021,1068,1744,3776
222,2557,4137,1255,3465,959,925,4036,4102,66367,19586,14065,1380,3001,2953,2044,21849,13636,2040,148,2694,336,18968,0,0,1143,2664,2980
1851,2894,884,1411,3020,1301,1547,3557,4191,63370,13646,16540,1727,1766,2888,507,18636,11075,1672,74,2983,672,18825,192,2494,1143,2689,2915
1148,3125,1256,444,4945,959,1026,4371,4686,73050,17722,14830,894,1741,2965,1552,23841,15069,1778,74,2310,672,16350,0,2553,1143,2703,3323
2219,1601,737,885,2194,1301,2134,3271,3303,43544,12921,12170,1196,666,1185,1291,17135,7908,2026,0,2352,672,17305,192,3661,662,1772,1550
1535,1488,5008,1568,3149,1903,960,4937,5035,74991,15577,16230,1642,1505,2154,1789,22748,11128,2181,74,1495,747,23248,0,2841,5586,3075,3147
2515,905,4289,1792,2646,1102,2284,5110,4826,98664,13752,16740,1232,1804,2809,1540,16870,12619,2696,74,2539,1158,20153,192,3809,7366,4772,4928
1074,1252,2384,526,3003,737,1505,3596,2304,80961,9054,10650,1652,629,2789,1521,16066,10472,1991,74,2271,822,15183,0,2553,0,3281,3454
148,1063,4798,1330,1662,331,740,3445,4285,77888,9538,14075,1157,1648,1908,1413,17459,8921,1853,148,2370,1083,18073,0,0,1143,5052,3814
345,1396,1034,599,2420,331,735,3731,6013,66720,14743,14080,644,2857,2483,1082,20638,10819,2305,74,3022,1494,13115,0,140,1068,1070,2980
1412,2998,564,1661,4038,1365,1062,4751,6665,43315,18992,11795,1305,1588,2577,1610,31784,11152,1522,74,2620,1083,13695,0,2650,737,1465,2434
2525,1901,554,2122,3730,1307,1230,4599,5801,63995,17960,17766,644,1934,2294,2055,23574,12452,1690,74,2983,747,15965,192,3825,5718,2104,3211
1264,2969,519,1587,3823,959,951,3486,4209,54504,15037,13685,2198,2184,3205,1780,22314,10329,2387,74,4487,411,14267,0,2627,737,2315,3063
2441,1423,1068,885,3782,970,1626,4050,2957,102528,15651,14645,559,883,2712,1695,24955,13814,2478,74,2119,1083,13115,192,3529,662,2422,2836
1370,2261,1068,500,3233,1572,2176,5529,5034,80961,18194,10440,187,591,1941,1571,24042,14162,2538,0,1647,411,17653,0,2553,7465,3271,3781
2219,1248,4592,243,3291,771,2037,5647,4559,84384,17088,13522,1083,1004,2382,1481,26644,9895,2702,74,1862,1083,14915,192,4031,4907,4979,3832
148,1281,4515,1763,2544,1275,2861,5299,9599,49477,21009,16449,867,1086,1530,1807,32183,10618,1763,74,2151,747,20335,0,0,5620,3589,2809
148,1496,1301,187,1473,480,1516,3399,5453,47595,13557,14455,74,1355,2010,1812,22139,8156,2007,148,2377,1083,7790,0,0,1068,2135,2142
819,1809,5012,1336,3733,0,510,3320,4560,43982,11791,10830,604,2164,1758,1314,19014,9754,1659,74,2813,0,13759,0,1574,331,1904,2110
1370,2685,1376,849,4121,884,1212,3542,7208,43593,19376,12350,934,1502,2805,744,31544,11434,2220,74,2659,0,16160,0,2553,662,1775,1888
2631,2892,148,1174,4345,2185,1253,4456,6091,56039,19037,18081,268,2086,3086,1481,23633,10655,1781,148,3155,1083,14630,192,3838,6087,1701,2804
1074,3590,1142,1512,4890,959,811,5054,107104,85893,19505,16360,524,2308,4503,1519,27301,15982,1594,0,133488,1419,16155,0,2576,662,2228,4155
2293,3294,850,1291,3913,970,1403,7049,4895,102304,23202,14640,820,1403,3298,1188,27491,15568,3775,74,1925,747,17110,192,3928,1143,3420,4557
197,2327,1548,1519,4625,1696,1185,4954,4983,79858,20233,9315,822,1143,2566,1050,30123,12421,2310,0,1548,411,17300,0,260,406,2354,3193
2125,2423,2831,649,3894,1275,2502,6173,5546,77561,22865,16291,1568,1143,2076,2200,30898,13167,2859,148,2151,411,19335,192,2449,5677,1866,3036
548,1494,7353,1174,3868,1395,2360,6351,5145,119781,18641,13670,1614,1847,2243,1975,30167,12987,2846,74,2454,336,21852,0,1434,6728,6277,5470
1148,1817,3464,762,3060,944,2443,5155,6749,46517,18944,13176,934,1042,2910,1653,27109,10886,2129,74,2670,672,15408,0,2557,7129,2571,2068
1300,3998,3404,1174,3487,771,1425,6261,11408,66623,26552,14347,604,1769,3767,1892,42550,13243,2415,148,2937,336,15180,192,1574,5209,1911,2388
1412,3529,970,1586,4616,884,113,4644,4032,55318,16701,10845,523,1156,2472,913,27620,12026,1784,74,2892,1158,15015,0,2724,331,1705,2360
2483,3625,479,885,4870,3054,885,4645,4579,45885,21851,13495,1762,1502,3142,1075,30708,12825,1784,74,4846,336,17164,192,3413,1068,1775,1666
148,2623,406,925,3574,1696,1680,4083,4720,44026,20927,12930,449,1526,2790,1481,25799,11144,1765,0,2102,747,16345,0,0,331,2073,1888
2261,2558,1113,1142,3485,1300,1292,4676,2990,85419,18961,14830,484,2287,3563,1928,25218,13601,2453,74,1823,747,12545,192,2864,737,3800,3521
345,1487,1365,1432,4537,612,2982,9879,4177,173287,23665,14411,456,1522,3580,1992,33045,19770,3485,74,4843,336,15815,0,140,8807,4697,8042
2782,2398,4153,1311,3761,2160,2969,7215,6413,117275,19473,13306,1568,1760,3363,2193,30200,15958,2629,74,2260,0,23960,0,4819,5000,4261,5552
622,2488,8351,1249,3510,944,2234,6483,10593,85961,21944,12370,867,1285,1604,1734,38372,12911,2379,74,2140,336,20804,0,1434,5155,5680,4301
1148,1919,970,1499,3380,1017,2409,5692,8871,81337,22860,12459,934,1293,2189,1543,31689,13319,1781,74,2705,747,14640,0,2557,5780,2756,2835
1226,2607,4463,1174,3246,1583,1562,5285,7294,92074,18372,20189,1015,2463,3062,1769,26137,15922,3747,148,2715,1083,15474,192,1648,6832,4121,4459
1338,3448,1181,444,2719,553,1256,5293,6057,65930,20775,14645,859,1210,2454,1266,27995,10607,2115,0,2892,1083,16350,0,2701,406,2564,2434
1777,4586,662,885,4907,970,633,6737,5927,65763,28896,8180,820,2347,3844,1071,39189,15678,1837,74,2267,747,13500,192,2494,1068,1906,2656
3108,2739,406,737,3492,884,1581,6878,6447,94467,25475,14645,569,611,3640,2329,30025,16420,2783,0,2035,1158,15585,0,4801,1068,3329,4414
2893,3595,5406,518,5446,1376,1000,8714,7084,114317,28754,13305,747,1465,4781,1547,40893,18300,3206,74,2613,336,17956,192,4848,1474,2913,4585
745,3241,2359,1594,3281,1068,1865,5467,5383,81947,19500,15025,867,1083,2558,1715,29708,13175,2512,74,2190,1158,21479,0,1551,737,3356,2742
1338,1504,5865,1093,5062,1349,2983,6122,5938,128756,21056,14280,821,1499,2469,1488,32175,13936,2712,74,2451,336,18560,0,2701,6038,5755,5986
622,2002,3315,437,4695,538,2662,7954,10729,126340,27184,11458,940,1475,3695,1429,40318,17244,3002,148,2334,411,12754,0,1434,4205,3761,4896
1148,4172,970,1499,5160,835,1146,5906,9692,109566,22739,13827,1270,1816,3007,1492,37378,17257,2357,74,2592,1158,17115,0,2576,6465,4902,4389
1735,3537,3963,268,3802,1376,1472,5191,6309,86255,21734,13300,1426,2078,2878,2058,32599,13057,2314,74,2824,0,16854,192,2095,1068,3865,3691
148,4235,1473,775,4111,1290,1217,4596,4879,99078,19735,14260,1271,2973,3393,1604,26880,18031,2331,0,2370,672,21680,0,0,1474,3466,4826
2967,3769,113,810,4978,970,1883,7449,6515,106943,26258,12543,1231,1135,3364,1964,33970,17964,2086,74,2147,747,19775,192,4709,737,3885,4414
548,2544,1142,932,5943,628,1684,6294,4027,106138,24993,16550,336,1782,5346,2069,29328,16327,3035,74,1735,1494,16535,0,1434,737,2909,3979
3019,2730,3814,983,3357,1395,104217,6521,6313,96498,25016,21196,410,2354,3363,2224,37879,15650,3160,74,133634,822,15983,192,4819,5993,3783,3795
967,2936,3340,864,4442,1288,2075,7145,6814,102288,23824,23218,1203,2087,3349,1307,32221,17179,2851,148,2719,1158,16861,0,1648,12244,4472,4882
1148,1311,4727,518,3283,0,2415,5915,8177,67593,21909,11780,1345,1679,2075,1416,36171,11988,2735,74,2102,0,17494,0,2576,1068,3341,3317
622,2127,4369,1336,2626,850,511,5678,6665,123193,16563,10455,1426,2375,2928,1645,22130,13616,2066,148,2447,336,19168,0,1434,1143,3322,4858
148,2737,4055,518,3477,959,2357,4587,6503,104257,17265,11030,598,2369,3942,1323,26310,16798,2158,0,2705,672,18144,0,0,0,3484,4340
1819,4792,810,723,4363,846,1705,6771,6230,113485,24310,18547,1426,1928,2273,1981,34858,17372,2746,0,3303,747,15025,192,2169,6440,5200,5865
74,2764,1474,850,5333,959,480,6004,3797,107677,22064,15410,1196,2665,3903,2341,29656,16777,1817,0,2028,1494,16925,0,0,1068,2640,3998
3051,3274,331,406,3737,970,2758,6788,5690,73781,22217,10645,1306,1640,2931,2105,32628,14726,2227,74,1925,336,18255,192,4842,1143,1508,3470
622,3492,1142,599,5274,959,1327,7912,8171,93837,31086,11030,747,653,4593,2033,44889,16490,2985,148,2299,747,17300,0,1434,0,1983,3507
2686,1320,6864,1717,5952,944,2327,8229,5964,113355,24804,13125,821,1968,3581,2053,37014,18361,3699,74,2112,0,20131,0,4967,6807,3323,4676
1300,2352,3938,1674,3107,1888,2834,7082,9151,88631,24166,13812,1614,1597,3856,1251,37939,11052,2440,148,2225,1158,22793,192,1574,10232,5455,4819
822,2585,970,593,4980,406,3173,7374,9681,97137,28655,11030,1681,1894,3348,1467,43892,17686,2940,74,2250,672,16930,0,1807,331,3595,5038
881,3572,6328,1099,5526,1177,1595,5372,6561,165634,29950,17092,1090,769,5011,1610,38226,20534,2307,0,2715,1494,18881,192,1434,6040,3748,4358
148,2541,7609,1181,3927,1365,1437,6408,6950,64538,21969,12175,523,875,2802,1798,34000,11380,2564,0,2892,1158,21440,0,0,406,3872,2865
2158,3605,662,479,4001,564,1594,4777,4703,78009,20747,9695,484,1055,2746,1308,28252,11298,2167,0,1999,411,14440,192,3041,662,4276,4345
222,4362,737,775,4870,1365,1217,5396,7539,76764,28227,10080,644,1680,3169,1160,35743,18133,1702,148,2416,747,18440,0,0,406,1989,3526
2906,3397,857,736,6409,564,1909,7270,6750,82582,31483,12540,1083,1577,4564,1546,39308,14987,3255,74,1897,0,15975,192,4819,1143,2730,4461
622,2758,1290,620,7317,869,2258,10089,8720,127809,32172,17390,867,2721,4545,1913,50135,24202,4335,148,2384,747,16540,0,1434,4978,2400,5862
822,2219,970,924,4848,811,3644,7541,6734,103949,27089,12365,821,1348,3940,1319,41333,17122,3141,74,2412,1158,14450,0,1833,737,2212,4298
2357,1636,6426,1343,4936,1270,3152,8022,7640,95991,22887,15807,604,1431,2939,1539,37968,16557,3463,74,2545,747,18793,0,4073,10427,3711,4439
748,2065,6097,1668,3762,2036,2991,8707,11610,148793,28319,17252,1681,2217,4098,1738,44846,17297,3755,0,2592,411,24950,0,1811,12958,6844,7156
2525,2677,4783,1836,3275,1462,1533,5069,7426,51364,20980,16105,1426,997,2142,1715,31339,11029,1742,0,2898,1083,18758,192,3440,5979,2338,2344
222,2795,811,850,5032,674,1142,6140,6297,91904,29696,14080,1196,2441,5194,1552,41158,15095,2444,148,2222,1494,15025,0,0,331,4129,3870
3051,3819,850,1785,5238,1056,1497,6836,6525,67327,26444,16799,820,1952,3422,338,35513,15714,1791,74,1879,1158,14450,192,5041,6384,3001,3556
819,3515,993,0,5084,599,1910,5987,6539,106530,28224,16170,785,2705,3821,1977,40659,21536,2819,148,2081,1494,13690,0,1652,406,3528,5371
3093,3348,120,736,6100,1255,2315,5901,6094,98259,32049,13890,336,1884,4020,1629,38436,15369,2201,74,2193,1494,13495,192,4745,662,3045,3382
548,3791,4549,2570,4790,782,2511,8531,7216,126338,33183,12202,1203,1412,3793,2270,41619,21777,4350,74,5048,747,20303,0,1434,662,3327,5751
896,1818,970,1459,5424,944,3456,8931,9215,101956,32031,12531,485,922,4543,1800,51089,16547,3531,74,2186,747,14255,0,1807,5391,2649,4307
1177,2785,6947,1883,107563,1689,4608,7877,11369,112592,136677,20949,679,2114,3944,1246,48363,15952,3519,74,265565,747,26375,0,2317,16487,7624,5845
296,3269,4071,1223,2527,562,1209,6003,15313,109197,24130,15518,1009,1863,3028,1418,39892,12668,1987,74,2331,411,12979,0,0,12007,5120,4076
2293,4495,1290,1263,4163,999,1291,5354,8085,104613,25055,13495,604,1876,3686,1629,37641,16732,2603,0,2094,336,17295,192,2887,1068,3967,4613
748,3817,2415,737,5652,1080,1106,6838,5019,121395,31747,14645,598,2711,4870,1875,38926,23445,2734,148,2187,1158,14248,0,1807,1068,4676,5498
3125,4192,1474,885,5954,1255,1367,7696,7729,113495,30856,16516,1306,2734,5503,1721,40145,22500,3215,74,2055,672,21319,192,4520,5539,5931,5401
1019,3650,812,1350,6310,1212,2438,7330,7938,89932,28797,17147,860,1880,2786,2322,44498,14687,1800,148,2508,1008,18250,0,2021,1068,3745,3745
2567,3554,5900,1365,4464,1330,1851,8031,7878,107985,30125,12360,1157,1986,4399,1776,46530,19435,3612,74,2436,1158,18233,192,3793,737,4720,5349
748,1372,7418,1139,5526,1064,2861,9407,8212,124805,29903,14580,456,1328,3969,1963,49913,20318,4796,74,2737,747,17736,0,1807,5376,2994,5245
2972,2094,4010,966,4924,745,2420,6486,9025,123061,25300,17968,1568,2746,3691,2365,37896,19636,2698,148,1911,747,19790,0,4505,12022,6212,4712
671,2505,222,1139,5880,613,3725,7907,10623,159095,28370,12471,1351,2117,3717,1568,42537,26214,4103,0,2641,0,15975,0,932,5910,7821,8719
148,4185,4281,980,3937,1543,1068,7708,9906,120437,25591,17135,1345,1559,3799,1760,45568,18025,2862,74,2451,1494,24536,0,0,5394,5615,5310
916,3405,3730,857,3759,406,810,3190,4120,61743,19023,9120,1351,2284,3854,1344,36648,16524,2210,0,2020,0,17931,192,2351,662,3457,4162
748,3885,970,2048,5736,2283,2290,7251,5210,95052,27092,17470,1681,2948,3158,2136,38457,18521,3068,74,2451,1083,22820,0,1807,6073,4701,6280
2893,3813,554,600,6997,593,2065,9152,6043,130623,34719,11410,940,2273,3890,1153,49271,22316,4439,74,4821,672,11968,192,4617,331,4217,5075
938,3543,1548,102119,4995,1742,2641,8205,6372,143231,27596,17126,1196,2275,3864,2411,40004,20216,2882,148,133146,747,23770,0,1881,1474,6610,5967
2209,2796,3471,391,5958,1537,3430,8761,8596,129140,30546,16344,895,3028,4854,1325,46542,21894,3857,74,2270,747,18649,192,3632,6411,5769,7155
748,1937,3542,402,3435,1949,3068,6331,9130,131187,27329,17239,860,1750,2841,1653,38115,19817,3468,74,3142,1083,13668,0,1807,7615,4124,5399
2157,2665,4368,1628,5224,1724,3150,6923,12149,133715,21833,19860,1157,1293,4620,2253,38578,19590,3762,148,2616,747,21263,192,2169,17719,4238,5999
745,3154,5755,1064,3725,1019,1260,5246,8401,149188,23926,13175,1539,1739,2483,2024,35404,17995,2841,74,2663,336,20329,0,909,331,7398,6015
148,3763,895,1460,6866,1546,1408,6091,6836,88513,28927,14202,1157,2038,4431,1822,41894,16884,2305,74,2105,411,15025,0,0,6667,3665,4574
948,4453,1621,1094,5990,613,1561,7918,6114,134355,29737,15519,1426,2521,3898,2726,40089,25321,3195,0,2373,747,15785,0,2300,5533,4458,7613
674,4409,564,331,5056,1411,850,7300,5697,190932,34811,10270,187,2382,5768,2152,37774,27544,2328,74,2190,747,9880,0,1807,406,5682,9171
2841,3550,2119,736,6121,593,2179,9296,6002,128222,31374,11030,1351,2782,5917,1083,44946,21944,4195,74,2355,672,18438,192,4147,737,4477,5581
864,2491,4354,1026,7212,806,2738,8185,7058,118262,28054,16783,1607,1101,4074,2658,41017,21438,3930,74,2275,747,22993,0,1907,5794,3291,5350
2525,2451,4918,1703,4710,1744,2889,8471,11447,155980,30434,10734,969,2141,3074,1474,44672,21704,4422,74,4592,336,18839,192,3899,10735,4267,5564
664,3227,6929,733,4237,1287,2116,5747,8527,89615,24929,12918,1083,1531,2140,899,37669,17811,1995,74,2511,1083,22415,0,940,5767,3922,3989
2189,2893,4203,1628,3725,1225,2118,6811,9413,81565,20736,15966,485,1865,2485,1575,38375,15873,1749,148,2468,747,20898,192,2375,9691,3504,3984
1219,4433,628,1181,6752,850,1765,7075,11219,121491,28219,9890,867,2063,2398,1585,45575,17162,2815,0,2423,672,16540,0,2541,331,4501,5451
896,4431,3558,930,5329,1068,850,6550,4670,122779,26586,9885,523,2179,3162,2275,35426,21136,2082,74,2183,822,18431,0,1811,1217,4200,6345
1081,4030,222,662,5832,1181,1467,6833,6231,174589,29980,13690,1090,2856,5858,2865,38576,27369,2973,0,1837,747,16350,192,1830,737,7267,8194
990,3960,970,970,6645,494,1785,6841,4706,137917,34693,15780,598,1494,5597,2178,44236,22309,3379,74,2839,747,15585,0,2332,737,3725,5469
