172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.150,172.20.2.151,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.149,172.20.2.152,172.20.2.174
1955,1302,3041,1021,3599,1742,1084,2469,5164,3574,5109,7566,987,901,5811,1900,7699,1797,2062,74,2130,1915,7300,0,600,2660,1482,8802
3367,3066,2122,1862,5998,2281,1972,5595,6360,3145,9069,6829,956,1140,3575,2261,14112,3649,3197,74,2215,1915,9030,407,2019,1140,1090,16973
296,1365,2087,2847,7148,1742,2458,3982,4888,4529,11794,7385,2327,570,6212,1676,14537,3964,3178,148,1640,2105,9265,0,0,1900,1411,18110
3587,2735,2238,148,7177,2471,3895,2906,7126,3581,6650,5766,2486,0,2846,915,17789,2696,1546,74,1686,2680,8603,407,2086,760,1336,17731
1657,2832,8530,2660,3918,2502,2317,3855,5958,10438,6985,8079,2137,3273,4395,3935,11156,4359,3453,148,1432,575,14230,0,400,570,7121,42833
4374,2543,912,1974,4849,1711,1851,3001,4487,11060,6503,7310,2102,2588,4136,2210,9190,2695,1491,0,1640,1915,9671,407,2138,2660,5842,44723
2565,2993,2354,1524,9730,1330,2807,5570,6870,10688,11611,10227,1534,4017,7863,1449,18964,8507,4934,74,1411,2105,8779,0,1145,1520,2973,44045
1881,1437,3041,1591,6276,834,2625,2713,3028,14732,6843,6964,1915,2112,8733,3056,10466,7717,976,0,1767,0,9371,0,674,2090,4420,44128
2300,1455,1404,4363,4863,1151,2371,3598,4470,9820,7309,10670,3061,2542,5423,3350,8427,7214,3318,74,2180,1725,8683,0,800,5915,2657,35353
222,2552,1711,2921,6976,1552,1327,3627,7223,6648,6882,7781,987,1419,4507,3125,11752,5530,3996,148,1982,575,8518,0,0,1520,2883,34599
3603,2345,148,2048,5987,1141,1668,3861,3619,9732,6917,5399,2296,318,4854,1465,8233,5088,1755,74,2028,2105,7972,407,1664,2090,4068,35633
222,2355,757,1707,9394,2122,4107,4471,5161,4922,11726,10152,1752,3230,5252,2433,10532,4493,3066,148,1266,1915,10147,0,0,2660,1744,26598
4641,148,4600,3311,6772,3481,4710,3076,6301,7024,11160,7603,1146,1140,4094,728,10896,7153,1980,74,1640,0,8127,407,2212,7365,3688,42636
1978,2469,1401,1421,3238,1182,3681,4237,9151,11931,6801,8082,2137,1066,3389,2353,14879,2999,2611,74,1728,1340,8484,0,600,4195,6275,41517
4246,1647,6878,834,4106,764,2054,3916,6767,12487,6417,6894,575,2737,3488,3766,12622,6523,2794,0,1474,1340,10043,407,2054,1140,7281,48714
2491,2878,5002,2664,9871,2090,2998,2741,6678,9450,13620,7350,1340,1393,9345,2018,19395,7181,4670,0,1947,1150,11593,0,1261,2090,3682,35149
2029,3053,4256,1021,3897,2090,951,2409,5870,8134,6774,7375,765,2875,4851,2588,10758,4374,2306,74,3149,765,6864,0,674,1900,2332,26431
2425,4306,3072,1482,8226,1330,2808,3817,3827,8679,8173,8267,1721,2493,3947,915,9264,6001,976,74,2367,2105,9847,0,916,1330,2749,17711
296,4635,951,3111,8636,1552,757,3795,4716,12495,11934,7822,2327,1860,9714,2962,13819,7716,3608,148,2130,2105,12293,0,0,2090,3448,52361
2435,1049,1288,2238,4299,1141,2076,5851,3195,8981,8705,7375,2486,3051,5051,3476,8799,4306,2837,74,2176,575,6573,407,1296,570,2628,26909
222,2798,2280,1536,9084,1373,3741,4502,6531,14499,10674,9673,1562,1646,9381,1793,15012,9620,3662,148,1601,1915,9260,0,0,6017,3953,68820
4612,3033,1900,3392,3943,2103,2761,2326,5269,13706,6436,8313,1721,2239,5827,2173,9070,6461,2186,74,1940,575,8704,407,2128,4727,8147,77419
2476,1866,7093,1334,6787,1362,3673,4692,8324,13804,11010,7073,1562,1470,7109,3355,16394,7087,3813,0,1393,0,11768,0,1032,1330,8231,57650
4390,2261,951,1404,5002,1714,2743,4455,10008,16131,7063,8528,1530,1708,5622,2938,17367,5714,4294,0,1707,2105,8342,407,2170,4084,7259,62321
2495,3111,1552,194,7106,947,1894,4837,4146,13931,7742,6969,1340,2493,5425,2935,9423,8629,2034,74,1788,575,6563,0,1335,570,4406,56213
2029,2718,3041,1021,5956,1710,2053,4893,3027,13339,7036,6007,575,2536,10087,1830,12757,7932,3282,148,1771,575,7962,0,600,760,3803,53183
1955,3921,2882,1672,11364,947,2238,3037,8731,17427,11580,6227,3061,4122,7978,1604,19041,10425,2692,74,2254,0,10338,0,716,2090,3650,62066
5721,1793,951,3111,6736,2312,3177,3134,3917,143121,9618,9422,1562,1786,7685,3625,14537,8394,2997,148,103498,2680,7049,0,3340,1330,4376,44267
2789,3114,718,1288,7864,1141,2163,4806,5842,18715,11667,8373,2486,1972,9542,4055,16432,10657,5103,74,2278,1530,8378,407,1338,2470,6444,97474
2425,2206,1520,1355,6589,1762,3446,5445,5865,13566,11265,9198,987,2019,6529,2381,14912,7583,4096,74,1386,1340,6563,0,990,6630,6312,74696
4464,2694,6572,1913,8681,2100,4770,5055,6900,12832,14081,9399,1858,965,9659,4195,16465,9731,3041,0,1566,2680,10949,407,2054,4287,7807,81305
2351,2912,4729,2094,6640,1552,3111,5214,8734,18173,10556,8127,59962,3687,5242,3090,19346,7799,4863,0,95173,2680,10610,0,916,0,11468,94883
4494,2495,1711,2751,5211,3851,2873,4597,10678,11136,9359,7476,1224,646,5052,2019,18232,5148,2522,148,1781,1915,7636,0,1854,7028,4411,38420
2095,4913,982,3002,11892,1520,2997,6236,9445,16672,14276,6413,2109,1934,10294,2709,24324,11669,5119,74,1936,765,10152,0,987,1900,3878,70498
222,1765,5699,2161,10943,1552,1707,4287,6424,14638,14844,7887,2327,3686,11966,3436,18330,8565,4103,148,2102,575,10539,0,0,2090,4810,52706
2834,4940,1362,2432,8610,2281,2618,3986,7871,11846,8270,9185,2296,3517,8441,1050,15991,8866,3229,74,2317,1150,10925,407,1296,2090,4284,52302
2701,4505,2277,757,12624,1552,1862,4478,6603,14242,14803,8298,1372,2534,6920,2967,21539,10921,3522,74,1718,1150,9110,0,1000,2090,3593,61318
4001,1933,1330,1478,5990,2281,3883,4685,6076,8292,9502,6824,2102,1077,5395,2245,13547,6999,3003,0,1760,1150,9702,407,1664,1140,3903,35484
2989,2566,5835,3056,9391,3273,1991,5101,8393,12483,14670,9142,2828,2281,7114,3650,17398,6743,4161,74,1199,1340,13001,0,1387,5588,6653,63434
4223,1230,4214,4283,7823,1912,5176,4149,8202,19977,10582,9379,2179,2723,7392,3538,15290,7526,4653,74,1873,2105,11156,407,1886,6352,8535,82347
2627,1578,3047,954,8626,1330,3267,4996,4947,13709,7435,5906,2684,877,5993,2794,11038,7540,3554,74,1792,1530,8446,0,1000,0,3940,70120
148,1458,5749,2351,4976,570,1620,4101,7846,17358,8522,8197,1989,2986,4852,2745,12522,6884,3344,148,1704,1915,9615,0,0,2090,9260,62395
288,2393,1742,912,7481,757,1250,4303,9563,15053,10869,7390,1146,3454,8428,2815,17128,7690,3895,74,2049,2680,7706,0,197,1140,2733,52802
2798,3379,951,2351,9756,2312,1987,6373,9604,10033,16331,6979,2137,2547,7444,2780,25338,7088,2956,74,2028,1915,7972,0,1264,1330,1877,35310
4239,2620,908,3962,11544,2291,2373,5376,8899,12873,12976,9611,1146,2737,9091,3983,20594,8429,3343,74,2317,1340,8849,407,1896,5750,2946,52378
2775,3465,760,1901,8402,2122,970,5357,7077,13192,12569,7931,3659,3539,7742,2366,17085,6959,4674,74,3061,765,8371,0,1116,2090,3828,43521
3943,2093,1900,1478,11558,1711,2970,4686,6024,13580,13485,8228,913,1456,7111,2938,19215,10299,3491,74,1675,1915,7300,407,1812,1140,5292,88460
2627,3060,6000,1340,10000,2701,4575,6250,8274,15760,15045,5807,187,887,7466,1260,20593,8112,4208,0,1164,765,7957,0,1296,5179,4040,69598
4297,1355,6019,659,9378,1343,3918,6548,7843,15301,13926,7481,1915,1372,6672,2780,21709,5424,4555,74,1231,1915,8364,407,1738,4871,8315,71257
148,1769,6355,3438,7692,2293,6101,5297,13119,12784,14488,9294,1534,1206,5966,3196,30555,6685,3211,74,1633,1340,11404,0,0,5228,6806,39783
148,2276,2281,261,4614,760,2735,4116,9207,10341,9362,8047,74,1967,5848,4029,17987,4953,4104,148,1785,1915,4347,0,0,1900,3739,38412
1796,2465,5690,1672,9124,0,834,3693,7585,9740,8966,5746,917,3305,5235,3188,15412,7824,3254,74,2232,0,8015,0,597,570,3380,35220
2701,3684,2471,2161,11813,1362,2277,4775,11266,9461,15559,6889,1601,2956,9344,1451,23843,6811,4096,74,1919,0,8223,0,1222,1140,3214,35207
4326,3403,148,2065,9902,2863,2370,3380,8877,13258,15367,10059,342,2867,9716,2780,21975,9142,3770,148,2620,1915,8513,407,1928,5684,3172,43963
2650,3485,1140,2281,14030,1552,1404,5537,141164,16709,14197,8789,952,2305,13228,3592,22520,11977,3262,0,103325,2490,9767,0,1000,1710,3436,69806
4268,4409,1330,2238,13027,1711,2384,7558,6191,18922,14366,8117,1298,2406,12607,1947,24150,10565,6975,74,1781,1340,9410,407,1738,2090,4071,87363
260,3712,2734,2094,11585,2882,2877,5029,7154,11718,18346,5164,1530,2090,7454,1604,23162,8288,4208,0,1178,765,9816,0,197,760,4287,69453
2789,3026,3666,1417,11889,2304,4855,7732,8610,13290,16250,9026,2754,2090,9676,3746,25159,8403,5393,148,1633,765,10760,407,1570,5812,3559,66582
1582,2454,8935,2257,8593,2486,4485,7810,10140,20708,16682,7684,2874,3425,7421,3505,21947,7878,5155,74,1936,575,12293,0,400,6228,13106,99451
2705,3207,4840,2366,8551,1719,5524,5055,9571,10633,15570,7536,1601,1269,6945,1639,23939,6335,3855,74,1743,1150,8186,0,1000,5907,4460,38611
2062,4624,4950,2253,10259,1341,2712,6891,20979,13317,17150,8056,917,1823,12151,3508,34661,9581,4636,148,2345,575,8512,407,597,5325,4172,52913
2872,4426,1711,2161,11564,1362,187,6353,9340,12394,13038,5986,836,1109,8773,1797,19284,8572,3716,74,2078,2105,8699,0,1264,570,2988,44144
3753,3877,718,1478,12874,5368,1478,5519,7932,8975,19126,7450,3022,2883,9913,2697,24875,7453,3716,74,3462,575,9530,407,1928,1900,3899,35186
74,2944,760,1707,11217,2882,1919,5317,7130,9957,16198,7124,762,2227,11142,2777,21563,6435,3588,0,1584,1340,8999,0,0,570,2626,35336
3130,3676,1904,1404,10481,2091,2396,4233,5797,16204,15453,7861,723,2896,9806,3122,19723,9908,4568,74,1453,1340,7737,407,1780,1330,5180,71187
288,1986,2312,2870,13927,1834,6391,10681,10494,26442,20129,8025,769,2310,11798,4107,24826,13358,6114,74,3311,575,8668,0,197,4582,7902,150813
4893,3527,5663,2574,10256,3769,5730,8296,10684,20047,16781,7055,2754,2967,8801,3678,22019,9676,5109,74,1742,0,13267,0,2708,4476,8054,102213
1656,3757,9620,2447,10304,1723,4154,6388,17084,16949,15583,6936,1608,2230,6169,3135,33388,7405,4335,74,1696,575,11663,0,400,5313,9820,71413
2705,2506,1711,2933,10157,1035,4696,5308,14749,14371,15592,6544,1601,1532,8882,3580,27823,9747,3370,74,2039,1340,8854,0,1000,5926,5394,64934
2062,3176,5494,2255,8915,2862,3741,5373,12137,18436,12747,10892,1682,3106,7289,3129,26017,9019,6557,148,2123,1915,8679,407,597,6399,7707,76998
2849,3768,2087,757,7494,792,2277,6549,14021,11680,12270,8122,1411,1358,9707,2710,24979,9028,4286,0,2078,1915,9110,0,1190,760,4557,52820
2834,5842,1140,1478,14286,1711,1091,8175,9570,13893,23045,4507,1298,2293,12619,1032,30704,9227,3858,74,1823,1340,7561,407,1222,1900,3490,53193
4875,3619,760,1330,11749,1362,2833,7550,8187,18504,18351,8122,956,639,13070,4883,25778,10263,5874,0,1443,2105,8593,0,3034,1900,5948,77898
5188,4710,6143,831,14321,2471,2564,8619,9982,17586,24053,7375,1340,2408,14307,3471,32140,12966,6400,74,1947,575,10127,407,2338,2660,6021,97314
1699,4881,3207,2854,11449,1900,3265,6553,10884,12298,15467,8047,1534,1648,7872,2934,24370,7985,4096,74,1598,2105,11883,0,597,1330,4857,70993
2849,1788,7591,2955,10668,2291,5349,6618,9877,20039,16746,7995,1414,3064,11527,3414,25109,10913,5083,74,1859,575,10622,0,1190,5396,9638,107703
1656,2763,3123,927,13400,961,4753,6765,16508,19534,18969,6255,1492,1784,11940,2485,35340,13403,5556,148,1890,765,7178,0,400,3303,7315,107369
2724,5637,1711,2937,12917,1373,3026,7457,17513,20731,16714,7662,2176,1746,9756,3397,29876,11864,4502,74,1926,2105,9521,0,1000,4486,6342,91335
2435,3969,4278,148,11684,2471,2581,6795,9788,14688,17568,7370,1872,2368,10224,4232,25987,7477,3979,74,2426,0,10023,407,1180,1900,8936,71155
148,5456,2470,1521,13286,2882,2164,4783,9424,21052,15680,7967,2867,3891,10286,2712,21006,12948,4774,0,1658,1150,11101,0,0,2660,5627,79255
4975,5335,0,1288,15115,951,3181,7487,9105,18783,22324,6556,2063,1734,13450,3190,26615,12820,4498,74,1929,2105,11507,407,2486,1330,6075,88209
1582,3363,1974,1714,13352,982,3092,6422,7607,17206,19720,9195,575,2606,14787,3483,22710,12423,5878,74,1291,2680,9180,0,400,1330,6054,88863
5085,4113,4208,1988,11870,2486,137230,7493,10029,16840,19757,11977,649,3370,11416,3885,29040,10973,5700,74,103301,1530,8980,407,2538,6712,6597,80946
1944,4308,4465,2141,11785,2299,4114,8769,11305,19106,17850,12931,2109,3029,11388,3008,26473,12628,4691,148,1979,2105,9393,0,671,13635,8021,83235
2724,1576,6872,831,10780,0,5168,6054,15150,13472,14816,6227,2366,2534,8035,2761,28355,8015,5018,74,1510,0,9839,0,1000,1900,5593,55487
1656,3746,5486,2242,7864,1517,817,6043,12239,18895,8944,5720,2447,2741,10222,2891,18208,11282,4072,148,1929,575,10743,0,400,2090,6533,104587
148,3425,4856,831,11917,1552,4292,5230,9628,18402,14776,6162,1026,2820,9918,2367,21285,11267,4075,0,1965,1150,10166,0,0,0,6198,87280
2435,4716,1288,1494,12688,1534,3135,7819,12323,23032,17166,10022,2447,2948,8761,4608,30564,9304,4955,0,2648,1340,8378,407,1338,6810,10532,93234
74,3731,2660,1517,12860,1552,834,6534,7497,18790,18522,8639,2102,3346,11126,5066,22901,14093,4490,0,1436,2680,9446,0,0,1900,4201,87397
5108,4762,570,760,13295,1711,4523,7455,8426,14288,18950,5901,2253,2303,9670,2518,25066,8703,4738,74,1555,575,10077,407,2570,2090,2970,61638
1656,4384,1974,912,16514,1552,2466,9279,13258,15977,23918,5831,1340,888,13268,4040,36869,8994,5317,148,1781,1340,9591,0,400,0,3656,79906
5115,2411,7505,4095,15285,1722,4547,9573,10802,18618,20104,7575,1414,2541,11179,4352,27174,12408,6771,74,1668,0,11281,0,2538,5657,6780,95685
1988,3891,5244,3408,9322,3440,5512,7720,16828,18574,19678,8252,2874,2141,9300,1985,29377,5577,3984,148,1707,2105,12747,407,671,8952,9834,72614
2029,3552,1711,1021,14182,760,6465,7705,15554,20246,19596,6162,2941,2290,11403,2741,37370,8969,5393,74,1658,1150,9751,0,600,570,5711,81407
1700,5058,6521,2068,15423,2913,3037,6337,11941,19493,21797,9159,1872,1870,15511,4729,30105,16494,4142,0,2123,3445,10587,407,400,5429,8735,141900
148,3869,7929,2087,11041,2312,2487,7420,12269,12989,15942,6723,836,1087,9355,4147,27452,7747,4835,0,2078,2105,11892,0,0,760,4985,54328
3233,4951,1140,718,8780,951,2854,5483,9637,16232,16976,5089,148,942,7844,2364,21932,6331,3789,0,1629,765,8474,407,1751,1140,8742,65368
222,5200,1330,1327,16360,2312,2164,6790,9655,16357,20577,5244,1721,1809,12742,3210,30568,11154,3688,148,1676,1340,9917,0,0,1330,3065,61551
5085,4262,1524,1214,14223,951,4118,7835,8722,15218,24497,6964,1915,2416,14361,2708,32219,10490,6672,74,1566,0,8965,407,2425,2090,4854,69239
1656,4817,2122,1347,20008,1531,4385,11079,13894,23616,26637,9718,1534,2377,16374,2514,37389,15946,8210,148,1718,1340,9291,0,400,5047,5044,106983
2055,2742,1711,1591,14672,1330,6050,7584,9610,17121,22699,6798,1414,1974,11050,3246,34474,10127,5316,74,1894,2105,8042,0,600,1330,4049,88456
4221,2549,7792,2840,13391,2266,7032,9395,12595,18557,18291,8860,917,2292,10629,2712,26951,10204,5496,74,2038,1340,10628,0,2209,10394,6918,80186
1959,3163,7134,3537,10860,4391,6934,8976,23950,27952,19274,9602,2941,3820,11216,2863,34994,10380,7375,0,1926,765,13952,0,600,9879,12881,125078
3706,2827,5360,3408,10778,2553,3595,6010,10654,9214,16366,9078,2447,1646,8181,3009,25233,6559,3587,0,2380,1915,10474,407,2044,6626,5745,42655
222,4049,1404,1517,14465,1102,1974,7448,12306,17374,22938,8202,2102,3602,13915,2935,31052,8292,4693,148,1556,2680,8378,0,0,570,6230,76788
5307,4062,1330,2252,14160,1792,2745,7179,8658,14510,22190,8982,1298,2926,11568,689,31271,10514,3993,74,1809,2105,8042,407,2570,7273,4464,54342
1800,4382,1710,0,16041,912,3420,6769,9021,22583,24642,9270,1337,4465,13368,3970,31021,12678,5828,148,1415,2680,7742,0,671,760,6825,85584
5085,3941,194,1214,14309,2161,3863,5482,9567,16158,22882,7390,575,2357,14351,3624,32531,12041,5226,74,1749,2680,7962,407,2538,1140,4771,82045
1582,4039,6229,4604,16152,1334,4834,8728,11930,21490,22720,6816,2109,2435,14520,3683,36177,14100,7869,74,3100,1340,11412,0,400,1140,5374,106590
2029,2644,1711,2137,15627,1722,7593,10204,15494,16641,26404,6803,839,1457,13771,2191,37731,9150,5684,148,1862,1340,9255,0,600,4305,4869,87753
2465,3783,8579,5541,145329,3074,10379,8597,18862,21994,158375,12087,1107,3626,13823,2342,39419,9249,5946,0,205878,1340,13416,0,1103,14223,12946,93484
222,4895,5375,2573,5370,944,2555,7432,28047,19839,10404,8407,1791,2170,9245,3413,35270,10291,4244,148,1961,765,7173,0,0,10694,7643,91310
3153,5770,2122,2284,12788,1781,2238,5718,15318,20324,16756,7450,917,2439,11940,3068,30359,11174,5262,0,1724,575,9586,407,1812,1900,5330,87424
1955,4613,2940,1330,17341,1862,1919,6689,8405,24859,24696,7716,1026,4152,16515,3435,31304,14729,5672,148,1447,2105,8157,0,600,1900,6703,98930
4786,6039,2660,2078,16562,2551,3248,8048,9360,26041,27293,10958,1897,2990,13818,3970,35627,11442,6072,74,1907,1150,11657,407,2644,1896,7626,94570
2169,4405,1520,2087,16948,1672,4436,7143,11363,14101,24792,8303,1527,2673,10449,4039,35486,9763,4272,148,1620,1725,10990,0,871,5800,6468,74491
4207,4290,5541,2312,14904,2351,3206,9176,12019,22825,25037,6573,1989,2622,11926,4433,35582,10722,6648,74,2179,1340,9773,407,1938,1900,7671,91352
1955,1945,9264,2293,16519,1914,6369,10770,15934,19468,23206,8597,769,1599,14345,3935,35377,13860,7888,74,1849,1340,9694,0,600,5120,6983,104827
4801,2959,5858,2154,14250,2152,6617,7173,14468,25130,20513,10250,2754,4479,11059,2820,28104,11479,4763,148,1774,1340,11045,0,2676,9845,8694,103313
1006,3909,222,2294,16448,960,6254,8185,17565,35837,19499,7818,2257,2509,13051,3011,35772,16590,7024,0,2049,0,8528,0,597,4852,10118,130471
148,5546,6896,2557,15307,3393,3880,9371,19356,19586,19223,10243,2941,2079,11596,3092,32450,11309,5357,74,1785,2680,11183,0,0,4855,8865,102939
2617,4234,5677,954,16632,1021,718,5977,10844,16236,21120,5927,1682,2559,8181,2209,19959,7459,3336,0,1241,0,9191,0,916,1140,4910,51329
1955,4593,1711,3891,15571,3963,4391,8458,9155,24931,22189,9828,2941,3955,12725,4057,28899,10420,6275,74,1785,1915,12730,0,600,6178,6595,75508
4883,4780,1668,1091,19173,1021,3693,9737,10678,23645,27030,6418,1492,3151,14628,2309,39613,14347,8047,74,3300,1150,6225,407,2412,570,6021,108148
2029,5143,2734,132515,15913,3002,5431,9020,10316,24388,23117,9110,2677,2265,12907,5610,30194,12364,5888,148,102751,1340,13056,0,790,2660,10852,120427
4046,3459,4897,1598,17398,1982,7215,9573,14428,27294,23859,9162,1488,3630,14866,2124,34330,13929,6833,74,2122,1915,10804,407,1580,6256,8333,106871
1955,1881,4171,1741,12097,3405,6742,7377,13827,21482,18891,9460,1527,2946,11562,3965,31444,14139,5799,74,2117,1915,7986,0,600,6617,8357,109636
2657,4148,4951,3878,12925,4136,6558,8869,20771,24413,17708,12184,1989,1227,10091,4022,29215,14989,6578,148,2285,1340,11568,407,1454,12562,6331,114336
1057,5202,4970,1521,13581,954,1805,7000,13708,23644,18183,6232,2684,2335,11523,5147,26054,11357,4657,74,1655,575,11884,0,597,2544,14021,125774
148,4516,2281,2821,16614,1722,2821,6740,13543,17907,22891,7902,1989,2379,12867,3470,32865,11200,4753,74,1393,765,7972,0,0,7002,5132,71940
2448,4475,2692,2275,16569,1150,3718,8701,10067,29955,23342,8720,2447,2247,13429,4743,33691,14063,6551,0,1855,1340,8784,0,800,4801,7720,111325
1881,4262,951,570,17488,1672,1517,7115,10626,33791,22527,5244,261,2821,19608,4103,31457,20333,4942,74,1672,1340,5896,0,600,760,9245,159641
4487,5556,3056,1214,17928,1021,4722,7743,10932,25273,26858,6493,2257,3992,14342,2642,34706,12556,7911,74,1911,1150,9655,407,2286,1330,6380,106072
1981,3798,5741,2110,18366,1304,5881,9397,11059,21370,23396,9379,2867,1024,13875,3835,30992,13064,7187,74,1535,1340,12533,0,790,6409,6744,100038
4313,3339,5759,3492,15513,2376,6441,8004,19287,26034,23827,6112,1488,2462,11904,4352,34121,13617,7213,74,3430,575,10885,407,1896,8792,7068,132179
