,Reconstruction_error,True_class,pred_label,adap_label,filter_label
157,15.804441261291506,0,1,0.0,0.0
158,14.667337322235108,0,0,0.0,0.0
159,12.989943790435794,0,0,0.0,0.0
160,16.014135456085206,0,1,0.0,0.0
161,17.263992595672608,0,1,0.0,0.0
162,15.70923442840576,0,1,0.0,0.0
163,15.299320888519285,0,1,0.0,0.0
164,15.058291959762574,0,1,0.0,0.0
165,18.10576162338257,0,1,0.0,0.0
166,81.02208061218262,1,1,1.0,1.0
167,97.15260772705078,1,1,1.0,1.0
168,120.3421257019043,1,1,1.0,1.0
169,150.5244140625,0,1,1.0,1.0
170,45.859945678710936,0,1,0.0,0.0
171,33.85435256958008,0,1,0.0,0.0
172,45.4619197845459,0,1,0.0,0.0
173,19.8069917678833,0,1,0.0,0.0
174,17.23702278137207,0,1,0.0,0.0
175,16.86383800506592,0,1,0.0,0.0
176,13.987148094177249,0,0,0.0,0.0
177,16.050046348571776,0,1,0.0,0.0
178,16.973405265808104,0,1,0.0,0.0
179,17.50395288467407,0,1,0.0,0.0
180,12.474292516708374,0,0,0.0,0.0
181,15.868250465393064,0,1,0.0,0.0
182,14.932296752929688,0,0,0.0,0.0
183,14.880909156799314,0,0,0.0,0.0
184,14.514102745056153,0,0,0.0,0.0
185,17.60771083831787,0,1,0.0,0.0
186,15.771018791198733,0,1,0.0,0.0
187,17.283630752563475,0,1,0.0,0.0
188,14.320781898498534,0,0,0.0,0.0
189,13.77253999710083,0,0,0.0,0.0
190,15.35567684173584,0,1,0.0,0.0
191,19.467344284057614,0,1,0.0,0.0
192,20.202212142944337,0,1,0.0,0.0
193,19.137518692016602,0,1,0.0,0.0
194,16.379952049255373,0,1,0.0,0.0
195,14.566304206848145,0,0,0.0,0.0
196,17.534486770629886,0,1,0.0,0.0
197,25.474653244018555,0,1,0.0,0.0
198,16.4064603805542,0,1,0.0,0.0
199,17.9751766204834,0,1,0.0,0.0
200,28.251329803466795,0,1,0.0,0.0
201,17.001381874084473,0,1,0.0,0.0
202,18.453074836730963,0,1,0.0,0.0
203,16.83464241027832,0,1,0.0,0.0
204,46.19700698852539,0,1,1.0,0.0
205,29.355226516723636,0,1,0.0,0.0
206,33.57538185119629,0,1,0.0,0.0
207,13.822088813781738,0,0,0.0,0.0
208,42.196755981445314,0,1,1.0,0.0
209,15.319143867492675,0,1,0.0,0.0
210,40.23425445556641,0,1,0.0,0.0
211,57.60558395385742,0,1,1.0,1.0
212,50.896337890625,0,1,1.0,1.0
213,17.590467643737792,0,1,0.0,0.0
214,36.209946060180656,0,1,0.0,0.0
215,16.975685691833498,0,1,0.0,0.0
216,50.25490646362304,0,1,1.0,0.0
217,17.506132316589355,0,1,0.0,0.0
218,50.13128433227539,0,1,0.0,0.0
219,18.792723083496085,0,1,0.0,0.0
220,53.27642593383789,0,1,0.0,0.0
221,55.39292221069336,0,1,0.0,0.0
222,63.34680786132814,0,1,1.0,0.0
223,19.19156665802002,1,1,0.0,0.0
224,35.75252151489258,1,1,0.0,0.0
225,18.020794486999517,1,1,0.0,0.0
226,122.25553283691406,1,1,1.0,0.0
227,20.19529438018799,0,1,0.0,0.0
228,13.932623672485352,0,0,0.0,0.0
229,7.148908615112305,0,0,0.0,0.0
230,7.517871189117431,0,0,0.0,0.0
231,25.479470825195317,0,1,0.0,0.0
232,2.3386273473501205,0,0,0.0,0.0
233,1.1945094466209412,0,0,0.0,0.0
234,7.324118089675903,0,0,0.0,0.0
235,4.549762511253356,0,0,0.0,0.0
236,3.464151346683502,0,0,0.0,0.0
237,20.038019943237305,0,1,0.0,0.0
238,1.5631528362631797,0,0,0.0,0.0
239,3.1906245529651636,0,0,0.0,0.0
240,4.3054050445556635,0,0,0.0,0.0
241,9.30086965560913,0,0,0.0,0.0
242,22.26057662963867,0,1,0.0,0.0
243,14.51922435760498,0,0,0.0,0.0
244,14.255985832214355,0,0,0.0,0.0
245,4.946384286880493,0,0,0.0,0.0
246,29.907140350341802,0,1,0.0,0.0
247,24.471755027771,0,1,0.0,0.0
248,15.559415054321287,0,1,0.0,0.0
249,9.167823266983033,0,0,0.0,0.0
250,24.79894256591797,0,1,0.0,0.0
251,8.501537966728211,0,0,0.0,0.0
252,1.0581514872610571,0,0,0.0,0.0
253,16.07930679321289,0,1,0.0,0.0
254,13.228539943695068,0,0,0.0,0.0
255,24.4606876373291,0,1,0.0,0.0
256,11.458835983276368,0,0,0.0,0.0
257,16.308469581604005,0,1,0.0,0.0
258,21.105718040466307,0,1,0.0,0.0
259,22.15836696624756,0,1,0.0,0.0
260,7.4360151290893555,0,0,0.0,0.0
261,22.014994812011718,0,1,0.0,0.0
262,6.945679998397827,0,0,0.0,0.0
263,5.9218990206718445,0,0,0.0,0.0
264,30.38942108154297,0,1,0.0,0.0
265,5.534116506576538,0,0,0.0,0.0
266,22.887865447998045,0,1,0.0,0.0
267,22.99437236785889,0,1,0.0,0.0
268,9.903908586502077,0,0,0.0,0.0
269,19.352237701416016,0,1,0.0,0.0
270,12.12992753982544,0,0,0.0,0.0
271,6.4637763023376476,0,0,0.0,0.0
272,8.966677522659301,0,0,0.0,0.0
273,11.661658096313474,0,0,0.0,0.0
274,6.27800367474556,0,0,0.0,0.0
275,14.179646015167235,0,0,0.0,0.0
276,34.03017749786377,0,1,1.0,1.0
277,71.65945701599121,0,1,1.0,1.0
278,124.28902282714844,1,1,1.0,1.0
279,99.52734832763672,1,1,1.0,1.0
280,66.92432441711426,1,1,0.0,0.0
281,31.207965564727782,1,1,0.0,0.0
282,11.946830177307131,0,0,0.0,0.0
283,9.725243282318118,0,0,0.0,0.0
284,5.132939195632933,0,0,0.0,0.0
285,1.4943653784692288,0,0,0.0,0.0
286,6.224992752075195,0,0,0.0,0.0
287,8.816650676727297,0,0,0.0,0.0
288,6.2953168869018565,0,0,0.0,0.0
289,4.13989486694336,0,0,0.0,0.0
290,5.9702142715454105,0,0,0.0,0.0
291,3.428163194656372,0,0,0.0,0.0
292,6.32225558757782,0,0,0.0,0.0
293,2.0408035159111018,0,0,0.0,0.0
294,3.1517604827880867,0,0,0.0,0.0
295,-0.2071336799999699,0,0,0.0,0.0
296,4.83295156955719,0,0,0.0,0.0
297,3.18738032579422,0,0,0.0,0.0
298,6.592666339874268,0,0,0.0,0.0
299,3.6985756635665887,0,0,0.0,0.0
300,-0.3569897204637528,0,0,0.0,0.0
301,1.1561959028244018,0,0,0.0,0.0
302,-0.8688666939735412,0,0,0.0,0.0
303,5.6804248809814455,0,0,0.0,0.0
304,5.365541005134583,0,0,0.0,0.0
305,0.7620156712830066,0,0,0.0,0.0
306,-0.1269368827342987,0,0,0.0,0.0
307,2.119845604896545,0,0,0.0,0.0
308,4.358076500892639,0,0,0.0,0.0
309,0.7568635493516922,0,0,0.0,0.0
310,1.71006418466568,0,0,0.0,0.0
311,7.680295753479004,0,0,0.0,0.0
312,1.2386317938566207,0,0,0.0,0.0
313,4.128557646274567,0,0,0.0,0.0
314,7.394346857070923,0,0,0.0,0.0
315,1.9661724388599395,0,0,0.0,0.0
316,0.6328270971775055,0,0,0.0,0.0
317,4.213988566398621,0,0,0.0,0.0
318,3.373220007866621,0,0,0.0,0.0
319,-0.3724431395530701,0,0,0.0,0.0
320,1.8327769696712493,0,0,0.0,0.0
321,2.439369189739227,0,0,0.0,0.0
322,6.875041198730469,0,0,0.0,0.0
323,18.232916641235352,0,1,1.0,0.0
324,1.0679270207881928,0,0,0.0,0.0
325,5.4383632898330685,0,0,0.0,0.0
326,6.11575722694397,0,0,0.0,0.0
327,7.956991815567018,0,0,0.0,0.0
328,12.697830486297608,0,0,0.0,0.0
329,7.036298413574697,0,0,0.0,0.0
330,3.1728701889514923,0,0,0.0,0.0
331,17.229096055030826,0,1,1.0,0.0
332,10.762752175331117,0,0,0.0,0.0
333,47.200522232055654,0,1,1.0,0.0
334,24.71172199249268,1,1,0.0,0.0
335,19.929232788085933,1,1,0.0,0.0
336,44.52091598510742,1,1,1.0,0.0
337,21.660246467590333,1,1,0.0,0.0
338,17.605743980407716,0,1,0.0,0.0
339,26.419069480895995,0,1,0.0,0.0
340,16.811000061035156,0,1,0.0,0.0
341,19.61114883422852,0,1,0.0,0.0
342,18.927278900146483,0,1,0.0,0.0
343,18.580726051330565,0,1,0.0,0.0
344,16.846118545532228,0,1,0.0,0.0
345,28.851040649414067,0,1,0.0,0.0
346,16.909192085266113,0,1,0.0,0.0
347,18.143890190124512,0,1,0.0,0.0
348,39.91176204681396,0,1,0.0,0.0
349,15.060109043121338,0,1,0.0,0.0
350,14.202324676513673,0,0,0.0,0.0
351,3.2383773803710936,0,0,0.0,0.0
352,3.1676851987838743,0,0,0.0,0.0
353,1.699429976940155,0,0,0.0,0.0
354,4.705387210845947,0,0,0.0,0.0
355,6.859559059143066,0,0,0.0,0.0
356,10.26712417602539,0,0,0.0,0.0
357,5.507530856132507,0,0,0.0,0.0
358,13.897920060157777,0,0,0.0,0.0
359,60.99745178222656,0,1,1.0,0.0
360,44.13482780456543,0,1,0.0,0.0
361,1.8997959554195405,0,0,0.0,0.0
362,5.401013660430908,0,0,0.0,0.0
363,3.103998637199402,0,0,0.0,0.0
364,0.5881271690130234,0,0,0.0,0.0
365,0.9817291051149368,0,0,0.0,0.0
366,2.857203650474548,0,0,0.0,0.0
367,6.483153486251831,0,0,0.0,0.0
368,-0.17565134167671204,0,0,0.0,0.0
369,10.948644256591797,0,0,0.0,0.0
370,0.10657030642032624,0,0,0.0,0.0
371,1.7165170699357986,0,0,0.0,0.0
372,1.882807719707489,0,0,0.0,0.0
373,3.302764093875885,0,0,0.0,0.0
374,2.043890190124512,0,0,0.0,0.0
375,2.021137201786041,0,0,0.0,0.0
376,2.475961226224899,0,0,0.0,0.0
377,4.12549604177475,0,0,0.0,0.0
378,2.5578418254852293,0,0,0.0,0.0
379,-0.0921195924282074,0,0,0.0,0.0
380,0.19545113444328308,0,0,0.0,0.0
381,2.392883795499801,0,0,0.0,0.0
382,0.3782098054885864,0,0,0.0,0.0
383,1.6240918397903443,0,0,0.0,0.0
384,2.534049355983734,0,0,0.0,0.0
385,3.203532218933105,0,0,0.0,0.0
386,0.7938541755080223,0,0,0.0,0.0
387,2.320549750328064,0,0,0.0,0.0
388,1.971588408946991,0,0,0.0,0.0
389,-0.4851995944976807,0,0,0.0,0.0
390,1.7840887665748597,1,0,0.0,0.0
391,149.13121185302734,1,1,1.0,0.0
392,16.954952430725097,1,1,0.0,0.0
393,164.10110168457032,1,1,1.0,0.0
394,-0.5601819515228271,0,0,0.0,0.0
395,-0.6316426753997803,0,0,0.0,0.0
396,0.8869307160377502,0,0,0.0,0.0
397,0.19607133865356446,0,0,0.0,0.0
398,-0.3622241303324699,0,0,0.0,0.0
399,-0.6566006660461425,0,0,0.0,0.0
400,12.47064317697659,0,0,0.0,0.0
401,30.157572937011718,0,1,0.0,0.0
402,25.573750114440923,0,1,0.0,0.0
403,4.377184915542602,0,0,0.0,0.0
404,-1.1280648350715636,0,0,0.0,0.0
405,-0.4764143705368042,0,0,0.0,0.0
406,37.187435913085935,0,1,0.0,0.0
407,-0.7673413157463074,0,0,0.0,0.0
408,-1.4341440677642825,0,0,0.0,0.0
409,-0.6867042254656553,0,0,0.0,0.0
410,-0.6207212947309018,0,0,0.0,0.0
411,0.04126359820365906,0,0,0.0,0.0
412,0.13715665340423586,0,0,0.0,0.0
413,1.6672998428344727,0,0,0.0,0.0
414,-0.5439036846160888,0,0,0.0,0.0
415,1.116357871890068,0,0,0.0,0.0
416,1.4384216618724168,0,0,0.0,0.0
417,-1.1752397298812869,0,0,0.0,0.0
418,-0.031975764036178585,0,0,0.0,0.0
419,-0.700097668170929,0,0,0.0,0.0
420,-0.6985294729471206,0,0,0.0,0.0
421,0.7451784491539002,0,0,0.0,0.0
422,4.8687489986419665,0,0,0.0,0.0
423,-0.4806976318359375,0,0,0.0,0.0
424,-1.17509663105011,0,0,0.0,0.0
425,-1.5758224964141845,0,0,0.0,0.0
426,0.4820897340774536,0,0,0.0,0.0
427,0.4087416231632233,0,0,0.0,0.0
428,1.187219163775444,0,0,0.0,0.0
429,2.887044234573841,0,0,0.0,0.0
430,-0.5265315055847168,0,0,0.0,0.0
431,3.5888241291046143,0,0,0.0,0.0
432,-0.8905306577682495,0,0,0.0,0.0
433,0.8734353572130203,0,0,0.0,0.0
434,-1.31629159450531,0,0,0.0,0.0
435,-1.7406203269958496,0,0,0.0,0.0
436,-1.7943055629730225,0,0,0.0,0.0
437,-0.7496193170547485,0,0,0.0,0.0
438,-1.588369655609131,0,0,0.0,0.0
439,-1.1966017723083495,0,0,0.0,0.0
440,0.06288268566131591,0,0,0.0,0.0
441,0.04778518080711365,0,0,0.0,0.0
442,4.909788513183594,0,0,1.0,0.0
443,-0.08023872971534729,0,0,0.0,0.0
444,-0.6971494674682617,0,0,0.0,0.0
445,-0.4301082611083985,0,0,0.0,0.0
446,-0.35592987537384035,0,0,0.0,0.0
447,-0.4678143620491028,0,0,0.0,0.0
448,2.9484560657292604,0,0,0.0,0.0
449,0.9487885475158692,1,0,0.0,0.0
450,3.713431024551392,1,0,0.0,0.0
451,-0.0573527067899704,1,0,0.0,0.0
452,0.3842301398515701,1,0,0.0,0.0
453,-1.1787607669830322,0,0,0.0,0.0
454,-1.6524973392486573,0,0,0.0,0.0
455,-0.6902636528015137,0,0,0.0,0.0
456,-0.2595518454909325,0,0,0.0,0.0
457,0.42577250078320505,0,0,0.0,0.0
458,-0.014777028560638427,0,0,0.0,0.0
459,1.1616474002599717,0,0,0.0,0.0
460,-0.7464898467063904,0,0,0.0,0.0
461,-0.7065476775169373,0,0,0.0,0.0
462,-0.9400604009628296,0,0,0.0,0.0
463,-1.004339337348938,0,0,0.0,0.0
464,-1.265363836288452,0,0,0.0,0.0
465,-1.1686405658721923,0,0,0.0,0.0
466,-0.8070449400693178,0,0,0.0,0.0
467,-0.981163215637207,0,0,0.0,0.0
468,-0.7156601190567017,0,0,0.0,0.0
469,-1.3594133615493775,0,0,0.0,0.0
470,0.3604951448738575,0,0,0.0,0.0
471,0.16341552734375,0,0,0.0,0.0
472,10.058963394165039,0,0,1.0,0.0
473,-1.073441743850708,0,0,0.0,0.0
474,1.7616649448871613,0,0,0.0,0.0
475,-1.4534989833831786,0,0,0.0,0.0
476,0.8732350826263428,0,0,0.0,0.0
477,8.415323162078858,0,0,0.0,0.0
478,-1.526595735549927,0,0,0.0,0.0
479,-1.1228988409042358,0,0,0.0,0.0
480,-1.8090362787246703,0,0,0.0,0.0
481,-1.5014518737792968,0,0,0.0,0.0
482,-0.4631830096244812,0,0,0.0,0.0
483,0.4499832272529602,0,0,0.0,0.0
484,-1.4062597990036008,0,0,0.0,0.0
485,-0.8830135345458985,0,0,0.0,0.0
486,-1.7920426845550537,0,0,0.0,0.0
487,-1.3069783210754395,0,0,0.0,0.0
488,10.685030937194824,0,0,1.0,0.0
489,-0.6289494276046753,0,0,0.0,0.0
490,-0.6453537702560425,0,0,0.0,0.0
491,-1.389266800880432,0,0,0.0,0.0
492,3.7092951297760015,0,0,0.0,0.0
493,1.4323825716972352,0,0,0.0,0.0
494,0.8146602749824524,0,0,0.0,0.0
495,0.2844700127840042,0,0,0.0,0.0
496,-1.251016902923584,0,0,0.0,0.0
497,0.02651372477412224,0,0,0.0,0.0
498,0.5011980593204498,0,0,0.0,0.0
499,-1.0003810048103332,0,0,0.0,0.0
500,-1.0105629205703734,0,0,0.0,0.0
501,1.2460455656051637,0,0,0.0,0.0
502,-1.407655692100525,0,0,0.0,0.0
503,0.4218034744262695,0,0,0.0,0.0
504,3.1019649505615234,0,0,0.0,0.0
505,0.4999064445495606,0,0,0.0,0.0
506,-0.235258424282074,1,0,0.0,0.0
507,26.95152053833008,1,1,1.0,1.0
508,41.34819641113281,1,1,1.0,1.0
509,1.2042682945728302,1,0,0.0,0.0
510,4.647935295104982,0,0,0.0,0.0
511,0.669147527590394,0,0,0.0,0.0
512,0.7632954806089401,0,0,0.0,0.0
513,-0.5944147109985352,0,0,0.0,0.0
514,2.053259861469269,0,0,0.0,0.0
515,3.2726395606994627,0,0,0.0,0.0
516,2.769270968437195,0,0,0.0,0.0
517,1.1140735387802123,0,0,0.0,0.0
518,1.483474278450012,0,0,0.0,0.0
519,-1.2635980367660522,0,0,0.0,0.0
520,-1.687597894668579,0,0,0.0,0.0
521,-1.0800939083099366,0,0,0.0,0.0
522,1.257321846485138,0,0,0.0,0.0
523,-1.3433082818984985,0,0,0.0,0.0
524,-1.1101417779922484,0,0,0.0,0.0
525,-0.9188465297222136,0,0,0.0,0.0
526,-0.5309655666351318,0,0,0.0,0.0
527,-1.0976941108703613,0,0,0.0,0.0
528,0.12514468431472778,0,0,0.0,0.0
529,-0.007140201330184936,0,0,0.0,0.0
530,-1.219587469100952,0,0,0.0,0.0
531,-0.5845669217407703,0,0,0.0,0.0
532,1.4414880663156509,0,0,0.0,0.0
533,3.800762224197388,0,0,0.0,0.0
534,2.239561805129051,0,0,0.0,0.0
535,32.23044052124023,0,1,1.0,0.0
536,-0.9500982224941252,0,0,0.0,0.0
537,0.6950324535369873,0,0,0.0,0.0
538,3.4954815626144415,0,0,0.0,0.0
539,4.813231086730957,0,0,0.0,0.0
540,-0.4936677217483521,0,0,0.0,0.0
541,-0.5413322806358337,0,0,0.0,0.0
542,-1.8222526550292968,0,0,0.0,0.0
543,-1.5773986101150512,0,0,0.0,0.0
544,-0.8533745288848877,0,0,0.0,0.0
545,1.012779626250267,0,0,0.0,0.0
546,-1.7533706784248353,0,0,0.0,0.0
547,-1.1874937057495116,0,0,0.0,0.0
548,0.9083176851272584,0,0,0.0,0.0
549,-0.4489951401948929,0,0,0.0,0.0
550,-0.1778494358062744,0,0,0.0,0.0
551,1.8159223794937132,0,0,0.0,0.0
552,0.7297614991664887,0,0,0.0,0.0
553,-1.4447836637496951,0,0,0.0,0.0
554,0.0472387170419097,0,0,0.0,0.0
555,-1.6939374685287476,0,0,0.0,0.0
556,2.313812375068665,0,0,0.0,0.0
557,-1.1109052658081056,0,0,0.0,0.0
558,-0.419057846069336,0,0,0.0,0.0
559,7.7557547092437735,0,0,0.0,0.0
560,6.448281860351562,0,0,0.0,0.0
561,0.965962175745517,0,0,0.0,0.0
562,-0.554161810874939,0,0,0.0,0.0
563,1.9057208061218265,0,0,0.0,0.0
564,6.213210573047401,1,0,0.0,0.0
565,66.08722496032715,1,1,1.0,1.0
566,74.73346633911133,1,1,1.0,1.0
567,178.2157012939453,1,1,1.0,1.0
568,80.54635925292969,0,1,0.0,0.0
569,141.89226531982422,0,1,0.0,0.0
570,119.52545166015624,0,1,1.0,0.0
571,76.78320693969727,0,1,0.0,0.0
572,53.132470703125,0,1,0.0,0.0
573,38.36260261535646,0,1,0.0,0.0
574,121.82486267089844,0,1,0.0,0.0
575,114.21970062255859,0,1,0.0,0.0
576,96.19933776855468,0,1,0.0,0.0
577,93.75609664916992,0,1,0.0,0.0
578,51.835385131835935,0,1,0.0,0.0
579,48.10395278930664,0,1,0.0,0.0
580,48.14641723632813,0,1,0.0,0.0
581,43.865486526489256,0,1,0.0,0.0
582,65.391064453125,0,1,0.0,0.0
583,39.13366851806641,0,1,0.0,0.0
584,88.08034744262696,0,1,0.0,0.0
585,97.90611267089844,0,1,0.0,0.0
586,73.11694564819338,0,1,0.0,0.0
587,52.12089729309082,0,1,0.0,0.0
588,50.020859146118156,0,1,0.0,0.0
589,52.60578536987305,0,1,0.0,0.0
590,40.82940521240234,0,1,0.0,0.0
591,24.88762149810791,0,1,0.0,0.0
592,89.68597412109375,0,1,0.0,0.0
593,90.48246078491209,0,1,0.0,0.0
594,89.40936508178713,0,1,0.0,0.0
595,76.85139694213869,0,1,0.0,0.0
596,97.91990356445312,0,1,0.0,0.0
597,98.87232284545898,0,1,0.0,0.0
598,77.8536605834961,0,1,0.0,0.0
599,56.50074424743652,0,1,0.0,0.0
600,71.3633415222168,0,1,0.0,0.0
601,71.84409942626955,0,1,0.0,0.0
602,67.71566925048828,0,1,0.0,0.0
603,67.32534255981446,0,1,0.0,0.0
604,56.388167190551755,0,1,0.0,0.0
605,88.85661087036131,0,1,0.0,0.0
606,100.00000457763672,0,1,0.0,0.0
607,93.80258178710938,0,1,0.0,0.0
608,63.94905662536621,0,1,0.0,0.0
609,61.11984558105469,0,1,0.0,0.0
610,24.49163799285889,0,1,0.0,0.0
611,37.52660369873047,0,1,0.0,0.0
612,54.72988052368164,0,1,0.0,0.0
613,55.71547317504883,0,1,0.0,0.0
614,42.77058868408203,0,1,0.0,0.0
615,59.171370697021494,0,1,0.0,0.0
616,68.65099868774413,0,1,0.0,0.0
617,66.29193725585938,0,1,0.0,0.0
618,50.821731185913094,0,1,0.0,0.0
619,54.3214340209961,0,1,0.0,0.0
620,162.82574615478515,1,1,1.0,1.0
