172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.174,172.20.2.175,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.212
4424,1781,222,908,2734,1517,381,1860,1288,3577,3053,5751,1752,1900,1330,3567,570,2225,570,1479,2543,0,8807,1876,575,7861,0,2286,148
2073,1900,381,2277,2425,1552,2618,2198,1404,5883,2281,5756,1668,1296,1140,942,1272,3562,1900,3556,1004,0,26369,1905,1530,10103,407,600,74
4771,570,718,1672,132268,2281,831,1062,2090,5570,2312,6984,913,2215,2090,1713,1675,2761,1330,1742,814,0,17690,103955,2680,7044,0,2296,74
1881,380,2921,2847,3227,1594,148,1447,4515,3981,697,5244,1604,2090,1330,570,1520,1082,5679,1995,1248,0,8909,1721,1340,7199,0,600,0
1080,2169,0,912,1517,1334,1404,2305,3127,6165,2558,4582,2299,2090,760,3389,2354,2058,1845,2642,1248,0,35465,1834,1340,8603,0,861,74
222,1148,1962,1021,2764,644,764,1367,1876,13497,4771,9155,987,2208,1330,5147,2780,6995,4405,5943,2271,0,51782,1989,1340,5570,0,0,74
414,1989,1521,194,4917,2048,2734,3008,2132,3292,4946,7119,2486,1520,1330,2815,2245,1850,6098,2683,2525,0,8802,1838,765,9927,407,0,74
4697,3092,982,2164,4281,3041,951,3102,4564,5335,4734,5570,3092,1837,1330,3377,1484,1984,5154,2147,2252,0,17610,2264,575,9340,0,2212,148
2147,1812,1521,1521,2691,908,2882,1965,5879,3754,2433,9446,2296,2027,1330,2462,570,1088,4279,3710,4478,0,8844,3128,2105,8890,407,600,74
4395,1334,2122,148,3381,1521,3174,1258,1236,5725,4756,6493,1488,1457,570,2082,760,2984,1981,3127,2333,0,8833,1890,1530,8554,0,2202,74
2033,672,3041,1591,2122,982,912,3725,5374,3977,2684,6237,2867,1849,1140,3565,2660,895,5976,1671,2632,0,8822,1686,1150,8458,0,600,148
3234,1798,1288,2238,5247,764,2204,4432,4570,6073,5999,8373,959,2950,1330,5400,2447,1791,6155,4162,2748,0,25881,2102,1530,8443,0,1664,0
222,2351,570,2954,4254,1795,2337,5348,5697,7494,6301,8730,2754,2280,5009,5063,2036,3391,9274,4290,1227,0,35770,1693,2105,8939,0,0,74
554,2559,1334,2432,4208,194,1552,3517,5570,5447,3216,7155,3636,1330,1900,3957,915,3193,6083,5189,1872,0,35478,2148,1150,9531,407,197,74
2251,2102,1742,661,2610,2743,2417,1816,2934,6981,5299,9498,1562,1520,4685,3578,2660,4322,3751,2870,2597,0,18958,1763,2105,8267,0,790,148
2073,3318,1521,2854,3227,1478,982,3256,2826,7547,4770,8037,1911,2395,570,3005,1484,3972,6993,2217,2632,0,23982,2173,765,9180,407,600,74
4617,2808,2312,222,6948,1517,2471,2531,2794,7531,6381,5906,2137,329,760,4304,1672,2673,7250,3982,3582,0,17559,1968,1340,9190,0,2338,74
2221,899,1711,2847,6069,1552,2385,3507,2627,9951,7259,6563,1717,1964,2660,6194,2020,1895,7017,5547,3120,0,35299,1584,575,9697,407,600,148
3432,358,148,2242,2625,381,2048,1805,5536,4905,9358,7711,649,2407,1330,6192,915,2555,10651,3479,2306,0,17671,1668,1530,3615,0,2315,0
296,1897,4995,1517,5317,1404,2908,3889,6559,4187,7007,5528,723,2408,1900,2319,2070,2175,14085,3819,1167,0,8833,1760,765,10842,0,0,74
1881,2872,570,1482,6203,1524,2969,5937,6997,2408,7470,7191,2874,1140,3068,2435,0,1840,12904,4219,3120,0,8999,1721,575,8709,0,600,0
2670,2041,2734,1021,5162,1401,1448,2677,3594,4325,6953,7460,1562,2660,760,5824,1121,1789,11509,4142,2822,0,18044,1954,2105,7892,0,916,148
2213,2559,951,1923,3374,1872,972,2678,3829,5241,4859,7538,2486,760,4486,6584,1140,1219,7753,5040,1546,0,17750,1764,575,8228,407,797,74
4697,3587,792,4044,5949,947,2281,3767,6413,5012,8710,6643,1752,1900,570,3195,357,661,12772,5044,4225,0,17744,3646,1340,9324,0,2560,74
6623,2436,1141,2242,5883,718,982,4197,4184,3502,7857,8122,3061,2967,1330,2245,1900,2555,10260,2284,3256,0,11792,1820,1915,8127,407,3076,148
3160,2357,2122,2847,5937,381,1751,4195,5163,5533,10149,6457,1873,2090,1900,2435,1865,1084,11532,4152,2934,0,8822,1929,765,9115,0,1980,74
148,1646,1711,718,2765,2048,1268,3294,2836,6471,9449,5360,1527,1455,1520,3187,1674,1230,9710,2911,2058,0,17575,1693,2490,6493,0,0,74
2890,2229,5020,2277,5329,951,3876,3094,4473,2405,7342,5821,1488,1647,1900,3377,1140,1267,9267,5262,2313,0,8838,1661,0,9331,0,1886,74
618,1986,947,1915,4304,2566,3932,4932,7551,11607,7295,7533,1915,1933,5190,3187,3538,4831,11316,5694,4049,0,41496,1460,575,7054,0,274,74
4800,2138,760,1140,8920,2284,2532,3711,4356,4543,10416,5756,769,1456,1520,4110,2244,3583,13664,3765,2096,0,20781,2141,1340,8368,0,2170,0
2425,2248,2048,1214,7629,644,2211,4451,5567,13929,10261,7310,1604,2219,1330,5436,3138,5180,12990,8054,2030,0,71205,1386,1915,7812,0,800,74
2287,2426,764,1493,7857,2633,2412,4861,4504,20665,9053,7643,956,1848,5601,8934,1393,7264,10377,11113,3289,0,83942,2028,1530,7450,407,797,74
2304,134681,4186,2351,5397,1707,2748,3795,5819,13133,7812,6824,987,2523,1330,4290,2397,4102,12648,4303,3696,0,38362,103083,1340,10036,0,1022,74
2221,1985,381,1862,6083,2048,2794,2674,4753,9956,6361,8192,381,2036,2090,6118,2781,4095,8847,8474,2497,0,35183,2388,1340,7926,407,600,148
3559,2403,1552,845,6506,2096,3897,5022,7641,12948,9723,8671,1488,3472,5880,8610,2951,1623,13425,6720,2285,0,52256,1968,2490,9035,0,2012,74
488,3285,5365,1668,4768,2312,1668,4345,5428,11138,3914,5761,187,2216,570,4890,2794,2682,12147,7324,2550,0,53024,1732,1915,10842,407,0,148
4217,2608,4257,757,3001,1901,2351,3171,6307,11519,2678,7600,2253,1923,570,5626,2988,4071,6157,6606,2530,0,51101,1781,765,9280,0,2177,0
2351,2941,1021,1734,6215,1795,2369,4262,7814,14353,10862,7079,2179,1446,4763,7111,4029,6286,14282,7129,2475,0,72391,1580,765,9045,0,800,0
1955,1947,1330,1524,4432,2664,1346,4258,3229,6755,9210,6643,1534,1636,1900,5250,1105,2845,12175,2724,2856,0,23849,1714,1340,7455,0,600,148
4720,2916,1594,1781,6717,74,2210,3945,5518,7946,8739,7962,2902,1645,1140,5696,3004,3414,12114,4358,3876,0,29701,2007,575,10338,0,2370,74
2287,1430,194,2242,5983,2242,1937,1922,134357,6655,9538,7716,2296,2989,0,5933,1485,3562,7059,4517,3459,0,26667,103687,2105,8378,407,871,148
3012,3775,2122,1622,7823,1908,4030,5162,11263,8943,11813,5804,1752,707,5482,7100,2021,1893,20099,5297,3227,0,35398,2081,575,7450,0,1938,74
488,2997,1711,342,10337,718,1816,5277,5866,10010,12382,7450,2296,2336,2470,9918,2565,2825,16846,6837,2600,0,35223,2162,575,7491,407,0,148
4050,3293,5696,1517,8908,2471,3080,2329,6936,6289,12617,7967,723,1648,1900,5966,2092,2927,16845,5053,3554,0,17669,1855,1150,10670,0,2286,0
1955,2911,951,1478,3845,1552,3748,134380,7660,6635,9512,7455,1527,1649,1900,4292,2714,2163,17774,5200,2856,0,25822,103058,1340,8779,0,600,74
4194,2241,148,1916,8922,1915,4466,5362,8613,9985,10802,6886,1340,1075,3947,5064,1825,2894,18368,5050,4612,0,43903,1400,1340,7230,407,2293,74
2351,2335,5041,2164,5932,1974,2204,5440,5719,13008,9277,7450,839,1520,1140,5638,2744,7929,14330,9348,3934,0,82789,1672,1340,11541,0,800,74
2147,2504,3914,1497,5684,2487,1458,4262,10239,11646,10970,10175,381,1330,6852,8362,2069,4107,17058,6584,2278,0,44101,1714,1915,8678,407,600,148
917,2533,2164,1591,5375,1591,3196,2779,5139,16459,9976,7230,1562,1574,1330,5052,2746,6688,12770,7049,2034,0,62464,1887,1340,9741,0,400,74
1988,3317,2281,2812,9212,1478,1362,3592,6254,7613,9912,7786,2296,3277,1330,3734,1259,2324,13042,5713,3880,0,26422,2282,1530,8709,407,597,148
2539,2157,2882,1591,9339,2277,2798,5568,5927,18986,7311,8047,987,4508,1900,7275,2143,4644,11390,12479,2921,0,70548,2035,2680,10398,0,1338,74
1751,635,2281,912,8474,792,2699,4779,5635,15213,10888,6056,1527,2482,0,12100,1806,4970,13318,9300,3608,0,61719,2127,1340,6974,407,400,0
4198,3494,1552,2087,8419,951,1943,8752,6341,17608,14100,8197,1488,2973,2090,9543,3385,5187,15976,10093,5386,0,78065,3339,1915,7745,0,2054,0
2425,2223,5127,1330,11505,1404,3789,5439,7699,24444,11304,6162,765,1727,1140,12810,2113,6416,16880,13290,3522,0,132743,1552,1340,8704,0,916,0
4663,3593,5617,3405,8992,2064,2462,3977,6086,15068,7762,10038,1534,1637,5523,5994,4914,7150,17058,8628,3360,0,72510,1559,1150,10300,0,2325,148
2724,2990,2090,1229,7878,2365,4187,5867,6306,12180,9558,7313,1414,1637,6543,6929,915,5706,14936,4857,2738,0,48796,2701,1340,10870,0,1116,74
414,3276,5355,2432,8565,1862,2893,6216,7003,18763,14148,7551,1534,3273,2660,7430,3198,10545,16968,7690,3707,0,81221,2021,0,10931,407,0,148
2539,4274,2312,2744,5208,3287,3744,4633,10131,22533,9366,8863,2366,4292,5613,4106,2722,10562,15008,6229,3472,0,95064,1894,2105,11476,0,1496,74
2221,2286,1711,912,12114,2808,2069,5117,7104,14286,12682,7080,1682,2262,570,7098,2019,2967,18645,9254,3398,0,44028,2169,1150,8598,407,600,74
3795,3622,1552,1401,11164,2087,2851,4461,4566,19393,11231,7977,2292,2695,2090,9325,3280,3214,13579,10451,3852,0,70476,2000,2680,11321,0,1928,0
2650,2222,3231,1478,8457,792,1062,3313,4159,19269,7618,8784,1488,4506,1330,8537,3278,6100,10755,12555,2659,0,79348,2088,1915,6819,0,1000,0
4313,2097,1478,1330,12576,2094,3019,7024,6578,22153,19104,6237,952,2584,570,11928,2419,5859,17927,14291,5874,0,95754,1626,1340,8037,407,1825,148
2747,2559,1900,1404,9730,1401,4377,6142,8654,17809,9320,7791,1224,1463,1900,7504,4055,5625,11670,8426,4438,0,107025,1661,2105,10915,0,1000,74
554,550,2090,2649,6715,3067,3576,3387,6081,23779,9653,10069,1344,2215,11530,8380,2722,6562,8043,10997,2835,0,121615,1372,1340,7786,407,197,148
74,2253,8630,2761,5573,1984,2770,7011,6175,15231,7948,10264,1224,951,5718,6184,3461,7848,10283,7278,3958,0,65194,1700,2680,11078,0,0,74
2147,3033,1521,4361,8325,3199,3623,4008,11161,25592,8292,8081,1107,3221,4371,4137,1950,13219,16173,7118,3580,0,107317,1975,1340,9511,407,600,74
3973,2147,1552,1021,6005,2277,2281,4411,5137,19772,9058,6568,2941,2530,570,8499,4053,4236,9242,11648,2278,0,79529,1887,1150,10082,0,1738,74
2990,3272,4842,912,9939,718,1552,4487,6464,17637,9999,7866,1488,1776,1900,8366,3698,6088,14409,9065,3228,0,71923,2049,1915,8601,407,1116,0
3973,4407,1552,1517,9730,1141,1843,4113,6735,14871,14640,7781,1721,2423,2090,9917,1604,4480,18507,7538,4348,0,56046,1887,575,8798,0,1886,74
7146,1714,1707,0,8200,834,2733,3546,5252,11805,11926,8378,2828,3348,570,9146,3123,1656,16523,8384,4333,0,44179,1700,2490,8052,0,3960,74
2613,3764,3486,2854,9541,1102,2245,5199,6364,12352,15634,8037,769,3179,1330,10475,3125,5043,17331,11321,5087,0,53002,3283,575,10494,0,1393,148
74,3032,1900,1974,10941,1925,2863,7255,8794,28989,14252,6824,1224,3703,1140,9913,3664,9188,21975,16567,7122,0,158664,1548,1150,8779,0,0,74
2407,1517,1524,2035,8737,133560,4032,5542,6005,16619,12398,8138,194,1647,5133,10457,3065,6356,15777,9298,4708,0,104874,103605,2105,8032,407,797,74
3755,2661,8137,2161,5567,831,2953,4852,8897,16661,9635,8432,1601,3537,760,8428,2870,9579,18060,6688,4879,0,69364,2116,3445,10271,0,2057,74
3013,3858,2281,2842,9642,2632,2946,5943,8737,17486,14210,8320,2257,3236,5274,9115,2708,8069,17399,7738,3795,0,103655,2328,1340,8704,407,1116,0
4224,2591,3970,3504,10607,2099,3861,5093,13810,13905,12267,10028,2292,2407,7546,10500,1643,5062,18826,10349,3777,0,58385,2000,765,11042,0,1696,74
2872,4918,2661,1668,9963,1668,2048,5610,12295,22625,13596,7370,2902,3419,1900,10560,2628,6263,22822,11247,3200,0,76998,1781,0,11225,0,1232,0
2945,1660,1668,1330,10392,947,2616,4648,6244,13442,11772,9748,1717,1977,1330,6341,3692,5323,20924,7210,5020,0,47364,1506,2680,7018,407,1303,148
74,2011,760,1404,11214,644,2130,4794,6708,14736,12395,6242,649,3164,2090,7774,1379,4204,17952,10758,2731,0,61570,1393,1915,6788,0,0,74
2147,1228,0,2094,11367,764,3759,7201,7519,16188,148086,8443,194,2547,3230,12155,4036,4061,21623,7689,5386,0,60965,103513,575,8469,407,600,74
1508,3566,4353,2351,10531,1591,2210,3189,10249,22063,12452,5911,2754,1814,1330,8186,4056,5143,20648,9503,3757,0,78454,3043,1915,10872,0,400,74
3060,4393,1711,912,12572,1672,1060,5136,6886,22936,10620,5577,1872,2390,1330,11187,3081,5995,17344,14288,3010,0,131477,2243,765,6643,407,1197,74
4121,2523,3416,2351,8157,2351,708,5298,8540,18864,13615,5254,261,0,760,9383,3577,7321,17833,8401,3207,0,106175,2296,2680,7430,0,2044,74
3064,1849,5522,2828,11830,1882,6163,6793,9956,19286,16781,7971,913,931,5855,5397,2744,10666,24618,8188,5164,0,81600,2077,1915,8381,407,1232,0
2613,4129,2502,187,9512,1707,1973,5231,9019,16110,13405,7892,2486,2918,570,8608,2947,7818,19746,8533,3088,0,68098,1852,1340,8011,0,1538,74
148,2475,1327,1927,8657,1797,5539,4289,8184,16809,12312,7355,723,2365,4812,9666,3387,3827,18839,9551,3859,0,70500,1280,1915,7631,0,0,74
4470,4737,4120,2094,9458,1524,2168,5751,12987,13774,13464,7230,2299,2912,1900,8896,2588,5639,26271,9417,4869,0,62985,1531,1340,11773,0,2177,74
1508,3420,2231,625,11367,463,9008,6966,6450,18540,14657,8696,1224,3392,3407,11194,3638,7578,22030,10324,4037,0,74062,3043,1340,8012,0,474,74
2842,3402,132191,912,8205,912,4252,5768,8090,14784,14163,7049,1534,961,1330,9146,3900,3888,17319,9471,5348,0,72606,103673,1340,7230,407,1000,74
1730,4033,2312,2953,10733,3362,4086,6630,13257,17883,12553,10979,1601,2021,7498,8076,3369,4878,22541,11017,4662,0,89086,2501,765,10403,0,400,148
2916,4487,1901,2432,11797,342,2966,4591,7235,23757,13427,9654,1872,3176,1330,9144,3842,7856,22730,12188,5386,0,120468,2391,1960,8117,407,1116,0
2716,4207,2122,2178,13412,1720,3214,4548,7930,25361,14841,7656,762,3304,5086,13034,2484,6273,19894,13963,4902,0,113479,1785,1340,6894,0,1380,74
340,3989,6118,718,10518,2048,2654,7297,7551,28599,16549,9260,1678,3664,1140,9534,4222,11456,20012,9749,4265,0,108637,1502,1340,11742,407,0,74
4729,2488,3378,1330,11358,1900,2776,5260,7793,24685,13553,9366,2102,4141,2090,10123,3560,10132,19318,13195,4960,0,106960,1252,1340,11507,0,2244,74
1508,3256,5703,2764,10925,2742,4092,7343,13949,18091,16224,8570,2754,2292,5972,10002,2561,5979,27602,10739,4943,0,78900,1425,1915,13984,0,400,74
3107,1743,1714,778,11156,1915,4617,4879,7884,14137,15446,8158,2874,973,3377,9916,3043,4813,22837,8788,5100,0,77423,1679,2105,8608,407,1387,74
1730,4859,8416,2478,9693,1982,3901,6096,7918,20676,14180,9786,1799,2420,7723,11749,3695,6799,18477,11643,3918,0,78053,2268,1340,11671,0,400,148
3013,2689,1141,132228,11201,1482,1309,5520,9199,34660,13459,5826,1107,2452,570,10211,2837,12341,21666,12502,3742,0,118120,104172,765,6563,407,1116,0
2613,4641,982,1781,11873,1591,3181,6649,6340,20269,12504,7977,2176,3291,570,11205,2861,4771,18605,11602,4836,0,78860,2187,2870,11070,0,1296,74
266,3551,951,1672,15919,1478,2337,7853,5869,33283,19501,6162,1488,1773,1330,15307,3109,9518,21889,18375,5118,0,186763,1964,1530,7786,407,0,0
4346,2240,5467,3259,12856,2302,4770,7093,13498,28216,17946,11571,2867,4084,10948,10467,4004,12212,23478,14411,4272,0,138234,1517,2105,12049,0,2012,74
1582,4366,8822,2561,9381,2365,4173,8275,13864,12289,19065,10268,2063,3368,5755,9357,3015,5641,27471,7477,5245,0,45557,1171,2680,13165,0,400,74
5350,4012,2284,1330,11374,2928,2608,6986,15394,26898,12450,9040,1344,4345,1710,9532,4664,8497,26160,13548,4292,0,111461,1344,2105,9260,0,2528,74
1656,3973,4429,2164,9702,834,3485,7563,8396,17646,17986,6829,1414,1709,1900,12526,1759,5878,23050,11556,4397,0,80147,1393,2105,10004,0,400,148
3107,4156,2094,1862,12999,342,2936,4509,12181,22407,14705,8117,2109,4175,570,14397,4663,7446,25262,16436,4750,0,132891,2243,1340,9190,407,1535,74
2951,5578,4593,2745,10452,1793,3735,6318,8584,27900,11597,9349,1986,2852,5664,12806,3330,8545,17980,16405,5901,0,140515,2575,1340,10991,0,1570,74
266,3891,1901,912,11373,954,134401,5365,9512,26284,16763,7059,2447,1408,1900,9170,4318,11412,20878,11381,4824,0,128404,105258,2680,8355,407,0,0
4276,3421,792,1412,13479,2629,4034,7402,7538,23177,15464,8601,1791,3276,8283,14327,3654,5343,18452,15016,4850,0,121731,1989,575,9516,0,1780,0
1774,3699,5568,2432,10170,1021,4493,7409,8480,24459,16151,8704,1678,1968,1900,11810,3026,9077,21544,15225,6161,0,134626,1975,1915,11635,407,400,74
5439,2164,5150,2683,14248,3251,6036,8356,8897,21399,20327,8547,1717,2550,5826,9214,1628,7907,25166,9756,3804,0,92899,2814,1915,12939,0,2989,74
1656,2756,8588,3241,12543,1412,4679,7124,14697,25444,18267,8751,1298,4441,5366,14775,5449,8233,28350,14371,5261,0,94263,1587,765,13255,0,400,148
5148,3173,757,1152,13047,2633,2602,7768,11918,31662,16184,9695,194,2409,5631,14202,4179,7102,30409,17698,6113,0,141151,1605,1340,4528,0,2612,74
2103,2092,6620,834,10982,261,3873,3658,8024,20364,12083,8699,2754,1940,1900,13635,4290,8108,22631,14312,4922,0,113805,1693,662,9905,0,600,148
996,2177,1714,4205,13495,585,2907,6914,11045,27052,20130,7777,2109,3250,5398,11203,3258,10153,25250,13088,4618,0,118745,2141,0,8704,407,587,0
669,5544,74,831,11714,644,2351,5834,10619,23293,16458,8127,2366,2591,760,10624,4304,8938,23268,10132,4584,0,94837,1880,2680,8634,0,200,74
6755,3225,4798,3002,14418,3041,1997,6535,8977,24201,14762,8924,3022,3494,1520,10073,3648,7950,21694,15220,5026,0,116210,2363,765,11266,407,3508,0
4623,2612,261,2161,14461,2238,948,6176,7614,20696,21954,8473,187,2831,0,12676,4313,7205,33004,12179,5136,0,93876,1619,1150,2960,0,2338,74
2221,3159,3925,912,19166,2847,5920,7920,10390,23042,28893,7752,723,1955,1140,15853,3288,6846,39284,14494,5597,0,106249,1862,2101,7496,407,600,148
4590,2094,4940,584,12489,3200,4515,7772,12027,25501,17055,10286,1717,4738,6019,13205,4683,6696,28180,16407,6336,0,112213,1097,2002,9888,0,2515,74
2029,2333,5125,2103,10903,1983,5269,7138,13887,18321,19192,10505,1414,2609,3932,12163,4796,7205,31364,11289,5536,0,82923,1693,2680,8308,0,600,148
1132,3833,6711,2671,11788,1301,4281,7867,9355,30489,13403,8539,2257,2759,6775,13952,5408,9653,22306,16793,5039,0,166423,1594,2105,10607,407,400,74
148,4084,5623,1412,9889,2365,3624,6178,11970,25893,16952,8656,649,3361,4120,11954,3168,9970,23131,11229,4827,0,113171,1693,1915,8455,0,0,0
2213,3899,4578,912,14864,1524,1369,6438,8514,27689,16104,5981,2447,1501,0,11291,5089,10122,27642,15568,5602,0,128762,2176,1340,8474,407,797,148
4948,5294,1591,261,14214,792,2189,6447,11135,17891,19961,8506,2176,2552,1140,13950,2948,5896,31824,10926,5432,0,79813,1873,1915,6723,0,2370,0
2221,3377,2052,2242,16626,187,2802,7932,16299,24804,25659,8047,2447,2241,1330,12763,4849,9520,38452,13965,7571,0,130535,2289,2680,7897,407,600,148
4816,2716,9642,2921,16716,3002,2753,6852,10853,31791,23784,8953,2102,4335,1900,16538,4221,9967,28074,18573,5288,0,136898,1591,1530,13700,0,2454,74
2103,4152,2048,1927,13529,2869,6678,7499,15380,26439,18136,9280,3403,3950,8964,9716,4316,9957,28089,8903,5625,0,107357,1633,1340,9050,0,600,148
3249,1851,5801,1478,13018,3002,2296,5943,12981,20836,18794,9204,2296,2540,570,11003,4453,6994,30288,12893,5159,0,88998,1524,765,10238,0,2357,74
222,4854,5832,2470,10598,2351,3790,6928,11686,25370,14128,6162,1224,2840,570,10046,3803,9834,24425,16270,4711,0,144334,1728,1530,12887,0,0,74
340,4785,954,3857,11832,3442,6440,8035,10065,31202,17313,12037,2684,4285,10746,14343,3591,12849,26795,13177,7136,0,131735,2102,575,12226,407,0,74
1582,6093,4225,1021,14906,1974,2957,7819,10921,28547,19584,10770,1414,2180,1900,14937,5797,10791,31100,16492,4977,0,129669,3075,1725,10666,0,516,0
2509,3225,2284,2259,15027,2486,2904,4891,15016,20035,18006,8149,3597,3333,3139,13186,2784,5797,24838,13188,4068,0,88411,3558,765,8684,407,913,74
4617,4244,5200,2731,13772,2544,1021,5025,12603,20095,18441,8314,261,2935,2660,16467,5903,6237,31261,15660,5828,0,121765,1986,765,9877,0,2486,0
2169,5538,2087,2850,11875,2238,995,7574,13432,22472,17363,7519,2102,3147,1330,11391,3067,8327,33354,10667,5316,0,96946,1217,1150,8303,0,1380,74
148,3858,2808,1330,145757,1781,3015,5113,9593,20511,12869,8408,1224,2251,2660,8772,5079,4925,21855,14673,4631,0,105748,103857,765,10424,0,0,74
1586,5419,8438,2677,16804,1222,4021,8965,12676,36509,21151,9823,2137,3702,5248,17331,5750,14410,34600,19957,7003,0,176926,1587,765,11280,0,400,74
2147,2251,2284,2094,9156,268,2733,5511,8567,18642,14249,7225,1344,2269,2660,11234,3289,4636,19804,8942,2196,0,64933,1827,1150,8704,407,600,74
2448,2404,3304,2947,13865,1680,2926,7618,10545,25811,15907,8063,1414,4192,4689,11320,4301,5538,23140,13446,4551,0,87378,1915,1340,10253,0,916,0
2361,3569,5641,1482,15791,2854,4385,8712,11195,32962,19472,8037,2394,1994,3828,18206,5844,12441,29952,21566,7544,0,201705,2289,575,11897,407,797,74
0,570,187,0,0,0,0,757,0,2371,572,226,0,2089,4706,14329,4725,6694,21769,16693,4941,0,139297,1725,2680,7786,0,0,74
4446,2906,4533,1591,11639,1552,2161,5585,7653,36780,11709,7462,956,2969,1389,13809,5712,12985,18850,18775,5889,0,187250,1947,765,11838,0,2180,74
340,4195,342,1482,16259,2087,4571,8109,14720,26978,21465,6969,2902,2481,2660,13970,3244,7969,35570,15107,5672,0,144463,2176,1150,9045,407,0,74
2539,3996,4813,2775,17200,1496,5835,7350,13129,41863,24545,10993,2486,2963,10027,13027,5353,17681,33485,18557,6653,0,188612,1545,1340,11822,0,1538,74
74,4307,1288,1140,12682,2087,3369,8376,13542,27952,18318,8448,1752,3889,570,11786,3981,11128,29279,12284,5261,0,115172,1298,1725,9772,0,0,74
4231,4164,1327,2483,14425,1870,3134,7518,10675,36516,17591,8980,1721,3961,6397,16213,5242,9882,28550,20747,4921,0,159001,1672,2105,10209,0,2067,148
2425,3333,2122,2277,13955,1781,1432,7034,7851,22865,19554,8293,1989,3150,1900,16637,3901,7313,31312,15847,6072,0,135792,1700,765,7866,0,916,0
2338,3453,6301,912,14767,912,3162,6143,10516,29457,19503,6157,959,2617,0,15361,5159,9200,25565,17055,6423,0,144892,1901,0,10050,407,871,148
