172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.174,172.20.2.175,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.212
14,14,13,16,15,4,11,22,31,31,45,62,11,11,10,6,10,6,44,19,19,0,7,22,4,86,0,16,1
2,9,11,5,9,12,9,20,14,33,45,50,9,8,8,10,9,7,39,16,14,0,14,19,13,61,0,0,1
13,12,28,13,12,7,22,18,23,14,34,55,9,9,10,11,6,7,36,25,15,0,7,19,0,88,0,16,1
5,11,6,9,11,11,17,22,38,59,34,71,10,7,27,10,19,25,45,27,27,0,35,17,3,67,0,3,1
21,15,4,6,25,13,11,25,26,27,51,54,5,8,8,8,12,15,48,21,15,0,17,23,7,79,0,19,0
11,14,12,7,21,4,13,28,29,70,45,69,9,12,7,15,17,26,45,40,16,0,57,16,10,73,0,8,1
10,12,5,9,22,16,13,27,27,102,47,72,7,12,29,20,8,36,39,54,23,0,69,22,8,71,2,8,1
9,138,19,14,16,10,16,24,30,70,36,64,7,14,7,9,13,22,44,24,25,0,31,111,7,95,0,11,1
10,12,4,12,20,12,17,17,28,54,32,78,4,12,11,15,15,19,31,38,17,0,28,26,7,76,2,6,2
19,14,10,5,18,12,19,29,40,61,50,81,9,15,31,25,16,10,54,33,17,0,42,22,13,85,0,17,1
5,18,27,10,19,14,10,21,25,59,24,54,2,12,3,12,15,16,43,36,17,0,42,19,10,103,2,0,2
14,15,23,5,10,12,14,20,31,53,17,73,13,11,3,16,16,23,28,32,18,0,43,20,4,88,0,19,0
10,14,7,8,21,10,13,27,37,71,49,67,12,8,25,17,18,31,54,35,18,0,59,18,4,85,0,8,0
8,13,7,9,14,15,9,24,20,35,45,63,9,9,10,14,6,14,44,15,19,0,21,19,7,71,0,6,2
19,18,9,11,24,1,13,26,29,41,44,75,17,9,6,13,16,18,47,24,25,0,26,22,3,98,0,21,1
10,10,2,14,19,14,11,14,136,35,45,73,14,16,0,14,8,16,27,25,20,0,24,112,11,79,2,9,2
12,23,13,5,23,11,23,32,51,47,59,55,11,5,29,17,11,11,73,26,24,0,30,23,3,71,0,16,1
5,18,11,4,31,5,12,29,33,52,61,71,14,10,13,25,14,16,67,34,19,0,28,24,3,70,2,0,2
14,18,31,9,24,15,19,14,38,35,63,75,5,9,10,11,7,16,68,28,23,0,14,21,6,101,0,20,0
8,17,7,9,14,10,18,134,39,35,46,71,9,9,10,9,11,12,63,24,19,0,21,108,7,83,0,6,1
15,13,2,9,25,11,20,32,41,47,54,65,7,6,20,13,10,16,66,23,30,0,36,16,7,68,2,20,1
10,15,26,12,19,11,13,31,28,78,44,71,5,8,6,16,15,40,52,42,28,0,67,18,7,110,0,8,1
9,16,21,9,18,14,9,23,48,50,59,96,4,7,35,20,11,22,57,33,17,0,38,19,10,82,2,6,2
6,16,12,10,16,10,18,19,31,84,47,68,10,10,7,13,15,31,49,35,15,0,51,21,7,93,0,4,1
9,20,14,17,26,9,9,24,36,35,48,74,14,14,7,6,7,13,49,28,24,0,21,25,8,82,2,6,2
12,13,17,10,23,13,17,30,34,99,37,76,7,25,10,18,12,23,46,60,22,0,57,23,14,99,0,11,1
7,4,14,7,26,6,13,30,31,80,58,58,9,14,0,26,10,28,46,44,24,0,50,23,7,66,2,4,0
16,18,10,12,25,7,12,50,35,90,67,78,9,13,11,23,15,26,63,46,37,0,64,35,10,73,0,18,0
11,13,27,7,25,8,22,31,40,125,58,58,4,10,6,30,12,34,59,65,26,0,107,17,7,82,0,9,0
21,22,29,18,29,13,14,25,29,76,42,95,9,9,29,18,22,32,57,35,23,0,60,17,6,97,0,21,2
12,19,11,6,29,13,23,33,32,50,45,69,8,9,33,16,5,26,56,24,21,0,42,27,7,102,0,11,1
4,20,29,15,22,12,13,35,39,76,67,71,9,18,14,15,14,47,68,40,25,0,68,22,0,104,2,0,2
12,22,14,15,16,14,20,29,48,108,49,84,14,25,29,8,15,47,54,30,24,0,78,21,11,109,0,12,1
10,15,11,7,27,16,13,33,37,69,63,66,11,14,3,17,11,17,70,43,24,0,35,24,6,82,2,6,1
13,20,10,9,30,12,17,29,28,98,55,75,13,16,11,22,18,19,46,53,26,0,56,22,14,107,0,17,0
11,14,19,9,18,6,7,23,22,101,40,83,9,22,7,21,18,31,40,61,20,0,64,23,10,64,0,10,0
19,13,9,7,34,12,18,41,36,109,90,59,6,16,3,29,10,30,71,66,41,0,79,18,7,76,2,16,2
12,16,10,8,29,9,22,37,40,88,49,74,7,8,10,19,22,28,45,37,30,0,87,19,11,103,0,10,1
5,5,11,14,16,17,14,21,27,117,46,94,8,12,60,20,15,35,32,52,21,0,98,15,7,74,2,2,2
1,11,45,15,17,12,15,32,31,72,41,97,7,6,29,19,15,37,44,36,26,0,58,19,14,104,0,0,1
9,19,10,20,25,18,20,26,58,116,41,76,8,19,23,15,11,57,63,36,26,0,90,22,7,90,2,6,1
16,13,10,7,19,13,14,28,29,94,43,62,17,11,3,21,22,25,37,56,17,0,64,21,6,96,0,15,1
14,15,27,7,27,5,10,26,33,90,49,75,9,11,10,20,20,30,58,46,22,0,59,23,10,81,2,11,0
16,26,10,9,32,8,11,28,36,76,74,74,11,15,11,25,9,25,75,38,29,0,47,21,3,84,0,17,1
27,11,10,0,21,5,16,19,28,62,60,79,16,15,3,21,17,10,61,43,28,0,37,19,13,76,0,33,1
13,19,17,16,32,8,14,33,32,64,78,76,5,18,7,28,17,25,64,51,35,0,44,33,3,99,0,11,2
1,19,10,11,25,12,17,43,42,143,68,64,7,21,6,25,17,49,79,79,50,0,129,18,6,83,0,0,1
10,11,9,12,23,133,22,35,33,79,62,77,2,9,27,21,17,33,59,46,32,0,84,112,11,76,2,8,1
13,17,43,13,18,6,17,29,42,81,47,81,10,20,4,24,12,43,69,29,33,0,58,24,18,97,0,18,1
14,19,14,16,31,16,13,32,46,98,67,79,14,14,27,17,15,41,63,38,27,0,83,25,7,82,2,11,0
19,15,22,19,27,12,22,33,65,68,59,95,13,13,39,28,9,21,76,50,27,0,49,22,4,105,0,15,1
14,25,16,10,26,10,12,34,60,110,69,70,17,20,10,25,11,30,85,54,24,0,63,20,0,107,0,12,0
15,11,10,7,26,6,15,30,33,69,59,92,10,11,7,13,20,25,73,36,32,0,39,17,14,68,2,11,2
1,10,4,8,27,4,13,29,34,75,62,59,4,15,11,17,8,24,63,56,21,0,49,16,10,65,0,0,1
9,9,0,12,30,5,18,41,40,76,200,80,2,14,17,30,22,23,84,39,37,0,49,107,3,79,2,6,1
5,22,23,14,33,10,13,24,49,109,64,56,15,11,7,16,22,26,75,49,28,0,67,31,10,103,0,4,1
14,23,11,7,34,11,7,32,37,117,54,53,12,9,7,28,17,32,59,65,23,0,108,25,4,63,2,12,1
18,16,19,14,21,14,6,29,45,94,64,50,3,0,4,22,16,37,70,43,24,0,87,26,14,71,0,18,1
15,11,30,16,30,11,31,39,51,86,81,75,6,6,30,8,15,48,92,43,36,0,68,24,10,79,2,12,0
13,24,15,2,28,10,12,33,48,73,68,74,15,17,3,18,16,38,80,39,23,0,55,20,7,77,0,12,1
2,15,8,9,19,10,26,25,39,77,60,69,5,14,25,20,15,19,67,48,26,0,56,15,10,72,0,0,1
18,25,21,12,20,9,13,38,62,69,68,68,13,14,10,23,14,31,94,44,36,0,52,16,7,110,0,19,1
5,21,13,3,26,3,44,38,35,91,71,82,7,21,18,25,20,34,87,54,30,0,62,31,7,76,0,5,1
12,21,123,7,24,7,25,37,43,76,66,67,9,6,7,21,17,22,72,48,35,0,58,113,7,68,2,10,1
8,21,14,12,27,15,23,32,65,90,64,103,10,8,39,22,19,28,88,56,32,0,73,27,4,99,0,4,2
13,27,12,15,30,4,18,30,39,112,68,92,12,19,7,21,21,39,81,59,37,0,97,27,10,77,2,11,0
14,20,13,12,35,10,15,31,44,113,75,72,5,18,26,28,14,33,71,65,35,0,92,19,7,65,0,11,1
3,23,29,5,30,12,15,42,42,125,81,88,10,21,6,23,23,57,75,51,31,0,89,18,7,111,2,0,1
22,15,19,7,30,10,15,35,41,118,68,88,12,25,11,26,16,47,70,61,35,0,88,14,7,108,0,20,1
5,21,29,14,31,16,18,41,61,84,74,81,15,13,25,22,14,30,108,51,36,0,63,16,10,133,0,4,1
15,12,10,4,28,11,22,30,37,71,73,78,16,6,17,25,13,24,90,45,34,0,61,18,11,82,2,14,1
8,26,43,15,25,12,22,35,41,105,68,92,10,15,36,28,20,34,70,53,30,0,65,25,7,110,0,4,2
14,18,8,125,30,10,9,37,45,160,68,55,8,15,3,23,16,58,81,62,29,0,96,122,4,62,2,11,0
13,24,7,11,34,10,19,37,34,99,64,75,13,16,3,25,16,24,71,52,33,0,64,24,15,105,0,11,1
2,20,7,11,38,9,15,49,33,161,85,58,9,10,7,36,14,52,82,88,39,0,150,23,8,74,2,0,0
18,14,29,16,32,13,21,41,66,143,87,109,16,24,53,21,22,59,81,67,31,0,114,16,11,112,0,18,1
6,22,46,13,23,13,22,51,70,56,88,96,12,19,30,22,12,27,101,41,39,0,38,13,14,123,0,4,1
24,25,13,7,30,17,15,44,68,123,64,85,8,25,9,23,22,42,100,65,33,0,91,14,11,88,0,23,1
7,21,23,12,24,5,21,43,45,89,85,64,8,10,10,25,10,26,87,56,32,0,68,16,11,95,0,4,2
15,25,12,12,32,4,18,30,62,117,74,77,12,20,3,35,22,39,95,81,34,0,108,25,7,87,2,16,1
16,30,25,15,23,11,18,36,44,142,54,88,12,16,29,30,19,44,67,78,40,0,118,28,7,103,0,13,1
2,24,12,7,31,6,136,36,48,144,80,67,15,10,10,21,20,52,77,50,35,0,111,127,14,80,2,0,0
17,17,6,8,39,15,23,45,41,116,70,81,11,15,39,31,20,27,67,75,35,0,102,23,3,90,0,16,0
7,21,27,15,28,7,23,42,47,131,77,82,10,11,10,28,13,48,83,71,42,0,110,22,10,111,2,4,1
24,13,26,14,43,14,33,46,50,115,95,79,10,17,30,22,10,35,97,51,29,0,76,28,10,121,0,28,1
7,13,45,16,33,9,25,45,66,131,87,82,8,23,28,30,26,41,111,68,39,0,76,18,4,125,0,4,2
22,20,5,5,29,16,14,44,57,162,76,92,2,14,30,34,23,38,103,86,45,0,115,17,7,42,0,23,1
10,11,34,5,27,3,22,24,41,103,61,82,15,12,10,34,20,43,86,67,35,0,94,19,4,93,0,6,2
6,15,10,19,28,4,17,42,56,142,92,73,12,19,27,25,18,48,90,65,34,0,99,23,0,82,2,6,0
6,30,1,6,32,4,14,37,53,109,80,77,14,15,4,22,20,41,87,53,32,0,78,21,14,81,0,2,1
25,21,27,18,37,18,13,39,44,128,70,85,18,16,8,22,20,41,86,70,36,0,94,26,4,106,2,30,0
18,16,3,13,34,13,7,37,44,98,103,81,2,19,0,28,21,37,115,57,39,0,76,18,6,28,0,20,1
10,16,21,7,45,16,30,48,56,114,133,75,5,14,6,31,18,37,146,75,43,0,85,21,13,71,2,6,2
17,13,27,2,26,18,24,45,59,127,80,98,10,23,32,30,23,31,113,77,45,0,91,12,11,93,0,24,1
9,12,28,11,25,12,25,43,69,93,90,99,8,16,20,30,22,36,111,59,39,0,67,19,14,78,0,6,2
7,23,35,13,21,9,24,45,48,166,69,81,14,12,34,29,26,46,80,77,38,0,134,18,11,99,2,4,1
2,22,31,8,26,13,16,37,59,120,79,82,4,19,22,29,18,49,87,54,36,0,95,19,10,80,0,0,0
9,24,24,7,35,9,10,42,42,134,75,57,15,11,0,22,24,49,104,68,41,0,106,24,7,80,2,8,2
22,28,10,3,36,6,10,41,56,82,89,79,13,14,6,33,17,31,118,57,38,0,65,21,10,64,0,21,0
10,18,13,14,42,2,18,46,81,116,116,76,15,9,7,23,23,44,145,63,53,0,109,25,14,74,2,6,2
21,16,47,17,39,18,16,45,60,153,118,85,12,25,10,36,24,51,101,85,40,0,112,17,8,129,0,21,1
10,21,12,8,28,16,37,41,77,125,81,87,19,19,46,24,20,44,111,47,41,0,89,18,7,85,0,6,2
14,13,27,9,33,18,13,33,66,108,91,87,14,14,3,24,24,36,115,58,37,0,72,16,4,97,0,21,1
3,29,32,13,22,14,18,41,54,143,68,58,7,16,3,22,21,48,88,77,35,0,116,20,8,121,0,0,1
3,28,6,14,29,16,36,47,48,155,81,112,15,21,55,35,20,61,104,61,51,0,111,23,3,115,2,0,1
6,30,22,7,35,11,18,45,53,139,91,101,8,14,10,34,28,52,118,78,37,0,107,31,9,101,0,5,0
13,21,13,13,33,14,17,33,70,103,88,76,21,20,16,32,16,29,95,59,30,0,72,36,4,82,2,9,1
18,22,29,16,37,14,7,30,63,100,87,79,3,17,14,36,24,33,114,74,41,0,99,22,4,93,0,22,0
7,30,12,15,26,13,6,45,62,103,80,71,12,18,7,26,17,37,119,55,38,0,79,13,6,78,0,11,1
2,24,16,7,147,11,16,33,48,98,61,79,7,14,14,19,24,25,79,68,33,0,87,110,4,99,0,0,1
6,29,45,13,35,8,17,52,62,189,106,93,13,18,27,40,28,69,125,90,52,0,146,18,4,105,0,4,1
9,15,13,12,21,3,16,31,41,87,68,68,8,13,14,32,18,22,77,45,18,0,52,20,6,82,2,6,1
11,12,18,16,37,10,17,44,48,126,78,76,8,20,24,22,20,28,88,61,34,0,70,22,7,97,0,9,0
11,22,30,10,37,16,23,51,58,171,91,76,15,13,20,38,29,64,113,101,53,0,169,25,3,112,2,8,1
0,3,2,0,0,0,0,5,0,12,3,2,0,9,25,31,26,36,88,81,37,0,115,19,14,74,0,0,1
16,14,24,10,29,10,13,35,35,179,58,71,7,14,8,35,28,66,73,90,42,0,152,22,4,112,0,19,1
3,25,4,10,37,12,27,47,73,127,101,66,17,14,14,26,18,41,131,66,41,0,115,24,6,85,2,0,1
12,19,26,14,45,9,26,47,73,199,113,103,15,18,52,28,26,79,118,87,50,0,157,17,7,111,0,12,1
1,26,8,6,30,12,21,52,63,132,90,80,11,19,3,28,22,52,108,60,39,0,93,14,9,92,0,0,1
16,27,8,12,37,11,16,44,53,177,87,84,11,24,33,31,29,49,105,98,37,0,131,18,11,95,0,18,2
11,18,13,13,37,11,8,41,37,118,88,78,11,14,10,40,18,38,112,78,43,0,109,19,4,75,0,9,0
11,22,34,7,34,7,15,37,53,152,98,58,6,17,0,30,24,44,95,81,46,0,117,21,0,95,2,9,2
14,18,35,20,28,2,17,29,48,146,62,77,4,13,10,31,25,48,83,88,43,0,123,22,7,95,0,13,1
2,16,10,9,26,20,21,33,55,123,79,79,3,22,56,31,20,51,106,75,37,0,121,19,11,77,2,0,1
7,22,34,12,28,10,20,44,56,187,80,81,12,32,37,30,25,62,89,84,36,0,130,19,8,103,0,5,1
21,24,8,13,40,11,26,50,63,146,99,80,12,23,25,34,22,42,106,77,49,0,99,26,0,109,2,24,1
10,22,17,10,32,6,18,32,57,177,79,75,4,21,6,42,18,50,96,99,44,0,139,19,4,76,0,12,1
2,13,27,2,47,9,24,46,45,215,85,90,14,24,11,44,24,69,114,101,61,0,184,21,6,105,2,0,1
13,23,12,3,39,18,24,52,78,154,95,68,11,17,26,28,20,53,125,83,49,0,134,19,6,103,0,17,2
11,28,5,9,38,8,16,49,66,166,107,81,9,16,15,37,23,72,129,64,48,0,135,18,11,86,0,9,1
21,13,12,2,37,16,30,52,58,169,100,71,7,13,32,29,16,62,102,74,41,0,132,17,6,75,0,19,2
9,24,36,18,30,12,9,41,44,129,70,74,5,14,27,34,15,35,77,82,40,0,98,18,3,94,0,8,0
11,15,24,12,21,7,19,39,56,149,64,82,8,31,32,44,24,58,126,90,48,0,144,22,3,96,2,9,1
9,16,14,14,38,8,20,40,54,152,91,88,1,19,26,41,16,58,102,91,43,0,131,19,17,81,0,8,0
10,25,35,11,48,7,23,63,53,182,116,69,14,23,25,41,29,57,108,100,48,0,144,21,6,108,2,6,1
9,28,23,5,44,9,23,46,80,155,110,92,7,20,39,38,23,51,125,90,50,0,118,19,8,81,0,8,0
4,11,6,11,34,12,18,41,44,197,87,85,9,31,6,33,33,60,97,101,55,0,159,23,10,64,2,2,1
10,28,7,17,36,15,23,39,59,194,76,67,8,26,17,33,32,47,81,111,43,0,170,18,11,97,0,10,1
2,19,52,23,46,25,27,50,67,151,109,85,17,9,59,37,21,56,113,90,48,0,136,22,7,123,2,0,1
21,25,3,14,40,20,28,46,52,169,97,80,18,16,49,23,24,68,96,66,33,0,137,21,11,92,0,17,2
10,136,39,6,25,6,16,38,39,132,67,60,10,12,7,19,19,58,73,61,37,0,104,113,10,103,2,8,1
22,25,12,12,35,12,23,51,79,126,90,73,14,21,18,28,17,50,126,69,42,0,103,17,3,107,0,21,2
10,30,24,9,43,17,17,155,49,134,114,69,7,22,11,36,20,39,129,87,32,0,101,109,3,103,0,9,0
8,33,35,8,39,8,11,62,61,184,116,67,8,18,10,38,16,45,122,109,47,0,126,23,13,107,0,6,0
16,28,9,7,32,12,23,43,50,142,90,86,7,23,10,30,29,48,105,71,44,0,104,21,8,73,0,16,1
5,18,19,12,24,12,30,51,66,124,94,79,11,18,40,31,22,49,92,94,57,0,134,21,3,98,2,2,1
3,17,20,16,32,17,24,61,103,237,92,73,15,20,33,43,31,79,150,112,62,0,209,17,4,113,0,0,2
7,19,24,10,28,12,17,38,73,206,77,75,3,16,8,40,34,72,99,105,49,0,174,25,3,103,2,5,1
18,16,35,17,42,12,25,43,56,259,85,107,15,21,46,32,36,99,87,97,50,0,200,19,14,100,0,19,2
13,34,8,16,47,13,16,50,53,207,105,64,6,16,3,29,28,69,110,92,43,0,158,20,10,98,2,10,1
17,22,9,14,39,9,4,43,39,150,105,57,10,19,0,32,17,47,93,75,34,0,100,16,8,83,0,18,1
12,25,20,7,38,7,9,50,43,211,88,75,10,20,3,36,29,65,97,100,53,0,151,20,7,65,0,13,0
7,21,9,2,49,4,20,57,179,168,108,83,14,20,10,37,19,39,119,82,54,0,101,112,7,66,2,4,0
5,8,31,17,46,22,44,60,71,209,112,103,11,29,46,42,23,52,119,118,59,0,141,22,13,110,0,2,2
7,9,41,13,27,8,34,45,58,181,73,110,12,24,30,39,38,66,97,100,58,0,155,19,14,114,2,6,1
14,20,43,13,38,8,23,56,89,172,81,65,6,12,35,36,35,47,124,100,45,0,147,20,3,114,0,10,2
12,18,14,18,29,4,11,47,67,215,55,81,9,13,10,32,25,73,89,114,47,0,202,21,14,88,2,10,1
17,23,22,13,37,4,18,52,33,190,91,84,7,14,20,40,30,70,91,94,49,0,176,22,14,93,0,17,2
15,24,9,9,37,18,12,44,45,202,88,85,3,23,10,34,30,73,84,97,44,0,174,19,3,98,0,11,0
14,25,30,4,43,6,3,59,38,169,114,61,18,21,30,35,25,61,91,94,42,0,137,28,6,113,0,20,0
7,14,10,9,30,9,25,46,43,163,83,74,10,20,23,37,23,46,98,96,52,0,143,19,10,73,0,8,0
10,15,29,8,35,14,16,45,33,230,82,74,13,23,11,33,29,63,72,102,48,0,159,21,10,99,0,15,0
6,18,31,16,44,13,40,64,69,225,114,77,12,23,26,35,33,60,127,112,64,0,172,24,3,127,0,2,2
12,19,20,24,27,19,27,44,83,215,77,101,25,25,50,42,23,65,90,107,48,0,158,35,7,97,2,10,1
5,21,44,12,29,7,12,34,78,220,55,80,5,23,31,30,22,60,93,104,40,0,183,18,10,69,0,3,2
10,22,14,20,45,17,15,47,47,244,91,91,10,18,32,33,29,72,96,118,48,0,202,22,14,88,2,9,1
17,22,26,12,45,4,14,48,49,204,118,85,11,19,36,34,23,74,111,88,45,0,174,20,7,84,0,15,1
10,32,27,15,37,12,14,42,46,184,111,78,17,18,29,41,25,51,101,90,49,0,148,20,3,100,2,8,1
21,21,11,11,32,6,22,37,52,162,98,75,16,23,3,29,24,62,91,71,37,0,123,14,3,94,0,22,0
25,17,29,0,36,13,26,65,58,159,111,67,8,25,4,30,23,61,138,73,55,0,118,19,4,105,0,26,1
22,14,26,8,36,12,28,54,78,219,123,71,8,28,3,44,34,59,136,110,54,0,151,23,11,84,0,20,1
8,20,49,10,31,12,26,57,78,201,85,96,6,14,56,38,34,50,100,98,47,0,158,25,10,117,0,4,2
13,19,20,13,29,17,16,48,82,235,67,66,8,22,33,30,28,54,82,110,48,0,177,22,4,97,2,13,1
12,26,12,9,32,10,13,41,54,212,76,81,2,21,18,34,23,50,103,96,51,0,168,19,8,75,0,14,1
11,30,4,11,48,15,11,51,57,263,114,70,6,27,3,46,35,81,135,122,62,0,225,21,3,67,2,9,1
15,21,35,15,29,14,18,34,49,230,92,85,14,21,33,41,27,66,91,106,41,0,179,19,7,92,0,16,1
4,20,8,14,32,8,8,38,27,249,64,61,13,15,20,36,28,79,57,110,48,0,208,22,6,51,0,2,1
16,14,142,14,40,9,21,54,36,280,87,92,5,30,7,46,41,105,95,125,58,0,237,103,10,93,2,20,0
6,19,26,12,37,15,33,41,67,198,96,105,8,21,29,36,31,70,111,101,53,0,155,20,8,104,0,3,2
15,19,14,8,39,16,28,48,54,249,99,98,9,37,31,44,30,72,100,108,55,0,169,22,8,95,2,12,1
6,17,2,21,30,5,41,55,70,187,90,100,5,12,46,33,25,40,116,92,40,0,127,23,10,70,0,4,1
13,15,7,13,44,18,26,46,79,279,95,68,5,23,35,45,32,71,109,141,52,0,216,29,7,89,2,12,2
18,22,25,15,35,11,20,48,51,230,89,77,14,20,26,38,36,72,101,121,52,0,201,24,7,117,0,15,1
4,32,18,18,45,5,23,52,69,273,107,66,12,19,11,48,33,89,114,115,59,0,202,30,4,101,2,0,2
18,24,34,10,32,13,17,46,42,203,109,67,12,24,24,42,29,68,91,109,47,0,187,25,4,91,0,17,0
5,21,17,16,50,10,14,52,49,259,116,82,4,30,31,42,35,74,106,131,58,0,217,19,7,87,0,2,1
24,20,26,6,40,126,26,62,70,234,235,81,13,18,29,36,26,87,122,92,66,0,173,199,4,83,0,27,1
7,25,8,8,30,15,17,53,74,160,106,69,13,27,29,30,23,55,127,72,51,0,131,21,7,67,0,4,1
12,17,28,21,38,18,32,51,62,184,107,72,12,22,25,39,33,42,116,116,45,0,149,21,6,123,2,10,2
