172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.164,172.20.2.228
1397,2121,1255,1311,3144,1350,1764,5308,3406,43837,16716,14741,1232,1797,7605,1737,1237,1719,21986,9825,1575,74,2070,1083,17875,2277,2210,192
945,2314,857,857,3271,811,1398,4882,4156,72267,15172,13695,1687,1772,1474,2786,1007,3384,23631,11032,1656,148,2345,1158,18830,2021,3338,0
1029,1798,4256,1474,3945,857,2414,4753,4274,47169,20028,16545,1681,791,1068,4053,1389,2751,28068,11331,1670,74,2532,1158,22731,1434,2364,192
822,2985,4047,1094,3651,1056,1587,4340,7937,64942,16227,16505,1351,977,6270,1744,1525,3911,27605,10766,2564,74,2599,1083,19351,1807,3064,0
1992,3087,885,1411,3460,268,1733,3766,6515,73628,15453,11600,523,1050,406,2480,632,2652,24747,13426,1650,148,2602,747,16345,2934,3419,0
1155,1315,3697,742,4090,800,2094,4523,4735,95607,18135,14601,820,1818,6423,3195,2112,2361,23842,15663,2253,74,2585,1083,15332,1615,4734,192
1767,2082,3784,1505,3228,806,1869,4427,4594,87949,17240,15173,569,1234,6708,2061,1823,4905,22026,11925,1723,74,2299,1158,17049,2515,4355,0
4243,2590,1661,518,3335,1256,707,5353,3084,59405,13584,10645,747,2166,737,2554,1336,1620,21689,12773,2279,0,2109,336,17474,6695,3039,192
2128,2105,674,857,4030,737,948,4204,5544,69781,16093,11220,867,1997,737,3645,838,2754,22638,10446,1673,148,2197,672,15590,4198,3308,0
881,2508,886,2315,4115,944,1166,5824,4617,84518,17766,16630,859,2223,6260,2702,1270,1860,25356,14928,2619,74,2299,1158,17490,1434,3933,192
1019,2738,970,1068,4167,811,1499,6192,5266,65461,19703,14445,1276,1384,1474,3105,916,2543,24835,10304,3388,74,2077,336,16540,2021,2989,0
2150,1052,480,1216,4839,599,2542,7058,6992,132991,27875,16545,523,1403,1068,4409,1935,2981,42613,17811,3563,148,2260,1083,12545,3721,4150,0
622,1609,9140,924,3745,924,1642,5176,6571,116174,18384,14450,604,2150,1143,2525,2392,4617,23872,14672,2875,74,3008,1158,21678,769,4748,0
1560,4376,885,1343,2465,1419,1886,4879,8367,101437,11534,19472,1271,1292,10661,1056,2373,6495,21750,11426,2125,74,4769,747,18675,2095,6170,0
1081,1831,444,1330,3216,518,737,3360,3627,65428,15399,15248,969,1679,1068,1985,1538,3305,21918,10877,2749,0,2581,0,15590,1357,2346,192
2367,2483,3793,1336,5082,554,1283,5910,5242,74191,21822,15405,1083,2431,1131,3901,2376,2969,28201,16362,2862,74,2031,1083,21415,4248,3538,0
955,3524,4631,849,4640,970,1313,6983,4672,81241,21736,13885,821,2387,1230,3789,1874,2046,31620,15202,2117,74,2673,747,17669,1434,4205,192
748,2366,1411,1594,2755,662,1243,3546,4367,77517,16619,13690,1203,2085,812,2226,1505,3024,23398,12346,2614,74,2606,1083,18065,1807,3641,0
1029,2486,405,1474,3272,1594,1076,3844,6047,62780,15498,11790,1270,469,737,2208,1298,2141,22316,9684,2228,148,2419,747,16545,1434,2577,192
1419,2623,932,1068,4170,405,104161,5957,6100,104199,22627,14270,604,221,737,4602,1483,3553,35699,14772,2839,74,133174,1494,13115,2716,3698,0
1602,1873,6821,817,2916,1494,2605,5539,5402,89758,14969,21983,1606,2065,14272,2152,1814,5100,20523,13614,2827,148,2179,336,25094,2597,4694,0
664,2303,1256,1255,2621,187,3871,5041,9265,100915,20832,11780,1090,1757,662,2258,1413,5437,33744,12300,2380,0,4727,0,15388,917,5160,0
1592,1274,885,1080,2983,1080,1396,3825,5034,87965,18060,12925,934,2100,1218,3907,1822,2532,20170,15293,1837,148,2147,411,16350,2375,4072,0
1355,2270,1587,1093,4536,1131,1810,6052,6343,55105,20207,16417,1642,978,5196,3103,1075,2384,31325,11684,2623,0,2585,0,15030,2203,2508,192
2367,1902,3350,268,2282,1336,1580,3306,104968,75107,16538,15210,569,2147,1143,3547,1489,2279,18089,12514,1801,0,134390,747,17285,4293,3114,0
881,2644,1330,518,4121,444,1392,3642,4581,72493,16073,8745,1083,591,737,1820,1216,1813,26022,12473,2060,74,2250,411,15595,1434,3271,192
2128,3217,930,857,3656,331,1518,5269,5093,145737,20194,13505,1203,2423,0,3084,1862,4328,26490,16876,2856,74,2652,1158,14455,4552,6592,0
1029,2634,2576,480,4494,1143,2641,5976,7346,121887,24711,14640,2017,2010,662,3022,2129,5083,36037,18062,2906,148,2059,747,20915,1434,5457,192
1383,1910,1073,1791,2943,1236,1861,5767,3720,126715,18100,17083,1009,2148,5426,3316,1082,5009,23877,16302,3118,148,2253,822,15970,2243,4805,0
955,1339,1181,1255,3528,1180,1371,4296,4499,84677,14726,11975,1426,2446,406,2768,1744,3575,21667,12098,1482,0,2705,336,18445,1434,4163,192
2244,2227,1547,437,2783,1543,1948,4630,4820,54681,15557,15783,860,1490,5726,2557,1003,1553,22254,10420,2093,0,2560,672,16540,4050,2508,0
