,Unnamed: 0,Reconstruction_error,True_class,pred_label,new_pred_label
222,222,3.901600382337347,0,0,0
223,223,4.560341076832263,0,0,0
224,224,0.6522253334522248,0,0,0
225,225,-0.3316747963428497,0,0,0
226,226,2.702166748046875,0,0,0
227,227,-0.05338822603225708,0,0,0
228,228,3.1631438255310065,0,0,0
229,229,5.036880533769727,0,0,0
230,230,0.8449197620153427,0,0,0
231,231,1.189382952451706,0,0,0
232,232,1.7514230132102966,0,0,0
233,233,14.261595860123634,0,0,0
234,234,0.3385865569114685,0,0,0
235,235,5.188911616802216,0,0,0
236,236,18.066987627744673,0,0,0
237,237,49.94331692457199,1,0,0
238,238,9.216165113449096,1,0,0
239,239,63.925034809112546,1,0,0
240,240,345.80117263793943,1,1,0
241,241,97.78514070510865,0,0,0
242,242,3.6324451446533197,0,0,0
243,243,37.39378492832184,0,0,0
244,244,73.9266752243042,0,0,0
245,245,72.93421115875245,0,0,0
246,246,89.26599388122558,0,0,0
247,247,36.48729743957521,0,0,0
248,248,12.734622240066528,0,0,0
249,249,6.805882835388184,0,0,0
250,250,0.7683061420917511,0,0,0
251,251,7.750261783599853,0,0,0
252,252,6.467573165893555,0,0,0
253,253,9.796749305725095,0,0,0
254,254,8.373817348480225,0,0,0
255,255,11.321083068847654,0,0,0
256,256,2.178517562150956,0,0,0
257,257,2.8128153704106813,0,0,0
258,258,8.10477646291256,0,0,0
259,259,7.196355617046356,0,0,0
260,260,4.1824613332748415,0,0,0
261,261,6.182829475402832,0,0,0
262,262,10.684090709686279,0,0,0
263,263,16.03841101229191,0,0,0
264,264,-0.05961561873555184,1,0,0
265,265,4.5327363967895495,1,0,0
266,266,67.97830142974854,1,0,0
267,267,20.43233804702759,0,0,0
268,268,-1.305674922466278,0,0,0
269,269,10.175033497810364,0,0,0
270,270,12.24441438615322,0,0,0
271,271,5.552436375617981,0,0,0
272,272,7.236417493224144,0,0,0
273,273,2.128753018379212,0,0,0
274,274,20.843976688385013,0,0,0
275,275,8.174160957336426,0,0,0
276,276,4.814794445037842,0,0,0
277,277,7.551921916007996,0,0,0
278,278,3.755478549003601,0,0,0
279,279,3.342111277580261,0,0,0
280,280,2.2470927119255064,0,0,0
281,281,1.8330555737018583,0,0,0
282,282,10.982890248298645,0,0,0
283,283,5.801616454124451,0,0,0
284,284,5.603865909576416,0,0,0
285,285,-1.0751871109008788,0,0,0
286,286,1.5917400121688845,0,0,0
287,287,8.145421731472016,0,0,0
288,288,15.106606578826904,0,0,0
289,289,15.278490829467776,0,0,0
290,290,6.4747066497802725,1,0,0
291,291,16.79653925895691,1,0,0
292,292,28.44314212799072,1,0,0
293,293,45.48499398231506,1,0,0
294,294,33.373064649105075,0,0,0
295,295,5.690986812114716,0,0,0
296,296,6.262434887886047,0,0,0
297,297,5.2294609338045115,0,0,0
298,298,10.104848670959473,0,0,0
299,299,15.042754983901975,0,0,0
300,300,20.029209423065183,0,0,0
301,301,7.880608625337483,0,0,0
302,302,27.27356794476509,0,0,0
303,303,7.602966070175171,0,0,0
304,304,11.810851061344149,0,0,0
305,305,5.481580042839051,0,0,0
306,306,13.408835643529892,0,0,0
307,307,14.360275745391846,0,0,0
308,308,9.049688291549682,0,0,0
309,309,20.67383480072021,0,0,0
310,310,9.606600761413574,0,0,0
311,311,3.486652493476868,0,0,0
312,312,35.79908834695816,0,0,0
313,313,6.082289612293242,0,0,0
314,314,11.591610920429227,0,0,0
315,315,22.120745134353644,0,0,0
316,316,39.04544075727463,1,0,0
317,317,49.05480728149414,1,0,0
318,318,83.1287467956543,1,0,0
319,319,353.80590057373047,1,1,1
320,320,419.98372688293455,0,1,1
321,321,191.15949993133546,0,1,1
322,322,40.213658809661865,0,0,0
323,323,154.0016960144043,0,1,1
324,324,156.07217788696292,0,1,1
325,325,109.40730743408206,0,0,0
326,326,62.495575523376466,0,0,0
327,327,26.318867874145514,0,0,0
328,328,17.597941780090327,0,0,0
329,329,2.904323363304138,0,0,0
330,330,9.005286026000977,0,0,0
331,331,6.84910888671875,0,0,0
332,332,2.134592056274414,0,0,0
333,333,0.04259297251701355,0,0,0
334,334,34.584726905822755,0,0,0
335,335,12.205053424835205,0,0,0
336,336,8.77789363861084,0,0,0
337,337,10.699124479293824,0,0,0
338,338,16.95208125114441,0,0,0
339,339,11.52930417060852,0,0,0
340,340,0.7784395217895508,0,0,0
341,341,0.3586255729198456,0,0,0
342,342,9.900598573684693,0,0,0
343,343,6.784790563583374,0,0,0
344,344,2.6594520568847657,1,0,0
345,345,-0.3973163768649101,1,0,0
346,346,21.796472477912907,1,0,0
347,347,12.645991373062134,0,0,0
348,348,18.41989686489105,0,0,0
349,349,28.717271274328237,0,0,0
350,350,12.051352554559708,0,0,0
351,351,16.977536106109618,0,0,0
352,352,27.69032990932465,0,0,0
353,353,36.028908729553216,0,0,0
354,354,7.605415821075439,0,0,0
355,355,11.08394547700882,0,0,0
356,356,13.603438463807105,0,0,0
357,357,1.9903838783502577,0,0,0
358,358,5.187980163097381,0,0,0
359,359,29.85199317932129,0,0,0
360,360,18.805622100830078,0,0,0
361,361,11.162146377563477,0,0,0
362,362,6.091859483718872,0,0,0
363,363,48.82629776000977,0,0,0
364,364,24.90084743499756,0,0,0
365,365,2.2713011741638183,0,0,0
366,366,6.11386524438858,0,0,0
367,367,0.05975944399833679,0,0,0
368,368,9.235827565193176,0,0,0
369,369,2.553491449356079,0,0,0
370,370,6.6029169142246245,0,0,0
371,371,18.99835705757141,0,0,0
372,372,7.065816009044648,1,0,0
373,373,43.87756261825562,1,0,0
374,374,146.89623489379883,1,1,0
375,375,99.4864404678345,0,0,0
376,376,49.4378116607666,0,0,0
377,377,18.62158374786377,0,0,0
378,378,23.99037265777588,0,0,0
379,379,20.102632012963294,0,0,0
380,380,21.172634077072143,0,0,0
381,381,12.777359080314634,0,0,0
382,382,12.61126194000244,0,0,0
383,383,6.488530778884888,0,0,0
384,384,8.452751958370209,0,0,0
385,385,-0.8119170844554902,0,0,0
386,386,8.086771321296691,0,0,0
387,387,-0.9585722088813782,0,0,0
388,388,5.3809458822011935,0,0,0
389,389,3.940476202964783,0,0,0
390,390,1.8725303411483765,0,0,0
391,391,9.4359548330307,0,0,0
392,392,9.629055070877076,0,0,0
393,393,5.958824777603151,0,0,0
394,394,9.497899341583253,0,0,0
395,395,8.500362110137939,0,0,0
396,396,11.966256046295163,0,0,0
397,397,5.985890960693358,0,0,0
398,398,4.7347758293151845,0,0,0
399,399,36.99269332885742,0,0,0
400,400,84.64402389526367,1,0,0
401,401,32.28693914413452,1,0,0
402,402,141.55485286712647,1,1,0
403,403,77.25038108825683,0,0,0
404,404,3.557043004035949,0,0,0
405,405,7.1097602650523175,0,0,0
406,406,53.00054712295533,0,0,0
407,407,31.163314819335934,0,0,0
408,408,24.91510314941407,0,0,0
409,409,14.584338760375974,0,0,0
410,410,10.865718555450439,0,0,0
411,411,12.662972354888913,0,0,0
412,412,18.384296035766607,0,0,0
413,413,11.189183616638184,0,0,0
414,414,10.597801303863523,0,0,0
415,415,21.457967948913574,0,0,0
416,416,13.937262952327726,0,0,0
417,417,3.7543944120407104,0,0,0
418,418,13.330276107788086,0,0,0
419,419,9.946080684661863,0,0,0
420,420,6.615859264135362,0,0,0
421,421,13.595218324661255,0,0,0
422,422,7.057795798778534,0,0,0
423,423,5.12772045135498,0,0,0
424,424,43.848670959472656,0,0,0
425,425,21.19309034347534,0,0,0
426,426,25.23560333251953,0,0,0
427,427,17.696126992674547,1,0,0
428,428,93.79210925102234,1,0,0
429,429,277.8336767196655,1,1,1
430,430,114.27187728881836,0,1,1
431,431,27.278898239135746,0,0,0
432,432,56.86077880859375,0,0,0
433,433,85.48543243408203,0,0,0
434,434,88.66334800720215,0,0,0
435,435,47.337335634231565,0,0,0
436,436,32.01643561422825,0,0,0
437,437,30.341486358642573,0,0,0
438,438,66.35037193298339,0,0,0
439,439,27.19035415649414,0,0,0
440,440,39.67111587524414,0,0,0
441,441,5.657631194591522,0,0,0
442,442,9.305287265777588,0,0,0
443,443,1.352859390899539,0,0,0
444,444,4.926534605026245,0,0,0
445,445,2.6184509992599487,0,0,0
446,446,15.827018737792967,0,0,0
447,447,2.2201653242111212,0,0,0
448,448,5.12186861038208,0,0,0
449,449,21.21970973014832,0,0,0
450,450,23.423169147968288,0,0,0
451,451,98.28879017829895,0,0,0
452,452,215.402067565918,0,1,1
453,453,185.42472648620603,1,1,1
454,454,279.6255949020386,1,1,1
455,455,644.0480743408202,1,1,1
456,456,909.2576782226564,0,1,1
457,457,1554.3815490722657,0,1,1
458,458,1890.1789001464845,0,1,1
459,459,2111.142053222656,0,1,1
460,460,2529.477270507813,0,1,1
461,461,2601.8845703125,0,1,1
462,462,2152.0289306640625,0,1,1
463,463,2336.39130859375,0,1,1
464,464,2322.787573242188,0,1,1
465,465,2494.22861328125,0,1,1
466,466,2048.5416259765625,0,1,1
467,467,1899.3240112304688,0,1,1
468,468,1983.5179565429687,0,1,1
469,469,2094.506896972656,0,1,1
470,470,2169.7144287109377,0,1,1
471,471,1915.5833740234373,0,1,1
472,472,2163.5240234375,0,1,1
473,473,2123.798205566406,0,1,1
474,474,2372.109692382813,0,1,1
475,475,2490.794311523437,0,1,1
476,476,2592.460205078125,0,1,1
477,477,2411.756616210937,0,1,1
478,478,2161.6181884765624,0,1,1
479,479,2300.785864257813,1,1,1
480,480,2393.811987304688,1,1,1
481,481,1822.3802368164065,1,1,1
482,482,938.5599548339844,1,1,1
483,483,500.08925170898436,0,1,1
484,484,467.0279022216797,0,1,1
485,485,1219.9097290039062,0,1,1
486,486,1832.1973388671875,0,1,1
487,487,2706.9958984375,0,1,1
488,488,2559.134423828125,0,1,1
489,489,2828.948583984375,0,1,1
490,490,2549.562646484375,0,1,1
491,491,2476.795092773437,0,1,1
492,492,2315.978662109375,0,1,1
493,493,2187.380322265625,0,1,1
494,494,2131.140234375,0,1,1
495,495,2348.674755859375,0,1,1
496,496,2652.8751953125,0,1,1
497,497,2578.4500732421875,0,1,1
498,498,2548.1129150390625,0,1,1
499,499,2364.663623046875,0,1,1
500,500,2843.1937744140623,0,1,1
501,501,2723.0447265625,0,1,1
502,502,2637.044311523437,0,1,1
503,503,2222.202294921875,0,1,1
504,504,2364.015356445313,0,1,1
505,505,2579.759594726563,0,1,1
506,506,2291.565795898437,0,1,1
507,507,892.2501831054688,1,1,1
508,508,224.25115051269526,1,1,1
509,509,591.2508117675783,1,1,1
510,510,1132.8317993164062,1,1,1
511,511,1945.4431274414067,0,1,1
512,512,2106.871545410156,0,1,1
513,513,1859.1607421875,0,1,1
514,514,1380.45380859375,0,1,1
515,515,1102.0003662109377,0,1,1
516,516,722.1872131347658,0,1,1
517,517,655.4822937011719,0,1,1
518,518,636.9841979980469,0,1,1
519,519,687.9352478027344,0,1,1
520,520,628.1831909179688,0,1,1
521,521,701.5250732421875,0,1,1
522,522,988.2176635742187,0,1,1
523,523,1059.2605346679688,0,1,1
524,524,1124.939990234375,0,1,1
525,525,984.80654296875,0,1,1
526,526,945.694873046875,0,1,1
527,527,812.8119995117188,0,1,1
528,528,589.6023620605469,0,1,1
529,529,652.5143432617188,0,1,1
530,530,597.2478393554687,0,1,1
531,531,1025.7935546875,0,1,1
532,532,1299.4248779296875,0,1,1
533,533,210.29902038574215,1,1,1
534,534,154.7346897125244,1,1,1
535,535,923.2207595825197,1,1,1
536,536,753.8193908691406,0,1,1
537,537,766.6682861328125,0,1,1
538,538,1448.9203735351562,0,1,1
539,539,1400.342022705078,0,1,1
540,540,998.971157836914,0,1,1
541,541,574.4383087158202,0,1,1
542,542,130.68587408065795,0,1,1
543,543,30.664348983764647,0,0,0
544,544,20.612796211242674,0,0,0
545,545,16.686407470703124,0,0,0
546,546,2.850597822666168,0,0,0
547,547,3.048348194360733,0,0,0
548,548,5.630820965766906,0,0,0
549,549,15.145570945739744,0,0,0
550,550,14.278926086425779,0,0,0
551,551,3.871482963114977,0,0,0
552,552,4.934608164429664,0,0,0
553,553,9.066135835647582,0,0,0
554,554,20.523174858093267,0,0,0
555,555,13.127892339229586,0,0,0
556,556,7.096289920806885,0,0,0
557,557,10.835990524291992,0,0,0
558,558,15.711622619628908,0,0,0
559,559,18.777925491333008,0,0,0
560,560,21.521286010742188,0,0,0
561,561,22.138334155082703,0,0,0
562,562,30.700641298294066,1,0,0
563,563,18.530096077919005,1,0,0
564,564,103.54842014312744,1,0,0
565,565,72.54097881317139,0,0,0
566,566,21.734505271911626,0,0,0
567,567,9.084035873413086,0,0,0
568,568,78.66211624145508,0,0,0
569,569,48.99389038085938,0,0,0
570,570,59.44609069824219,0,0,0
571,571,26.56505355834961,0,0,0
572,572,27.17172565460205,0,0,0
573,573,10.425356101989744,0,0,0
574,574,22.415388107299805,0,0,0
575,575,9.450454711914062,0,0,0
576,576,0.7013707756996155,0,0,0
577,577,2.144048729538917,0,0,0
578,578,4.889416980743408,0,0,0
579,579,2.91982963681221,0,0,0
580,580,4.985180974006654,0,0,0
581,581,5.650839257240295,0,0,0
582,582,21.173780059814455,0,0,0
583,583,2.5802203893661497,0,0,0
584,584,5.827440547943115,0,0,0
585,585,1.9640623807907105,0,0,0
586,586,2.1059717535972595,0,0,0
587,587,26.7449152469635,0,0,0
588,588,3.791840100288391,1,0,0
589,589,23.08859665393829,1,0,0
590,590,80.47439270019531,1,0,0
591,591,188.94212341308597,1,1,1
592,592,174.64570007324218,0,1,1
593,593,27.237797355651857,0,0,0
594,594,31.82453269958496,0,0,0
595,595,85.03249893188476,0,0,0
596,596,27.292825126647948,0,0,0
597,597,17.31786937713623,0,0,0
598,598,12.408754920959472,0,0,0
599,599,0.2632413476705551,0,0,0
600,600,24.59239044189453,0,0,0
601,601,11.48775544166565,0,0,0
602,602,3.1743781566619877,0,0,0
603,603,1.2575714349746705,0,0,0
604,604,11.49108383655548,0,0,0
605,605,2.4707487076520915,0,0,0
606,606,0.1380570039153099,0,0,0
607,607,23.50127775669098,0,0,0
608,608,15.567836207151412,0,0,0
609,609,3.174220955371857,0,0,0
610,610,0.04527510330080986,0,0,0
611,611,2.1555574789643286,0,0,0
612,612,-0.5610717564821244,0,0,0
613,613,2.9499145269393923,0,0,0
614,614,6.317858123779298,0,0,0
615,615,21.384281539916987,0,0,0
616,616,10.161976718902588,0,0,0
617,617,63.360472846031186,0,0,0
618,618,140.7633208632469,0,1,0
619,619,52.086234283447276,1,0,0
620,620,114.52053718566894,1,1,1
621,621,592.4074954986572,1,1,1
622,622,195.84924136400227,0,1,1
623,623,30.00256667137146,0,0,0
624,624,169.50052032470703,0,1,1
625,625,186.35423278808597,0,1,1
626,626,219.4095809936524,0,1,1
627,627,118.72667236328122,0,1,1
628,628,83.21631603240967,0,0,0
629,629,15.54015474319458,0,0,0
630,630,3.4250176340341567,0,0,0
631,631,14.072524976730346,0,0,0
632,632,11.606394076347351,0,0,0
633,633,8.374282550811767,0,0,0
634,634,17.001560354232787,0,0,0
635,635,26.066319715976714,0,0,0
636,636,3.7610093653202057,0,0,0
637,637,6.4609077036380755,0,0,0
638,638,1.8583794355392456,0,0,0
639,639,15.381791114807127,0,0,0
640,640,20.600404691696166,0,0,0
641,641,22.697579336166378,0,0,0
642,642,22.203764247894288,0,0,0
643,643,10.625134086608886,0,0,0
644,644,18.470111513137816,0,0,0
645,645,30.69987478256225,1,0,0
646,646,48.620437431335446,1,0,0
647,647,291.4655128479004,1,1,1
648,648,336.8895187377929,1,1,1
649,649,107.14714775085449,0,0,0
650,650,78.0923885345459,0,0,0
651,651,162.6439155578613,0,1,1
652,652,118.07790031433106,0,1,1
653,653,60.382638168334964,0,0,0
654,654,24.71739358901977,0,0,0
655,655,17.762458992004394,0,0,0
656,656,8.841838550567626,0,0,0
657,657,6.939950323104857,0,0,0
658,658,10.694583189487457,0,0,0
659,659,9.882280731201172,0,0,0
660,660,14.587943387031554,0,0,0
661,661,24.2120982170105,0,0,0
662,662,6.448849773406982,0,0,0
663,663,9.92048271894455,0,0,0
664,664,8.41558780670166,0,0,0
665,665,19.748292446136478,0,0,0
666,666,10.535092163085938,0,0,0
667,667,15.629798889160154,0,0,0
668,668,23.40722827911377,0,0,0
669,669,11.549779891967773,0,0,0
670,670,25.80771735906601,0,0,0
671,671,25.821413230895995,0,0,0
672,672,26.59672585427761,1,0,0
673,673,38.544620513916016,1,0,0
674,674,166.59473266601563,1,1,1
675,675,211.49013977050785,1,1,1
676,676,99.27265777587893,0,0,0
677,677,50.469696807861325,0,0,0
678,678,120.53520736694335,0,1,0
679,679,96.0202823638916,0,0,0
680,680,36.10228843688965,0,0,0
681,681,16.16051881313324,0,0,0
682,682,27.369295120239254,0,0,0
683,683,32.022178649902344,0,0,0
684,684,20.118967819213868,0,0,0
685,685,11.846614360809324,0,0,0
686,686,7.182664421200753,0,0,0
687,687,8.365334725379943,0,0,0
688,688,7.583315399289131,0,0,0
689,689,7.913175392150879,0,0,0
690,690,5.6612481474876395,0,0,0
691,691,4.898860371112823,0,0,0
692,692,6.5069637298583975,0,0,0
693,693,1.9174013324081896,0,0,0
694,694,1.9008547067642207,0,0,0
695,695,0.44439551234245295,0,0,0
696,696,9.999023914337158,0,0,0
697,697,5.39225926399231,0,0,0
698,698,6.823431420326233,0,0,0
699,699,16.672146606445313,0,0,0
700,700,5.243201276659965,0,0,0
701,701,9.70109748840332,1,0,0
702,702,16.262703704833985,1,0,0
703,703,15.915197563171384,1,0,0
704,704,2.823474384658039,0,0,0
705,705,3.07317116856575,0,0,0
706,706,2.169692850112915,0,0,0
707,707,7.336204814910888,0,0,0
708,708,11.550193977355955,0,0,0
709,709,6.577167224884032,0,0,0
710,710,9.518951028585434,0,0,0
711,711,5.251233756542206,0,0,0
712,712,10.644751405715944,0,0,0
713,713,5.556829357147217,0,0,0
714,714,11.854614734649658,0,0,0
715,715,12.643992661684752,0,0,0
716,716,9.084752929210662,0,0,0
717,717,19.460919523239134,0,0,0
718,718,3.5931945949792863,0,0,0
719,719,11.331389331817627,0,0,0
720,720,16.751305770874026,0,0,0
721,721,14.094281768798828,0,0,0
722,722,5.073650455474853,0,0,0
723,723,7.586962795257567,0,0,0
724,724,3.006115734577179,0,0,0
725,725,1.9403186917304995,0,0,0
726,726,2.2892212688922884,0,0,0
727,727,3.9521137237548833,0,0,0
728,728,5.165470349788666,1,0,0
729,729,1.690606313943863,1,0,0
730,730,14.859236812591552,1,0,0
731,731,29.9244140625,0,0,0
732,732,34.36822090148926,0,0,0
733,733,20.017924690246577,0,0,0
734,734,15.70965814590454,0,0,0
735,735,10.672688198089599,0,0,0
736,736,4.64100022315979,0,0,0
737,737,5.609586095809936,0,0,0
738,738,21.589498710632324,0,0,0
739,739,8.493511998653412,0,0,0
740,740,12.930669116973878,0,0,0
741,741,3.0125019669532778,0,0,0
742,742,6.159185981750487,0,0,0
743,743,18.428388023376463,0,0,0
744,744,2.9137358367443085,0,0,0
745,745,0.3869928479194641,0,0,0
746,746,9.701231765747073,0,0,0
747,747,10.36471118927002,0,0,0
748,748,17.879263305664058,0,0,0
749,749,13.80273962020874,0,0,0
750,750,17.038036346435547,0,0,0
751,751,13.338740634918215,0,0,0
752,752,8.831205558776855,0,0,0
753,753,0.4532462239265442,0,0,0
754,754,6.566595029830933,0,0,0
755,755,5.3055572509765625,0,0,0
756,756,7.3018677711486815,0,0,0
757,757,9.166649413108825,0,0,0
758,758,41.560865783691405,1,0,0
759,759,50.97994995117188,1,0,0
760,760,74.55465774536133,1,0,0
761,761,86.51686325073244,1,0,0
762,762,84.01602354049683,0,0,0
763,763,36.58745460510253,0,0,0
764,764,11.274472904205322,0,0,0
765,765,75.38346214294434,0,0,0
766,766,54.2741418838501,0,0,0
767,767,26.30084857940674,0,0,0
