172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.167,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.228
4670,718,947,381,3576,982,2242,2460,3041,8284,2557,10333,2257,2408,2660,4509,2020,5208,1900,5074,3093,34652,74,2247,1915,8284,2086,407
2499,2657,834,2122,1288,2281,261,2096,1404,2961,2281,8453,2754,1900,2090,2090,570,2420,1330,2062,2144,8935,0,1961,2105,9557,1032,0
2225,1672,1334,2471,2622,2660,1672,1249,954,5833,1362,7080,2109,1521,2660,2660,916,2652,1900,1799,1384,28543,74,1919,1340,8528,600,407
1796,2351,261,2312,2242,1330,1900,998,2731,10488,1463,8042,1989,2207,2090,1512,2779,4309,1520,3163,1574,37451,74,1619,1150,9265,671,0
266,2664,1862,3041,3079,1520,1330,2418,1672,15037,2312,7861,762,3679,1520,2963,1461,7228,1140,5461,1302,50332,74,1640,1530,11060,0,407
2523,834,1021,2882,2463,2312,1672,2306,2351,10356,2032,5911,1678,646,570,3761,2777,3942,1330,3968,1818,35210,148,1855,2105,9560,1570,0
843,1524,1478,1330,4367,3041,3491,1396,1668,7659,1909,8608,2366,1161,1330,4508,2780,2865,0,4576,2904,26422,74,1654,2490,10514,400,0
4655,1288,2471,1928,4146,1552,2432,2411,947,10688,319,8753,1682,2216,1900,3939,3804,4579,2090,5674,2124,43350,148,1746,1340,8192,1906,0
2425,1517,4836,718,3227,1901,1401,1874,3642,10514,1649,4758,1791,2166,1330,2989,2796,3747,1900,5484,2062,44406,0,3177,575,10693,990,0
4301,718,2048,760,2626,1552,2242,2306,1517,8251,2365,5906,917,570,1330,3014,1877,3446,1900,5334,1457,44394,148,2049,1530,7962,1896,0
2277,1707,1330,1552,2393,1521,1401,1660,1478,8958,1517,6232,1411,2736,1900,3230,1260,5505,760,3825,1574,41509,0,1795,765,8298,800,0
2073,1102,2094,1728,3952,1943,2793,3246,2057,12961,3563,8153,2299,1079,6069,4332,3350,4384,760,7630,732,60379,0,2596,575,10408,600,407
1796,2161,1404,2882,3723,1900,570,1620,1974,12102,2029,9115,1989,1753,2090,4707,3269,4864,2660,4291,3908,41506,74,1347,2105,10439,671,0
1109,2242,1711,2471,644,760,2161,1590,2432,9121,1362,8042,1527,1645,3230,1702,2020,3906,1330,3910,814,29556,74,1940,1340,7967,516,407
4198,1214,792,1552,4146,4666,1330,3759,2161,7573,2281,9441,2832,2545,1900,2272,2245,2977,1900,4960,2009,26406,148,3378,1340,10369,2138,0
1109,194,1901,2281,2319,908,1330,238,1482,6074,644,6503,762,1075,1900,2989,3151,5421,570,7650,1818,43419,74,1894,3255,7742,516,0
2671,1214,1552,1742,2629,831,1524,2280,2161,9133,2094,7972,1678,1038,1900,1702,3348,3095,1710,4482,2520,38848,148,1894,2105,8042,1570,407
917,2094,1141,2090,4754,1102,1591,1720,1288,16433,2873,9040,1337,1791,2470,4621,2473,5146,2090,8248,2632,70631,74,1587,1915,7892,548,0
4597,908,3658,1330,4146,1591,1672,1794,947,15387,2790,7300,917,2977,1330,3372,4117,6274,1330,8969,2828,68557,148,1905,765,9299,2170,0
2351,1591,3417,2090,982,2284,2921,2040,2808,13420,1460,6752,2941,1377,1140,3760,2376,6099,1520,5332,1624,59406,0,1647,1530,10002,842,0
2073,148,954,951,4297,1404,912,1455,1524,16486,2366,7012,1608,1965,1140,5079,2589,4518,0,5548,2442,56193,0,1919,1340,6568,600,407
4187,2161,1214,2359,2393,1345,3812,1623,1347,10872,1836,9228,2253,2217,5244,3560,4806,1302,1900,5794,2822,41694,74,1950,765,6573,2041,0
3138,2432,2284,1141,3192,2808,1330,1036,1334,12676,2631,6819,2299,1987,1900,5772,2364,6222,760,5969,2578,50668,74,1686,575,9927,1116,407
2391,261,2312,3452,3009,947,2470,3114,831,14464,3679,7380,913,2545,1330,5808,2152,2924,2660,8841,2422,93302,148,2074,1530,9105,1296,0
1109,954,4599,1711,3987,2238,2090,1606,912,9153,626,8192,1411,2535,570,3941,1644,2111,2660,7272,1818,33608,74,1679,1530,8657,516,407
4346,644,3139,908,4874,1401,912,2683,2351,20901,3758,6718,723,2842,2660,5236,3595,7742,1520,8211,2550,84775,148,1940,1150,8699,2012,0
6814,194,132468,760,3987,1102,831,420,2048,10890,2294,6578,1026,2081,1330,4510,1605,3313,0,6565,2008,47265,74,103723,2720,5570,3982,0
4375,2048,2122,1330,4716,831,3002,2020,2277,17926,638,6317,3597,3261,1330,7539,2149,5649,0,10589,3271,106513,0,1866,1150,9606,2138,0
1582,1517,1711,834,2570,2284,1591,2020,2048,11846,1836,7681,2941,2534,1900,4557,1809,6256,760,8734,2876,82902,0,1841,2295,9270,400,0
2147,2238,644,2281,3382,834,3002,1429,764,12558,2366,6167,2299,877,1900,3748,1448,4631,570,6156,488,47304,0,1799,1915,9340,600,407
2016,2921,570,1552,2048,1900,831,2338,834,16885,1472,8122,148,2603,570,2987,4227,5402,2660,6100,1818,58957,148,1830,1915,7957,2167,0
1183,1672,2277,1711,3611,1672,1330,2064,2284,11251,1871,7390,906,886,2660,5012,2020,2987,0,6178,2178,43329,74,1873,2870,7450,632,407
2613,1974,2312,1374,4684,1909,2598,2436,3090,19387,2712,8034,64750,1808,7827,4157,3124,4715,1330,9676,2363,95971,148,95454,575,8745,1499,0
2469,1711,1141,951,4409,3002,1404,1084,912,19795,1723,6713,1411,3102,2280,2461,1603,8017,1140,4957,1492,62053,74,1753,575,7967,800,407
4227,2483,1552,1900,4304,2682,1862,1711,3620,17397,2446,5939,1682,2173,1330,4839,3482,5292,4858,9050,1526,69875,74,2021,575,7786,1758,0
1586,1659,2471,1520,5359,133285,2161,1426,3797,10926,3137,5650,1026,1201,760,4054,3125,2422,4753,7408,2062,44154,0,103308,1340,8518,474,0
4433,570,4332,1140,4684,0,1140,488,2415,13239,1883,3214,2257,3740,760,8417,4989,4633,5804,11902,4503,114574,0,2056,1915,9857,2064,0
2617,1841,1711,1848,2145,1672,1404,2353,1003,15342,7213,7759,2176,2726,1330,5987,2928,6766,4771,8973,2367,79318,74,3357,3255,10264,916,407
4202,2295,1552,1330,6576,1591,1482,2175,2601,14761,3117,9782,1682,2876,2090,6555,1793,4355,4453,8625,1546,60775,74,1862,2680,7967,2096,0
1582,760,951,2090,3598,1672,2693,3377,1682,12844,3986,4908,2366,1646,1330,3693,2492,5752,4334,5737,2058,74205,0,1693,765,8197,474,0
5041,1478,2997,2094,2056,1404,1258,1091,2659,12478,3657,7380,4337,3295,1520,2808,2973,6790,3205,5583,2468,51720,0,3484,1340,7071,2580,0
296,3417,954,2706,5212,1725,3817,5066,3094,14757,5223,8241,1752,1922,5365,5796,1462,3693,5181,7212,1662,43933,148,1841,1915,10328,0,0
1109,3309,1330,3041,3192,1330,912,2151,5203,10305,1849,7641,2102,1284,760,4510,2593,3299,4931,5977,1872,35201,74,1873,2105,9446,400,407
2095,3798,1900,1552,5545,1781,1140,3102,5165,16103,4641,7054,2828,947,2660,4466,4165,4522,3469,9205,3120,69959,148,1312,2105,10913,797,0
2543,2888,2087,3801,5821,1478,760,2383,1897,16174,6748,7305,1879,2476,2090,5793,4037,5976,5240,8578,2062,70733,74,1753,1150,10640,874,407
4346,1594,1552,2629,3381,2782,2412,3706,1514,14837,135009,7801,2299,1648,5506,6203,3282,4641,2717,8268,3394,77624,74,103689,1915,9596,1980,0
1656,2788,3041,2161,4210,2432,261,2778,1943,14235,6397,8037,987,3433,1520,3570,3615,8394,4840,6684,1526,76314,74,1961,575,9767,400,0
4464,1154,5411,1330,6569,1591,1672,2397,3387,19764,6126,6723,769,2283,1140,7285,2521,7673,6504,9770,2797,90120,0,1947,2105,8269,1909,0
362,2847,1521,1800,2467,586,3571,3674,2340,18469,3692,10340,1752,2029,6185,6286,3138,7644,3680,6324,3317,84221,74,1915,1915,6974,197,0
3500,1478,1404,2281,4150,74,2357,3606,3012,20943,5543,8383,1531,2422,1330,6579,4037,6026,5330,8093,3631,75977,74,2021,2680,9035,1696,407
148,3491,1900,2122,5402,954,2468,2901,2145,12545,4351,7967,1488,2610,1140,5308,3123,5079,5492,7968,3392,56163,148,1880,1150,9741,0,0
2617,1979,9301,2471,4522,1478,1140,2059,5172,12467,3661,7225,1527,4480,1520,6365,3553,4067,7384,7628,1804,51369,74,1559,575,13332,916,407
4412,2927,2048,982,954,3607,2090,3789,7898,9090,4641,7375,2063,2229,0,3947,2434,3407,8368,3734,3636,29749,74,1700,765,11476,1990,0
1922,2165,951,1517,6338,1672,1520,3378,3986,16541,4210,6077,1414,3104,1140,6182,2382,1945,5943,7027,3120,52284,74,1753,0,9591,590,407
4124,2943,1552,912,7137,261,1102,4389,2831,11220,6867,5821,1721,1405,1900,5423,1449,4218,6531,7450,2949,44076,0,2095,0,8304,2054,0
296,1396,2471,1520,5580,1482,3491,3361,3056,13359,7153,6969,1414,2810,760,4855,3350,3510,8993,5746,2307,43035,74,1774,575,9110,0,0
4668,2700,2122,756,3771,2365,4927,4288,2216,12423,6302,8278,956,2376,4608,5214,2035,4720,7336,6978,1980,58357,0,3597,765,7816,2560,0
362,1645,2854,2882,7247,2094,1404,3642,1776,28477,7742,8929,987,3689,1900,8951,4110,9912,6152,12725,2712,141505,148,1802,1150,9917,197,0
2543,908,4813,1521,5917,2734,2420,4904,1933,13019,3556,8735,762,2346,1900,5992,2764,7319,6128,7507,3690,63649,74,1718,575,10224,990,407
2029,1591,760,2882,3324,0,2159,5055,3163,11820,6809,6979,917,1768,760,3945,2567,5351,8617,3618,3825,50615,74,1199,1340,8443,600,0
1774,2432,1140,1501,5635,1869,2842,2686,6070,10375,4911,8283,2867,961,4855,6005,1450,2408,8714,5802,3697,44254,74,1707,2105,9120,400,407
4824,1899,4881,2692,6607,1517,2087,3156,5638,22508,3137,8047,1678,2443,7137,5213,4337,9908,5917,9418,4138,78123,74,3001,2105,12849,2338,0
1922,2630,1521,951,8081,2432,1478,2528,5681,13112,5991,7796,1414,1420,1330,5994,2362,3501,5815,7977,1736,44084,148,1929,2105,7967,474,407
3337,2927,1552,908,6904,831,381,4336,3583,14610,9352,4528,1146,2601,1330,6712,1979,4458,10503,8069,4139,70378,0,2180,765,6157,1738,0
148,1611,5456,0,5498,1672,1309,3400,3809,11708,7997,7049,839,2408,1140,7281,1640,4968,9254,8160,4356,60331,74,1587,1340,9120,0,0
3086,1807,982,2284,3571,831,1521,3374,2731,11190,3933,8443,1721,3050,1900,3750,2589,4057,5156,5276,3446,46699,0,2180,765,8192,1580,0
1819,4644,1901,1478,5065,1714,3420,2712,3798,8855,6000,6883,2137,2110,2090,7446,1450,1652,8206,6905,1736,44115,74,1693,3445,9009,597,0
2173,3126,2660,3103,6588,2365,4433,4785,3077,21597,7463,7266,1337,1648,5874,7324,2529,5935,8526,10150,3364,113129,74,1714,1530,10178,674,407
2277,2963,1214,222,3565,2277,1730,3231,4179,18665,3541,8448,1872,3595,1330,3947,4374,9186,5563,7318,1717,88887,74,1157,1340,7049,800,0
2295,660,1327,2281,3533,148,2282,4822,4939,13491,5469,6483,1527,1974,1900,4936,2590,4157,11713,4515,2306,38582,148,1781,0,6749,716,407
3744,1463,2122,2882,5055,2277,2595,3038,7322,148873,7466,8603,917,3599,2090,5994,3707,5954,13007,5994,2224,58971,74,103942,2105,9286,2251,0
6517,2422,4127,1517,4927,342,2312,2940,3170,9473,7135,7791,2179,4018,1330,6115,2399,3343,8132,6911,1736,35352,74,1781,1915,9344,3530,407
3292,3882,792,2090,10623,1781,1711,5300,8601,14194,11587,5884,2874,2292,760,9160,2831,4118,15863,9344,4821,61162,0,1707,0,8533,1780,0
2687,1583,1711,570,9414,1862,475,4742,4565,15367,10567,8047,2327,1239,2090,7097,3124,4196,10808,9312,4236,62188,0,1467,1915,6573,800,0
5167,3694,1362,1904,8962,644,2588,2446,2938,11942,7559,8453,1721,1406,1330,4118,3708,3768,11888,8309,3860,61264,74,1936,1340,6268,2644,407
1648,3164,1904,2312,5996,2284,3578,3382,6499,7041,11676,8107,3667,2090,2314,5811,2605,3080,13874,4807,4000,27184,74,1750,1340,11486,671,0
2221,3318,2660,381,4111,1974,1695,3625,3194,4298,6991,6834,1527,2090,3747,4271,570,322,7280,1732,2876,74,148,1594,2105,7786,600,407
2145,2679,718,3290,5650,3631,2250,3897,3557,4097,7094,10168,723,2090,5883,3195,2090,1330,7761,3473,1628,7105,74,1898,1915,8774,726,0
488,2477,2281,2281,3599,718,478,3535,7262,8699,4441,6648,2366,1520,2660,2820,1862,3731,7922,5412,1546,29926,148,2123,1915,8859,0,407
3086,721,2122,908,7613,1591,3104,4259,4706,14005,9686,6317,2299,1206,1330,4304,2019,3826,12915,6216,3554,38617,0,1979,1915,7460,1896,0
74,764,2281,2090,4290,1102,949,2023,2657,6846,3466,9545,649,1900,4077,4909,1674,3084,5068,5132,2822,44379,0,1820,1530,6232,0,0
5189,1827,4297,1517,3765,3313,7223,1704,6209,8461,3262,5890,1344,1042,3673,4137,3619,1904,3456,3600,2787,35682,148,1559,0,10435,2106,0
1582,1541,3068,1418,5872,1155,783,3444,4684,7998,3981,6510,987,1647,4251,2047,1105,2465,8605,3883,4411,24814,74,1778,765,7236,400,0
2221,2662,1733,2471,4482,1404,388,5216,6608,9283,5674,5174,2486,1330,760,2617,1100,3943,9014,4490,1492,19561,148,2096,1915,10108,600,407
4689,3122,1330,1932,10547,1140,871,4140,6090,23164,12135,6653,148,2488,760,5768,2710,10606,16228,8506,3526,91949,74,1584,1915,7551,2535,0
2295,3784,2090,2281,5588,3572,417,2294,1800,10403,8528,7967,1337,2815,570,7448,2021,2454,8441,5739,3636,35281,148,1908,1150,9772,600,407
3559,2034,2719,2882,5852,187,381,2869,4059,10584,9591,6754,2443,2493,1900,5245,3157,3404,10914,4985,2576,35550,74,2074,1915,9568,2012,0
266,2347,381,757,6336,3002,74,3203,6431,11697,7081,6899,74,2407,1330,7280,1407,2751,8879,6527,4206,35736,0,1827,1150,7551,0,407
5453,3063,2312,1524,6567,1591,1193,2924,4820,11842,10343,4768,1531,1761,0,3734,2590,6265,10142,4314,3306,41623,74,2095,1915,7305,2454,0
1582,2377,1711,2251,9342,1885,137683,6312,8977,5279,19209,7830,2754,570,1520,8511,2036,1214,21166,4680,2712,9174,74,102963,1530,9932,474,0
4346,2326,4406,1524,5993,834,2809,3788,6993,4448,6640,7155,381,2216,3976,3722,2053,3280,15497,4730,3343,17582,148,1816,1340,9636,2212,0
1508,2644,2854,2706,5115,1915,1843,3434,9349,8168,6957,7899,222,899,3778,4707,2244,2758,19484,5463,2611,51127,74,1972,1150,9661,400,0
2764,3092,2087,1141,8578,1974,2048,4847,6640,13117,11178,5901,762,1089,2660,10347,2935,1964,13413,5863,3306,44825,148,1929,575,10429,800,407
1279,2855,644,982,11245,1517,187,4906,5078,20700,11540,5500,917,888,1900,9580,3097,4733,15497,12839,3526,123630,74,1658,1340,6232,639,0
414,2305,3641,1727,7897,1111,3235,5493,9458,16131,10330,6693,762,570,5263,6532,2607,3905,9640,7834,2231,67890,74,3551,1150,9283,0,407
3086,1660,1552,1362,6662,2161,416,4395,3712,20253,9236,6836,1798,2209,570,5622,3668,10604,15166,5007,2352,77469,74,2070,1340,8448,1696,0
1700,2943,4327,1517,7404,1672,3193,2894,4183,20996,9204,9315,2828,4057,2090,8042,4432,9091,12403,10015,4286,97411,0,1457,2680,11349,400,407
4626,2548,792,760,9895,1591,2686,5649,12288,13513,13284,6573,194,1710,570,9156,2364,3884,23294,8522,5174,52884,148,1509,1915,6964,1980,0
1582,1204,1711,1421,7851,2673,2531,4674,6621,13935,10952,7796,1562,1772,5456,7471,2283,4623,13371,7807,2258,61101,74,1552,1915,6493,474,0
4802,2242,1552,2094,5965,644,2997,5411,9452,14155,7750,8308,1911,2722,2660,6910,3709,3191,15632,7546,2278,53506,148,1964,1915,8929,2064,407
991,2793,760,2148,8436,585,2122,5150,7186,9586,11128,6785,913,1837,3485,6362,2779,2691,17264,6696,2487,53104,74,1778,2105,5720,516,0
340,4094,954,4978,7621,1679,1799,4774,6556,21596,8330,8285,1026,1215,6053,9132,3865,6090,13368,9814,3513,97355,74,3438,1340,9805,0,407
1254,2363,2808,2882,8306,1327,2426,4805,4845,18429,10644,6232,913,3364,760,9493,1951,7599,15522,9913,3960,101139,74,1915,575,9586,671,0
1700,3346,2471,1141,8765,1668,1623,4429,5188,10275,12886,8037,2366,1645,1140,6351,2032,4630,15567,7906,4236,53355,74,2254,575,9340,400,407
4420,137727,1552,2065,11738,1794,3667,6073,8993,16681,16456,8928,2109,3280,6183,8416,1450,7227,20253,7075,5316,66234,74,102952,575,9446,1980,0
1656,2758,5168,2277,4567,2432,2969,2692,6799,14683,9830,7556,2754,2914,1330,6184,3930,10093,14189,10475,1708,79963,74,1637,575,10889,400,0
4346,1147,982,1917,7045,1413,2918,4171,8112,16131,11515,8720,2299,2946,5757,7123,2364,5414,21053,6128,4174,59208,148,1594,1915,5174,1980,0
2643,1657,1141,1404,9815,2284,4505,6181,8234,19221,13180,7936,987,4086,1520,8041,3084,5629,18270,11533,4608,81859,74,1898,1340,9255,1261,0
340,2624,2734,1711,6347,1404,1061,3232,8538,17606,7949,7791,2486,2722,1520,6900,3126,3528,14843,8232,3608,61740,148,2243,1915,9040,0,407
3382,2775,5712,222,9216,760,1517,4015,6921,25723,9462,6338,913,2607,570,10580,3818,6700,13367,11779,3759,94648,74,1573,575,8745,1896,0
1848,3831,2470,1711,6645,1672,148,2814,4734,13510,9958,6227,2292,2544,0,4092,1619,6292,11853,7893,4368,68388,0,1855,0,8784,516,407
4864,4129,2882,792,11868,187,1918,6027,4629,18230,12696,7455,1492,4326,1330,10619,3388,4287,15686,10912,4424,87584,74,1922,1340,9441,2557,0
1700,2057,2471,1530,8000,2444,3429,138226,5095,14203,10624,7556,1989,1900,4928,9463,2709,5768,13434,8711,3344,100687,0,103649,2680,8683,400,407
4494,1650,982,1478,7831,1591,2362,4453,4947,22543,8493,6568,959,1827,1330,7471,2867,10225,12064,10244,3494,99249,148,1703,1340,7205,2096,0
2351,381,2871,3470,8239,3203,3627,3375,7265,21750,8534,10824,1224,2477,6745,7565,4147,8015,12956,9773,3588,94702,74,1443,2105,7817,842,0
2568,2046,2882,2677,8589,2378,4674,6526,9731,15374,9574,11043,956,2506,7657,8229,2950,3840,15302,8454,4293,59340,148,1918,2105,10323,1380,0
5800,2589,1714,1552,6973,2854,1860,3328,7706,24035,7651,8523,797,3918,570,6489,2502,7551,13155,11958,3852,95041,74,2120,1340,7631,3653,0
1774,2318,4556,951,8532,760,1941,3344,5578,19012,10296,5655,2102,1543,1330,8055,4764,5458,12269,10922,2468,79522,74,1901,1915,9644,400,407
2029,2955,2090,792,10626,1591,3189,5356,9472,14485,11895,7039,2063,4371,2660,8255,2150,4363,18670,9337,4041,72745,74,1841,765,10002,600,0
1700,2958,1517,1521,8790,718,3599,5378,8371,18497,10702,6317,952,3749,0,9369,3565,5499,17212,11060,2676,73397,0,1979,1915,10248,400,407
4766,2927,1552,1362,7880,1591,2658,3590,2908,17429,7144,4577,1534,3119,570,10047,1452,5561,13894,11703,2956,97591,74,1883,765,6974,2019,0
2559,2910,1711,947,9147,912,3390,3685,7840,22000,7660,7044,2253,3125,2090,11233,2680,7949,13670,13883,4282,132256,74,1605,765,9340,916,407
2554,3251,4561,1912,8439,2551,2828,4099,135444,17630,7904,8687,1344,2967,6464,6728,3630,4999,11672,8337,4584,70680,148,103415,765,10325,1454,0
1065,2749,3041,1491,8413,4153,1615,4199,5119,15566,10347,8981,1562,1976,5912,4303,2590,7838,11367,6851,4559,69611,74,2000,575,9004,516,0
2760,2355,74,1524,9638,1404,893,4848,8371,21141,11511,6904,2486,1202,1140,6529,2778,6318,18663,6025,2522,58072,74,2130,2105,7054,1454,407
2243,2555,2808,2882,6798,764,2529,4486,6830,14149,11715,9516,723,2606,2090,7871,2934,5073,17093,8437,3154,63887,148,1880,1340,7706,797,0
2469,1102,8245,3041,11575,2048,3595,5545,6539,20522,9557,5234,2176,2571,760,9431,3692,7781,12775,8994,2536,66328,0,1735,0,14471,1022,407
2029,3739,718,2692,7558,2277,3174,3890,8850,23481,6728,7977,2063,3636,1140,10589,2875,6959,14347,14811,3979,96696,148,1887,2680,11763,600,0
2842,3755,3041,3041,9882,1478,2701,5080,7495,18670,10477,9591,2176,1771,1900,8801,3976,4712,17888,10011,5104,70286,0,1753,1530,10845,1074,407
2671,1973,4787,718,7444,1591,2416,4209,4124,16493,11481,6798,2874,1211,570,7506,3517,6979,16135,8474,4293,83042,148,1714,2105,9717,1528,0
